surface	samples	mean_us	stddev_us	cv_pct	min_us	median_us	p90_us	p95_us	p99_us	p999_us	max_us	output_hashes	raw_evidence_path
jpeg_decode	500	22437.699556000003	39.04839907426924	0.17403031436806726	22374.436	22431.6645	22472.1387	22501.95175	22583.241599999998	22715.494749999998	22765.769	0x95c5770d8878f858	/data/ncnn-logs/ai-team/2026-07-14/2026-07-14_16-36-04__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE54-CURRENT-GRAPH-EXECUTOR-FINAL-PRACTICAL-MAXIMIZATION-DENSE-VECTOR-FUSION-SCHEDULER-COST-MODEL-AND-DUAL-REMOTE-GATE-001__stage54-final-executor-max/artifacts/board-logs/final_preloaded_pipeline.log
resize_letterbox	500	1228.198196	29.31597877138391	2.386909447258617	1131.336	1219.8575	1272.6783	1278.49115	1301.69266	1349.8649169999994	1363.546	0x95c5770d8878f858	/data/ncnn-logs/ai-team/2026-07-14/2026-07-14_16-36-04__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE54-CURRENT-GRAPH-EXECUTOR-FINAL-PRACTICAL-MAXIMIZATION-DENSE-VECTOR-FUSION-SCHEDULER-COST-MODEL-AND-DUAL-REMOTE-GATE-001__stage54-final-executor-max/artifacts/board-logs/final_preloaded_pipeline.log
color_convert	500	519.441452	24.777342779121497	4.769997212144228	481.376	509.37649999999996	568.8969	571.7090499999999	578.00166	603.2100839999999	603.252	0x95c5770d8878f858	/data/ncnn-logs/ai-team/2026-07-14/2026-07-14_16-36-04__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE54-CURRENT-GRAPH-EXECUTOR-FINAL-PRACTICAL-MAXIMIZATION-DENSE-VECTOR-FUSION-SCHEDULER-COST-MODEL-AND-DUAL-REMOTE-GATE-001__stage54-final-executor-max/artifacts/board-logs/final_preloaded_pipeline.log
input_quantize_layout	500	2284.4905379999996	78.67214366820863	3.44375003352317	2250.548	2283.777	2303.448	2314.5921000000003	2379.228179999999	3280.3052909999983	3314.133	0x95c5770d8878f858	/data/ncnn-logs/ai-team/2026-07-14/2026-07-14_16-36-04__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE54-CURRENT-GRAPH-EXECUTOR-FINAL-PRACTICAL-MAXIMIZATION-DENSE-VECTOR-FUSION-SCHEDULER-COST-MODEL-AND-DUAL-REMOTE-GATE-001__stage54-final-executor-max/artifacts/board-logs/final_preloaded_pipeline.log
pure_graph	500	164163.14449	1856.680184831337	1.1309969668279818	162398.888	163779.848	165759.2529	166703.0498	173553.11112	176517.425295	177020.814	0x95c5770d8878f858	/data/ncnn-logs/ai-team/2026-07-14/2026-07-14_16-36-04__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE54-CURRENT-GRAPH-EXECUTOR-FINAL-PRACTICAL-MAXIMIZATION-DENSE-VECTOR-FUSION-SCHEDULER-COST-MODEL-AND-DUAL-REMOTE-GATE-001__stage54-final-executor-max/artifacts/board-logs/final_preloaded_pipeline.log
executor_total	500	166447.635028	1864.716688649841	1.1203023030853858	164705.519	166045.13299999997	168138.0318	168964.46704999998	175809.53204	178773.57700299998	179276.82	0x95c5770d8878f858	/data/ncnn-logs/ai-team/2026-07-14/2026-07-14_16-36-04__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE54-CURRENT-GRAPH-EXECUTOR-FINAL-PRACTICAL-MAXIMIZATION-DENSE-VECTOR-FUSION-SCHEDULER-COST-MODEL-AND-DUAL-REMOTE-GATE-001__stage54-final-executor-max/artifacts/board-logs/final_preloaded_pipeline.log
output_decode	500	5.481739999999999	1.5882990449258052	28.97435932615931	5.208	5.375	5.584	5.666	5.793659999999998	23.742666999999194	40.792	0x95c5770d8878f858	/data/ncnn-logs/ai-team/2026-07-14/2026-07-14_16-36-04__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE54-CURRENT-GRAPH-EXECUTOR-FINAL-PRACTICAL-MAXIMIZATION-DENSE-VECTOR-FUSION-SCHEDULER-COST-MODEL-AND-DUAL-REMOTE-GATE-001__stage54-final-executor-max/artifacts/board-logs/final_preloaded_pipeline.log
preloaded_image_pipeline	500	190754.40526	1869.9400144709405	0.9802866738108592	189000.458	190366.179	192439.2073	193313.1847	200131.72611	203076.23321099998	203572.594	0x95c5770d8878f858	/data/ncnn-logs/ai-team/2026-07-14/2026-07-14_16-36-04__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE54-CURRENT-GRAPH-EXECUTOR-FINAL-PRACTICAL-MAXIMIZATION-DENSE-VECTOR-FUSION-SCHEDULER-COST-MODEL-AND-DUAL-REMOTE-GATE-001__stage54-final-executor-max/artifacts/board-logs/final_preloaded_pipeline.log
