index	kind	name	output	inputs	source	output_c	input_c	group	kernel_h	kernel_w	stride_h	stride_w	pad_top	pad_left	pad_bottom	pad_right	weight_file	bias_file	multiplier_file	shift_file	packed_weight_file	weight_sum_file	corrected_bias_file	multiplier_m63_file	accumulator_bound	e2c_compatible	lut_file	transform	axis	part	parts	source_shape	split_offset	branch_count	branch0_input_slot	branch0_lut_file	branch0_transform	branch0_axis	branch0_part	branch0_parts	branch0_source_shape	branch0_split_offset	branch1_input_slot	branch1_lut_file	branch1_transform	branch2_input_slot	branch2_lut_file	branch2_transform	branch3_input_slot	branch3_lut_file	branch3_transform	perm	target_shape	multiplier	right_shift	left_zero_point	right_zero_point	output_zero_point	exp_file	output_scale	output_reciprocal_q32	branch0_resize_mode
0	input_quant	images_QuantizeLinear	0		images
1	conv_dense	/model.0/conv/Conv	1	0		16	3	1	3	3	2	2	1	1	1	1	assets/op_001_weights_oihw_s8.bin	assets/op_001_bias_i32.bin	assets/op_001_multiplier_i64.bin	assets/op_001_right_shift_i32.bin	assets/op_001_weights_packed_n16k8_s8.bin	assets/op_001_weight_sums_i64.bin	assets/op_001_corrected_bias_i64.bin	assets/op_001_multiplier_m63_i64.bin	980338	1
2	lut1	/model.0/act/Mul_output_0_QuantizeLinear	2	1																							assets/op_002_expression_1d_s8.bin
3	conv_dense	/model.1/conv/Conv	3	2		32	16	1	3	3	2	2	1	1	1	1	assets/op_003_weights_oihw_s8.bin	assets/op_003_bias_i32.bin	assets/op_003_multiplier_i64.bin	assets/op_003_right_shift_i32.bin	assets/op_003_weights_packed_n16k8_s8.bin	assets/op_003_weight_sums_i64.bin	assets/op_003_corrected_bias_i64.bin	assets/op_003_multiplier_m63_i64.bin	4672672	1
4	lut1	/model.1/act/Mul_output_0_QuantizeLinear	4	3																							assets/op_004_expression_1d_s8.bin
5	conv_dense	/model.2/cv1/conv/Conv	5	4		32	32	1	1	1	1	1	0	0	0	0	assets/op_005_weights_oihw_s8.bin	assets/op_005_bias_i32.bin	assets/op_005_multiplier_i64.bin	assets/op_005_right_shift_i32.bin	assets/op_005_weights_packed_n16k8_s8.bin	assets/op_005_weight_sums_i64.bin	assets/op_005_corrected_bias_i64.bin	assets/op_005_multiplier_m63_i64.bin	1039288	1
6	split	/model.2/Split	6	5																							assets/op_006_split_lut_s8.bin	split	1	1	2	1x32x160x160	16
7	conv_dense	/model.2/m.0/cv1/conv/Conv	7	6		8	16	1	3	3	1	1	1	1	1	1	assets/op_007_weights_oihw_s8.bin	assets/op_007_bias_i32.bin	assets/op_007_multiplier_i64.bin	assets/op_007_right_shift_i32.bin	assets/op_007_weights_packed_n16k8_s8.bin	assets/op_007_weight_sums_i64.bin	assets/op_007_corrected_bias_i64.bin	assets/op_007_multiplier_m63_i64.bin	4638665	1
8	lut1	/model.2/m.0/cv1/act/Mul_output_0_QuantizeLinear	8	7																							assets/op_008_expression_1d_s8.bin
9	conv_dense	/model.2/m.0/cv2/conv/Conv	9	8		16	8	1	3	3	1	1	1	1	1	1	assets/op_009_weights_oihw_s8.bin	assets/op_009_bias_i32.bin	assets/op_009_multiplier_i64.bin	assets/op_009_right_shift_i32.bin	assets/op_009_weights_packed_n16k8_s8.bin	assets/op_009_weight_sums_i64.bin	assets/op_009_corrected_bias_i64.bin	assets/op_009_multiplier_m63_i64.bin	2134506	1
10	lut2	/model.2/m.0/Add_output_0@/model.2/Concat_output_0_QuantizeLinear_Output	206	6,9																							assets/op_010_expression_2d_s8.bin
