block	cycle	position	arm	repeat	run	wall_us	input_us	core_us	dense_us	depthwise_us	attention_us	lut_us	concat_us	transform_us	head_us	process_cpu_us	voluntary_cs	involuntary_cs	affinity_ok	cpu4_7_ime_count	hash
0	0	0	A	0	28	150667	2210.57	19577.2	69669.4	15733.2	20827	7591	3825.19	2493.59	8650.02	739251	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	29	151431	2224.65	19524.4	70051.9	15798.6	20990.2	7620.01	3935.7	2549.25	8647.85	744084	0	3	1	0	0xd43f5e018b415631
0	0	0	A	0	30	151745	2288.66	19482.3	70374.1	15746.5	21174	7499.04	3908.16	2509.79	8671.85	745054	0	9	1	0	0xd43f5e018b415631
0	0	0	A	0	31	151410	2256.53	19480	69927.1	15888.4	21169.6	7487.79	3923.95	2530.21	8655.02	745704	0	3	1	0	0xd43f5e018b415631
0	0	0	A	0	32	150633	2293.37	19428.4	69893	15845.5	20553.9	7476.09	3862.53	2534.5	8656.48	746618	0	0	1	0	0xd43f5e018b415631
0	0	0	A	0	33	150828	2307.74	19572.8	70287.8	15841.2	20142.8	7437.58	3982.7	2539.84	8627.6	751188	1	1	1	0	0xd43f5e018b415631
0	0	0	A	0	34	154102	2180.49	19495.2	72768.5	15774.2	20865.2	7503.55	4242.42	2537.21	8649.35	758240	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	35	151408	2340.58	19524.2	69865	15803.3	21220	7432.63	3955.57	2492.04	8686.15	746286	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	36	150711	2266.74	19440.6	69883.2	15773.3	20630	7443.75	3944.03	2583.8	8653.6	745528	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	37	150355	2266.86	19546.4	69760	15668.9	20419.3	7632.26	3845.48	2570.71	8553.39	750345	2	5	1	0	0xd43f5e018b415631
0	0	0	A	0	38	151082	2224.53	19495.6	70106.4	15723.5	20860.1	7448.08	3894.03	2537.84	8701.44	741276	0	0	1	0	0xd43f5e018b415631
0	0	0	A	0	39	151453	2244.86	19531.4	70173.9	15765.5	20918.5	7586.76	3904.36	2545.42	8693.02	744259	0	3	1	0	0xd43f5e018b415631
0	0	0	A	0	40	151752	2374.66	19456.4	70270.7	15904.8	21068.4	7578.55	3835.28	2494.16	8678.52	746010	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	41	151412	2271.66	19460.6	69893.4	15834.4	21094.9	7505.17	4039.49	2540.67	8680.73	745221	1	2	1	0	0xd43f5e018b415631
0	0	0	A	0	42	151848	2368.54	19487.7	70198.2	15828.3	21111	7518.58	4053.04	2542.63	8651.31	747137	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	43	151272	2259.7	19515.9	69878.5	15659	21308.2	7551.92	3838.57	2499.13	8672.56	746319	0	0	1	0	0xd43f5e018b415631
0	0	0	A	0	44	152510	2367.83	20944.9	69858.1	15700.1	20989.1	7541.25	3821.9	2538.59	8656.85	747925	0	5	1	0	0xd43f5e018b415631
0	0	0	A	0	45	151344	2295.91	19431.4	70065.7	15777.9	21162.7	7327.95	3983.7	2552.71	8658.4	745417	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	46	151876	2301.87	19531.3	70700.7	15715.3	21144.7	7359.79	3861.9	2500.42	8671.19	747079	0	5	1	0	0xd43f5e018b415631
0	0	0	A	0	47	154760	2384.12	19583.4	70355.4	16079.6	22910.1	7896.31	3976.95	2833.06	8649.23	765848	0	5	1	0	0xd43f5e018b415631
0	0	0	A	0	48	150272	2300.16	19564.9	69698.1	15750.1	20149.9	7534.05	4164.84	2530.01	8492.93	749691	1	0	1	0	0xd43f5e018b415631
0	0	0	A	0	49	150743	2188.86	19404.7	69603.9	15711.3	20951.3	7582.76	3956.24	2545	8709.56	740141	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	50	151467	2241.95	19575.1	69564.7	15874.9	21120.8	7677.76	4057.66	2512.59	8750.36	744742	0	4	1	0	0xd43f5e018b415631
0	0	0	A	0	51	151508	2276.2	19679.9	70030.4	15733	21161.6	7480.21	3838.11	2566.84	8652.31	746242	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	52	153138	2282.28	19685.3	71618.9	15835.8	20852.1	7608.55	3969.28	2501.92	8686.02	763293	0	5	1	0	0xd43f5e018b415631
0	0	0	A	0	53	151110	2183.19	19666.4	70113.4	15674.1	20877	7448.67	3863.49	2527.38	8666.6	741415	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	54	151351	2254.7	19465	69781.3	15844.2	21028.6	7589.14	4083.46	2533.75	8680.44	743882	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	55	151754	2271.45	19703.2	69833.5	15837.9	21039	7652.26	4151.25	2544.25	8633.89	745774	0	3	1	0	0xd43f5e018b415631
0	0	0	A	0	56	151654	2552.84	19479	69945.5	15736.5	21115.7	7571.29	3932.99	2570.92	8659.73	745870	0	3	1	0	0xd43f5e018b415631
0	0	0	A	0	57	151392	2252.41	19603.6	69698	15684.2	21429.9	7406.08	4025.62	2510.42	8664.19	746191	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	58	150824	2274.45	19489.5	69962.2	15819.9	20598.8	7405.84	3929.24	2566.17	8684.19	747351	0	0	1	0	0xd43f5e018b415631
0	0	0	A	0	59	150875	3063.49	19540.4	69889.4	15689.5	19989.1	7313.04	4032.58	2529.42	8740.77	751082	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	60	150922	2216.32	19419.4	69931.6	15832.3	20859.2	7642.39	3786.15	2500.84	8642.31	738777	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	61	154968	2184.11	19532.8	73032.4	15851.8	21039.1	8011.61	3911.87	2621.55	8693.85	761924	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	62	151368	2291.86	19558.4	69880.1	15812.2	21218.8	7422.54	3923.91	2500.21	8670.06	745644	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	63	151792	2320.24	19587.7	69884.2	15995.8	21276.6	7619.26	3832.19	2528.05	8658.06	747541	0	4	1	0	0xd43f5e018b415631
0	0	0	A	0	64	151697	2365.29	19533.8	69945.9	15714.5	21212.1	7556.8	4113.12	2498.58	8667.52	747453	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	65	151725	2392.24	19545.1	70110.4	15635.6	21329.2	7517.29	3962.45	2495.08	8650.85	747692	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	66	151773	2342.49	19620.4	70043.9	15841.5	21237.5	7550.17	3867.11	2506.54	8675.4	748054	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	67	151822	2254.45	19548.1	69946	15704.7	21185.6	7991.23	3941.12	2506.75	8655.77	747810	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	68	151939	2422.58	19513.6	69864.8	15944.3	21530	7477.21	3900.65	2496.54	8700.15	747447	0	4	1	0	0xd43f5e018b415631
0	0	0	A	0	69	151444	2275.82	19666.6	69929	15657	21148.4	7388.46	4122.5	2519.88	8650.93	746662	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	70	150928	2290.61	19571.7	70033.4	15692	20632.9	7542.47	3816.15	2540.5	8716.56	747394	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	71	150237	2247.82	19390.5	69920.4	15714.2	20266.4	7449.04	4084.71	2492.17	8581.81	750205	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	72	151018	2236.45	19458.1	70019.1	15728.7	20876.8	7511.54	3902.53	2499.92	8691.94	741015	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	73	151598	2317.2	19515.6	69935.4	15792.3	21069.5	7707.76	3900.12	2544.88	8727.56	744535	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	74	152646	2272.32	21875.2	69921.3	15661	20254	7557.21	3879.86	2534.71	8601.93	762361	2	1	1	0	0xd43f5e018b415631
0	0	0	A	0	75	150970	2232.82	19459	69897.3	15728.5	20898	7576.09	3826.81	2602.63	8659.68	741197	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	76	151437	2260.78	19550.4	70083.7	15718.7	21091.5	7559.84	3831.19	2533.25	8719.73	745009	0	0	1	0	0xd43f5e018b415631
0	0	0	A	0	77	151832	2245.36	19614.4	70239.6	15749.5	21063.8	7653.81	3977.07	2551.29	8647.52	746430	0	4	1	0	0xd43f5e018b415631
0	0	0	A	0	78	151452	2254.61	19591.9	69895.9	15670	21205.7	7531.72	4067.96	2494.88	8653.18	746062	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	79	151051	2259.99	19508	70225	15736.4	20580.4	7604.55	3871.86	2532.42	8641.73	747014	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	80	151430	2301.49	19605.9	69820.1	15960.9	20902.3	7725.64	3796.02	2575.29	8651.56	750159	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	81	152045	2273.16	19508.4	70962.4	15750.7	20880.9	7496.88	3907.2	2538.84	8634.06	751342	0	10	1	0	0xd43f5e018b415631
0	0	0	A	0	82	150464	2314.53	19568.1	70192.6	15754.5	19987.5	7498.17	3902.07	2538.96	8618.52	749206	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	83	151131	2253.32	19570.3	70396	15672	20571.1	7369.29	4017.66	2483.21	8703.06	755123	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	84	151096	2182.03	19485.4	70048.9	15720.9	20888.7	7668.85	3859.7	2521.04	8638.02	741682	1	0	1	0	0xd43f5e018b415631
0	0	0	A	0	85	151533	2244.36	19571.3	70059.1	15738	21023.5	7598.13	3925.03	2585.21	8696.73	744491	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	86	151810	2291.53	19646.7	70273.7	15769.2	21042.8	7431.91	4008.28	2549.84	8706.27	745936	0	3	1	0	0xd43f5e018b415631
0	0	0	A	0	87	154572	2300.07	19512.9	72417.6	16440.8	21206.5	7594.63	3804.4	2559.42	8644.18	764561	1	1	1	0	0xd43f5e018b415631
0	0	0	A	0	88	150088	2264.7	19550.1	69942	15658	20099	7503.63	3986.2	2508.83	8488.05	748988	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	89	150703	2210.03	19555.4	69505	15763.3	20961.4	7560.17	3805.4	2535.88	8721.9	741407	0	10	1	0	0xd43f5e018b415631
0	0	0	A	0	90	151412	2247.41	19722.3	69801.3	15729.3	21092.5	7560.01	3966.74	2555.05	8646.93	744854	0	7	1	0	0xd43f5e018b415631
0	0	0	A	0	91	151875	2369.91	19653.4	69908.9	15796.5	21101.7	7607.76	4155.33	2546.17	8645.56	747208	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	92	151622	2318.16	19411.5	70265.1	15795.4	21106.1	7437.83	4047.08	2491	8657.06	746451	1	2	1	0	0xd43f5e018b415631
0	0	0	A	0	93	151581	2278.45	19516.7	70040	15752.5	21204.4	7514.66	4043.49	2496.21	8649.39	747179	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	94	151545	2243.65	19689	70038.5	15881.5	21194.7	7456.12	3795.94	2504.33	8651.93	747413	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	95	151049	2272.57	19537.4	70231	15770.6	20593.9	7522.46	3830.52	2525.3	8674.31	747881	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	96	150370	2286.91	19509.4	69722.6	15665	20671.9	7464.54	3903.4	2554.3	8502.55	750072	1	2	1	0	0xd43f5e018b415631
0	0	0	A	0	97	150790	2183.36	19544.6	69880.3	15684.4	20866.1	7502.42	3871.4	2507.38	8662.68	740096	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	98	151262	2258.41	19491	70021.5	15752.7	21169	7396.74	3811.86	2601.5	8672.31	744396	0	3	1	0	0xd43f5e018b415631
0	0	0	A	0	99	151569	2297.82	19627	70132.6	15768.3	21171.9	7583.17	3766.48	2490.04	8642.27	746855	0	2	1	0	0xd43f5e018b415631
1	0	1	B	0	0	151260	2278.95	19446.3	69611.7	15887.1	21357.9	7420.79	3947.16	2563.5	8656.1	741938	0	7	1	0	0xd43f5e018b415631
1	0	1	B	0	1	151282	2299.86	19540.6	69960.6	15687	21003.5	7581.67	3845.98	2531.84	8741.69	744030	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	2	151450	2356.91	19658.8	69833	15748.8	21210.2	7535.67	3805.48	2499.04	8711.02	746074	0	3	1	0	0xd43f5e018b415631
1	0	1	B	0	3	149840	2321.28	19426.6	69660.7	15762.2	19917.7	7494.5	3927.57	2574.38	8663.81	745944	1	0	1	0	0xd43f5e018b415631
1	0	1	B	0	4	150919	2284.66	19525.9	70212	15611.9	20526	7516.29	3983.45	2509.88	8662.64	754653	0	2	1	0	0xd43f5e018b415631
1	0	1	B	0	5	151278	2303.36	19568.6	70275.8	15753.8	20833	7358.32	3856.19	2536.96	8700.52	742204	0	3	1	0	0xd43f5e018b415631
1	0	1	B	0	6	151138	2342.12	19477.1	69908.8	15750.9	21143.3	7353.78	3882.65	2538.42	8650.27	744196	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	7	151758	2388.16	19522.5	70210.9	15952	21134.6	7413.87	3882.82	2501.58	8663.14	747299	0	2	1	0	0xd43f5e018b415631
1	0	1	B	0	8	151935	2404.45	19541.2	70378.1	15836.8	21164	7409.16	3891.61	2526.38	8692.56	747583	0	2	1	0	0xd43f5e018b415631
1	0	1	B	0	9	151835	2344.58	19537.4	70244.3	15832.3	21033.5	7609.75	3943.45	2539.25	8663.14	746906	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	10	151525	2323.07	19421.4	70174.2	15782.4	21201.4	7530.08	3833.78	2496.88	8673.89	746250	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	11	153021	2544.92	19540.6	69770.8	17245.6	21195.3	7531.71	3844.82	2504.5	8754.56	764775	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	12	150918	2333.16	19448.3	69528.2	15826.4	21021.5	7437.7	4009.07	2546.83	8675.06	741666	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	13	151636	2322.03	19556.2	69785.4	15724.5	21096	7732.79	4086.62	2539.62	8701.56	745821	0	2	1	0	0xd43f5e018b415631
1	0	1	B	0	14	152118	2338.12	19955.3	70316.5	15787.4	20786.1	7437.58	3808.36	2956.32	8642.06	745372	0	9	1	0	0xd43f5e018b415631
1	0	1	B	0	15	151308	2359.12	19511.8	69810	15880	21053.6	7464.95	3920.41	2548.67	8669.18	744117	0	3	1	0	0xd43f5e018b415631
1	0	1	B	0	16	151432	2380.2	19611.1	69864.7	15699.3	21312.1	7339.5	3928.7	2508.96	8697.02	746254	0	2	1	0	0xd43f5e018b415631
1	0	1	B	0	17	150910	2389.79	19573.1	69995.2	15698.6	20578.9	7523.17	3844.73	2557.75	8656.89	747169	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	18	151957	2424.45	19412.9	70701.3	15695.1	20711.9	7622.38	4054.83	2531.12	8711.44	751383	0	3	1	0	0xd43f5e018b415631
1	0	1	B	0	19	151658	2343.41	19506.1	70404.7	15843.8	20669	7617.13	3983.16	2540.75	8660.27	750677	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	20	150177	2329.12	19635	69670.5	15708	20202.5	7568.93	3982.53	2494.88	8498.17	749515	0	4	1	0	0xd43f5e018b415631
1	0	1	B	0	21	151216	2265.24	19634.4	70182.4	15793.7	20723.3	7357.08	3985.95	2507.21	8676.31	741150	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	22	151190	2259.11	19507.6	69902.1	15735.1	21018.2	7617.84	3857.61	2534.75	8662.35	743105	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	23	151465	2374.41	19442.5	70225.6	15898.2	21105.3	7278.03	3850.82	2506.08	8696.14	745714	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	24	154607	2326.53	19668.5	72568.2	15699.3	21256.4	7841.19	3912.7	2539.46	8703.73	765930	1	2	1	0	0xd43f5e018b415631
1	0	1	B	0	25	150306	2360.24	19538.3	70211.9	15697.1	20139.5	7364.87	3856.82	2541	8506.01	750391	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	26	150828	2345.53	19414.5	69684.9	15712.1	20965.2	7550.46	3842.11	2538.04	8683.85	740867	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	27	151482	2339.82	19771.9	69746.2	15752.7	21016.3	7448.33	4098.79	2534.12	8682.39	744545	0	5	1	0	0xd43f5e018b415631
1	0	1	B	0	28	151385	2412.29	19482.1	69869.9	15943.7	21264.4	7368.49	3789.36	2502.92	8662.18	745888	0	2	1	0	0xd43f5e018b415631
1	0	1	B	0	29	151432	2300.24	19556.3	69929.8	15649.7	21362.1	7410.49	3933.57	2549.38	8652.93	747659	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	30	152587	2377.49	19543.9	70659.1	15776.5	21086.2	7712.72	4097.74	2573.96	8668.97	749732	0	4	1	0	0xd43f5e018b415631
1	0	1	B	0	31	151341	2379.62	19505.6	69914.2	15775.3	21182.7	7408.83	3893.24	2524.25	8668.6	745327	0	4	1	0	0xd43f5e018b415631
1	0	1	B	0	32	151926	2327.74	19430.3	70331.3	15884	21261.8	7455.54	3961.16	2497.17	8689.73	747865	0	2	1	0	0xd43f5e018b415631
1	0	1	B	0	33	151690	2336.03	19454.4	70458.3	15807.1	21168.1	7315.82	3894.99	2497.29	8669.93	746955	0	2	1	0	0xd43f5e018b415631
1	0	1	B	0	34	151486	2334.91	19424.7	69944	15737.6	21265.6	7507.71	4020.12	2500.83	8659.76	747241	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	35	151871	2435.25	19671.5	70145.5	15727.9	21272.5	7403.54	3925.45	2499.16	8698.27	748614	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	36	151512	2369.33	19744.4	69882.6	15635.5	21341.9	7540.54	3677.64	2526.96	8705.23	747937	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	37	151033	2316.2	19802.9	69874.1	15818.1	20538.1	7453.25	3826.48	2573.21	8739.27	748505	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	38	153634	3540.05	19544.3	71318.5	15705.4	20814.3	7527.66	3900.36	2533.83	8657.68	754064	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	39	151273	2382.08	19374.7	69881.5	15687.2	21154.8	7598.88	3918.73	2541.5	8647.43	744176	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	40	151572	2356.28	19638.6	70260.8	15701.3	21144.6	7346.45	3856.82	2502	8673.72	746387	0	4	1	0	0xd43f5e018b415631
1	0	1	B	0	41	151500	2318.95	19509.6	69903.6	15800.7	21246.8	7497.79	3883.15	2522.04	8727.6	746966	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	42	151678	2505.5	19579.1	69899.2	15652.7	21322.8	7485.45	3968.78	2492.54	8683.85	748126	0	2	1	0	0xd43f5e018b415631
1	0	1	B	0	43	151270	2318.91	19565.5	70125.7	15887.5	20558.2	7487.71	3941.53	2607.09	8688.43	748251	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	44	150796	2339.99	19458.2	70095.7	15750.6	20073.4	7756.84	3994.91	2547.46	8690.23	749609	0	2	1	0	0xd43f5e018b415631
1	0	1	B	0	45	150614	2336.28	19424.9	69906.9	15632.9	20599.2	7348.83	4128.08	2499.71	8648.93	737511	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	46	151146	2287.2	19542.4	69852.9	15815.1	20955.8	7464.75	3937.74	2537.92	8662.26	742406	0	2	1	0	0xd43f5e018b415631
1	0	1	B	0	47	151511	2345.99	19542.3	69876.3	15716.8	21036.2	7797.05	3839.02	2574.38	8694.77	745434	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	48	151614	2375.58	19523.2	69911.6	15889.6	21167.6	7380.54	4052.58	2580.88	8641.85	746391	1	1	1	0	0xd43f5e018b415631
1	0	1	B	0	49	151648	2405.12	19545.2	70193.4	15758	21150.3	7419.29	3873.74	2546.71	8663.47	747095	0	2	1	0	0xd43f5e018b415631
1	0	1	B	0	50	151650	2400.08	19641.5	69901.4	15749.8	21244.9	7397.62	4067.79	2491.96	8668.1	747672	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	51	153854	2515.75	22774.3	70031.1	15689.9	20138.5	7525.5	3904.32	2493.12	8692.02	766205	0	2	1	0	0xd43f5e018b415631
1	0	1	B	0	52	151072	2350.03	19554.8	70312.1	15662.8	20504.1	7577	3825.86	2494.5	8700.18	755315	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	53	151883	2272.41	19396.8	70291.2	15885.2	20643.5	7398.5	4571.39	2685.17	8649.64	758488	0	5	1	0	0xd43f5e018b415631
1	0	1	B	0	54	151178	2259.78	19403	70073.9	16094.3	20822.2	7388.75	3822.36	2492	8730.73	740978	0	3	1	0	0xd43f5e018b415631
1	0	1	B	0	55	151182	2339.07	19523.8	69810.5	15872	21043.1	7394.87	3891.61	2536.5	8682.93	743637	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	56	150601	2299.86	19518.2	69818.7	15712.2	20499.9	7528.46	3945.53	2535.12	8654.81	745560	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	57	150133	2311.36	19517	69924.9	15647.7	20325	7390.33	3872.24	2490.41	8566.51	749745	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	58	150702	2262.24	19403.2	69555.2	15770.9	20996.5	7558.59	3877.2	2530	8656.35	740677	0	4	1	0	0xd43f5e018b415631
1	0	1	B	0	59	151702	2461.58	19461.8	70163.2	15711	21053.8	7694.8	3844.19	2552	8672.14	746284	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	60	151667	2365.33	19508.1	70255.5	15773.5	21095.9	7444.29	3821.19	2608.88	8705.6	746402	0	2	1	0	0xd43f5e018b415631
1	0	1	B	0	61	151666	2426.37	19533.1	69838.4	15729.1	21151.1	7625.34	3933.16	2682.51	8653.51	746884	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	62	151683	2353.49	19471.3	70204.5	15712.7	21180.3	7442.04	4074.2	2502.63	8654.39	747361	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	63	149740	2355.12	19428.8	69788.4	15673.5	19855	7360.66	3931.32	2498.16	8761.44	745731	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	64	154142	2322.66	19461.2	72823.3	15771.5	20821.4	7645.84	3970.82	2571.71	8663.72	758347	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	65	151562	2323.2	19592.9	70212.8	15848.2	21158.8	7388.57	3771.94	2497.96	8678.89	746234	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	66	150771	2305.99	19511.8	70054.2	15736.4	20585.3	7324.65	3924.86	2524.58	8712.56	746075	1	3	1	0	0xd43f5e018b415631
1	0	1	B	0	67	151664	2262.07	19422.4	70902.5	15739.3	20581.9	7429.04	3959.91	2598.67	8677.01	750561	0	3	1	0	0xd43f5e018b415631
