block	cycle	position	arm	repeat	run	wall_us	input_us	core_us	dense_us	depthwise_us	attention_us	lut_us	concat_us	transform_us	head_us	process_cpu_us	voluntary_cs	involuntary_cs	affinity_ok	cpu4_7_ime_count	hash
0	0	0	A	0	17	151478	2489.44	19720.9	69428.1	15823.9	21237.1	7563.17	3850.96	2545.45	8703.3	746144	2	2	1	0	0xd43f5e018b415631
0	0	0	A	0	18	150850	2259.18	19470	69957.8	15696.1	20610.5	7566.88	3930.34	2573.45	8690.59	746677	0	4	1	0	0xd43f5e018b415631
0	0	0	A	0	19	150216	2289.77	19534.4	69684.8	16002.5	20247.2	7434	3818.33	2539.2	8571.13	749911	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	20	151399	2202.3	19389.9	70260.3	15774.2	20980.8	7538.87	3974.92	2503.15	8681.22	741150	1	3	1	0	0xd43f5e018b415631
0	0	0	A	0	21	150925	2235.31	19500.9	69521.7	15775.2	21167.8	7489.79	3906.46	2544.49	8686.26	742133	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	22	152117	2251.85	19419	70441.3	15975.9	21132.8	7565	3948.93	2577.36	8703.42	746231	0	7	1	0	0xd43f5e018b415631
0	0	0	A	0	23	151007	2288.06	19495.9	69589.1	15758.7	21206.9	7384.66	3972.8	2551.86	8663.13	744350	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	24	150009	2254.18	19550.5	69664.4	15731	19930.9	7673.67	3878.29	2538.98	8688.76	746275	0	3	1	0	0xd43f5e018b415631
0	0	0	A	0	25	158781	2190.8	19435.3	78297.7	15686.8	20603	7402.74	3889.63	2504.9	8673.88	772435	0	286	1	0	0xd43f5e018b415631
0	0	0	A	0	26	150905	2239.89	19519.2	69445	15820.6	21096.3	7516.92	3914.96	2556.86	8699.97	742073	0	3	1	0	0xd43f5e018b415631
0	0	0	A	0	27	151357	2475.07	19433.8	69526.3	15707.7	21288.8	7623.83	4008.22	2516.65	8676.92	745665	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	28	151443	2309.31	19534.1	69887.5	15684.4	21268.4	7487.54	3904.46	2537.99	8734.3	747545	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	29	150147	2476.57	19551.5	69565.8	15831.1	19974	7373.16	4013.59	2552.11	8665.42	747259	0	5	1	0	0xd43f5e018b415631
0	0	0	A	0	30	151110	2244.39	19406.5	70352.1	15701	20621.4	7578.04	3859.33	2496.03	8754.97	754984	0	3	1	0	0xd43f5e018b415631
0	0	0	A	0	31	151067	2193.3	19523.1	69687.3	15964.9	20861.1	7572.42	3934.47	2565.82	8670.22	741573	0	3	1	0	0xd43f5e018b415631
0	0	0	A	0	32	151274	2312.27	19476.9	69700.5	15973.3	21157.7	7579.8	3741.5	2555.7	8680.05	744857	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	33	151989	2260.93	19451.6	70421.9	15737	21102	7703	3947.92	2554.61	8711.97	747292	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	34	150808	2268.47	19431.6	69762.8	15890	20566.9	7677.05	3913.05	2545.37	8656.96	745369	1	3	1	0	0xd43f5e018b415631
0	0	0	A	0	35	151744	2318.23	19586.7	69956.4	15724.9	21239.2	7513.33	3961.21	2668.08	8679.34	750043	0	5	1	0	0xd43f5e018b415631
0	0	0	A	0	36	150023	2292.27	19526.3	69466.5	15833.8	20203.1	7727.38	3859.17	2518.94	8502.5	748558	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	37	151143	2198.35	19454.2	69788.2	15731.6	20844.9	7971.85	3862.88	2533.24	8663	740886	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	38	152389	2218.51	22432.7	69368.3	15700.8	20079.2	7524.12	3965.96	2510.24	8491.5	760650	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	39	150886	2184.43	19420.2	69781	15756.9	20942.4	7377.91	4098.55	2537.19	8689.88	740450	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	40	151280	2280.52	19365.6	69760.3	15820.2	21289.4	7617.88	3818.84	2519.94	8700.97	744660	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	41	151784	2360.69	19521.3	69906.7	15734.7	21126.9	7848.26	3964.68	2548.66	8672.84	746849	0	0	1	0	0xd43f5e018b415631
0	0	0	A	0	42	151853	2319.6	19559.9	69875.1	15793.1	21144.2	7984.35	3866.5	2516.07	8695.47	746766	0	3	1	0	0xd43f5e018b415631
0	0	0	A	0	43	151432	2299.6	19555.6	69686.3	15731.4	21164.4	7547.37	4143.27	2506.28	8703.34	746124	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	44	150613	2277.81	19419.2	69660.6	15784.6	20598.5	7449.58	4116.89	2543.11	8667.88	746756	0	0	1	0	0xd43f5e018b415631
0	0	0	A	0	45	150312	2257.02	19433.9	69809.4	15700	20456.6	7490.33	3893.76	2491.24	8683.67	751134	0	0	1	0	0xd43f5e018b415631
0	0	0	A	0	46	151088	2296.14	19850.1	69515	15713.4	20921.7	7463.33	4013.05	2545.32	8676.8	741384	0	3	1	0	0xd43f5e018b415631
0	0	0	A	0	47	151244	2263.14	19524.3	69720	15873.9	21147.8	7559.29	3767.71	2552.4	8739.17	744595	0	0	1	0	0xd43f5e018b415631
0	0	0	A	0	48	151354	2498.57	19434.1	69671.5	15717.6	21273.3	7513.12	3971.84	2506.28	8670.42	746775	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	49	150396	2278.06	19361.3	70455.5	15711.8	20141.5	7268.36	3828.5	2549.57	8706.38	746764	0	9	1	0	0xd43f5e018b415631
0	0	0	A	0	50	150509	2219.89	19463	69732.1	15838.3	20615.4	7594.37	3782.96	2503.49	8662.67	737181	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	51	155006	2209.01	19501.4	73165.3	15796.4	21081.5	7820.31	4142.43	2534.57	8659.67	762071	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	52	151232	2252.43	19456.5	69857.1	15781.2	21219.2	7581.75	3784.46	2502.36	8699.22	745814	1	0	1	0	0xd43f5e018b415631
0	0	0	A	0	53	149870	2256.02	19490.8	69553.8	15808.8	20008.2	7439.95	3935.88	2530.65	8748.76	746615	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	54	150427	2218.01	19488.1	69494	15724.6	20787.3	7570.25	3854.75	2503.15	8693.34	738412	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	55	151254	2271.52	19499.6	69842.5	15717	21112.8	7484.37	3926.13	2552.65	8752.34	744572	0	3	1	0	0xd43f5e018b415631
0	0	0	A	0	56	150777	2262.1	19522.9	69646.1	15776.6	20613.2	7616.45	3981.88	2540.49	8721.59	746267	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	57	150176	2260.64	19622.2	69848.2	15764	20214.3	7525.2	3799.83	2497.9	8548	749636	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	58	151790	4246.48	19451.9	69646.7	15704.7	20117.6	7529.12	3885.51	2511.61	8603	757684	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	59	150648	2188.18	19450.8	69468.4	15848.2	20964.4	7518.37	3889.92	2546.45	8677.09	740567	0	0	1	0	0xd43f5e018b415631
0	0	0	A	0	60	151286	2260.93	19420.1	69721	15735.6	21214.9	7711.92	3913.17	2508.48	8679.34	745578	1	1	1	0	0xd43f5e018b415631
0	0	0	A	0	61	150956	2279.56	19439.5	70023.3	15845.4	20632.6	7423.12	3870.92	2540.49	8800.93	747218	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	62	150232	2273.14	19383.2	69897	15792.1	20245.6	7520.08	3944.63	2511.78	8568.92	749341	1	4	1	0	0xd43f5e018b415631
0	0	0	A	0	63	150659	2228.35	19587.1	69149.9	15797.3	20974.6	7469.83	4103.93	2525.94	8722.3	740188	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	64	151849	2293.1	19388.8	70098.6	15952	21301.8	7504.12	3955.13	2510.19	8748.3	746058	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	65	151315	2240.72	19485.3	69698	15829.1	21209.2	7414.49	4143.27	2507.11	8693.46	745241	0	0	1	0	0xd43f5e018b415631
0	0	0	A	0	66	150656	2265.47	19557.9	69759.9	15901.8	20517	7489.37	3820.04	2567.73	8681.38	746278	1	1	1	0	0xd43f5e018b415631
0	0	0	A	0	67	150327	2282.52	19407.6	70104.4	15796.3	20155.9	7455.83	3988.76	2505.15	8534.46	750142	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	68	151064	2220.51	19430.3	70029.6	15832.7	20789.5	7516.74	3924.76	2537.95	8688.71	740659	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	69	151061	2244.43	19429.8	69668	15811.9	21077.6	7507.87	4001.93	2541.9	8682	743337	0	3	1	0	0xd43f5e018b415631
0	0	0	A	0	70	151371	2280.31	19429.4	70076.7	15669.4	21272.2	7594.66	3785.08	2499.36	8666.21	746814	0	0	1	0	0xd43f5e018b415631
0	0	0	A	0	71	151005	2260.56	19483.9	70304.6	15653.9	20565.6	7483.29	3875.5	2581.32	8698.88	747988	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	72	150300	2275.31	19425.3	70109.8	15717.2	20267.7	7495.38	3853.04	2500.52	8559.54	750410	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	73	150965	2205.97	19317.8	69748.7	15768.8	20944.4	7610.66	4071.05	2543.28	8657.75	741005	0	0	1	0	0xd43f5e018b415631
0	0	0	A	0	74	150970	2268.52	19424.7	69496.2	15897.3	21205.7	7494.78	3885.42	2507.15	8695.46	744220	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	75	151372	2312.77	19446.4	70129.1	16145.6	20618.5	7500.29	3818.58	2577.95	8726.84	747475	0	5	1	0	0xd43f5e018b415631
0	0	0	A	0	76	149829	2249.01	19470.7	69425.2	15952.7	20168.8	7442.49	3972.51	2497.03	8555.67	747793	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	77	150602	2186.8	19450.2	69478.3	15745.1	20973.8	7432.16	3966.22	2539.61	8734.05	740574	0	0	1	0	0xd43f5e018b415631
0	0	0	A	0	78	154264	2328.52	22833.1	69794.1	15720.6	20630.3	7630.71	4015.97	2542.11	8672.46	764872	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	79	150354	2267.77	19501.5	69763.8	15610.8	20476	7510.54	3845.25	2556.36	8726.46	751009	0	0	1	0	0xd43f5e018b415631
0	0	0	A	0	80	150919	2212.64	19526.9	69872.7	15643.1	20883.5	7437.37	4019.55	2530.28	8696.17	741284	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	81	151380	2270.51	19458.4	70128.6	15757	21078.8	7466.66	3886.58	2548.07	8685.75	744786	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	82	150686	2247.85	19360.8	69880.4	15694.1	20648.5	7490.66	4020.13	2560.11	8686.71	745584	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	83	150540	2462.65	19391.1	70182.9	15760.2	20019.2	7561.12	3878.67	2547.57	8640.71	749748	0	3	1	0	0xd43f5e018b415631
0	0	0	A	0	84	150997	2187.72	19382.4	70192.2	15790.6	20649.6	7536.49	3885.54	2601.28	8674.09	739250	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	85	151074	2195.18	19315.3	69666.1	15777.7	21032.5	7620.38	4124.43	2559.07	8687.59	742365	0	0	1	0	0xd43f5e018b415631
0	0	0	A	0	86	151155	2282.47	19442.7	69541.5	15771.9	21234.9	7605.62	3986.55	2517.57	8678.42	745247	0	0	1	0	0xd43f5e018b415631
0	0	0	A	0	87	150883	2277.72	19458.1	70000.1	15704.8	20598.9	7385.74	4131.39	2553.28	8678.42	747283	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	88	150668	2296.02	19424.4	70148.2	15856.4	20163.8	7525.66	3960.76	2507.32	8685.55	750736	0	2	1	0	0xd43f5e018b415631
0	0	0	A	0	89	151495	2302.43	19490.4	70093.9	15990.5	20372.1	7603.71	4379.15	2512.28	8652.46	755529	0	4	1	0	0xd43f5e018b415631
0	0	0	A	0	90	150866	2204.8	19507.2	69817.5	15796.8	20866.9	7537.99	3839.42	2535.19	8665.96	740643	0	0	1	0	0xd43f5e018b415631
0	0	0	A	0	91	155099	2254.22	19447.4	72890.8	15754.9	21162.8	8080.35	4115.1	2594.91	8700.75	764454	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	92	151560	2385.73	19515.2	69899.3	15683	21262.6	7457.62	4063.1	2507.15	8691.09	747644	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	93	150074	2397.44	19430.8	69800.2	15815.4	19896.2	7481.62	3924.13	2548.61	8681.25	747052	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	94	150705	2191.76	19374.3	69814.1	15806.4	20723.9	7503.45	3974.05	2516.06	8702.38	738140	0	0	1	0	0xd43f5e018b415631
0	0	0	A	0	95	151127	2184.34	19586.5	69897.4	15754	21009.7	7485.61	3892.63	2549.24	8670.92	742474	0	3	1	0	0xd43f5e018b415631
0	0	0	A	0	96	150993	2292.1	19385.2	69739	15770.9	21322.6	7282.69	3837.25	2541.94	8724.13	745114	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	97	149974	2271.35	19469.4	69699.9	15668.1	20077	7496.62	3976.17	2512.48	8709.46	747259	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	98	150857	2197.22	19567.3	69958.9	15769.7	20726.7	7456.83	3871.71	2531.86	8677.71	739363	0	1	1	0	0xd43f5e018b415631
0	0	0	A	0	99	150934	2251.31	19442.2	69679.4	15824.7	21074.6	7526.91	3831.96	2543.07	8664.63	743063	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	0	152552	2278.52	19430.8	71967	15642.4	20590.6	7524.46	3783.29	2498.61	8742.59	750578	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	1	152004	2207.97	19452.7	71432.1	15696.7	20251.9	7659.5	4000.47	2541.2	8665.54	759108	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	2	155267	2233.97	19443.5	74318.5	15781	20898.9	7419.28	3814.71	2532.36	8723.88	761512	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	3	152099	2224.89	19415.9	71589.1	15600.2	20455.3	7503.07	3919.79	2495.61	8803.21	760318	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	4	152130	2203.14	19464.6	71851.6	15939.1	20099.1	7483.66	3930.67	2493.52	8566.83	759120	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	5	152208	2208.22	19559.9	72035.1	15820.2	19863.7	7416.95	3943.88	2544.03	8717.34	757660	0	3	1	0	0xd43f5e018b415631
1	0	1	B	0	6	152658	2193.68	19474.8	71654.7	15741.1	20574.3	7570.95	4090.01	2537.98	8719.54	756417	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	7	152931	2265.06	19429.1	71639.2	15850.7	21148.8	7376.82	3879.71	2526.15	8719.25	753218	0	2	1	0	0xd43f5e018b415631
1	0	1	B	0	8	152157	2277.26	19324.6	71288	15700.3	20836.7	7577.62	3814.29	2495.27	8748.38	747910	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	9	152292	2362.02	19420.4	71624.7	15704.5	20527.7	7486.57	3875.54	2501.23	8694.83	746477	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	10	152242	2285.93	19465.1	71628.9	15714.3	20277.8	7650.71	3987.17	2490.4	8645.83	760437	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	11	151694	2220.85	19418.8	71438.8	15628.9	20281	7546.12	3839.46	2516.86	8706.21	757659	0	2	1	0	0xd43f5e018b415631
1	0	1	B	0	12	151994	2192.14	19435.5	71897.7	15792.3	20026.7	7684.5	3875.25	2497.36	8494.99	758082	0	5	1	0	0xd43f5e018b415631
1	0	1	B	0	13	153943	3169.18	19485.8	71715.6	15645.3	21209.6	7470.45	3890.83	2508.15	8749.88	759497	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	14	152469	2261.01	19354.5	71506.9	15690.1	20929.3	7532.61	3798.66	2544.65	8753.38	748882	0	2	1	0	0xd43f5e018b415631
1	0	1	B	0	15	155868	2288.89	19442.9	74456.7	15631.7	20813.7	7728.71	4147.06	2535.57	8721.54	765681	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	16	152620	2267.1	19571.4	71672.9	15794.6	20594.6	7614.91	3877.13	2505.48	8626.04	761949	0	2	1	0	0xd43f5e018b415631
1	0	1	B	0	17	151861	2187.76	19475.6	71459.2	15777.1	20248.2	7386.53	4112.59	2492.4	8627.37	757981	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	18	151809	2201.43	19534.1	71526.1	15780.6	20073.8	7524.45	3885.13	2622.49	8561.62	757342	0	3	1	0	0xd43f5e018b415631
1	0	1	B	0	19	152316	2224.93	19333.2	71917.3	15718.5	20016.6	7711.21	3969.71	2614.61	8712.67	757797	0	2	1	0	0xd43f5e018b415631
1	0	1	B	0	20	151241	2284.31	19342.9	71183.7	15704.7	19984.6	7682.07	3913.59	2514.61	8535.33	754563	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	21	151736	2297.81	19388.3	71597.8	15746.8	20072.7	7407.57	4078.47	2496.73	8552.2	757241	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	22	152073	2207.22	19487.5	71536.6	15663	20071.3	7808.96	3951.63	2504.73	8726.08	757825	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	23	151833	2193.14	19341.1	71647.3	15738.3	19922.9	7663.38	3982.59	2504.36	8744.67	756389	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	24	152914	2198.22	19384.7	72261.5	15739.6	20548.3	7426.82	3965.84	2539.86	8752.09	757111	0	3	1	0	0xd43f5e018b415631
1	0	1	B	0	25	153099	2258.97	19505.7	71561.6	15824.6	21162	7578.53	3889.08	2525.24	8696.04	752513	0	6	1	0	0xd43f5e018b415631
1	0	1	B	0	26	152380	2265.56	19427.9	71437.2	15658	20652	7683.16	3953.8	2498.86	8712.29	746786	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	27	152079	2274.72	19513.3	71602	15605.3	20304.3	7657.62	3849.21	2472.36	8699	759428	1	1	1	0	0xd43f5e018b415631
1	0	1	B	0	28	154958	2277.18	19506.4	71561.6	17241.3	21708.2	7520.9	3800.91	2508.98	8736.75	761196	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	29	152300	2303.68	19406.3	71787.2	15613.3	20456.4	7452.57	3937.63	2506.32	8743.04	745837	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	30	152025	2215.89	19447.4	71727.7	15699.8	20261.8	7596.58	3825.75	2493.11	8661.62	759286	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	31	154787	3818.54	19553.8	71525.8	15718.6	21060.5	7538.96	4191.93	2547.94	8733.13	760890	0	3	1	0	0xd43f5e018b415631
1	0	1	B	0	32	152745	2286.6	19424.8	72016.1	15768.2	20360.2	7595.78	4007.13	2500.02	8690.12	762558	0	4	1	0	0xd43f5e018b415631
1	0	1	B	0	33	151813	2193.01	19435.6	71593.2	15689.6	20206	7536.4	3872.29	2517.28	8674.71	758076	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	34	151860	2192.47	19491.5	71698.8	15761.8	20160.5	7501.49	3874	2498.94	8586.79	758002	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	35	151772	2192.14	19481	71627.8	15755.6	20229.9	7370.11	3858.5	2555.53	8606.54	757700	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	36	153431	2421.52	19403.5	72225.7	15754	20627.1	7494.03	4110.72	2558.69	8742.46	759215	0	2	1	0	0xd43f5e018b415631
1	0	1	B	0	37	153144	2274.89	19444.3	71774.8	15803.1	20910.5	7561.08	3895.37	2621.07	8765.59	752306	0	2	1	0	0xd43f5e018b415631
1	0	1	B	0	38	152839	2269.01	19508.8	72051.7	15794.2	20343.4	7653	4036.84	2481.94	8606.83	762462	0	3	1	0	0xd43f5e018b415631
1	0	1	B	0	39	152288	2201.22	19436	72219.5	15684.8	19920.4	7488.86	3970.88	2556.45	8712.62	757443	0	4	1	0	0xd43f5e018b415631
1	0	1	B	0	40	153021	2292.39	19470.7	71823.3	15710.3	21210.7	7325.4	3785.04	2537.86	8768.75	756509	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	41	156137	2270.18	19473.6	74425.2	15669.2	21143.7	7768.04	3965.09	2591.74	8726.04	770295	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	42	152615	2274.35	19386.8	71591.3	15728.9	20876.8	7458.86	3973.13	2525.65	8706.83	749323	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	43	152426	2324.72	19466.5	71758	15711.6	20400.7	7476.78	3911.67	2510.52	8771.59	761742	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	44	152050	2195.09	19512	71691.1	15758.1	20174.3	7605.29	3932.34	2498.98	8584.74	758735	0	2	1	0	0xd43f5e018b415631
1	0	1	B	0	45	151716	2191.47	19439.9	71628.8	15725.9	20084.2	7401.82	4034.47	2502.94	8610.41	757470	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	46	151875	2271.1	19487	71521.6	15904.1	20103.4	7406.52	3988.17	2507.69	8586.79	757792	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	47	153149	2358.6	19445.2	71758.2	15723.7	21269.5	7372.06	3845.46	2536.82	8746.46	758672	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	48	152896	2277.35	19518.6	71597.7	15769.1	21097.2	7473.28	3785.95	2547.32	8733.21	752920	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	49	152451	2342.68	19437.2	71522.6	15816.5	20765.9	7451.74	3807.75	2489.31	8720.75	748046	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	50	152410	2237.47	19522.6	71911.7	15654.4	20403.4	7446.48	3860.42	2498.73	8781.09	761096	0	3	1	0	0xd43f5e018b415631
1	0	1	B	0	51	152479	2253.14	19466	71817.2	15832.9	19956.1	7765.29	4064.34	2531.82	8698.29	758607	0	3	1	0	0xd43f5e018b415631
1	0	1	B	0	52	153653	2208.01	19710.5	71755.1	15801.3	21243.9	7667.54	3940.34	2500.11	8732.42	756684	0	2	1	0	0xd43f5e018b415631
1	0	1	B	0	53	152403	2272.51	19394.7	71537.2	15657.1	20842.5	7601.2	3749.03	2515.61	8740.46	748348	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	54	155627	2240.3	19422.3	73726.4	16197.7	20663.7	7929.97	3967.46	2604.82	8779.71	764683	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	55	152378	2292.89	19508.6	71646.2	15676.7	20493	7641.17	3795.54	2493.65	8736.04	754131	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	56	151828	2182.93	19415.1	71581.4	15588.6	20439.8	7444.61	3815.7	2496.15	8767.17	758931	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	57	152132	2211.97	19468.3	72039	15745.8	20147.4	7498.24	3855.96	2487.82	8575.28	759022	0	2	1	0	0xd43f5e018b415631
1	0	1	B	0	58	151673	2195.93	19636.7	71301.6	15710.2	20187.2	7536.41	3895.46	2492.48	8623.5	757059	0	2	1	0	0xd43f5e018b415631
1	0	1	B	0	59	154444	3567.7	19382.4	71926	15721.8	21097.3	7332.69	4050.38	2541.24	8729.08	760352	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	60	152831	2427.02	19425.3	72048.5	15645.7	20460.5	7661.5	3806.42	2492.48	8769	764026	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	61	152018	2254.68	19382.5	71503.9	15820.8	20278.8	7579.7	3953.5	2498.48	8650.45	759004	0	1	1	0	0xd43f5e018b415631
1	0	1	B	0	62	152216	2208.8	19353.7	71889.5	15837	19988.4	7647.83	3951.46	2499.56	8743.17	758350	0	0	1	0	0xd43f5e018b415631
1	0	1	B	0	63	151852	2222.51	19459.4	71693.7	15726.4	19875.7	7516.61	3927.71	2498.81	8831.67	756102	0	2	1	0	0xd43f5e018b415631
1	0	1	B	0	64	151751	2229.35	19581.4	71499.9	15691.4	19920.2	7500.19	4006.17	2503.23	8724.12	755673	0	2	1	0	0xd43f5e018b415631
1	0	1	B	0	65	153074	2206.18	19581.9	71553.8	15732.5	21233.9	7643.04	3737.62	2538.24	8752.63	756745	0	4	1	0	0xd43f5e018b415631
1	0	1	B	0	66	153141	2316.97	19427.6	71496.8	15766.7	20913.5	7733.33	4067.09	2539.86	8782.5	751838	2	3	1	0	0xd43f5e018b415631
