scope	source_file	sample	operation_index	M	N	K	worker	cpu	event	status	errno	event_id	iterations	raw_u64	time_enabled	time_running	scaled_count	tid
shape	shapes_backend_stalls.log	0	206	400	80	256	1	1	cycles	available	0	1071	5	1397612	882457	882457	1397612.000000
shape	shapes_backend_stalls.log	0	206	400	80	256	1	1	backend_stalls	available	0	1073	5	855924	882457	882457	855924.000000
shape	shapes_backend_stalls.log	0	206	400	80	256	2	2	cycles	available	0	1075	5	1272445	794707	794707	1272445.000000
shape	shapes_backend_stalls.log	0	206	400	80	256	2	2	backend_stalls	available	0	1076	5	759603	794707	794707	759603.000000
shape	shapes_backend_stalls.log	0	206	400	80	256	3	3	cycles	available	0	1077	5	1383554	875374	875374	1383554.000000
shape	shapes_backend_stalls.log	0	206	400	80	256	3	3	backend_stalls	available	0	1078	5	837437	875374	875374	837437.000000
shape	shapes_backend_stalls.log	0	161	1600	16	1152	0	0	cycles	available	0	1072	5	10295434	6436750	6436750	10295434.000000
shape	shapes_backend_stalls.log	0	161	1600	16	1152	0	0	backend_stalls	available	0	1074	5	5824931	6436750	6436750	5824931.000000
shape	shapes_backend_stalls.log	0	161	1600	16	1152	1	1	cycles	available	0	1071	5	10568525	6614582	6614582	10568525.000000
shape	shapes_backend_stalls.log	0	161	1600	16	1152	1	1	backend_stalls	available	0	1073	5	5981436	6614582	6614582	5981436.000000
shape	shapes_backend_stalls.log	0	161	1600	16	1152	2	2	cycles	available	0	1075	5	10304179	6447790	6447790	10304179.000000
shape	shapes_backend_stalls.log	0	161	1600	16	1152	2	2	backend_stalls	available	0	1076	5	5856388	6447790	6447790	5856388.000000
shape	shapes_backend_stalls.log	0	161	1600	16	1152	3	3	cycles	available	0	1077	5	10474111	6559207	6559207	10474111.000000
shape	shapes_backend_stalls.log	0	161	1600	16	1152	3	3	backend_stalls	available	0	1078	5	5906721	6559207	6559207	5906721.000000
shape	shapes_backend_stalls.log	0	201	400	16	2304	0	0	cycles	available	0	1072	5	4486499	2811711	2811711	4486499.000000
shape	shapes_backend_stalls.log	0	201	400	16	2304	0	0	backend_stalls	available	0	1074	5	2139068	2811711	2811711	2139068.000000
shape	shapes_backend_stalls.log	0	201	400	16	2304	1	1	cycles	available	0	1071	5	5057135	3174084	3174084	5057135.000000
shape	shapes_backend_stalls.log	0	201	400	16	2304	1	1	backend_stalls	available	0	1073	5	2436696	3174084	3174084	2436696.000000
shape	shapes_backend_stalls.log	0	201	400	16	2304	2	2	cycles	available	0	1075	5	4457690	2789748	2789748	4457690.000000
shape	shapes_backend_stalls.log	0	201	400	16	2304	2	2	backend_stalls	available	0	1076	5	2167248	2789748	2789748	2167248.000000
