operation_index	resident_operation_index	kind	scope	name	samples	mean_us	median_us	p95_us	implementation	confidence
3	-1	conv_dense	full_executor	/model.1/conv/Conv	50	3457.8666399999997	3398.9705	3445.2574	stage56-selected-explicit-or-measured	50 complete profiled observations
30	4	conv	resident_core	/model.6/m.0/cv2/conv/Conv	50	266.52328	260.759	298.40635000000003	stage56-selected-explicit-or-measured	50 complete profiled observations
32	5	conv	resident_core	/model.6/m.0/m/m.0/cv1/conv/Conv	50	550.43638	540.2065	581.28235	stage56-selected-explicit-or-measured	50 complete profiled observations
34	6	conv	resident_core	/model.6/m.0/m/m.0/cv2/conv/Conv	50	562.79176	550.769	587.93075	stage56-selected-explicit-or-measured	50 complete profiled observations
36	8	conv	resident_core	/model.6/m.0/m/m.1/cv1/conv/Conv	50	551.7422399999999	536.2895	581.9449999999999	stage56-selected-explicit-or-measured	50 complete profiled observations
38	9	conv	resident_core	/model.6/m.0/m/m.1/cv2/conv/Conv	50	548.4971	538.643	573.7716	stage56-selected-explicit-or-measured	50 complete profiled observations
4	-1	lut1	fused_into_dense_conv	/model.1/act/Mul_output_0_QuantizeLinear	50	0.0	0.0	0.0	stage56-selected-explicit-or-measured	50 complete profiled observations
40	11	concat	resident_core	/model.6/m.0/Concat	50	5.99766	6.021	6.5230999999999995	stage56-selected-explicit-or-measured	50 complete profiled observations
41	12	conv	resident_core	/model.6/m.0/cv3/conv/Conv	50	509.59746	501.93399999999997	537.8287499999999	stage56-selected-explicit-or-measured	50 complete profiled observations
42	13	concat	resident_core	/model.6/Concat	50	56.73024	54.5015	62.75214999999997	stage56-selected-explicit-or-measured	50 complete profiled observations
43	14	conv	resident_core	/model.6/cv2/conv/Conv	50	1443.4384599999998	1414.4655	1491.65125	stage56-selected-explicit-or-measured	50 complete profiled observations
45	15	conv	resident_core	/model.7/conv/Conv	50	1780.0526399999999	1745.0185000000001	1825.4191	stage56-selected-explicit-or-measured	50 complete profiled observations
47	16	conv	resident_core	/model.8/cv1/conv/Conv	50	727.83898	708.9200000000001	753.29435	stage56-selected-explicit-or-measured	50 complete profiled observations
49	17	conv	resident_core	/model.8/m.0/cv1/conv/Conv	50	153.29516	149.255	186.67489999999998	stage56-selected-explicit-or-measured	50 complete profiled observations
5	-1	conv_dense	full_executor	/model.2/cv1/conv/Conv	50	1934.1070399999999	1915.7734999999998	1972.98835	stage56-selected-explicit-or-measured	50 complete profiled observations
50	18	conv	resident_core	/model.8/m.0/cv2/conv/Conv	50	160.06217999999998	155.1515	191.0006	stage56-selected-explicit-or-measured	50 complete profiled observations
52	19	conv	resident_core	/model.8/m.0/m/m.0/cv1/conv/Conv	50	462.87754	451.432	494.36465	stage56-selected-explicit-or-measured	50 complete profiled observations
54	20	conv	resident_core	/model.8/m.0/m/m.0/cv2/conv/Conv	50	447.82032	439.244	480.41235	stage56-selected-explicit-or-measured	50 complete profiled observations
56	22	conv	resident_core	/model.8/m.0/m/m.1/cv1/conv/Conv	50	442.29934000000003	436.369	468.8035	stage56-selected-explicit-or-measured	50 complete profiled observations
58	23	conv	resident_core	/model.8/m.0/m/m.1/cv2/conv/Conv	50	446.59282	439.72299999999996	477.5144	stage56-selected-explicit-or-measured	50 complete profiled observations
6	-1	split	full_executor	/model.2/Split	50	180.02444	175.485	211.72194999999996	stage56-selected-explicit-or-measured	50 complete profiled observations
60	25	concat	resident_core	/model.8/m.0/Concat	50	5.74266	5.667	6.441999999999998	stage56-selected-explicit-or-measured	50 complete profiled observations
61	26	conv	resident_core	/model.8/m.0/cv3/conv/Conv	50	304.5804	300.656	335.8591	stage56-selected-explicit-or-measured	50 complete profiled observations
62	27	concat	resident_core	/model.8/Concat	50	31.66696	29.0215	50.49964999999993	stage56-selected-explicit-or-measured	50 complete profiled observations
63	28	conv	resident_core	/model.8/cv2/conv/Conv	50	861.58038	848.2795000000001	898.99115	stage56-selected-explicit-or-measured	50 complete profiled observations
65	29	conv	resident_core	/model.9/cv1/conv/Conv	50	414.49165999999997	407.597	454.17614999999995	stage56-selected-explicit-or-measured	50 complete profiled observations
66	33	concat	resident_core	/model.9/Concat	50	107.28942	106.358	113.68509999999999	stage56-selected-explicit-or-measured	50 complete profiled observations
67	34	conv	resident_core	/model.9/cv2/conv/Conv	50	1007.9444199999999	995.6800000000001	1062.6818999999998	stage56-selected-explicit-or-measured	50 complete profiled observations
69	-1	conv_dense	full_executor	/model.10/cv1/conv/Conv	50	497.37458	487.579	533.4184	stage56-selected-explicit-or-measured	50 complete profiled observations
7	-1	conv_dense	full_executor	/model.2/m.0/cv1/conv/Conv	50	2235.71814	2197.0545	2244.3475	stage56-selected-explicit-or-measured	50 complete profiled observations
70	-1	split	full_executor	/model.10/Split	50	29.452600000000004	29.563000000000002	31.1385	stage56-selected-explicit-or-measured	50 complete profiled observations
71	-1	conv_dense	full_executor	/model.10/m/m.0/attn/qkv/conv/Conv	50	349.43944000000005	344.6165	385.38394999999997	stage56-selected-explicit-or-measured	50 complete profiled observations
72	-1	split	full_executor	/model.10/m/m.0/attn/Split	50	240.38822	238.88350000000003	240.63925	stage56-selected-explicit-or-measured	50 complete profiled observations
73	-1	split	full_executor	/model.10/m/m.0/attn/Split	50	485.25496	478.141	515.73675	stage56-selected-explicit-or-measured	50 complete profiled observations
74	-1	reshape_split_transpose	full_executor	/model.10/m/m.0/attn/Transpose	50	249.73946	247.925	269.2282999999999	stage56-selected-explicit-or-measured	50 complete profiled observations
75	-1	reshape	full_executor	/model.10/m/m.0/attn/Reshape_2	50	26.37668	26.125500000000002	30.44065	stage56-selected-explicit-or-measured	50 complete profiled observations
76	-1	matmul	full_executor	/model.10/m/m.0/attn/MatMul	50	3039.90566	3041.7084999999997	3125.79245	stage56-selected-explicit-or-measured	50 complete profiled observations
77	-1	conv_grouped	full_executor	/model.10/m/m.0/attn/pe/conv/Conv	50	5408.8892000000005	5360.433	5415.75155	stage56-selected-explicit-or-measured	50 complete profiled observations
78	-1	softmax_transpose	full_executor	/model.10/m/m.0/attn/Transpose_1	50	5278.71142	5211.8035	5399.6285	stage56-selected-explicit-or-measured	50 complete profiled observations
79	-1	matmul	full_executor	/model.10/m/m.0/attn/MatMul_1	50	759.7101200000001	752.734	788.44125	stage56-selected-explicit-or-measured	50 complete profiled observations
8	-1	lut1	fused_into_dense_conv	/model.2/m.0/cv1/act/Mul_output_0_QuantizeLinear	50	0.0	0.0	0.0	stage56-selected-explicit-or-measured	50 complete profiled observations
80	-1	lut2	full_executor	/model.10/m/m.0/attn/Add_output_0_QuantizeLinear	50	1541.32518	1518.6145	1544.6254	stage56-selected-explicit-or-measured	50 complete profiled observations
81	-1	conv_dense	full_executor	/model.10/m/m.0/attn/proj/conv/Conv	50	169.72166	167.56799999999998	171.63465	stage56-selected-explicit-or-measured	50 complete profiled observations
82	-1	lut2	full_executor	/model.10/m/m.0/Add_output_0_QuantizeLinear	50	52.43512	51.626999999999995	57.54544999999998	stage56-selected-explicit-or-measured	50 complete profiled observations
83	-1	conv_dense	full_executor	/model.10/m/m.0/ffn/ffn.0/conv/Conv	50	395.71108	390.222	396.42375	stage56-selected-explicit-or-measured	50 complete profiled observations
84	-1	lut1	fused_into_dense_conv	/model.10/m/m.0/ffn/ffn.0/act/Mul_output_0_QuantizeLinear	50	0.0	0.0	0.0	stage56-selected-explicit-or-measured	50 complete profiled observations
85	-1	conv_dense	full_executor	/model.10/m/m.0/ffn/ffn.1/conv/Conv	50	250.80112	247.6335	268.35939999999994	stage56-selected-explicit-or-measured	50 complete profiled observations
86	-1	lut2	full_executor	/model.10/m/m.0/Add_1_output_0@/model.10/Concat_output_0_QuantizeLinear_Output	50	68.7107	67.3985	70.07279999999999	stage56-selected-explicit-or-measured	50 complete profiled observations
87	-1	concat	full_executor	/model.10/Concat	50	62.7187	62.44	64.91669999999999	stage56-selected-explicit-or-measured	50 complete profiled observations
88	-1	conv_dense	full_executor	/model.10/cv2/conv/Conv	50	500.8489	494.0585	544.8349999999999	stage56-selected-explicit-or-measured	50 complete profiled observations
89	-1	concat	full_executor	/model.12/Concat	50	489.55595999999997	481.7255	526.5555	stage56-selected-explicit-or-measured	50 complete profiled observations
9	-1	conv_dense	full_executor	/model.2/m.0/cv2/conv/Conv	50	1710.5236000000002	1688.7035	1719.93155	stage56-selected-explicit-or-measured	50 complete profiled observations
90	-1	conv_dense	full_executor	/model.13/cv1/conv/Conv	50	1938.7763	1902.482	1955.2229499999999	stage56-selected-explicit-or-measured	50 complete profiled observations
91	-1	split	full_executor	/model.13/Split	50	52.08092	50.7515	53.76815	stage56-selected-explicit-or-measured	50 complete profiled observations
92	-1	conv_dense	full_executor	/model.13/m.0/cv1/conv/Conv	50	181.36542	174.0475	222.97050000000002	stage56-selected-explicit-or-measured	50 complete profiled observations
93	-1	conv_dense	full_executor	/model.13/m.0/cv2/conv/Conv	50	147.81582	142.9835	181.6105	stage56-selected-explicit-or-measured	50 complete profiled observations
94	-1	lut1	full_executor	/model.13/m.0/cv1/act/Mul_output_0_QuantizeLinear	50	24.67502	24.334	26.355499999999996	stage56-selected-explicit-or-measured	50 complete profiled observations
95	-1	conv_dense	full_executor	/model.13/m.0/m/m.0/cv1/conv/Conv	50	401.38779999999997	390.6585	431.0859	stage56-selected-explicit-or-measured	50 complete profiled observations
96	-1	lut1	fused_into_dense_conv	/model.13/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear	50	0.0	0.0	0.0	stage56-selected-explicit-or-measured	50 complete profiled observations
97	-1	conv_dense	full_executor	/model.13/m.0/m/m.0/cv2/conv/Conv	50	379.22382	366.783	405.6284	stage56-selected-explicit-or-measured	50 complete profiled observations
98	-1	lut2	full_executor	/model.13/m.0/m/m.0/Add_output_0_QuantizeLinear	50	50.03247999999999	49.522	51.812599999999996	stage56-selected-explicit-or-measured	50 complete profiled observations
99	-1	conv_dense	full_executor	/model.13/m.0/m/m.1/cv1/conv/Conv	50	393.49348	372.221	547.6684499999996	stage56-selected-explicit-or-measured	50 complete profiled observations
