selection_group	image_id	model	boundary_index	boundary_label	max_abs_difference	mean_abs_difference	rms_difference	cosine	largest_channel	largest_channel_rms	largest_spatial_y	largest_spatial_x	largest_spatial_rms	top100_jaccard	top100_mean_rank_displacement
large-loss	295575	A1	4	P5_bbox	2.4561920166015625	0.21110222063958645	0.38462225996884153	0.997264482163179	0	0.4935306965597666	0	14	1.2331603334110695	nan	nan
large-loss	295575	A1	5	P5_confidence	16.63446807861328	1.4405183413028717	2.081434667520623	0.9948876522717067	0	3.262257968270295	10	7	10.315330600039282	0.5503875968992248	13.619718309859154
large-loss	18654	B2	0	P3_bbox	2.6009284257888794	0.14364034260215702	0.227042135107134	0.9958006398854699	2	0.23557282642856112	70	74	1.3730140759950715	nan	nan
large-loss	18654	B2	1	P3_confidence	3.6015758514404297	0.38304770705616104	0.5058031152785882	0.9996626681519388	76	0.6492015857160259	55	25	2.387899298201798	0.7241379310344828	9.202380952380953
large-loss	18654	B2	2	P4_bbox	3.096104860305786	0.1642386917042313	0.3166039078920064	0.9955582437827725	0	0.39229421292891525	12	35	1.550201009125837	nan	nan
large-loss	18654	B2	3	P4_confidence	35.52601623535156	1.0502579983621836	1.716730271175314	0.9968075907835374	0	2.869186789706911	10	37	18.22986307308694	0.6129032258064516	11.407894736842104
large-loss	18654	B2	4	P5_bbox	2.680542469024658	0.1971873799106106	0.3868835852619009	0.9962256715161708	0	0.4795801793254021	1	4	1.5063150659287046	nan	nan
large-loss	18654	B2	5	P5_confidence	21.12120819091797	1.4611332903318106	2.1953170422833894	0.9941191048671553	0	3.363308269528303	10	3	11.860354113548395	0.6949152542372882	10.890243902439025
large-loss	18654	A1	0	P3_bbox	2.5903455018997192	0.14364950090443018	0.22719060897564342	0.9957954464402835	2	0.23545290236436114	70	74	1.3646260004154407	nan	nan
large-loss	18654	A1	1	P3_confidence	3.686237335205078	0.3863465187572874	0.5124611798465024	0.9996591328130165	76	0.6631347085542689	55	25	2.4924989493750243	0.7241379310344828	9.607142857142858
large-loss	18654	A1	2	P4_bbox	3.0768353939056396	0.16405782935849855	0.3167019860471542	0.9955551994132047	0	0.39194199620572495	12	35	1.5408685806879177	nan	nan
large-loss	18654	A1	3	P4_confidence	36.131155014038086	1.062378878256306	1.7305293158562243	0.9967537375252146	0	2.8908050415509217	10	37	18.356720070623943	0.5748031496062992	13.232876712328768
large-loss	18654	A1	4	P5_bbox	2.6050515174865723	0.19719311460852623	0.38761283838654137	0.996208331138323	0	0.48082331675403467	1	4	1.5080121585931279	nan	nan
large-loss	18654	A1	5	P5_confidence	20.17371368408203	1.4839736761283129	2.214227921463628	0.9940619589914105	0	3.4184448797344364	10	3	11.342725191445941	0.6949152542372882	11.426829268292684
large-loss	65420	B2	0	P3_bbox	2.373347282409668	0.1608613356493879	0.2594529480940831	0.9961422658128721	1	0.3191073622771685	72	28	1.449047773993185	nan	nan
large-loss	65420	B2	1	P3_confidence	6.220903396606445	0.3725900077489205	0.49836955132656174	0.9996808414874431	9	0.6060390527213457	30	44	4.437026931461711	0.7699115044247787	12.03448275862069
large-loss	65420	B2	2	P4_bbox	2.8380961418151855	0.1383249375782907	0.2744596484106018	0.9973367416360728	0	0.35805628468246686	7	24	1.4237314141413084	nan	nan
large-loss	65420	B2	3	P4_confidence	35.011146545410156	0.9561373998997733	1.544585333306042	0.9973172933166478	0	2.491871532000806	20	24	17.31381250801042	0.7391304347826086	9.894117647058824
large-loss	65420	B2	4	P5_bbox	3.5517181158065796	0.1450424600066617	0.29845022742915345	0.9974322361326248	1	0.30933486989030645	13	19	1.7768071090116133	nan	nan
large-loss	65420	B2	5	P5_confidence	25.182980060577393	1.493538599256426	2.4309729380133427	0.9927512253480262	0	3.9360950951543474	4	3	15.164950142606216	0.7543859649122807	10.883720930232558
large-loss	65420	A1	0	P3_bbox	2.357878565788269	0.16102484629722313	0.2595456308239481	0.9961396172816047	1	0.31910647922216967	72	28	1.4339839847713791	nan	nan
large-loss	65420	A1	1	P3_confidence	6.367136001586914	0.3781249170169467	0.5077355036227205	0.9996750275572917	9	0.6202583650282939	30	44	4.472440610658174	0.7857142857142857	11.454545454545455
large-loss	65420	A1	2	P4_bbox	2.8570613861083984	0.13838033045234624	0.27431108382427466	0.9973395904101396	0	0.3575603572979228	7	24	1.4338039790296715	nan	nan
large-loss	65420	A1	3	P4_confidence	35.706085205078125	0.9610024302061647	1.5543032320084853	0.997288436812339	0	2.510402725148148	20	24	17.961699724017425	0.6666666666666666	10.3375
large-loss	65420	A1	4	P5_bbox	3.572642207145691	0.1452781505137682	0.2990604093167527	0.9974234647856502	1	0.31202971593235174	13	19	1.7863211035728455	nan	nan
large-loss	65420	A1	5	P5_confidence	26.190438866615295	1.48378566398751	2.4328471653253807	0.9927491081734483	0	3.9570000460956827	12	16	15.333260176936797	0.7699115044247787	10.528735632183908
large-loss	82740	B2	0	P3_bbox	2.6009284257888794	0.15958500050124713	0.24926293224738794	0.9947757411964796	2	0.2717838372902438	36	5	1.398943827543291	nan	nan
large-loss	82740	B2	1	P3_confidence	3.274160385131836	0.3790620177928358	0.49459377999325316	0.9996858998587206	9	0.5863632603665153	17	34	2.0205763061513045	0.7391304347826086	13.270588235294118
large-loss	82740	B2	2	P4_bbox	2.683290958404541	0.17484930303995497	0.32874607137836315	0.9952362760452613	0	0.40484770799958375	38	23	1.3896591548005652	nan	nan
large-loss	82740	B2	3	P4_confidence	39.64497375488281	1.127685571987182	2.085206844066054	0.9948837797138042	0	3.3744600206548627	13	34	27.280569939966455	0.6949152542372882	12.926829268292684
large-loss	82740	B2	4	P5_bbox	3.0156102180480957	0.15739808578975498	0.2928730089043374	0.9982626750381893	2	0.3332871961672743	12	12	1.514491637927688	nan	nan
large-loss	82740	B2	5	P5_confidence	21.121212005615234	1.4881567492689938	2.2421242720332755	0.994072207023584	0	3.424436750881188	11	10	14.387573181598924	0.639344262295082	13.333333333333334
large-loss	82740	A1	0	P3_bbox	2.5903455018997192	0.1596406820655102	0.2493267680873724	0.9947727636794026	2	0.2719840539701456	36	5	1.3906440112647847	nan	nan
large-loss	82740	A1	1	P3_confidence	3.46282958984375	0.38325305572757495	0.5005792458244287	0.9996821862948282	9	0.5936484343260937	17	34	1.9348535436327365	0.7391304347826086	13.458823529411765
large-loss	82740	A1	2	P4_bbox	2.6922311782836914	0.17529549056547694	0.3288479516221101	0.9952323784270733	0	0.40484489945642493	38	23	1.3929557151546943	nan	nan
large-loss	82740	A1	3	P4_confidence	38.25651931762695	1.1360326471738518	2.093260550287208	0.9948634126215987	0	3.3682799976238558	13	34	27.080942541908154	0.6528925619834711	13.354430379746836
large-loss	82740	A1	4	P5_bbox	2.9772019386291504	0.15774518702179194	0.2933561535998434	0.9982522189617689	2	0.33421082506650096	12	12	1.4960254591091475	nan	nan
large-loss	82740	A1	5	P5_confidence	21.943340301513672	1.4722277964167296	2.230162718521855	0.9941786889472954	0	3.385166757549211	11	10	14.78430736332359	0.6129032258064516	13.75
large-loss	212197	B2	0	P3_bbox	2.373347282409668	0.14987850796605925	0.2537368645834344	0.9947332676141011	1	0.3115820811199962	72	55	1.5755554901578714	nan	nan
large-loss	212197	B2	1	P3_confidence	5.675210952758789	0.3826085949131375	0.5201181072084016	0.9996261964224102	33	0.6287176699120075	46	48	3.9443850432947314	0.7857142857142857	11.545454545454545
large-loss	212197	B2	2	P4_bbox	3.766927719116211	0.15348295181989668	0.31681803506832584	0.9958180210094157	0	0.4180995696268521	19	23	1.888229226636387	nan	nan
large-loss	212197	B2	3	P4_confidence	44.2788028717041	0.9883247910579667	1.6242260884151447	0.9968651197170484	0	2.6463569873550243	29	32	23.468125041050797	0.639344262295082	18.525641025641026
large-loss	212197	B2	4	P5_bbox	6.3662872314453125	0.18231874505523593	0.41790554035407285	0.995815406107887	2	0.5427994316801099	15	6	3.185963995416629	nan	nan
large-loss	212197	B2	5	P5_confidence	25.995336532592773	1.456386079089716	2.261444820362984	0.9937689436526858	0	3.435679705900884	9	18	17.357835083190434	0.680672268907563	13.074074074074074
large-loss	212197	A1	0	P3_bbox	2.391088128089905	0.1497751094342675	0.2538334281979696	0.994729534457321	1	0.3116101522905598	72	54	1.5623499937893865	nan	nan
large-loss	212197	A1	1	P3_confidence	5.69691276550293	0.3851073056924797	0.5246021958643176	0.9996242882498375	79	0.6390259980475332	46	48	4.080949278221991	0.7857142857142857	11.284090909090908
large-loss	212197	A1	2	P4_bbox	3.8460443019866943	0.15321507315849886	0.31705253551710166	0.9958122744719788	0	0.41786637590843756	19	23	1.9263551158798395	nan	nan
large-loss	212197	A1	3	P4_confidence	43.782461166381836	0.9808380324710161	1.6127515925161964	0.9969221666060508	0	2.615750135551188	29	32	23.18978558915894	0.7094017094017094	16.987951807228917
large-loss	212197	A1	4	P5_bbox	6.326553821563721	0.18249317027628423	0.4181311187677277	0.9958115977980315	2	0.539951372090601	15	6	3.166777570059997	nan	nan
large-loss	212197	A1	5	P5_confidence	24.0668888092041	1.4237400837773457	2.203904248280816	0.9941112671588596	0	3.3598169298678857	9	18	16.241448543061008	0.680672268907563	13.222222222222221
large-loss	217855	B2	0	P3_bbox	1.690603494644165	0.14025583473558073	0.21174539215486105	0.9979036871734863	1	0.247375794098468	61	58	1.000095355838323	nan	nan
large-loss	217855	B2	1	P3_confidence	4.365546226501465	0.3354391668373719	0.4472843484805014	0.999732950654776	0	0.550986450969829	45	18	3.1096619418609053	0.6129032258064516	13.18421052631579
large-loss	217855	B2	2	P4_bbox	5.005369424819946	0.13942147560650484	0.2766625001494355	0.99759487455727	2	0.3023604860295856	16	19	2.5030836616688314	nan	nan
large-loss	217855	B2	3	P4_confidence	28.317837715148926	1.1629179514423014	2.003121829587644	0.9957953071930055	0	3.259145155049875	31	6	17.55037788710196	0.680672268907563	10.62962962962963
large-loss	217855	B2	4	P5_bbox	3.417691230773926	0.14353465781081468	0.344668149253126	0.9970051545733148	3	0.46783669727589905	4	18	1.781224800277104	nan	nan
large-loss	217855	B2	5	P5_confidence	28.838573455810547	1.6008709090147168	2.7415826277901756	0.9899433290154372	0	4.347802882187899	5	8	18.124501264672194	0.6129032258064516	9.907894736842104
large-loss	217855	A1	0	P3_bbox	1.6936874389648438	0.14026238470250973	0.21175193115048596	0.9979036895155484	1	0.2475236659849528	61	58	1.010029297311704	nan	nan
large-loss	217855	A1	1	P3_confidence	4.133054733276367	0.3386444768710062	0.4512103353566741	0.9997287150253336	0	0.5518220155694726	45	18	3.0430160785097353	0.6129032258064516	12.921052631578947
large-loss	217855	A1	2	P4_bbox	4.999857425689697	0.13920448755612597	0.27577907625963644	0.997610388914559	2	0.3007026836570752	16	19	2.500381505305365	nan	nan
large-loss	217855	A1	3	P4_confidence	27.62970733642578	1.1695369908884168	1.9981219855024959	0.9958274588582999	0	3.2213086954598276	31	6	17.470101992957304	0.6260162601626016	12.272727272727273
large-loss	217855	A1	4	P5_bbox	3.4982118606567383	0.14392910730093716	0.34513800277488704	0.9969967287275278	3	0.4688354547683584	4	18	1.825054335937918	nan	nan
large-loss	217855	A1	5	P5_confidence	30.0836124420166	1.5801195789342746	2.727064977385859	0.9900647013026905	0	4.324695051461911	5	8	18.896197817363344	0.6666666666666666	11.55
large-loss	245971	B2	0	P3_bbox	2.763486623764038	0.14624000218987931	0.22585139497956086	0.9974660022133133	2	0.23646118433086483	33	60	1.6270428443628808	nan	nan
large-loss	245971	B2	1	P3_confidence	4.80210018157959	0.3265690920674242	0.4346639360058515	0.9997706749122489	33	0.5416710312128147	21	67	3.580388426648263	0.7543859649122807	11.093023255813954
large-loss	245971	B2	2	P4_bbox	3.2509102821350098	0.15732082963280847	0.27714480916738593	0.9982534980041762	2	0.30921785465034013	32	29	1.7624094289043806	nan	nan
large-loss	245971	B2	3	P4_confidence	15.446096420288086	1.027555491350591	1.5674812503188988	0.9971256142816444	0	2.4211886717605227	13	35	10.135058358596043	0.5267175572519084	11.942028985507246
large-loss	245971	B2	4	P5_bbox	5.562124729156494	0.1645182721456513	0.37952248562661	0.9976134952964504	2	0.4613847828638983	1	8	2.783080105813335	nan	nan
large-loss	245971	B2	5	P5_confidence	41.023887634277344	1.4117573861703276	2.5733882068170932	0.9918103389741583	0	3.8966549046642243	12	18	27.080127671017955	0.6666666666666666	15.5375
large-loss	245971	A1	0	P3_bbox	2.756393551826477	0.14629459024916286	0.22579857265401496	0.9974675891979531	2	0.23628249186874856	33	60	1.6226871972241401	nan	nan
large-loss	245971	A1	1	P3_confidence	4.803278923034668	0.33043400228302927	0.43868706730870816	0.999770448397277	33	0.5504158189103271	21	67	3.44802365842782	0.7543859649122807	10.046511627906977
large-loss	245971	A1	2	P4_bbox	3.241665840148926	0.15759338311094326	0.27704185887669	0.9982541859537836	2	0.3083879274944771	32	29	1.7629069884496826	nan	nan
large-loss	245971	A1	3	P4_confidence	16.152751922607422	1.035778658475727	1.564171718664696	0.9971555069833973	0	2.4014711904542496	13	35	10.44902469350926	0.5267175572519084	12.333333333333334
large-loss	245971	A1	4	P5_bbox	5.582253694534302	0.16416478402912615	0.3801538050986444	0.9976052933404256	2	0.462275927946701	1	8	2.7923670705313426	nan	nan
large-loss	245971	A1	5	P5_confidence	40.701358795166016	1.401199506573379	2.5447209896710885	0.9919891685069984	0	3.8714752323698556	12	18	26.548963548741295	0.6666666666666666	14.375
large-loss	297620	B2	0	P3_bbox	1.7231152057647705	0.13479744034295435	0.20546346444557656	0.997584000068487	1	0.21734349504502873	49	22	1.0573772653430833	nan	nan
large-loss	297620	B2	1	P3_confidence	5.1295166015625	0.32226600123150273	0.4219678985275653	0.9997831759140376	0	0.49741037763006984	48	1	3.973381697530478	0.8181818181818182	8.88888888888889
large-loss	297620	B2	2	P4_bbox	4.0765380859375	0.11873240126704332	0.21999690388407275	0.9985136476792632	2	0.2592987895605413	22	6	2.0384323339772075	nan	nan
large-loss	297620	B2	3	P4_confidence	28.83271026611328	0.9251406345553697	1.4568533056098494	0.9975692649425923	0	2.3597108003158893	22	38	16.964354892254057	0.6	13.586666666666666
large-loss	297620	B2	4	P5_bbox	3.417691230773926	0.14487493434920906	0.3282595606717342	0.9977130358292954	3	0.4160915698310543	4	18	1.7384820470089477	nan	nan
large-loss	297620	B2	5	P5_confidence	17.05944061279297	1.244425106132403	1.9240402996259791	0.9945668011743807	0	2.941490726289425	12	17	10.944381757379972	0.7391304347826086	10.8
large-loss	297620	A1	0	P3_bbox	1.7268970012664795	0.1349436680371582	0.2056345155725949	0.9975800115548965	1	0.2178989799675151	49	22	1.059067243710606	nan	nan
large-loss	297620	A1	1	P3_confidence	5.138391494750977	0.32457302534161137	0.42430652920616996	0.9997816947854317	0	0.5010409623374025	48	1	3.800445720311213	0.8348623853211009	10.12087912087912
large-loss	297620	A1	2	P4_bbox	4.12076199054718	0.11849765367165674	0.22037087586225212	0.998508889951522	2	0.25942260646098814	22	6	2.0609303567447386	nan	nan
large-loss	297620	A1	3	P4_confidence	27.62970733642578	0.9338210444897413	1.4480765006847967	0.9976014605615993	0	2.3484290339026357	22	38	16.717361542697972	0.5503875968992248	14.830985915492958
large-loss	297620	A1	4	P5_bbox	3.3493523597717285	0.14509207647293806	0.3273706085376862	0.9977234039588598	3	0.41714041522026546	4	18	1.7652634719121305	nan	nan
large-loss	297620	A1	5	P5_confidence	16.63446807861328	1.251002646677196	1.9261355520694121	0.9945754060592917	0	2.924916376443297	12	17	10.818252872976649	0.7391304347826086	10.31764705882353
large-loss	308310	B2	0	P3_bbox	2.730975031852722	0.15671991518873254	0.2535557696837423	0.9944595262190926	1	0.2834526314229091	26	37	1.5841695623424963	nan	nan
large-loss	308310	B2	1	P3_confidence	4.365545272827148	0.37537666528951374	0.49464158589437024	0.9996941442135703	35	0.5826809287790821	9	36	3.2841716069543154	0.7699115044247787	10.35632183908046
large-loss	308310	B2	2	P4_bbox	3.3025118112564087	0.1489597371086711	0.3011340356594683	0.9961412518101779	0	0.4118352164668851	15	1	2.276771802849806	nan	nan
large-loss	308310	B2	3	P4_confidence	50.972110748291016	1.068572099634446	1.8822160618394794	0.9964207790360304	0	3.1342369762344475	19	20	26.775520136829225	0.680672268907563	12.246913580246913
large-loss	308310	B2	4	P5_bbox	3.0156097412109375	0.18411973874550314	0.36599923709198434	0.9969898584531577	2	0.4474252597040115	7	5	1.5174537321767383	nan	nan
large-loss	308310	B2	5	P5_confidence	11.779136657714844	1.3866251737512647	1.9327573272422796	0.9950505762472766	0	2.9399479226474035	12	17	7.413984089757674	0.7391304347826086	9.952941176470588
large-loss	308310	A1	0	P3_bbox	2.723183751106262	0.15676079189302983	0.25355450590586387	0.9944580031114956	1	0.28382304889508486	26	37	1.5833856065585843	nan	nan
large-loss	308310	A1	1	P3_confidence	4.244758605957031	0.3788634307840839	0.4987851503811297	0.9996934042637269	0	0.5897934239022087	9	36	3.308098612353338	0.7391304347826086	9.694117647058823
large-loss	308310	A1	2	P4_bbox	3.29660964012146	0.14868223704455885	0.30136627072286704	0.9961350157543535	0	0.41233021386777524	15	1	2.2867650934749353	nan	nan
large-loss	308310	A1	3	P4_confidence	51.858835220336914	1.0949035694543272	1.8989679067431373	0.9963754287910491	0	3.1560912222885964	19	20	26.577439386214177	0.6260162601626016	10.64935064935065
large-loss	308310	A1	4	P5_bbox	3.0516319274902344	0.18337702635675668	0.3660244682127918	0.9969878462582289	2	0.44741684364281853	7	5	1.537570553272772	nan	nan
large-loss	308310	A1	5	P5_confidence	12.387370109558105	1.3596796964695677	1.902100111398287	0.9952271976609054	0	2.9354433302076837	12	17	7.525793816292111	0.7857142857142857	9.738636363636363
large-loss	334032	B2	0	P3_bbox	1.9506964683532715	0.16826407434942667	0.26482611846656773	0.9947836302838748	2	0.30290913203582664	15	21	1.3003626646361117	nan	nan
large-loss	334032	B2	1	P3_confidence	4.147269248962402	0.40316247295215724	0.5343634328497529	0.9996377560262917	0	0.6427175001756363	72	16	2.7536432036419747	0.7391304347826086	12.741176470588234
large-loss	334032	B2	2	P4_bbox	2.8380961418151855	0.19408707719354423	0.3560847827048327	0.9948634662836976	0	0.4342697950602467	4	6	1.5564151415071772	nan	nan
large-loss	334032	B2	3	P4_confidence	24.198880195617676	0.929476814141497	1.4022480745818664	0.9976691948775018	0	2.332912799001462	25	7	12.689347518710715	0.7391304347826086	10.964705882352941
large-loss	334032	B2	4	P5_bbox	3.2836642265319824	0.20782578663900494	0.43484001372219844	0.9962204157473169	2	0.6153946416034003	0	5	1.6476342641276183	nan	nan
large-loss	334032	B2	5	P5_confidence	15.028552055358887	1.3646408270522952	1.973032964450527	0.9954555164520016	0	3.039076143211114	18	1	9.384251468049616	0.6260162601626016	6.740259740259741
large-loss	334032	A1	0	P3_bbox	1.9593638181686401	0.16806890245105024	0.2645947875352131	0.9947918940496785	2	0.3022987671477195	15	21	1.3026022715061552	nan	nan
large-loss	334032	A1	1	P3_confidence	4.244757652282715	0.4047742157415487	0.5366132632451408	0.9996341279586523	0	0.6415806543088988	72	16	2.8379235003621903	0.7241379310344828	10.988095238095237
large-loss	334032	A1	2	P4_bbox	2.8021178245544434	0.19376165360969025	0.3561592845324415	0.994862939929095	0	0.43420567948602806	4	6	1.5425818140603507	nan	nan
large-loss	334032	A1	3	P4_confidence	24.654202461242676	0.9465699047073722	1.4206708846484504	0.9976133104348542	0	2.3717556404016054	25	7	12.736754859898136	0.680672268907563	13.481481481481481
large-loss	334032	A1	4	P5_bbox	3.2749223709106445	0.20765984423458575	0.43524876750744873	0.9962083086922842	2	0.6152759091201593	17	9	1.6538719718310764	nan	nan
large-loss	334032	A1	5	P5_confidence	15.218767166137695	1.366725006684661	1.9667325026700053	0.9955044291183859	0	3.0369040793731528	18	1	9.568497258041056	0.680672268907563	8.506172839506172
large-loss	375194	B2	0	P3_bbox	1.9506964683532715	0.1653164402244147	0.24066516533418167	0.996925421080992	3	0.2559637410397554	29	14	1.0896239799252907	nan	nan
large-loss	375194	B2	1	P3_confidence	2.6193275451660156	0.35252107108570635	0.4592566942853693	0.9997656022265196	33	0.5854881487775737	44	59	1.9540468779730962	0.7391304347826086	18.388235294117646
large-loss	375194	B2	2	P4_bbox	2.4252820014953613	0.1476455041137524	0.2515717569889317	0.9983173371072646	0	0.292282462849864	28	25	1.2731626682994805	nan	nan
large-loss	375194	B2	3	P4_confidence	13.386615753173828	0.9626175480261445	1.3515631994880204	0.9979394802860146	0	2.1930749912673635	25	5	7.384613449362216	0.5384615384615384	15.271428571428572
large-loss	375194	B2	4	P5_bbox	4.891989707946777	0.18453858142718674	0.40692460846858225	0.9972349959888012	2	0.49856464453627014	16	4	2.452870150772265	nan	nan
large-loss	375194	B2	5	P5_confidence	15.43472671508789	1.4925993142519147	2.1662205027554555	0.9946948145384347	0	3.3483137846299216	15	13	9.971006879502383	0.6260162601626016	10.220779220779221
large-loss	375194	A1	0	P3_bbox	1.9593639373779297	0.16548608176817653	0.24082502610308526	0.9969213828339024	3	0.2560180188668006	29	14	1.0947826962134493	nan	nan
large-loss	375194	A1	1	P3_confidence	2.792604446411133	0.3592661142181605	0.46867588075125166	0.9997624040821799	33	0.6014497187932533	44	59	1.9494695690235424	0.680672268907563	18.444444444444443
large-loss	375194	A1	2	P4_bbox	2.417513370513916	0.1475061054097023	0.2515109217740969	0.9983187375587618	0	0.2926546926140943	28	25	1.2693610383720744	nan	nan
large-loss	375194	A1	3	P4_confidence	13.602317810058594	0.9602220368310809	1.3493753835841764	0.9979549037155017	0	2.189587299090906	23	22	7.66192317902696	0.4925373134328358	13.969696969696969
large-loss	375194	A1	4	P5_bbox	4.912383079528809	0.184353917427361	0.4071900174499377	0.9972322918756323	2	0.4994583346304513	16	4	2.46210499161575	nan	nan
large-loss	375194	A1	5	P5_confidence	14.864845275878906	1.4808547130571679	2.131294529985658	0.9948726098050273	0	3.297394592459378	15	13	9.72520803290471	0.6666666666666666	10.725
large-loss	375759	B2	0	P3_bbox	2.633440136909485	0.15232830791326704	0.2558771855721303	0.9949579250244073	1	0.3085438093209665	72	16	1.687396278047834	nan	nan
large-loss	375759	B2	1	P3_confidence	4.147270202636719	0.3992671617628075	0.543890086625027	0.9996028050639167	36	0.6970377607209346	77	32	2.5158769990322587	0.7391304347826086	11.470588235294118
large-loss	375759	B2	2	P4_bbox	3.5089192390441895	0.16334372412471565	0.319975707263223	0.9958401555130804	0	0.3889818787396023	25	22	1.7546493225749225	nan	nan
large-loss	375759	B2	3	P4_confidence	25.22861957550049	1.0582143615903332	1.6580318515337507	0.9967834886230245	0	2.7524474827446004	17	13	14.72721176415791	0.6	10.693333333333333
large-loss	375759	B2	4	P5_bbox	3.4176909923553467	0.20736506725195794	0.45663664836135565	0.9945629408605986	0	0.4680166446126453	18	3	1.7277934744016592	nan	nan
large-loss	375759	B2	5	P5_confidence	25.995333671569824	1.4946048053074628	2.252393033502855	0.9938756430076304	0	3.533857510050131	13	15	15.934299747752565	0.6260162601626016	11.506493506493506
large-loss	375759	A1	0	P3_bbox	2.6567646265029907	0.15221912551118294	0.2559010437318079	0.9949566171536554	1	0.30855638684903597	72	16	1.698888813531618	nan	nan
large-loss	375759	A1	1	P3_confidence	4.244758605957031	0.4039067635964602	0.5513546841809759	0.9995964253908809	36	0.7093722722837826	58	71	2.5822152525631616	0.7094017094017094	11.27710843373494
large-loss	375759	A1	2	P4_bbox	3.571326732635498	0.16394622314430307	0.320726741442107	0.9958198859909166	0	0.38990284917649853	25	22	1.7858746736539284	nan	nan
large-loss	375759	A1	3	P4_confidence	25.50434398651123	1.0704253743849694	1.665217361268097	0.9967672179512864	0	2.75094861287038	17	13	14.947507532709727	0.6	13.146666666666667
large-loss	375759	A1	4	P5_bbox	3.4237823486328125	0.20686901584267617	0.45598277802492226	0.994577534751927	0	0.4661098314352733	18	3	1.7660480790993436	nan	nan
large-loss	375759	A1	5	P5_confidence	25.836512804031372	1.474550426987931	2.237022154059484	0.9939845220983063	0	3.5059108423095737	13	15	15.914176315480008	0.639344262295082	11.166666666666666
large-loss	389157	B2	0	P3_bbox	2.600928544998169	0.1640451853722334	0.26899034008610095	0.9942434951474503	1	0.3196609299304793	72	66	1.6380494478535765	nan	nan
large-loss	389157	B2	1	P3_confidence	4.692962169647217	0.3816610899409279	0.5106188304285446	0.9996894604003297	33	0.6477953382612024	48	65	3.3391125028753814	0.8018018018018018	7.853932584269663
large-loss	389157	B2	2	P4_bbox	3.3025119304656982	0.15899788868264295	0.3105323070968908	0.9959698580206792	0	0.4057223404649053	39	31	2.2534077657470837	nan	nan
large-loss	389157	B2	3	P4_confidence	32.436798095703125	0.9541141741648317	1.4397301139331105	0.9977652882483493	0	2.4115894118856893	26	21	16.698082229837883	0.6666666666666666	14.65
large-loss	389157	B2	4	P5_bbox	2.9485960006713867	0.17201541104353965	0.33103525055662675	0.9975747710465825	2	0.4314835057757948	17	5	1.5126368853862104	nan	nan
large-loss	389157	B2	5	P5_confidence	23.558269500732422	1.476415700957179	2.1322835249381407	0.9942440852033607	0	3.2989858302792245	12	6	14.056383310344955	0.7094017094017094	11.710843373493976
large-loss	389157	A1	0	P3_bbox	2.623555064201355	0.16426796721993014	0.2690627566301369	0.9942399839106132	1	0.31950233905278297	72	66	1.637066164173433	nan	nan
large-loss	389157	A1	1	P3_confidence	4.691574811935425	0.38490439943713134	0.515532244172713	0.9996868199171106	33	0.6475891546930838	48	65	3.2135096319457475	0.8018018018018018	7.370786516853933
large-loss	389157	A1	2	P4_bbox	3.351552963256836	0.15978253796696662	0.31107127293436876	0.9959550574336798	0	0.40549450146995825	39	31	2.2528506675326962	nan	nan
large-loss	389157	A1	3	P4_confidence	31.030284881591797	0.9693710616212339	1.455975868016185	0.9977199492131342	0	2.4365309179121106	26	21	15.961738346565728	0.639344262295082	15.256410256410257
large-loss	389157	A1	4	P5_bbox	2.9772019386291504	0.17146822955459357	0.3316420433839047	0.9975653591380255	2	0.43396612580735583	17	5	1.5353171023258554	nan	nan
large-loss	389157	A1	5	P5_confidence	24.06688690185547	1.4806556339636445	2.1404837402388868	0.9942166251253969	0	3.3136419246949833	12	6	14.23728377073807	0.7543859649122807	13.418604651162791
large-loss	424632	B2	0	P3_bbox	2.0482311248779297	0.1613972677476704	0.260677976360737	0.9955461781230449	1	0.3067881873006148	41	5	1.4094821617976399	nan	nan
large-loss	424632	B2	1	P3_confidence	4.692962646484375	0.3630923851556145	0.4993561463990523	0.999698084644093	35	0.6782695544797744	37	57	3.0688880982105022	0.8018018018018018	8.438202247191011
large-loss	424632	B2	2	P4_bbox	2.373680591583252	0.14599263510550373	0.2707932091071607	0.9978413231942703	1	0.33841956309570376	8	3	1.25021159069181	nan	nan
large-loss	424632	B2	3	P4_confidence	20.079917907714844	0.9290544794434682	1.3991985884533524	0.9978838799377301	0	2.1864166489116257	38	17	13.104422595656429	0.7241379310344828	8.928571428571429
large-loss	424632	B2	4	P5_bbox	2.5465149879455566	0.15329350220505147	0.31904539861903736	0.9979302299013472	3	0.4005146127937437	1	3	1.2772192369520807	nan	nan
large-loss	424632	B2	5	P5_confidence	19.496500968933105	1.3654658817499876	2.1283374999988434	0.9945312006576263	0	3.2578467702113403	11	7	11.814884723639581	0.6666666666666666	8.4
large-loss	424632	A1	0	P3_bbox	2.025783121585846	0.16140753333209432	0.2607699619969525	0.9955435496973489	1	0.3067474471943202	41	5	1.4000299207406808	nan	nan
large-loss	424632	A1	1	P3_confidence	4.468166351318359	0.3658080084160902	0.5025834462335116	0.9996941594597586	35	0.6798126772430467	37	57	3.0666557485415122	0.8348623853211009	8.32967032967033
large-loss	424632	A1	2	P4_bbox	2.362569808959961	0.14566892920178362	0.27092245984316005	0.9978345380576352	1	0.33849938847940964	8	3	1.2489829920423572	nan	nan
