block	cycle	arm	repeat	run	wall_us	input_us	core_us	dense_us	depthwise_us	attention_us	lut_us	concat_us	transform_us	head_us	process_cpu_us	voluntary_cs	involuntary_cs	affinity_ok	cpu4_7_ime_count	hash
0	0	control	0	44	163734	2163.56	19813.1	83084.9	15299.1	21028.2	7527.02	3929.07	2381.56	8422.48	819199	0	7	1	0	0xd43f5e018b415631
0	0	control	0	45	163755	2232.06	19676.8	83103.3	15334.5	21060.6	7684.1	3841.24	2385.6	8352.69	819241	0	13	1	0	0xd43f5e018b415631
0	0	control	0	46	164638	2166.43	19883.8	83461.9	15301.7	21505.5	7600.56	3892.9	2385.27	8358.73	836477	0	5	1	0	0xd43f5e018b415631
0	0	control	0	47	164104	2150.43	19850.8	83175.9	15490.3	21423.1	7400.76	3771.53	2396.35	8359.69	819801	0	4	1	0	0xd43f5e018b415631
0	0	control	0	48	166296	2145.64	20071.8	84906.2	15289.2	21757.7	7432.35	3814.74	2428.77	8366.65	820656	0	10	1	0	0xd43f5e018b415631
0	0	control	0	49	167870	2181.43	19808.8	86941.6	15265.2	21375.1	7723.77	3717.82	2380.48	8389.94	837859	0	7	1	0	0xd43f5e018b415631
1	0	attention_v3	0	0	163271	2342.31	20131.2	83658.6	15248.8	19279.9	7654.06	4090.28	2392.23	8385.9	818693	0	12	1	0	0xd43f5e018b415631
1	0	attention_v3	0	1	161526	2331.77	19756.5	83031.8	15185.4	19044.8	7437.89	3986.28	2515.94	8147.56	801252	0	4	1	0	0xd43f5e018b415631
1	0	attention_v3	0	2	161703	2164.72	19872.3	82882.9	15204.9	19212.6	7692.31	3760.7	2395.56	8426.11	801451	0	5	1	0	0xd43f5e018b415631
1	0	attention_v3	0	3	161858	2196.6	20272.6	83091.1	15342.1	19052.6	7430.85	3728.32	2480.6	8171.69	801339	0	10	1	0	0xd43f5e018b415631
1	0	attention_v3	0	4	164346	2150.97	19915.7	83461.9	15308.8	21089	7721.6	3723.45	2508.35	8375.48	819822	0	10	1	0	0xd43f5e018b415631
1	0	attention_v3	0	5	161404	2157.68	19962.9	82940.7	15236.5	19114.9	7360.81	3714.44	2393.19	8434.52	801223	0	4	1	0	0xd43f5e018b415631
1	0	attention_v3	0	6	163388	2444.35	19753.5	82856.6	15240.2	20543.3	7635.19	3961.2	2489.35	8375.15	817704	0	15	1	0	0xd43f5e018b415631
1	0	attention_v3	0	7	162053	2145.52	19858.4	83700.1	15217.5	18995.7	7382.56	3935.86	2542.19	8187.65	801406	0	7	1	0	0xd43f5e018b415631
1	0	attention_v3	0	8	161676	2248.89	19607.5	83250.3	15191.8	19200.7	7408.68	3792.65	2454.31	8434.73	801486	0	4	1	0	0xd43f5e018b415631
1	0	attention_v3	0	9	161922	2211.27	19877	83114.8	15360	19060.4	7680.43	3786.65	2393.64	8352.73	801741	0	4	1	0	0xd43f5e018b415631
1	0	attention_v3	0	10	161879	2161.77	19939.2	83222.8	15216.2	19151.9	7527.68	3706.53	2442.19	8422.9	801405	0	8	1	0	0xd43f5e018b415631
1	0	attention_v3	0	11	161688	2232.47	19897.8	83395.7	15229.5	19062.1	7423.31	3793.19	2432.77	8134.1	801419	0	5	1	0	0xd43f5e018b415631
1	0	attention_v3	0	12	162230	2152.02	19839.4	83331.9	15378.7	19145	7618.1	3835.15	2447.81	8387.9	801454	0	12	1	0	0xd43f5e018b415631
1	0	attention_v3	0	13	161472	2437.77	19744.9	82905.6	15330.2	19031.6	7477.64	3875.03	2450.31	8131.48	801282	0	4	1	0	0xd43f5e018b415631
1	0	attention_v3	0	14	163148	2148.1	19855.8	84311.5	15322.5	19197.3	7494.64	3754.65	2575.36	8397.9	801607	0	7	1	0	0xd43f5e018b415631
1	0	attention_v3	0	15	162118	2229.52	19827	83227.6	15213.5	19288.4	7482.02	3922.23	2386.98	8451.48	817689	0	8	1	0	0xd43f5e018b415631
1	0	attention_v3	0	16	164053	2293.31	19796.4	83113.9	15238.7	21217.3	7468.85	3841.03	2580.27	8416.56	819779	0	5	1	0	0xd43f5e018b415631
1	0	attention_v3	0	17	161671	2198.27	19753	83018.5	15312.9	19481.6	7406.64	3746.03	2420.77	8245.23	801363	0	6	1	0	0xd43f5e018b415631
1	0	attention_v3	0	18	161806	2179.06	19745.3	83268.3	15341.9	19256.6	7384.77	3771.19	2380.6	8388.44	801312	0	7	1	0	0xd43f5e018b415631
1	0	attention_v3	0	19	161767	2315.14	19779.9	83232.9	15174	19138.2	7403.39	3853.61	2562.39	8218.52	801267	0	12	1	0	0xd43f5e018b415631
1	0	attention_v3	0	20	161727	2162.27	20014.2	83038.3	15226.1	19103.9	7450.18	3768.2	2454.15	8420.77	801532	0	4	1	0	0xd43f5e018b415631
1	0	attention_v3	0	21	163345	2322.6	19745.6	83150.3	16448.6	19405.1	7406.85	3947.11	2408.1	8424.15	818096	0	4	1	0	0xd43f5e018b415631
1	0	attention_v3	0	22	162143	2201.43	19902.2	83333.1	15299	19176.7	7355.56	3866.69	2436.98	8481.48	801596	0	10	1	0	0xd43f5e018b415631
1	0	attention_v3	0	23	161928	2190.14	19726.2	83199.2	15224.2	19166.5	7431.55	4072.24	2398.47	8429.02	817502	0	8	1	0	0xd43f5e018b415631
1	0	attention_v3	0	24	163117	2201.27	19726.2	84320.3	15247.6	19085.7	7858.23	3777.45	2433.18	8379.27	818214	0	10	1	0	0xd43f5e018b415631
1	0	attention_v3	0	25	162026	2236.14	19903	83159.6	15278.7	19223.1	7457.76	3836.36	2440.94	8402.32	801303	0	13	1	0	0xd43f5e018b415631
1	0	attention_v3	0	26	162040	2206.27	19752.1	83193.1	15313.2	19217.6	7527.65	3874.48	2442.1	8424.56	817854	0	4	1	0	0xd43f5e018b415631
1	0	attention_v3	0	27	162020	2383.48	19797.2	83248.2	15291.4	19118.5	7360.48	4140.16	2460.43	8130.15	801805	0	4	1	0	0xd43f5e018b415631
1	0	attention_v3	0	28	161931	2148.6	19676.9	83472.3	15267.6	19196.1	7350.81	3942.65	2398.56	8391.07	801368	0	10	1	0	0xd43f5e018b415631
1	0	attention_v3	0	29	166404	2211.52	22992.3	84273.6	15311.4	18884.8	7593.1	4201.78	2488.06	8353.48	836856	0	7	1	0	0xd43f5e018b415631
1	0	attention_v3	0	30	161735	2173.31	19999.9	82983.8	15448.5	18978	7504.43	3732.2	2381.18	8441.82	801612	0	3	1	0	0xd43f5e018b415631
1	0	attention_v3	0	31	162997	2542.85	20014.4	83414.9	15171.6	19316.8	7572.61	4015.41	2404.81	8456.23	818307	0	16	1	0	0xd43f5e018b415631
1	0	attention_v3	0	32	161659	2191.93	19615.3	83128.9	15293	19144.2	7496.26	3826.49	2485.56	8386.73	801478	0	4	1	0	0xd43f5e018b415631
1	0	attention_v3	0	33	162247	2410.6	19874.2	83205.7	15282.5	19201.5	7505.97	3847.16	2422.1	8409.73	817988	0	4	1	0	0xd43f5e018b415631
1	0	attention_v3	0	34	161743	2328.73	19778.2	83050.4	15223.8	19011.5	7698.47	4053.82	2467.43	8044.27	801387	0	6	1	0	0xd43f5e018b415631
1	0	attention_v3	0	35	161643	2249.35	19713.5	83148.5	15251.7	19151.6	7472.81	3701.32	2432.15	8434.4	801288	0	6	1	0	0xd43f5e018b415631
1	0	attention_v3	0	36	161694	2262.35	19804	82955.7	15345.7	19175	7429.64	3759.61	2441.56	8435.77	801494	0	4	1	0	0xd43f5e018b415631
1	0	attention_v3	0	37	163675	2208.43	19854.1	84562.8	15326.9	19171.3	7717.69	3869.4	2502.44	8371.31	817912	0	14	1	0	0xd43f5e018b415631
1	0	attention_v3	0	38	162012	2210.81	19786.4	82948.4	15304.8	19185.6	7855.85	3811.78	2395.56	8424.23	817842	0	4	1	0	0xd43f5e018b415631
1	0	attention_v3	0	39	161641	2207.52	19604	83103.8	15411.9	19110.9	7532.14	3772.49	2440.43	8370.4	801453	0	4	1	0	0xd43f5e018b415631
1	0	attention_v3	0	40	162811	2198.18	19738.8	83764.5	15673.7	19008.1	7769.4	3749.36	2424.52	8396.19	817915	0	10	1	0	0xd43f5e018b415631
1	0	attention_v3	0	41	164854	2319.02	19790.9	85560.2	15665	19006.2	7644.15	4001.32	2450.06	8326.36	820450	0	8	1	0	0xd43f5e018b415631
1	0	attention_v3	0	42	162032	2289.89	19694.1	83249.8	15318	19205.6	7527.1	3855.99	2391.31	8409.23	817761	0	4	1	0	0xd43f5e018b415631
1	0	attention_v3	0	43	161689	2456.73	19784.2	82929.8	15200.9	19059.2	7575.48	3830.91	2607.15	8152.85	801346	0	6	1	0	0xd43f5e018b415631
1	0	attention_v3	0	44	163463	2150.14	19947	83349.3	15343.9	19037.2	8793.82	3867.12	2492.36	8393.27	801985	0	13	1	0	0xd43f5e018b415631
1	0	attention_v3	0	45	161916	2221.56	19884.4	83095.7	15219.8	19226	7576.81	3819.66	2394.31	8387.4	817779	0	3	1	0	0xd43f5e018b415631
1	0	attention_v3	0	46	162017	2402.39	19565.3	83252.8	15220.1	19080	7787.19	3928.28	2519.48	8175.02	801841	0	4	1	0	0xd43f5e018b415631
1	0	attention_v3	0	47	161962	2264.68	19892.3	83140.5	15271.6	19181.4	7568.6	3706.61	2397.18	8446.07	801443	0	8	1	0	0xd43f5e018b415631
1	0	attention_v3	0	48	161644	2214.35	19901.7	82866	15344.6	19109.8	7506.56	4032.49	2429.81	8150.94	800958	0	6	1	0	0xd43f5e018b415631
1	0	attention_v3	0	49	162068	2364.64	19661.6	83337.3	15247	19154.4	7458.56	3785.49	2563.94	8404.15	801654	0	6	1	0	0xd43f5e018b415631
2	0	attention_v3	0	0	161206	2335.35	19713.4	82826.7	15162.4	18938.1	7729.39	3912.07	2454.23	8049.73	801148	0	1	1	0	0xd43f5e018b415631
2	0	attention_v3	0	1	161361	2364.77	19802.5	82842	15201.9	19131.1	7321.51	3723.12	2485.4	8397.35	801323	0	1	1	0	0xd43f5e018b415631
2	0	attention_v3	0	2	162762	2257.89	19597.1	83363.1	15302.8	18927.5	8445.73	3833.41	2547.69	8389.19	817390	0	9	1	0	0xd43f5e018b415631
2	0	attention_v3	0	3	161742	2156.68	19949.9	83025.5	15359	19168.8	7407.06	3774.95	2393.85	8416.11	801512	0	4	1	0	0xd43f5e018b415631
2	0	attention_v3	0	4	162597	2208.93	19824.5	83701.2	15231	19352.4	7487.48	3889.78	2446.14	8366.23	818275	0	2	1	0	0xd43f5e018b415631
2	0	attention_v3	0	5	161989	2156.89	19695.5	83394.6	15250.5	19191.6	7505.81	3874.99	2467.23	8362.98	801858	0	6	1	0	0xd43f5e018b415631
2	0	attention_v3	0	6	161033	2203.18	19755.8	82984.2	15204.1	18771.2	7323.48	3859.91	2444.23	8400.44	816981	0	1	1	0	0xd43f5e018b415631
2	0	attention_v3	0	7	161544	2154.52	19833.6	82847.1	15289.4	19132	7174.3	4260.2	2411.64	8354.73	801054	0	6	1	0	0xd43f5e018b415631
2	0	attention_v3	0	8	163707	2328.31	19814.1	84494.9	15530.2	19031.7	7557.35	3995.16	2437.27	8428.23	819475	0	5	1	0	0xd43f5e018b415631
2	0	attention_v3	0	9	161940	2211.68	19818.9	83309.2	15233.8	18939.7	7463.72	4076.28	2455.98	8342.65	817890	0	1	1	0	0xd43f5e018b415631
2	0	attention_v3	0	10	162476	2152.39	19743.6	82947	16253.4	19296.8	7494.31	3732.24	2407.19	8358.11	801319	0	3	1	0	0xd43f5e018b415631
2	0	attention_v3	0	11	161336	2217.35	19780.9	82945.3	15353.6	18878.5	7411.6	3890.99	2418.52	8352.02	817177	0	7	1	0	0xd43f5e018b415631
2	0	attention_v3	0	12	160997	2164.06	19668.4	82867.7	15255.6	19092.6	7395.35	3660.94	2394.89	8403.73	801007	0	0	1	0	0xd43f5e018b415631
2	0	attention_v3	0	13	161748	2238.81	19711.9	83168.6	15313.6	19161.8	7339.85	4023.78	2400.98	8299.48	801758	0	0	1	0	0xd43f5e018b415631
2	0	attention_v3	0	14	161526	2166.52	19820.5	83229.9	15218.5	19115.3	7336.64	3741.53	2415.52	8388.73	801420	0	2	1	0	0xd43f5e018b415631
2	0	attention_v3	0	15	161562	2148.02	19693.3	83133.5	15309.5	19249.1	7355.31	3752.74	2449.35	8380.56	801289	0	5	1	0	0xd43f5e018b415631
2	0	attention_v3	0	16	161237	2208.06	19568.8	83045.7	15172.6	18787.7	7630.39	3919.03	2438.89	8375.69	817181	0	1	1	0	0xd43f5e018b415631
2	0	attention_v3	0	17	161315	2153.18	19652.9	83209.3	15221.7	19022.1	7377.52	3726.98	2413.73	8452.36	801256	0	1	1	0	0xd43f5e018b415631
2	0	attention_v3	0	18	163506	2250.93	19729.3	84725.7	15257.5	19229.9	7564.6	3846.53	2425.68	8387.23	818174	0	7	1	0	0xd43f5e018b415631
2	0	attention_v3	0	19	161671	2464.77	19767.1	83236.7	15197.7	19041.6	7410.56	3832.15	2490.31	8142.06	801548	0	2	1	0	0xd43f5e018b415631
2	0	attention_v3	0	20	161855	2338.98	19649.2	83584	15267	19100.9	7213.26	3764.78	2435.81	8408.86	801506	0	6	1	0	0xd43f5e018b415631
2	0	attention_v3	0	21	163980	2418.81	22116	83045.8	15239.9	19176.9	7269.22	3841.28	2411.6	8374.31	819932	0	1	1	0	0xd43f5e018b415631
2	0	attention_v3	0	22	161519	2205.22	19749.3	83165.1	15291.4	19157	7324.31	3867.2	2413.89	8254.85	801412	0	2	1	0	0xd43f5e018b415631
2	0	attention_v3	0	23	161376	2201.81	19709.7	83010.8	15280.5	19185.9	7353.89	3733.36	2393.68	8411.69	817349	0	1	1	0	0xd43f5e018b415631
2	0	attention_v3	0	24	161795	2159.39	19742.2	83237.1	15286	19180.5	7429.69	3851.49	2448.43	8373.98	801661	0	7	1	0	0xd43f5e018b415631
2	0	attention_v3	0	25	163168	2565.81	19788.4	83249.1	16313.8	19108	7488.06	3716.7	2453.06	8394.48	817997	0	3	1	0	0xd43f5e018b415631
2	0	attention_v3	0	26	161490	2204.1	19688.9	83315.6	15158.3	18921.4	7403.35	3891.57	2444.56	8376.02	817378	0	2	1	0	0xd43f5e018b415631
2	0	attention_v3	0	27	161609	2153.06	19740.4	83338.7	15303.4	19161.6	7268.02	3731.41	2399.31	8424.4	801176	0	3	1	0	0xd43f5e018b415631
2	0	attention_v3	0	28	162098	2243.1	19950.2	83491.6	15206	18860.9	7503.68	3905.32	2481.52	8364.52	817762	0	4	1	0	0xd43f5e018b415631
2	0	attention_v3	0	29	161452	2161.43	19561.7	83276.3	15265.2	19079.9	7316.69	3832.74	2415.43	8454.36	801405	0	1	1	0	0xd43f5e018b415631
2	0	attention_v3	0	30	161288	2304.6	19646.9	83088.5	15243.9	19231.6	7235.55	3763.11	2409.98	8278.27	801181	0	6	1	0	0xd43f5e018b415631
2	0	attention_v3	0	31	162189	2177.93	19655.3	83360.6	15229.4	19501.4	7569.06	3802.36	2399.77	8403.86	818106	0	1	1	0	0xd43f5e018b415631
2	0	attention_v3	0	32	161613	2414.85	19784	83067.7	15496	18970.6	7361.97	3913.16	2452.18	8065.56	801334	0	5	1	0	0xd43f5e018b415631
2	0	attention_v3	0	33	166094	2397.35	19951.7	85301.7	15735.2	19091.5	7620.68	4951.49	2506.52	8447.61	820647	0	3	1	0	0xd43f5e018b415631
2	0	attention_v3	0	34	161948	2406.1	20137.5	83230.6	15247.3	18889.4	7364.06	3770.11	2455.23	8356.6	817319	0	3	1	0	0xd43f5e018b415631
2	0	attention_v3	0	35	163864	4190.45	19831.2	83264	15234.1	18940.7	7739.56	3788.44	2443.35	8343.23	819700	0	3	1	0	0xd43f5e018b415631
2	0	attention_v3	0	36	161735	2158.47	19664.7	83171.1	15303.9	19101.1	7515.97	3940.91	2401.6	8385.65	801742	0	0	1	0	0xd43f5e018b415631
2	0	attention_v3	0	37	161311	2237.47	19712.3	83129.5	15199.3	18993.1	7428.64	3958.2	2455.77	8109.23	801200	0	6	1	0	0xd43f5e018b415631
2	0	attention_v3	0	38	161743	2145.27	19838.4	83047.1	15251.7	19233.6	7331.93	3977.16	2392.85	8436.15	801691	0	1	1	0	0xd43f5e018b415631
2	0	attention_v3	0	39	161646	2193.89	19718.2	83099.7	15297	19172.3	7425.81	3875.99	2399.6	8376.4	801546	0	2	1	0	0xd43f5e018b415631
2	0	attention_v3	0	40	161606	2193.56	19715	82908.3	15269.1	19276.4	7585.47	3785.11	2397.31	8385.06	817313	0	3	1	0	0xd43f5e018b415631
2	0	attention_v3	0	41	162848	2239.31	19715.6	83460.3	15237.1	18923.7	7317.43	5092.46	2410.23	8358.77	817622	0	2	1	0	0xd43f5e018b415631
2	0	attention_v3	0	42	161525	2233.14	19678.7	83192.2	15260.9	19041	7433.6	3742.32	2428.6	8424.48	801480	0	1	1	0	0xd43f5e018b415631
2	0	attention_v3	0	43	161253	2191.43	19485.3	83186.9	15223.2	19188.3	7362.97	3887.11	2442.52	8199.15	801106	0	7	1	0	0xd43f5e018b415631
2	0	attention_v3	0	44	161761	2146.93	19715.4	83277.5	15211.6	19228.6	7378.77	3838.28	2419.85	8426.98	817517	0	4	1	0	0xd43f5e018b415631
2	0	attention_v3	0	45	161601	2295.48	19844.7	83167.8	15258.2	19201.7	7223.93	3756.78	2397.56	8369.77	801391	0	3	1	0	0xd43f5e018b415631
2	0	attention_v3	0	46	164158	2209.47	19562.7	86353.7	15227	18943	7265.85	3948.32	2439.1	8120.48	820176	0	0	1	0	0xd43f5e018b415631
2	0	attention_v3	0	47	161585	2145.43	19635.8	83024.7	15213.9	19208.8	7423.98	4030.95	2409.68	8404.15	801392	0	2	1	0	0xd43f5e018b415631
2	0	attention_v3	0	48	161652	2189.85	19773.1	83278.1	15270.8	19183.7	7313.51	3731.03	2444.27	8377.23	800530	0	2	1	0	0xd43f5e018b415631
2	0	attention_v3	0	49	161737	2186.18	19697.3	83076.3	15246.7	19247.2	7427.39	3947.7	2437.81	8381.98	817543	0	7	1	0	0xd43f5e018b415631
3	0	control	0	0	165650	2196.48	19950.3	84400.3	15433	21568	7451.31	4003.99	2396.65	8163.35	821406	0	5	1	0	0xd43f5e018b415631
3	0	control	0	1	164300	2150.14	20362.7	83147.1	15185.3	21524.5	7243.97	3786.28	2436.31	8379.1	819543	0	3	1	0	0xd43f5e018b415631
3	0	control	0	2	164107	2161.6	19810.1	83011.9	15298	21448.5	7524.84	3838.07	2400.35	8528.4	819932	0	3	1	0	0xd43f5e018b415631
3	0	control	0	3	163683	2143.06	19867.1	83002.9	15261.6	21293.3	7386.64	3851.11	2423.56	8368.06	819695	0	0	1	0	0xd43f5e018b415631
3	0	control	0	4	163897	2147.64	19886.2	83173.5	15258.4	21532.4	7264.02	3829.11	2399.36	8324.85	819451	0	7	1	0	0xd43f5e018b415631
3	0	control	0	5	164628	2148.68	19778.9	83190.7	15357.2	21987.4	7376.81	3872.2	2440.94	8392.86	820501	0	2	1	0	0xd43f5e018b415631
3	0	control	0	6	165255	2158.18	19789.2	84297.9	15349.9	21663.5	7148.01	3950.32	2438.39	8373.94	819589	0	12	1	0	0xd43f5e018b415631
3	0	control	0	7	163769	2207.93	19631.9	83062.3	15223.5	21347.1	7476.64	3974.24	2394.52	8366.06	819579	0	3	1	0	0xd43f5e018b415631
3	0	control	0	8	164386	2196.43	19998.6	83275.3	15349.4	21286.6	7503.18	3904.2	2425.06	8362.65	820132	0	6	1	0	0xd43f5e018b415631
3	0	control	0	9	163686	2183.68	19835.8	82957.4	15288.4	21204.4	7478.39	3878.9	2405.1	8368.15	819700	0	0	1	0	0xd43f5e018b415631
3	0	control	0	10	163753	2208.81	19788.1	82891.3	15310.4	21321.4	7464.01	3809.69	2392.52	8483.02	819612	0	7	1	0	0xd43f5e018b415631
3	0	control	0	11	164129	2184.89	19745.4	83411.5	15236.7	21176.5	7607.35	4008.07	2398.18	8276.06	819838	0	5	1	0	0xd43f5e018b415631
3	0	control	0	12	163745	2191.72	19844.3	83142	15350.8	21052.2	7459.97	3807.32	2411.68	8400.98	819591	0	3	1	0	0xd43f5e018b415631
3	0	control	0	13	167222	2191.43	19993	86560.7	15209.2	21332.3	7327.97	3737.9	2403.18	8384.73	838862	0	2	1	0	0xd43f5e018b415631
3	0	control	0	14	165191	2186.14	19637.8	84450.7	15218.5	21473.2	7548.48	3769.24	2387.27	8396.65	835825	0	3	1	0	0xd43f5e018b415631
3	0	control	0	15	163804	2145.89	19732.4	83249.2	15279.3	21413.6	7253.68	3854.7	2405.77	8384.65	819736	0	1	1	0	0xd43f5e018b415631
