block	cycle	arm	repeat	run	wall_us	input_us	core_us	dense_us	depthwise_us	attention_us	lut_us	concat_us	transform_us	head_us	process_cpu_us	voluntary_cs	involuntary_cs	affinity_ok	cpu4_7_ime_count	hash
0	0	control	0	49	149115	2220.78	19569.8	70342.7	15201.4	19515.4	7392.23	4104.73	2387.78	8295.03	741118	0	0	1	0	0xd43f5e018b415631
1	0	family_a	0	0	148705	2223.41	19670.1	69889	15257.3	19581.7	7525.39	3781.89	2364.16	8329.45	740705	0	0	1	0	0xd43f5e018b415631
1	0	family_a	0	1	150386	2217.49	19623.7	69992.6	15268.7	20340	7769.19	4367.06	2397.7	8323.29	758061	0	1	1	0	0xd43f5e018b415631
1	0	family_a	0	2	152010	2243.91	19625.9	71090.6	15253.7	20570.1	8528.12	3863.93	2365.95	8376.08	759806	0	4	1	0	0xd43f5e018b415631
1	0	family_a	0	3	151375	2300.24	20494.8	70461.3	15280.8	20447.5	7709.9	3854.14	2415.95	8323.58	758095	0	11	1	0	0xd43f5e018b415631
1	0	family_a	0	4	149561	2222.45	19691.6	69951.4	15282.9	20011.9	7721.69	3968.14	2363.58	8258.58	741373	0	3	1	0	0xd43f5e018b415631
1	0	family_a	0	5	150494	2200.78	19527.9	70255.8	15710.6	20290.2	7768.36	3874.72	2425.95	8351.83	758082	0	3	1	0	0xd43f5e018b415631
1	0	family_a	0	6	148631	2229.03	19877.3	69638	15199.3	19639.6	7446.02	3813.26	2369.16	8332.45	740513	0	6	1	0	0xd43f5e018b415631
1	0	family_a	0	7	148358	2225.03	19601.8	70003.3	15243.6	19165.5	7559.7	3908.26	2419.08	8144.74	740297	0	1	1	0	0xd43f5e018b415631
1	0	family_a	0	8	149971	2212.41	19511	69979.5	15267.5	20366.5	7540.94	4015.97	2687.29	8307.12	757654	0	6	1	0	0xd43f5e018b415631
1	0	family_a	0	9	149010	2214.78	19587.5	70036.5	15188.8	19826.2	7547.77	3759.05	2364.16	8396.91	740746	0	5	1	0	0xd43f5e018b415631
1	0	family_a	0	10	148370	2208.66	19593.9	69566.8	15206.3	19413.7	7586.52	4040.89	2358.91	8307.45	740370	0	0	1	0	0xd43f5e018b415631
1	0	family_a	0	11	149589	2205.41	19521.9	70104.4	15271.4	20360.5	7456.74	3766.35	2448.53	8367.12	757449	0	2	1	0	0xd43f5e018b415631
