surface	repeat	run	wall_us	input_us	core_us	dense_us	depthwise_us	attention_us	lut_us	concat_us	transform_us	head_us	process_cpu_us	voluntary_cs	involuntary_cs	affinity_ok	cpu4_7_ime_count	hash
stage54_condition_variable	0	13	181241	2410.57	24396.8	86552.1	15549.6	21752.7	13592.2	5882.56	3275.97	7659.86	643989	1225	5	1	0	0xd43f5e018b415631
stage54_condition_variable	0	14	179288	2373.11	21795.9	87329.8	15760.4	21942.8	13049.7	5976.77	3270.6	7614.52	641497	1217	3	1	0	0xd43f5e018b415631
stage54_condition_variable	0	15	178753	2340.9	21901	86777.6	15698.5	22088.4	13149.8	5887.01	3325.98	7395.6	640156	1218	7	1	0	0xd43f5e018b415631
stage54_condition_variable	0	16	178937	2387.2	21999.7	86427.3	15570	22297.6	13392.2	5802.55	3234.52	7655.86	640907	1201	3	1	0	0xd43f5e018b415631
stage54_condition_variable	0	17	178115	2392.11	21914	86431.8	15611.7	21602.7	13160.4	5989.93	3193.43	7639.07	640205	1198	0	1	0	0xd43f5e018b415631
stage54_condition_variable	0	18	179751	3109.68	21823.7	86690.3	15742.3	22162.8	13381.2	5747.09	3293.43	7623.61	641145	1209	3	1	0	0xd43f5e018b415631
stage54_condition_variable	0	19	179119	2326.03	21916.8	86947.4	15644.9	22049.8	13250.7	5984.35	3264.97	7556.23	642269	1209	3	1	0	0xd43f5e018b415631
stage54_condition_variable	0	20	179205	2479.08	22165.7	86789.9	15693.4	22116.5	13006.7	6051.56	3327.6	7399.18	640628	1205	9	1	0	0xd43f5e018b415631
stage54_condition_variable	0	21	178922	2425.91	21732.2	86834	15595.5	22175.1	13067.2	5996.93	3292.85	7629.82	640361	1232	9	1	0	0xd43f5e018b415631
stage54_condition_variable	0	22	178618	2364.74	21811.7	86866.4	15576.9	21659.3	13315.1	5931.6	3288.31	7637.86	640597	1206	5	1	0	0xd43f5e018b415631
stage54_condition_variable	0	23	178754	2321.36	21956.2	86399.2	15706.9	21870.7	13361.3	6110.85	3281.35	7576.31	641447	1209	2	1	0	0xd43f5e018b415631
stage54_condition_variable	0	24	181390	2320.49	21745.1	89023.3	15592.8	21743.4	13636.2	6213.73	3325.85	7613.98	644012	1227	0	1	0	0xd43f5e018b415631
stage54_condition_variable	0	25	178527	2370.53	21753.7	86763.1	15636.8	21803	13325.1	5830.39	3267.68	7606.94	640296	1222	1	1	0	0xd43f5e018b415631
stage54_condition_variable	0	26	178636	2334.45	21626.2	86669.5	15614.3	22202.8	13280.9	5878.31	3336.85	7528.85	640133	1203	0	1	0	0xd43f5e018b415631
stage54_condition_variable	0	27	179431	2432.66	21904.7	86839.4	15825.8	22245.3	13090.5	6004.1	3308.72	7601.36	641507	1201	8	1	0	0xd43f5e018b415631
stage54_condition_variable	0	28	179669	2374.07	21702.2	86923.9	15646.3	22250.9	13608.5	6126.9	3241.14	7632.86	643705	1206	1	1	0	0xd43f5e018b415631
stage54_condition_variable	0	29	179437	2431.99	22094	86800.8	15647.8	22257.6	13344	5853.72	3231.68	7603.9	642992	1206	1	1	0	0xd43f5e018b415631
stage54_condition_variable	0	30	179173	2385.74	21970.6	87193	15555.2	21811	13390.4	5883.47	3182.51	7627.77	642083	1204	1	1	0	0xd43f5e018b415631
stage54_condition_variable	0	31	178701	2357.82	21668	86565.4	15984	21707	13696.5	5742.13	3200.22	7602.65	641445	1201	5	1	0	0xd43f5e018b415631
stage54_condition_variable	0	32	178906	2342.61	21770.7	86612.7	15580.4	22007	13598.3	5916.76	3298.18	7611.81	642083	1215	2	1	0	0xd43f5e018b415631
stage54_condition_variable	0	33	179056	2380.49	21909.6	86519.5	15624.4	22173	13170.8	6126.06	3357.97	7622.4	641985	1206	3	1	0	0xd43f5e018b415631
stage54_condition_variable	0	34	178597	2438.66	21726.2	86753.7	15560.7	21819.7	13257.6	5946.6	3250.18	7679.07	639970	1206	0	1	0	0xd43f5e018b415631
stage54_condition_variable	0	35	180741	2367.2	21940.1	87979.9	15835.9	22215.7	13387.3	5699.59	3513.4	7629.11	642027	1228	0	1	0	0xd43f5e018b415631
stage54_condition_variable	0	36	179746	2422.24	21815.6	86761.3	16063.9	22282.1	13607	5824.47	3202.68	7605.27	642744	1214	2	1	0	0xd43f5e018b415631
stage54_condition_variable	0	37	178672	2407.53	22057.8	86555.3	15614.5	21865.2	13031.1	6160.35	3192.35	7614.36	641040	1206	1	1	0	0xd43f5e018b415631
stage54_condition_variable	0	38	179423	2375.74	21961.3	86834	16035.7	21921.1	13071.7	5933.6	3375.4	7740.32	642276	1214	12	1	0	0xd43f5e018b415631
stage54_condition_variable	0	39	179557	2310.95	21996.3	87545.2	15625.6	21666.9	13328.2	5969.01	3303.85	7635.07	642756	1210	7	1	0	0xd43f5e018b415631
stage54_condition_variable	0	40	179158	2319.24	21814.4	87139.5	15642.1	21891.8	13372.2	5862.85	3245.43	7699.15	642207	1220	5	1	0	0xd43f5e018b415631
stage54_condition_variable	0	41	178815	2357.7	21776.9	86912.4	15707.1	22173.9	13248.4	5858.89	3263.98	7342.93	641172	1202	1	1	0	0xd43f5e018b415631
stage54_condition_variable	0	42	178901	2392.2	21808.2	86872.6	15604.6	22251.9	13217.9	5726.97	3235.56	7621.56	640655	1212	4	1	0	0xd43f5e018b415631
stage54_condition_variable	0	43	178523	2587.66	21564.4	86642.6	15619.4	21667	13600	5763.51	3219.43	7681.4	640465	1199	11	1	0	0xd43f5e018b415631
stage54_condition_variable	0	44	179795	2331.57	21829.5	86901.3	15696.6	22109.3	13707.9	6011.6	3221.6	7807.57	643169	1216	12	1	0	0xd43f5e018b415631
stage54_condition_variable	0	45	179086	2342.78	21867.8	86940.5	15671.8	22136	12986.5	5922.76	3277.56	7771.65	640139	1209	2	1	0	0xd43f5e018b415631
stage54_condition_variable	0	46	179068	2383.24	21996.6	86714.6	15594.9	22144.1	13119.7	5956.35	3299.18	7639.65	641265	1223	2	1	0	0xd43f5e018b415631
stage54_condition_variable	0	47	181383	2368.28	21915	89087.9	15564.3	21976.2	13260	6113.18	3232.27	7693.9	643805	1185	4	1	0	0xd43f5e018b415631
stage54_condition_variable	0	48	179299	2296.4	21771.2	87036.6	15742.8	22159.2	13198.3	5887.01	3272.43	7764.99	641554	1215	4	1	0	0xd43f5e018b415631
stage54_condition_variable	0	49	178755	2346.28	21827.8	86645.3	15826.9	22117.7	13294.2	5793.55	3255.35	7478.94	640442	1216	9	1	0	0xd43f5e018b415631
stage54_condition_variable	0	50	179315	2420.36	21838.3	86399.5	15603.3	22264.8	13558.6	6017.72	3271.97	7760.86	642319	1213	2	1	0	0xd43f5e018b415631
stage54_condition_variable	0	51	177777	2383.78	21742.5	86617.1	15656.1	21567.7	12914.1	5871.3	3235.27	7610.73	638887	1214	0	1	0	0xd43f5e018b415631
stage54_condition_variable	0	52	178965	2338.07	21875.1	86867.3	15652.6	22006.5	13230.8	6045.26	3207.97	7568.31	641441	1198	0	1	0	0xd43f5e018b415631
stage54_condition_variable	0	53	178666	2405.82	21905	86389.3	15652.5	22112	13146.2	6058.56	3326.81	7496.89	640691	1222	1	1	0	0xd43f5e018b415631
stage54_condition_variable	0	54	179243	2373.03	21716.1	86669.5	15651.9	22324.1	13566.5	5848.01	3330.64	7594.19	641660	1212	6	1	0	0xd43f5e018b415631
stage54_condition_variable	0	55	178926	2427.86	21842.6	86792.7	15604.5	21797.8	13378.8	6088.89	3210.01	7600.81	641893	1208	7	1	0	0xd43f5e018b415631
stage54_condition_variable	0	56	178590	2393.61	21718.7	86632.5	15728.6	22026.3	13218.3	5855.59	3199.85	7639.48	639670	1211	1	1	0	0xd43f5e018b415631
stage54_condition_variable	0	57	178542	2317.61	21843.9	86748.5	15644	22119.5	13051.6	5878.68	3262.02	7510.06	639500	1208	1	1	0	0xd43f5e018b415631
stage54_condition_variable	0	58	182471	2388.95	25078.9	86623.5	15530.8	21890	13843.8	5996.51	3213.89	7724.94	645734	1227	3	1	0	0xd43f5e018b415631
stage54_condition_variable	0	59	179506	3588.73	21924.1	86643.4	15530.9	21899.5	12970.1	5862.8	3212.56	7706.44	640052	1213	1	1	0	0xd43f5e018b415631
stage54_condition_variable	0	60	178928	2319.9	21672	87181.5	15547.5	21682.1	13024.4	6257.4	3309.98	7758.32	639974	1209	6	1	0	0xd43f5e018b415631
stage54_condition_variable	0	61	178757	2328.2	21982.4	86851.6	15586.1	21995.3	13196.2	5915.64	3237.85	7491.06	639644	1215	9	1	0	0xd43f5e018b415631
stage54_condition_variable	0	62	179313	2362.11	21990.9	86832.1	15682	22261.9	13052.4	5898.76	3300.72	7763.44	641774	1227	1	1	0	0xd43f5e018b415631
stage54_condition_variable	0	63	178258	2364.07	21758	86614.1	15560.3	21841.6	13219.9	5854.68	3191.89	7683.61	640173	1201	1	1	0	0xd43f5e018b415631
stage54_condition_variable	0	64	179942	3238.51	21972.9	86874.8	15588.8	21868.5	13233.1	6071.89	3213.3	7710.44	642504	1213	6	1	0	0xd43f5e018b415631
stage54_condition_variable	0	65	178982	2342.61	21863	86850.3	15861.4	21602.7	13476.8	5983.18	3228.72	7602.02	640640	1199	10	1	0	0xd43f5e018b415631
stage54_condition_variable	0	66	178386	2330.99	21775.2	86426.1	15619.3	22104.1	13224.3	5911.97	3373.23	7446.02	639672	1203	4	1	0	0xd43f5e018b415631
stage54_condition_variable	0	67	178928	2391.57	21728.8	86867.7	15618.7	22202.5	13213.2	5831.72	3307.23	7596.31	640536	1204	11	1	0	0xd43f5e018b415631
stage54_condition_variable	0	68	178765	2385.2	21849.3	86740.3	15531.7	21863.3	13117.3	6136.6	3302.81	7672.57	640944	1204	1	1	0	0xd43f5e018b415631
stage54_condition_variable	0	69	183040	2325.65	21979.8	89688.5	15664.3	21740.2	14089.1	6477.07	3221.31	7633.86	644784	1219	34	1	0	0xd43f5e018b415631
stage54_condition_variable	0	70	178432	2336.03	21929.9	86729.8	15630.1	22042.7	13111.6	5913.76	3259.43	7304.68	640572	1215	2	1	0	0xd43f5e018b415631
stage54_condition_variable	0	71	179609	2383.53	22050.5	86685.5	15632.8	22229.8	13464	5999.35	3378.35	7618.94	643263	1215	5	1	0	0xd43f5e018b415631
stage54_condition_variable	0	72	179731	2382.86	21911.9	87111.9	15693.4	22269.3	13331.7	5934.34	3297.43	7621.48	641241	1213	11	1	0	0xd43f5e018b415631
stage54_condition_variable	0	73	179044	2386.95	21887	86820.3	15566.6	22289.6	13067.4	6017.6	3209.97	7627.44	640491	1227	1	1	0	0xd43f5e018b415631
stage54_condition_variable	0	74	178608	2438.61	21757.5	86720.4	15662.6	21580.8	13357.6	6068.31	3219.72	7626.02	641294	1213	0	1	0	0xd43f5e018b415631
stage54_condition_variable	0	75	179049	2311.7	21784	86611.4	15590.8	21920.1	13516.3	6182.86	3350.23	7605.11	640914	1215	3	1	0	0xd43f5e018b415631
stage54_condition_variable	0	76	178944	2364.03	21719.9	86861	15668.4	22195.2	13216.6	5812.05	3336.35	7607.19	639925	1210	6	1	0	0xd43f5e018b415631
stage54_condition_variable	0	77	179481	2409.41	21987.3	86741.2	15649.9	22208.3	13230.3	6135.56	3271.35	7639.77	641532	1219	2	1	0	0xd43f5e018b415631
stage54_condition_variable	0	78	178372	2410.49	21730.9	86789.3	15590.2	21954	13054	5823.76	3217.8	7632.69	639782	1208	7	1	0	0xd43f5e018b415631
stage54_condition_variable	0	79	178794	2336.7	21796.5	86840.8	15634.8	21792.5	13391.7	5927.43	3260.43	7642.86	640261	1214	0	1	0	0xd43f5e018b415631
stage54_condition_variable	0	80	182006	2328.78	21735.8	89459.8	15816.6	22187.5	13343.9	5998.76	3369.52	7591.94	644397	1240	2	1	0	0xd43f5e018b415631
stage54_condition_variable	0	81	178439	2445.41	21991.8	86697.4	15659.9	21906.1	12938.9	5834.59	3175.47	7619.15	639815	1202	3	1	0	0xd43f5e018b415631
stage54_condition_variable	0	82	178751	2337.4	21786.4	86967.9	15743.7	21760.4	13276.2	5928.8	3179.22	7598.31	641228	1215	1	1	0	0xd43f5e018b415631
stage54_condition_variable	0	83	179468	2419.03	21908.4	86935.4	15688.4	21945	13526.4	6023.72	3246.22	7602.19	643140	1206	2	1	0	0xd43f5e018b415631
stage54_condition_variable	0	84	179012	2348.36	21949	86727.9	15645.2	22115.1	13409	6025.89	3303.85	7323.1	641545	1213	0	1	0	0xd43f5e018b415631
stage54_condition_variable	0	85	179168	2396.7	21753.1	86681.9	15650.3	22250.8	13363.4	6001.43	3262.89	7630.23	641246	1209	0	1	0	0xd43f5e018b415631
stage54_condition_variable	0	86	179578	2379.36	21941.2	86930.8	15560	22342.5	13519.7	5855.97	3253.68	7620.52	642623	1204	0	1	0	0xd43f5e018b415631
stage54_condition_variable	0	87	178236	2417.91	21955	86632.3	15574.5	21695	13042	5953.31	3175.68	7615.44	639810	1201	5	1	0	0xd43f5e018b415631
stage54_condition_variable	0	88	179036	2327.61	21898.2	86644.5	15664.1	22013.5	13248.8	6147.23	3304.39	7608.81	642179	1220	0	1	0	0xd43f5e018b415631
stage54_condition_variable	0	89	178955	2321.03	21810.6	86668.6	15672.3	22290.1	13201.2	6054.1	3412.56	7356.35	640389	1210	3	1	0	0xd43f5e018b415631
stage54_condition_variable	0	90	179340	2458.95	21781.2	87072.2	15571.1	22275.4	13047.5	6020.27	3292.68	7655.11	642220	1223	0	1	0	0xd43f5e018b415631
stage54_condition_variable	0	91	179349	2379.45	22000.7	86770.2	15573.9	22297.9	13347.5	5967.47	3215.6	7631.9	642150	1204	1	1	0	0xd43f5e018b415631
stage54_condition_variable	0	92	179208	3113.34	21664.5	86847	15610.4	21866	13289	5799.51	3224.14	7620.23	641121	1196	1	1	0	0xd43f5e018b415631
stage54_condition_variable	0	93	180813	3717.9	22068	86719.3	15659.8	22477.1	13137.5	5895.47	3226.6	7737.15	642307	1208	1	1	0	0xd43f5e018b415631
stage54_condition_variable	0	94	180024	2421.86	21990.7	87467.7	15619.3	22228.6	13016.3	6156.98	3353.73	7597.48	643464	1198	4	1	0	0xd43f5e018b415631
stage54_condition_variable	0	95	179379	2478.37	21977.1	86573.5	15563.5	22268.7	13502.1	5964.72	3237.52	7632.44	641290	1205	5	1	0	0xd43f5e018b415631
stage54_condition_variable	0	96	178692	2403.03	21873.9	86683.6	15556.5	21861.9	13210.6	6064.23	3252.97	7611.94	641010	1225	0	1	0	0xd43f5e018b415631
stage54_condition_variable	0	97	178500	2363.57	21915.8	86753.8	15707.3	21990.5	12921.1	5907.22	3212.51	7552.31	640271	1201	0	1	0	0xd43f5e018b415631
stage54_condition_variable	0	98	178869	2342.53	21816.4	86783.5	15636.7	22138.2	13271.9	5991.93	3262.18	7455.52	641342	1214	1	1	0	0xd43f5e018b415631
stage54_condition_variable	0	99	179196	2363.66	21982.1	86908.8	15639.7	22232.8	13072.6	5959.43	3252.6	7612.81	641446	1217	6	1	0	0xd43f5e018b415631
stage54_condition_variable	1	0	181313	2377.11	22067.6	87285.6	15742.2	22274.9	13733.9	6769.37	3271.3	7604.6	646055	1213	3	1	0	0xd43f5e018b415631
stage54_condition_variable	1	1	178954	2330.24	21642.7	87034.9	15581	22146.1	13583.7	5764.55	3346.89	7360.93	641567	1225	3	1	0	0xd43f5e018b415631
stage54_condition_variable	1	2	179102	2485.99	21731.7	86644	15634.9	22251.1	13236.6	6056.1	3267.48	7625.23	641718	1213	0	1	0	0xd43f5e018b415631
stage54_condition_variable	1	3	182012	2589.37	21923.7	89716.7	15659.4	21622.4	13329.4	6131.44	3253.68	7614.98	644497	1226	3	1	0	0xd43f5e018b415631
stage54_condition_variable	1	4	178430	2325.24	21793.3	86635.4	15695.1	22058.8	13283	5979.3	3232.93	7248.26	640217	1206	0	1	0	0xd43f5e018b415631
stage54_condition_variable	1	5	179309	2448.7	21783.5	86721.4	15717.9	22195.1	13336.2	6043.1	3284.77	7617.44	642510	1214	3	1	0	0xd43f5e018b415631
stage54_condition_variable	1	6	179224	2437.12	21749.4	86626.6	15698.8	22281.3	13490.5	5905.26	3211.34	7648.23	642101	1219	7	1	0	0xd43f5e018b415631
stage54_condition_variable	1	7	178704	2405.03	21920.7	86824.7	15650.3	21594.8	13311.2	5881.26	3301.39	7647.19	641715	1227	1	1	0	0xd43f5e018b415631
stage54_condition_variable	1	8	179091	2320.28	21689.1	86731.4	15634.2	21794.2	13754.1	6110.23	3257.47	7631.98	642580	1213	1	1	0	0xd43f5e018b415631
stage54_condition_variable	1	9	179150	2348.45	22071.5	86877.7	15650.8	22032.6	13328.4	5868.1	3207.22	7592.15	641742	1222	1	1	0	0xd43f5e018b415631
stage54_condition_variable	1	10	179071	2355.03	21717.9	86741.6	15619.3	22043.3	13601.2	6046.77	3236.8	7542.52	640622	1212	6	1	0	0xd43f5e018b415631
stage54_condition_variable	1	11	179155	2398.45	21956.9	87034.4	15585.1	22245	13080.6	5825.84	3212.26	7643.48	641355	1210	2	1	0	0xd43f5e018b415631
stage54_condition_variable	1	12	179860	2401.53	21991.8	87108.3	15683	22174.3	13497.4	5927.6	3264.89	7647.77	642757	1225	6	1	0	0xd43f5e018b415631
stage54_condition_variable	1	13	178297	2369.61	21890.1	86337.1	15599.4	21552.5	13550.1	6000.06	3179.68	7649.36	641292	1188	0	1	0	0xd43f5e018b415631
stage54_condition_variable	1	14	181669	2371.28	21662.3	87025.8	17562.6	22591.3	13544	5908.22	3230.14	7598.65	645051	1209	1	1	0	0xd43f5e018b415631
stage54_condition_variable	1	15	178695	2384.2	21840.4	86754.2	15584.6	21921.6	13217	5933.47	3285.27	7601.52	640933	1217	2	1	0	0xd43f5e018b415631
stage54_condition_variable	1	16	178691	2366.7	21917.2	86759.3	15614.1	21785.5	13295.6	5916.68	3260.35	7603.4	641198	1213	1	1	0	0xd43f5e018b415631
stage54_condition_variable	1	17	178549	2330.32	21902.3	86622.4	15557.7	22135.1	13176.7	5946.39	3338.35	7372.85	640691	1207	1	1	0	0xd43f5e018b415631
stage54_condition_variable	1	18	179429	2409.45	22107.5	86824.9	15553.6	22208.8	13338.1	5884.64	3309.39	7623.31	642831	1208	6	1	0	0xd43f5e018b415631
stage54_condition_variable	1	19	179400	2427.57	22123.1	86795.2	15574.8	22303.3	13076.5	5984.6	3191.76	7751.86	641332	1223	1	1	0	0xd43f5e018b415631
stage54_condition_variable	1	20	178637	2396.95	21780.3	86722.6	15666.6	21921.7	13162.9	5919.52	3207.97	7690.52	640175	1217	2	1	0	0xd43f5e018b415631
stage54_condition_variable	1	21	180104	3347.64	21972.2	86678.4	15768.3	21855.2	13589.4	5816.88	3196.8	7705.86	643372	1220	7	1	0	0xd43f5e018b415631
stage54_condition_variable	1	22	178647	2368.78	21768.6	86449	15730.5	22102.8	13194.2	5851.01	3259.89	7754.73	640731	1195	5	1	0	0xd43f5e018b415631
stage54_condition_variable	1	23	179141	2316.78	22002.2	87002.6	15637	22137.3	13138.7	5917.97	3225.22	7587.69	640163	1215	1	1	0	0xd43f5e018b415631
stage54_condition_variable	1	24	179180	2379.78	21788.6	87027.3	15624.2	22269.2	13244	5924.76	3284.77	7471.68	640667	1214	7	1	0	0xd43f5e018b415631
stage54_condition_variable	1	25	182165	2435.16	21946.1	88585.1	16359.9	22368.9	13406.4	6057.52	3222.05	7614.4	645593	1199	1	1	0	0xd43f5e018b415631
stage54_condition_variable	1	26	178494	2332.28	21676.4	86969.2	15646.8	21901	13104.3	5880.89	3224.51	7589.94	639506	1214	0	1	0	0xd43f5e018b415631
stage54_condition_variable	1	27	178481	2360.24	21803.7	86582.1	15601.8	22163.4	13083.7	5809.51	3270.22	7634.48	639391	1203	1	1	0	0xd43f5e018b415631
stage54_condition_variable	1	28	179817	2395.95	21867.5	86838.9	15612.8	22306	13578.3	6104.1	3337.39	7602.02	643511	1233	2	1	0	0xd43f5e018b415631
stage54_condition_variable	1	29	179250	2376.49	21922	86942.1	15614.9	22249.5	13201.9	5911.89	3241.14	7629.77	641001	1206	6	1	0	0xd43f5e018b415631
stage54_condition_variable	1	30	178422	2374.28	21601.7	86901.5	15613.1	21599.8	13089.7	6172.02	3199.1	7705.69	640044	1199	1	1	0	0xd43f5e018b415631
stage54_condition_variable	1	31	178172	2332.15	21594.4	86445	15611.5	22125.5	13180.8	6075.43	3263.14	7375.68	639835	1195	1	1	0	0xd43f5e018b415631
stage54_condition_variable	1	32	179128	2391.36	21800.7	86437.1	15866.9	22248.3	13437.8	5912.51	3246.6	7610.52	641725	1195	6	1	0	0xd43f5e018b415631
stage54_condition_variable	1	33	178897	2381.78	21864.9	86784.3	15630.4	21829.2	13445.2	5927.14	3205.93	7663.98	642063	1198	5	1	0	0xd43f5e018b415631
stage54_condition_variable	1	34	178597	2359.9	21788.3	86950.7	15633.6	21704.9	13376.5	5785.76	3196.14	7630.52	640163	1195	5	1	0	0xd43f5e018b415631
stage54_condition_variable	1	35	178511	2321.49	21752.2	86618.6	15606.8	22144.7	13191	5942.72	3383.77	7381.18	640867	1192	1	1	0	0xd43f5e018b415631
stage54_condition_variable	1	36	181155	2398.66	21634.7	86998.3	16204.9	22888.3	13855.9	6141.56	3255.39	7613.06	643726	1212	4	1	0	0xd43f5e018b415631
stage54_condition_variable	1	37	178558	2333.78	21853.1	86967.9	15634.6	22069.3	13174.6	5906.31	3225.81	7218.05	641064	1209	3	1	0	0xd43f5e018b415631
stage54_condition_variable	1	38	179591	2395.49	21788.2	86977.2	15608.2	22297.2	13277.6	6188.14	3246.93	7643.73	642337	1214	6	1	0	0xd43f5e018b415631
stage54_condition_variable	1	39	179868	2400.53	21729.1	87116.1	15649.8	22198.7	13545.9	5929.22	3357.31	7773.65	642836	1201	4	1	0	0xd43f5e018b415631
stage54_condition_variable	1	40	179384	2399.91	21911.3	86762.3	15622.5	22349.2	13334.8	5887.47	3235.59	7713.94	642763	1217	1	1	0	0xd43f5e018b415631
stage54_condition_variable	1	41	179640	2379.32	21906.9	86796	15721.1	22272.8	13375.4	6054.35	3252.93	7710.94	643095	1215	7	1	0	0xd43f5e018b415631
stage54_condition_variable	1	42	178769	2384.53	21888.2	86608.4	15590.8	21988.5	13267.2	5932.39	3225.93	7717.19	640930	1216	3	1	0	0xd43f5e018b415631
stage54_condition_variable	1	43	179265	2354.36	21941	87072.3	15864.8	21611.7	13339.4	6041.98	3264.22	7598.1	642228	1223	5	1	0	0xd43f5e018b415631
stage54_condition_variable	1	44	178752	2350.74	21956	86799.6	15691.4	21932.7	13092.2	5945.85	3246.6	7569.64	641508	1215	2	1	0	0xd43f5e018b415631
stage54_condition_variable	1	45	178842	2364.74	21859	86560.3	15616.8	22191.3	13063.3	5976.6	3368.4	7667.9	641189	1201	0	1	0	0xd43f5e018b415631
stage54_condition_variable	1	46	179369	2369.86	21990.6	86774.3	15623.6	22237.9	13344.9	6027.93	3198.55	7636.73	641738	1227	4	1	0	0xd43f5e018b415631
stage54_condition_variable	1	47	178339	2389.2	21694.3	86736.3	15587.5	21471.8	13389.9	5963.18	3296.97	7599.44	639783	1210	1	1	0	0xd43f5e018b415631
stage54_condition_variable	1	48	181690	2372.32	21769.4	88249.5	15625.8	22181.4	14067.9	6303.61	3315.56	7631.94	644605	1228	0	1	0	0xd43f5e018b415631
stage54_condition_variable	1	49	178693	2400.11	21758	86706.2	15589.7	21849	13461	5785.3	3303.47	7636.48	640554	1208	0	1	0	0xd43f5e018b415631
stage54_condition_variable	1	50	178513	2350.45	21718.2	86641.2	15671.7	21729.3	13425.1	5898.39	3237.51	7674.23	640944	1204	2	1	0	0xd43f5e018b415631
stage54_condition_variable	1	51	178317	2343.45	21824.9	86437	15623.5	22073.9	13030.8	5882.72	3310.73	7621.4	639686	1198	0	1	0	0xd43f5e018b415631
stage54_condition_variable	1	52	179860	2378.07	21983.5	86988.7	15632.3	22252.2	13374	6156.1	3320.3	7605.98	643176	1218	6	1	0	0xd43f5e018b415631
stage54_condition_variable	1	53	179385	2430.95	21803.9	86810.6	15757.5	22252.3	13343	5921.14	3251.26	7644.77	642180	1213	1	1	0	0xd43f5e018b415631
stage54_condition_variable	1	54	178222	2377.49	21791.5	86686.8	15676.2	21548.6	13190.1	5924.22	3226.43	7630.4	640536	1204	0	1	0	0xd43f5e018b415631
stage54_condition_variable	1	55	178662	2329.9	21808.4	86954.5	15717.3	22052.8	12928.7	5861.13	3224.3	7615.48	640181	1210	5	1	0	0xd43f5e018b415631
stage54_condition_variable	1	56	179135	2354.78	21767.4	86640.1	15713.1	22187.4	13383.1	6132.18	3238.93	7550.44	641821	1221	0	1	0	0xd43f5e018b415631
stage54_condition_variable	1	57	178448	2379.99	21774.4	86468.3	15591.8	21893.3	13323.1	5914.22	3286.89	7640.65	641331	1202	0	1	0	0xd43f5e018b415631
stage54_condition_variable	1	58	178784	2378.7	21730.3	86878.7	15654	21702.2	13380.7	5998.89	3216.18	7625.23	641299	1210	2	1	0	0xd43f5e018b415631
stage54_condition_variable	1	59	181233	2343.9	22988.1	87247	15611.7	22770.1	13174.7	5676.46	3618.24	7627.02	643526	1220	1	1	0	0xd43f5e018b415631
stage54_condition_variable	1	60	178547	2360.45	22034.8	86503.1	15525.2	21567.3	13261	6244.94	3274.01	7601.19	641631	1205	0	1	0	0xd43f5e018b415631
stage54_condition_variable	1	61	179089	2362.65	21722.4	86943.7	15774.7	21846.7	13397.5	6035.81	3200.22	7625.65	641965	1214	2	1	0	0xd43f5e018b415631
