surface	repeat	run	wall_us	process_cpu_us
stage49_model5	2	99	4849.13	19069.7
stage49_model5	3	0	4920.76	19076.3
stage49_model5	3	1	4936.47	19006.7
stage49_model5	3	2	4924.8	19200.7
stage49_model5	3	3	4812.55	18831.1
stage49_model5	3	4	4791.21	18663.6
stage49_model5	3	5	4923.01	19131
stage49_model5	3	6	4811.46	18744.8
stage49_model5	3	7	4881.17	19036.3
stage49_model5	3	8	4915.09	19154.9
stage49_model5	3	9	4891.09	19004.9
stage49_model5	3	10	4862.42	18892.6
stage49_model5	3	11	4839.51	18713.8
stage49_model5	3	12	4907.3	19191.7
stage49_model5	3	13	4844.63	18960
stage49_model5	3	14	4946.22	19147.6
stage49_model5	3	15	4900.47	18970
stage49_model5	3	16	4949.05	19226.1
stage49_model5	3	17	4936.05	19061.6
stage49_model5	3	18	4918.72	19066.8
stage49_model5	3	19	4893.55	19071.1
stage49_model5	3	20	4916.67	19179.8
stage49_model5	3	21	4848.05	18830.4
stage49_model5	3	22	4962.51	19251.1
stage49_model5	3	23	4945.01	19022
stage49_model5	3	24	4941.34	18903.7
stage49_model5	3	25	4967.01	19284.8
stage49_model5	3	26	4940.97	19191
stage49_model5	3	27	4917.22	19081.3
stage49_model5	3	28	4896.51	19155
stage49_model5	3	29	5017.89	19051.4
stage49_model5	3	30	4920.22	18869.9
stage49_model5	3	31	4968.97	19377.3
stage49_model5	3	32	4891.09	19179.4
stage49_model5	3	33	4920.84	19149.5
stage49_model5	3	34	4857.84	18926.3
stage49_model5	3	35	4913.92	19180.8
stage49_model5	3	36	4934.76	19095.6
stage49_model5	3	37	4896.59	18817.1
stage49_model5	3	38	4921.47	19154.4
stage49_model5	3	39	4870.34	18907.2
stage49_model5	3	40	4979.18	19138.5
stage49_model5	3	41	4953.84	19321.8
stage49_model5	3	42	4907.55	18932.1
stage49_model5	3	43	4918.13	19191.4
stage49_model5	3	44	4942.01	19078.9
stage49_model5	3	45	4811.55	18795
stage49_model5	3	46	4902.05	19047.4
stage49_model5	3	47	4924.93	19021.6
stage49_model5	3	48	4811.75	18706.2
stage49_model5	3	49	4895.76	18933
stage49_model5	3	50	5000.14	19557.4
stage49_model5	3	51	4869.59	18930.5
stage49_model5	3	52	4889.42	18947.3
stage49_model5	3	53	5001.01	19463
stage49_model5	3	54	4927.51	19196
stage49_model5	3	55	4827	18858.4
stage49_model5	3	56	4956.84	19182.6
stage49_model5	3	57	4864.8	18802.6
stage49_model5	3	58	4902.8	18952.2
stage49_model5	3	59	4924.01	19085.8
stage49_model5	3	60	4939.76	19245.7
stage49_model5	3	61	4889.3	19026.5
stage49_model5	3	62	4911.17	18952.5
stage49_model5	3	63	4880.88	18924.8
stage49_model5	3	64	4888.92	19186
stage49_model5	3	65	4792.09	18607.6
stage49_model5	3	66	4823.46	18989
stage49_model5	3	67	4909.84	19084.3
stage49_model5	3	68	4942.72	19168.2
stage49_model5	3	69	4951.47	19331.5
stage49_model5	3	70	4831.76	18758.5
stage49_model5	3	71	4895.72	19025
stage49_model5	3	72	4902.47	19159.8
stage49_model5	3	73	4790.13	18721.4
stage49_model5	3	74	4956.47	19097.4
stage49_model5	3	75	4913.63	19085.8
stage49_model5	3	76	4905.09	18889.2
stage49_model5	3	77	5039.97	19151.5
stage49_model5	3	78	4935.38	19235
stage49_model5	3	79	4789.59	18735.5
stage49_model5	3	80	4908.26	19118.8
stage49_model5	3	81	4915.84	19106.9
stage49_model5	3	82	4877.17	18828.3
stage49_model5	3	83	4912.97	18854.2
stage49_model5	3	84	4840.96	18681
stage49_model5	3	85	4962.47	19223.3
stage49_model5	3	86	4860.05	18772.3
stage49_model5	3	87	4989.14	19201.3
stage49_model5	3	88	4928.09	19102.2
stage49_model5	3	89	4906.51	18807.2
stage49_model5	3	90	4967.09	19072.8
stage49_model5	3	91	4776.88	18676.2
stage49_model5	3	92	4852.21	18834.3
stage49_model5	3	93	4878.01	18931.1
stage49_model5	3	94	4920.3	18904.8
stage49_model5	3	95	4869.38	18932.6
stage49_model5	3	96	4850.05	18820.6
stage49_model5	3	97	4890.17	19103
stage49_model5	3	98	4813.88	18803.8
stage49_model5	3	99	4920.42	19079.7
stage49_model5	4	0	5003.84	19342.8
stage49_model5	4	1	4950.05	19266.7
stage49_model5	4	2	5012.59	19541.8
stage49_model5	4	3	4899.3	18933.1
stage49_model5	4	4	4991.51	19400.8
stage49_model5	4	5	4930.26	19241.5
stage49_model5	4	6	4862.84	18957.5
stage49_model5	4	7	4951.97	19161.8
stage49_model5	4	8	5051.97	19616.5
stage49_model5	4	9	4969.26	19082.8
stage49_model5	4	10	4940.84	19067.3
stage49_model5	4	11	4851.76	18919
stage49_model5	4	12	4855.01	18892.6
stage49_model5	4	13	4899.3	19032.2
stage49_model5	4	14	4879.84	18912.3
stage49_model5	4	15	4927.05	19131.2
stage49_model5	4	16	4989.01	19380.6
stage49_model5	4	17	4951.51	19156
stage49_model5	4	18	4941.59	19162
stage49_model5	4	19	4889.26	19038.6
stage49_model5	4	20	4875.38	18987.2
stage49_model5	4	21	4923.3	19108.6
stage49_model5	4	22	4886.59	19046.6
stage49_model5	4	23	4894.47	18853.5
stage49_model5	4	24	4924.22	19033.3
stage49_model5	4	25	4968.43	19299.9
stage49_model5	4	26	4860.8	18799.8
stage49_model5	4	27	4947.34	19346.1
stage49_model5	4	28	5012.09	19328.8
stage49_model5	4	29	5028.68	19477
stage49_model5	4	30	4949.51	19145.6
stage49_model5	4	31	4859.46	18946.4
stage49_model5	4	32	5096.01	19711.7
stage49_model5	4	33	4983.47	19357
stage49_model5	4	34	4810.25	18777.2
stage49_model5	4	35	4847.46	18752.8
stage49_model5	4	36	4839.38	18744.4
stage49_model5	4	37	4981.3	19259.3
stage49_model5	4	38	4919.55	19080.5
stage49_model5	4	39	4878.76	18745.6
stage49_model5	4	40	4962.05	19340.2
stage49_model5	4	41	4861.63	18857.7
stage49_model5	4	42	4844.09	18705.1
stage49_model5	4	43	4939.01	19087
stage49_model5	4	44	4997.51	19462.1
stage49_model5	4	45	4903.88	18932.4
stage49_model5	4	46	4799.46	18710.4
stage49_model5	4	47	4796.09	18719.2
stage49_model5	4	48	4952.38	19303.3
stage49_model5	4	49	4883.97	18791.7
stage49_model5	4	50	4867.01	18911.2
stage49_model5	4	51	4974.39	19192.8
stage49_model5	4	52	4755.96	18592.2
stage49_model5	4	53	4900.84	19054.5
stage49_model5	4	54	4958.84	19260.2
stage49_model5	4	55	4995.34	19372.3
stage49_model5	4	56	4973.18	19228.3
stage49_model5	4	57	4897.38	19124.7
stage49_model5	4	58	4867.05	18805.9
stage49_model5	4	59	4868.8	18930.1
stage49_model5	4	60	4979.97	19274.2
stage49_model5	4	61	4866.01	18821
stage49_model5	4	62	4902.92	19068
stage49_model5	4	63	4881.47	18942.3
stage49_model5	4	64	4921.43	19133.2
stage49_model5	4	65	4948.05	19018.7
stage49_model5	4	66	4881.88	19031.9
stage49_model5	4	67	4827.84	18779.4
stage49_model5	4	68	5949.38	18941.7
stage49_model5	4	69	4837.46	18880.5
stage49_model5	4	70	4891.67	18927.5
stage49_model5	4	71	4957.13	19297.4
stage49_model5	4	72	4856.92	18829.5
stage49_model5	4	73	5039.18	19438.2
stage49_model5	4	74	4991.8	19311.9
stage49_model5	4	75	4814.13	18746.7
stage49_model5	4	76	4903.01	19088.3
stage49_model5	4	77	4851.42	18753.2
stage49_model5	4	78	4998.34	19378.9
stage49_model5	4	79	4958.51	19120.8
stage49_model5	4	80	4821.25	18750.8
stage49_model5	4	81	4923.88	19052.2
stage49_model5	4	82	5005.64	19271.3
stage49_model5	4	83	4924.34	18890.3
stage49_model5	4	84	4883.34	18854.2
stage49_model5	4	85	4917.42	19073.8
stage49_model5	4	86	4888.46	18877.8
stage49_model5	4	87	4931.43	19242.5
stage49_model5	4	88	4828.13	18818.5
stage49_model5	4	89	4953.26	19212.9
stage49_model5	4	90	4868.96	18782.9
stage49_model5	4	91	4975.59	19345.5
stage49_model5	4	92	4831.05	18701.2
stage49_model5	4	93	4954.22	19101.3
stage49_model5	4	94	4962.38	19305.2
stage49_model5	4	95	4903.09	18898.8
stage49_model5	4	96	4864.13	18822.3
stage49_model5	4	97	4787.8	18769.5
stage49_model5	4	98	4827.17	18940.4
stage49_model5	4	99	4939.3	18905.6
stage49_model4final_model6	0	0	26522.4	73617.8
stage49_model4final_model6	0	1	26685.3	74005.3
stage49_model4final_model6	0	2	28158.3	75383
stage49_model4final_model6	0	3	26663.7	74033.8
stage49_model4final_model6	0	4	26647.3	73780.6
stage49_model4final_model6	0	5	26621.8	73733.5
stage49_model4final_model6	0	6	26572.3	73379.3
stage49_model4final_model6	0	7	26495.8	73639.1
stage49_model4final_model6	0	8	26414.8	73272.4
stage49_model4final_model6	0	9	26561.9	73814.9
stage49_model4final_model6	0	10	26444.5	73627.7
stage49_model4final_model6	0	11	26544.2	73859
stage49_model4final_model6	0	12	26572.7	73785.3
stage49_model4final_model6	0	13	26493.3	73584
stage49_model4final_model6	0	14	26702.6	74202.5
stage49_model4final_model6	0	15	26549.4	73500.8
stage49_model4final_model6	0	16	26454.2	73362.3
stage49_model4final_model6	0	17	26562.9	73763.3
stage49_model4final_model6	0	18	26608.8	73825.6
stage49_model4final_model6	0	19	26478.9	73504
stage49_model4final_model6	0	20	26624.5	73975
stage49_model4final_model6	0	21	26597.8	73802.6
stage49_model4final_model6	0	22	26590.5	73929.2
stage49_model4final_model6	0	23	26442	73427.2
stage49_model4final_model6	0	24	26540.7	73664.8
stage49_model4final_model6	0	25	26544.1	73636.1
stage49_model4final_model6	0	26	26655.3	74012.3
stage49_model4final_model6	0	27	26514.1	73689.8
stage49_model4final_model6	0	28	26579.3	73783.3
stage49_model4final_model6	0	29	26605.7	73606.7
stage49_model4final_model6	0	30	26567.3	73526.9
stage49_model4final_model6	0	31	26624.3	73813.5
stage49_model4final_model6	0	32	26480.2	73321.2
stage49_model4final_model6	0	33	26528.4	73452.9
stage49_model4final_model6	0	34	26547.3	73668.8
stage49_model4final_model6	0	35	26565.8	73644.7
stage49_model4final_model6	0	36	26500.3	73471.1
stage49_model4final_model6	0	37	26565.3	73788.2
stage49_model4final_model6	0	38	26609.9	73807.9
stage49_model4final_model6	0	39	26572.3	73763.2
stage49_model4final_model6	0	40	26400	73290.7
stage49_model4final_model6	0	41	26543.4	73641.1
stage49_model4final_model6	0	42	26672.8	73743.2
stage49_model4final_model6	0	43	26533.1	73708.6
stage49_model4final_model6	0	44	26639	73872.1
stage49_model4final_model6	0	45	26669	73830
stage49_model4final_model6	0	46	26674.7	73914.9
stage49_model4final_model6	0	47	26634.6	73918.8
stage49_model4final_model6	0	48	26650.7	73637.6
stage49_model4final_model6	0	49	26560.4	73783.9
stage49_model4final_model6	0	50	26605.3	73873.4
stage49_model4final_model6	0	51	26545.8	73472.2
stage49_model4final_model6	0	52	26580	73683.6
stage49_model4final_model6	0	53	26522	73493.5
stage49_model4final_model6	0	54	26513.8	73527.9
stage49_model4final_model6	0	55	26816.6	74302.8
stage49_model4final_model6	0	56	26706.1	73898.1
stage49_model4final_model6	0	57	26391.1	73189.3
stage49_model4final_model6	0	58	26585.4	73409.2
stage49_model4final_model6	0	59	26566.2	73513.8
stage49_model4final_model6	0	60	26623.3	73461
stage49_model4final_model6	0	61	26560.5	73363.2
stage49_model4final_model6	0	62	26490.5	73549.5
stage49_model4final_model6	0	63	26745.6	73967.3
stage49_model4final_model6	0	64	26579.5	73410
stage49_model4final_model6	0	65	26401.5	73022.8
stage49_model4final_model6	0	66	26599.5	73586.9
stage49_model4final_model6	0	67	26607.6	73573.1
stage49_model4final_model6	0	68	26580	73490.5
stage49_model4final_model6	0	69	26539.4	73578.8
stage49_model4final_model6	0	70	26592	73474.2
stage49_model4final_model6	0	71	26635.3	73531.6
stage49_model4final_model6	0	72	26628.6	73590.7
stage49_model4final_model6	0	73	26583.1	73729.2
stage49_model4final_model6	0	74	26503.2	73290.6
stage49_model4final_model6	0	75	26577.3	73382.6
stage49_model4final_model6	0	76	26526.5	73462.4
stage49_model4final_model6	0	77	28152.8	75049.1
stage49_model4final_model6	0	78	26717.3	73521.6
stage49_model4final_model6	0	79	26537.5	73263.3
stage49_model4final_model6	0	80	26539.9	73775.9
stage49_model4final_model6	0	81	26453.8	73313.9
stage49_model4final_model6	0	82	26526.6	73341
stage49_model4final_model6	0	83	26694.4	73521.9
stage49_model4final_model6	0	84	26514.4	73366.3
stage49_model4final_model6	0	85	26534.7	73455.2
stage49_model4final_model6	0	86	26656.4	73567.3
stage49_model4final_model6	0	87	26624	73595.1
stage49_model4final_model6	0	88	26499.2	73091.3
stage49_model4final_model6	0	89	26497.1	73520.4
stage49_model4final_model6	0	90	26405.8	73197.4
stage49_model4final_model6	0	91	26551.8	73980.2
stage49_model4final_model6	0	92	26521	73431
stage49_model4final_model6	0	93	26446.7	73204.4
stage49_model4final_model6	0	94	26552.8	73686.6
stage49_model4final_model6	0	95	26528	73513
stage49_model4final_model6	0	96	26553.6	73628.4
stage49_model4final_model6	0	97	26325.2	72952.6
stage49_model4final_model6	0	98	29889.3	76705.7
stage49_model4final_model6	0	99	26598.5	73785.4
stage49_model4final_model6	1	0	26736.9	73702.4
stage49_model4final_model6	1	1	26629.2	73656.2
stage49_model4final_model6	1	2	26553.9	73282.5
stage49_model4final_model6	1	3	26439.6	73102.6
stage49_model4final_model6	1	4	26597.1	73695.3
stage49_model4final_model6	1	5	26600.6	73579.9
stage49_model4final_model6	1	6	26649.2	73782.6
stage49_model4final_model6	1	7	26607.4	73724.7
stage49_model4final_model6	1	8	26525.3	73720.2
stage49_model4final_model6	1	9	26608.3	73780.2
stage49_model4final_model6	1	10	26594.4	73582.4
stage49_model4final_model6	1	11	26549.2	73431.8
stage49_model4final_model6	1	12	26541.9	73509
stage49_model4final_model6	1	13	26595.9	73376.9
stage49_model4final_model6	1	14	26441.8	73215.6
stage49_model4final_model6	1	15	26659.8	73998.2
stage49_model4final_model6	1	16	26432.3	73411.8
stage49_model4final_model6	1	17	26744	73839.3
stage49_model4final_model6	1	18	26451.4	73299.3
stage49_model4final_model6	1	19	26628.5	73780.7
stage49_model4final_model6	1	20	26624.9	73682.4
stage49_model4final_model6	1	21	26500.2	73324
stage49_model4final_model6	1	22	26493.7	73313.8
stage49_model4final_model6	1	23	26511.8	73227.3
stage49_model4final_model6	1	24	26516.1	73225.9
stage49_model4final_model6	1	25	26653.4	73865.8
stage49_model4final_model6	1	26	26606.1	73630.5
stage49_model4final_model6	1	27	26661.8	74013.1
stage49_model4final_model6	1	28	26691.4	73980.6
stage49_model4final_model6	1	29	26687.8	73887.1
stage49_model4final_model6	1	30	26543	73621.6
stage49_model4final_model6	1	31	26639	73914.2
stage49_model4final_model6	1	32	26585.8	73459.9
stage49_model4final_model6	1	33	26424.3	73213.5
stage49_model4final_model6	1	34	26588.6	73745.9
stage49_model4final_model6	1	35	26492.8	73582
stage49_model4final_model6	1	36	26630.4	73618.7
stage49_model4final_model6	1	37	26654.5	73819.3
stage49_model4final_model6	1	38	26592.5	73590
stage49_model4final_model6	1	39	26457.7	73564.8
stage49_model4final_model6	1	40	26640.8	73565.8
stage49_model4final_model6	1	41	26582	73634.1
stage49_model4final_model6	1	42	26565	73759.7
stage49_model4final_model6	1	43	26468.4	73599.6
stage49_model4final_model6	1	44	26623.3	73764.9
