surface	repeat	run	wall_us	process_cpu_us
custom_region_current	1	32	3581.57	12994.7
custom_region_current	1	33	3446.73	12799.2
custom_region_current	1	34	3486.44	12902.0
custom_region_current	1	35	3420.53	12450.7
custom_region_current	1	36	3438.36	12780.0
custom_region_current	1	37	3436.69	12758.5
custom_region_current	1	38	3457.98	12872.5
custom_region_current	1	39	3492.53	12902.7
custom_region_current	1	40	3434.61	12830.8
custom_region_current	1	41	3450.19	12875.1
custom_region_current	1	42	3498.44	12839.3
custom_region_current	1	43	3497.07	12974.4
custom_region_current	1	44	3464.86	12927.9
custom_region_current	1	45	3449.03	12744.4
custom_region_current	1	46	3472.4	12890.8
custom_region_current	1	47	3486.61	12760.7
custom_region_current	1	48	3441.44	12889.3
custom_region_current	1	49	3434.07	12774.3
custom_region_current	1	50	3434.73	12892.0
custom_region_current	1	51	3501.32	12946.5
custom_region_current	1	52	3470.03	12843.7
custom_region_current	1	53	3443.73	12751.5
custom_region_current	1	54	3432.73	12800.3
custom_region_current	1	55	3433.73	12820.1
custom_region_current	1	56	3539.9	12958.9
custom_region_current	1	57	3498.19	12958.8
custom_region_current	1	58	3454.19	12890.0
custom_region_current	1	59	3455.69	12753.2
custom_region_current	1	60	3373.19	12626.5
custom_region_current	1	61	3414.65	12715.5
custom_region_current	1	62	3447.53	12836.4
custom_region_current	1	63	3491.28	12843.7
custom_region_current	1	64	3499.61	12963.5
custom_region_current	1	65	3448.02	12841.5
custom_region_current	1	66	3471.82	12835.8
custom_region_current	1	67	3425.57	12767.8
custom_region_current	1	68	3435.15	12760.5
custom_region_current	1	69	3468.69	12884.6
custom_region_current	1	70	3467.03	12889.0
custom_region_current	1	71	3446.28	12519.2
custom_region_current	1	72	3458.4	12911.1
custom_region_current	1	73	3442.23	12823.0
custom_region_current	1	74	3456.98	12829.6
custom_region_current	1	75	3369.4	12610.7
custom_region_current	1	76	3450.32	12764.0
custom_region_current	1	77	3465.19	12847.5
custom_region_current	1	78	3508.86	12992.4
custom_region_current	1	79	3415.4	12825.5
custom_region_current	1	80	3481.23	12871.2
custom_region_current	1	81	3435.11	12481.0
custom_region_current	1	82	3414.94	12670.3
custom_region_current	1	83	3389.61	12646.8
custom_region_current	1	84	3396.9	12445.6
custom_region_current	1	85	3395.32	12750.0
custom_region_current	1	86	3462.69	12898.7
custom_region_current	1	87	3451.19	12817.3
custom_region_current	1	88	3457.32	12907.3
custom_region_current	1	89	3454.03	12846.7
custom_region_current	1	90	3481.4	12798.8
custom_region_current	1	91	3432.98	12764.2
custom_region_current	1	92	3450.9	12410.6
custom_region_current	1	93	3459.57	12755.3
custom_region_current	1	94	3409.44	12732.1
custom_region_current	1	95	3460.23	12873.6
custom_region_current	1	96	3474.19	12844.4
custom_region_current	1	97	3435.73	12826.3
custom_region_current	1	98	3423.48	12760.9
custom_region_current	1	99	3483.48	12956.3
custom_region_current	2	0	3477.78	12921.0
custom_region_current	2	1	3490.65	13060.8
custom_region_current	2	2	3429.44	12796.9
custom_region_current	2	3	3451.11	12886.0
custom_region_current	2	4	3475.48	12936.3
custom_region_current	2	5	3614.53	12907.1
custom_region_current	2	6	3447.07	12821.4
custom_region_current	2	7	3473.15	12889.5
custom_region_current	2	8	3430.4	12781.5
custom_region_current	2	9	3415.57	12766.8
custom_region_current	2	10	3491.28	12474.7
custom_region_current	2	11	3475.65	12923.4
custom_region_current	2	12	3432.86	12873.6
custom_region_current	2	13	3477.19	12878.4
custom_region_current	2	14	3462.61	12743.8
custom_region_current	2	15	3454.52	12874.5
custom_region_current	2	16	3426.4	12873.7
custom_region_current	2	17	3481.82	12950.5
custom_region_current	2	18	3507.65	12869.8
custom_region_current	2	19	3444.11	12856.4
custom_region_current	2	20	3458.57	12844.4
custom_region_current	2	21	3481.15	12890.2
custom_region_current	2	22	3459.11	12780.9
custom_region_current	2	23	3407.73	12775.7
custom_region_current	2	24	3472.36	12858.6
custom_region_current	2	25	3477.19	12866.1
custom_region_current	2	26	3418.4	12785.2
custom_region_current	2	27	3454.86	12851.2
custom_region_current	2	28	3434.07	12809.2
custom_region_current	2	29	3379.4	12281.4
custom_region_current	2	30	3448.44	12829.0
custom_region_current	2	31	3417.19	12499.5
custom_region_current	2	32	3423.19	12823.1
custom_region_current	2	33	3517.44	12861.7
custom_region_current	2	34	3461.28	12864.0
custom_region_current	2	35	3512.86	13001.5
custom_region_current	2	36	3475.03	12855.8
custom_region_current	2	37	3416.69	12735.4
custom_region_current	2	38	3472.9	12900.6
custom_region_current	2	39	3488.11	12912.1
custom_region_current	2	40	3474.9	12868.5
custom_region_current	2	41	3457.52	12878.5
custom_region_current	2	42	3478.32	12929.2
custom_region_current	2	43	3455.82	12895.4
custom_region_current	2	44	3492.4	12920.0
custom_region_current	2	45	3420.44	12740.5
custom_region_current	2	46	3466.36	12926.9
custom_region_current	2	47	3468.07	12806.8
custom_region_current	2	48	3478.57	12961.1
custom_region_current	2	49	3436.32	12766.5
custom_region_current	2	50	3504.07	13006.1
custom_region_current	2	51	3468.23	12632.4
custom_region_current	2	52	3468.02	12809.1
custom_region_current	2	53	3451.65	12730.5
custom_region_current	2	54	3428.57	12761.5
custom_region_current	2	55	3462.73	12894.2
custom_region_current	2	56	3431.9	12767.5
custom_region_current	2	57	3489.03	12804.1
custom_region_current	2	58	3492.82	12925.6
custom_region_current	2	59	3443.73	12690.2
custom_region_current	2	60	3353.36	12602.9
custom_region_current	2	61	3441.19	12811.9
custom_region_current	2	62	3491.69	12959.0
custom_region_current	2	63	3463.11	12785.5
custom_region_current	2	64	3426.15	12853.7
custom_region_current	2	65	3451.98	12817.9
custom_region_current	2	66	3485.28	12869.1
custom_region_current	2	67	3462.61	12813.4
custom_region_current	2	68	3450.82	12777.5
custom_region_current	2	69	3450.86	12803.1
custom_region_current	2	70	3429.48	12857.1
custom_region_current	2	71	3583.82	12987.8
custom_region_current	2	72	3461.98	12485.8
custom_region_current	2	73	3455.52	12870.6
custom_region_current	2	74	3448.4	12902.7
custom_region_current	2	75	3435.11	12748.9
custom_region_current	2	76	3430.78	12684.7
custom_region_current	2	77	3423.61	12881.2
custom_region_current	2	78	3445.82	12755.0
custom_region_current	2	79	3428.28	12445.2
custom_region_current	2	80	3423.07	12701.9
custom_region_current	2	81	3474.28	12868.4
custom_region_current	2	82	3531.69	12889.7
custom_region_current	2	83	3390.82	12355.6
custom_region_current	2	84	3441.11	12478.2
custom_region_current	2	85	3461.94	12871.0
custom_region_current	2	86	3433.65	12829.8
custom_region_current	2	87	3480.82	12829.0
custom_region_current	2	88	3462.86	12896.0
custom_region_current	2	89	3466.78	12872.5
custom_region_current	2	90	3443.86	12856.0
custom_region_current	2	91	3433.36	12769.3
custom_region_current	2	92	3441.69	12857.9
custom_region_current	2	93	3451.19	12805.6
custom_region_current	2	94	3471.28	12910.0
custom_region_current	2	95	3449.36	12827.7
custom_region_current	2	96	3487.61	12616.0
custom_region_current	2	97	3449.73	12811.0
custom_region_current	2	98	3483.69	12961.9
custom_region_current	2	99	3423.4	12800.8
custom_region_current	3	0	3456.69	12907.9
custom_region_current	3	1	3452.94	12828.4
custom_region_current	3	2	3408.15	12848.7
custom_region_current	3	3	3490.23	12831.5
custom_region_current	3	4	3477.78	12969.2
custom_region_current	3	5	3429.94	12444.9
custom_region_current	3	6	3422.32	12811.5
custom_region_current	3	7	3492.61	12777.2
custom_region_current	3	8	3479.36	12881.0
custom_region_current	3	9	3419.77	12864.2
custom_region_current	3	10	3446.4	12852.1
custom_region_current	3	11	3392.86	12737.1
custom_region_current	3	12	3432.86	12501.5
custom_region_current	3	13	3492.78	12905.0
custom_region_current	3	14	3417.94	12757.7
custom_region_current	3	15	3454.11	12876.6
custom_region_current	3	16	3450.98	12840.2
custom_region_current	3	17	3445.03	12781.7
custom_region_current	3	18	3420.19	12783.7
custom_region_current	3	19	3472.03	12787.0
custom_region_current	3	20	3429.02	12834.2
custom_region_current	3	21	3433.9	12791.0
custom_region_current	3	22	3441.82	12816.4
custom_region_current	3	23	3472.4	12931.8
custom_region_current	3	24	3421.57	12743.1
custom_region_current	3	25	3459.11	12958.4
custom_region_current	3	26	3487.32	12860.8
custom_region_current	3	27	3443.53	12882.9
custom_region_current	3	28	3482.23	12919.3
custom_region_current	3	29	3397.57	12699.7
custom_region_current	3	30	3414.65	12832.2
custom_region_current	3	31	3444.52	12836.7
custom_region_current	3	32	3470.94	12903.3
custom_region_current	3	33	3433.82	12808.5
custom_region_current	3	34	3490.4	12581.6
custom_region_current	3	35	3504.15	12925.0
custom_region_current	3	36	3440.32	12919.4
custom_region_current	3	37	3464.98	12766.8
custom_region_current	3	38	3414.52	12804.7
custom_region_current	3	39	3433.15	12785.0
custom_region_current	3	40	3630.94	13057.8
custom_region_current	3	41	3491.65	12874.9
custom_region_current	3	42	3446.53	12807.5
custom_region_current	3	43	3461.82	12958.2
custom_region_current	3	44	3480.4	12924.8
custom_region_current	3	45	3437.03	12792.9
custom_region_current	3	46	3475.61	12954.8
custom_region_current	3	47	3444.11	12846.8
custom_region_current	3	48	3382.44	12718.3
custom_region_current	3	49	3435.23	12764.8
custom_region_current	3	50	3421.78	12840.0
custom_region_current	3	51	3411.48	12821.5
custom_region_current	3	52	3457.61	12814.7
custom_region_current	3	53	3456.9	12878.4
custom_region_current	3	54	3452.15	12767.9
custom_region_current	3	55	3467.69	12882.3
custom_region_current	3	56	3479.15	12982.7
custom_region_current	3	57	3419.86	12812.3
custom_region_current	3	58	3462.03	12888.1
custom_region_current	3	59	3479.28	12912.9
custom_region_current	3	60	3461.9	12863.2
custom_region_current	3	61	3469.36	12830.3
custom_region_current	3	62	3464.19	12924.8
custom_region_current	3	63	3478.44	12935.6
custom_region_current	3	64	3425.69	12752.7
custom_region_current	3	65	3450.73	12860.4
custom_region_current	3	66	3520.78	12905.2
custom_region_current	3	67	3416.61	12677.4
custom_region_current	3	68	3388.65	12727.5
custom_region_current	3	69	4728.62	14248.2
custom_region_current	3	70	4683.45	14236.7
custom_region_current	3	71	4625.74	12935.7
custom_region_current	3	72	3485.15	12931.2
custom_region_current	3	73	3425.61	12878.5
custom_region_current	3	74	3490.32	12888.0
custom_region_current	3	75	3420.82	12695.7
custom_region_current	3	76	3414.65	12791.5
custom_region_current	3	77	3471.73	12890.3
custom_region_current	3	78	3450.4	12802.9
custom_region_current	3	79	3452.78	12928.0
custom_region_current	3	80	3465.19	13005.8
custom_region_current	3	81	3403.07	12794.7
custom_region_current	3	82	3409.07	12719.9
custom_region_current	3	83	3487.57	12868.0
custom_region_current	3	84	3420.07	12820.5
custom_region_current	3	85	3504.15	13010.3
custom_region_current	3	86	3445.73	12934.9
custom_region_current	3	87	3497.53	12589.8
custom_region_current	3	88	3453.11	12825.3
custom_region_current	3	89	3499.48	12943.9
custom_region_current	3	90	3423.65	12733.8
custom_region_current	3	91	3435.03	12884.3
custom_region_current	3	92	3474.82	12873.9
custom_region_current	3	93	3460.23	12813.0
custom_region_current	3	94	3450.28	12833.7
custom_region_current	3	95	3490.57	12928.2
custom_region_current	3	96	3464.82	12957.1
custom_region_current	3	97	3447.32	12776.6
custom_region_current	3	98	3420.73	12718.0
custom_region_current	3	99	3429.15	12762.5
custom_region_current	4	0	3472.86	12844.3
custom_region_current	4	1	3415.57	12694.8
custom_region_current	4	2	3454.61	12848.8
custom_region_current	4	3	3505.36	12977.8
custom_region_current	4	4	3425.36	12749.7
custom_region_current	4	5	3417.9	12694.7
custom_region_current	4	6	3408.82	12461.3
custom_region_current	4	7	3491.78	12844.5
custom_region_current	4	8	3445.19	12896.3
custom_region_current	4	9	3456.4	12857.3
custom_region_current	4	10	3523.53	13080.4
custom_region_current	4	11	3493.48	12892.3
custom_region_current	4	12	3460.82	12845.8
custom_region_current	4	13	3445.32	12695.5
custom_region_current	4	14	3426.36	12838.5
custom_region_current	4	15	3451.73	12906.5
custom_region_current	4	16	3457.44	12869.2
custom_region_current	4	17	3435.15	12776.7
custom_region_current	4	18	3437.86	12840.6
custom_region_current	4	19	3458.78	12859.9
custom_region_current	4	20	3448.61	12761.7
custom_region_current	4	21	3414.73	12649.5
custom_region_current	4	22	3461.27	12804.1
custom_region_current	4	23	3439.73	12758.6
custom_region_current	4	24	3474.32	12868.1
custom_region_current	4	25	3455.36	12807.0
custom_region_current	4	26	3461.4	12828.5
custom_region_current	4	27	3441.15	12813.4
custom_region_current	4	28	3387.36	12672.7
custom_region_current	4	29	3440.98	12875.5
custom_region_current	4	30	3423.9	12811.2
custom_region_current	4	31	3461.07	12861.7
custom_region_current	4	32	3469.11	12876.6
custom_region_current	4	33	3470.73	12886.9
custom_region_current	4	34	3441.57	12841.0
custom_region_current	4	35	3406.57	12753.2
custom_region_current	4	36	3433.11	12361.6
custom_region_current	4	37	3474.23	12801.6
custom_region_current	4	38	3430.65	12780.4
custom_region_current	4	39	3481.36	12798.0
custom_region_current	4	40	3457.86	12740.9
custom_region_current	4	41	3517.65	12977.2
custom_region_current	4	42	3442.53	12791.9
custom_region_current	4	43	3423.53	12750.8
custom_region_current	4	44	3488.03	12847.5
custom_region_current	4	45	3470.69	12916.5
custom_region_current	4	46	3475.36	12870.4
custom_region_current	4	47	3504.98	12954.0
custom_region_current	4	48	3460.03	12822.5
custom_region_current	4	49	3446.36	12824.5
custom_region_current	4	50	3432.15	12759.0
custom_region_current	4	51	3390.07	12700.9
custom_region_current	4	52	3514.36	12912.5
custom_region_current	4	53	3398.23	12467.4
custom_region_current	4	54	3425.77	12714.5
custom_region_current	4	55	3472.9	12895.2
custom_region_current	4	56	3455.57	12863.8
custom_region_current	4	57	3455.48	12899.8
custom_region_current	4	58	3461.94	12829.2
custom_region_current	4	59	3394.94	12669.6
custom_region_current	4	60	3402.11	12769.2
custom_region_current	4	61	3451.86	12486.2
custom_region_current	4	62	3437.53	12835.8
custom_region_current	4	63	3426.07	12886.5
custom_region_current	4	64	3454.73	12904.1
custom_region_current	4	65	3435.23	12821.1
custom_region_current	4	66	3441.23	12828.4
custom_region_current	4	67	3492.73	12965.4
custom_region_current	4	68	3438.27	12894.9
custom_region_current	4	69	3496.23	12842.4
custom_region_current	4	70	3608.15	12900.9
custom_region_current	4	71	10942.4	13603.0
custom_region_current	4	72	3787.32	13548.0
custom_region_current	4	73	3577.48	13078.7
custom_region_current	4	74	3482.65	12826.8
custom_region_current	4	75	3515.15	12945.8
custom_region_current	4	76	3560.19	13051.4
custom_region_current	4	77	3521.07	12999.8
custom_region_current	4	78	3746.61	13418.8
custom_region_current	4	79	3547.61	13049.5
custom_region_current	4	80	3510.53	13079.7
custom_region_current	4	81	3558.32	13147.3
custom_region_current	4	82	3566.94	13119.5
custom_region_current	4	83	3573.94	13160.8
custom_region_current	4	84	3525.94	13053.2
custom_region_current	4	85	3523.65	12912.8
custom_region_current	4	86	3528.44	12957.6
