block	role	tensor_name	producer	consumers	dtype	shape	logical_layout	scale_name	scale	scale_sha256	zero_point_name	zero_point	zero_point_sha256	axis
model4	preactivation	/model.4/cv2/conv/Conv_output_0_QuantizeLinear_Output	/model.4/cv2/conv/Conv_output_0_QuantizeLinear	/model.4/cv2/conv/Conv_output_0_DequantizeLinear	UINT8	1x128x80x80	NCHW	/model.4/cv2/conv/Conv_output_0_scale	0.0660646632314	b7d2d52673ebae157cb20403ce337a5f5ce32751c6cb3ea0b603872c0d3525c3	/model.4/cv2/conv/Conv_output_0_zero_point	142	949f94d858ef6ad1333164d796a0d777fd82f9155ece7d6fad68c0b992f0e7af
model4	postactivation	/model.4/cv2/act/Mul_output_0_QuantizeLinear_Output	/model.4/cv2/act/Mul_output_0_QuantizeLinear	/model.4/cv2/act/Mul_output_0_DequantizeLinear	UINT8	1x128x80x80	NCHW	/model.4/cv2/act/Mul_output_0_scale	0.0302984528244	b8b65ce861046854fb1301db358a7b743f95e95fccf09341c8cc18d496397aed	/model.4/cv2/act/Mul_output_0_zero_point	9	2b4c342f5433ebe591a1da77e013d1b72475562d48578dca8b84bac6651c3cb9
model5	quantized_input	/model.4/cv2/act/Mul_output_0_QuantizeLinear_Output	/model.4/cv2/act/Mul_output_0_QuantizeLinear	/model.4/cv2/act/Mul_output_0_DequantizeLinear	UINT8	1x128x80x80	NCHW	/model.4/cv2/act/Mul_output_0_scale	0.0302984528244	b8b65ce861046854fb1301db358a7b743f95e95fccf09341c8cc18d496397aed	/model.4/cv2/act/Mul_output_0_zero_point	9	2b4c342f5433ebe591a1da77e013d1b72475562d48578dca8b84bac6651c3cb9
model5	quantized_output	/model.5/act/Mul_output_0_QuantizeLinear_Output	/model.5/act/Mul_output_0_QuantizeLinear	/model.5/act/Mul_output_0_DequantizeLinear	UINT8	1x128x40x40	NCHW	/model.5/act/Mul_output_0_scale	0.0277278888971	b7b9a021be70059145591ac38462f2d86f27320c08fc56450ce06808637e907c	/model.5/act/Mul_output_0_zero_point	10	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b
model5	semantic_input	/model.4/cv2/act/Mul_output_0_DequantizeLinear_Output	/model.4/cv2/act/Mul_output_0_DequantizeLinear	/model.5/conv/Conv,/model.15/Concat	FLOAT	1x128x80x80	NCHW
model5	semantic_output	/model.5/act/Mul_output_0_DequantizeLinear_Output	/model.5/act/Mul_output_0_DequantizeLinear	/model.6/cv1/conv/Conv	FLOAT	1x128x40x40	NCHW
model6	quantized_input	/model.5/act/Mul_output_0_QuantizeLinear_Output	/model.5/act/Mul_output_0_QuantizeLinear	/model.5/act/Mul_output_0_DequantizeLinear	UINT8	1x128x40x40	NCHW	/model.5/act/Mul_output_0_scale	0.0277278888971	b7b9a021be70059145591ac38462f2d86f27320c08fc56450ce06808637e907c	/model.5/act/Mul_output_0_zero_point	10	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b
model6	quantized_output	/model.6/cv2/act/Mul_output_0_QuantizeLinear_Output	/model.6/cv2/act/Mul_output_0_QuantizeLinear	/model.6/cv2/act/Mul_output_0_DequantizeLinear	UINT8	1x128x40x40	NCHW	/model.6/cv2/act/Mul_output_0_scale	0.0280377771705	ffbae85bd9f7b92138231f51d73d85b4d1d9b8f850cd6782d0535ff7b0464745	/model.6/cv2/act/Mul_output_0_zero_point	10	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b
model6	semantic_input	/model.5/act/Mul_output_0_DequantizeLinear_Output	/model.5/act/Mul_output_0_DequantizeLinear	/model.6/cv1/conv/Conv	FLOAT	1x128x40x40	NCHW
model6	semantic_output	/model.6/cv2/act/Mul_output_0_DequantizeLinear_Output	/model.6/cv2/act/Mul_output_0_DequantizeLinear	/model.7/conv/Conv,/model.12/Concat	FLOAT	1x128x40x40	NCHW
