fixture_id	tensor_name	dtype	shape	layout	scale	zero_point	npy_path	npy_sha256	raw_path	raw_sha256	element_count	min	max	mean	sum	isolated_cut_replay
F3	/model.5/act/Mul_output_0_QuantizeLinear_Output	uint8	1x128x40x40	NCHW	0.0277278888971	10	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F3/model.5__act__Mul_output_0_QuantizeLinear_Output.npy	080d7ddbadcdd2a6765714624d9da55aab8dad14be311b53bef38cfc95327d88	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F3/model.5__act__Mul_output_0_QuantizeLinear_Output.bin	aa117a06c874b5e0f8f06180aa96db4cd76a1aba8766f8bbb9a70ec7ddd1efb1	204800	0.0	112.0	20.0168457031	4099450	exact
F3	/model.6/cv2/act/Mul_output_0_QuantizeLinear_Output	uint8	1x128x40x40	NCHW	0.0280377771705	10	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F3/model.6__cv2__act__Mul_output_0_QuantizeLinear_Output.npy	fca75d4ce853e07f33d9d42a4fccaab4ebf5a946d22b9da216edb0242576ce6d	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F3/model.6__cv2__act__Mul_output_0_QuantizeLinear_Output.bin	05d4ee88dc9a1360dceeabdf6f23508f829ed50bfeebe8a8bd2fb64c0fbd1d66	204800	0.0	76.0	14.4090820312	2950980	exact
F3	/model.7/act/Mul_output_0_QuantizeLinear_Output	uint8	1x256x20x20	NCHW	0.0341685414314	8	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F3/model.7__act__Mul_output_0_QuantizeLinear_Output.npy	9766ef221c4fff7ae6dccea01f09f4bab00300ccbaf62623d5f6800232d3a21a	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F3/model.7__act__Mul_output_0_QuantizeLinear_Output.bin	9a5e316b27f992434b25aafc1f7ec0fbba09d733872cc5533e4dba4ee2d31a62	102400	0.0	107.0	13.0660253906	1337961	exact
F3	/model.8/cv2/act/Mul_output_0_QuantizeLinear_Output	uint8	1x256x20x20	NCHW	0.0326153002679	9	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F3/model.8__cv2__act__Mul_output_0_QuantizeLinear_Output.npy	31877a58c4a7031de91cf502c679e192f4c32dde371519d1dc543af46e9fad73	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F3/model.8__cv2__act__Mul_output_0_QuantizeLinear_Output.bin	cff2fc6c31c19f993f00f8c38792fd63c5432032d428b5bfbec934e849dd080b	102400	0.0	153.0	14.6451855469	1499667	exact
F4	/model.4/cv2/conv/Conv_output_0_QuantizeLinear_Output	uint8	1x128x80x80	NCHW	0.0660646632314	142	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F4/model.4__cv2__conv__Conv_output_0_QuantizeLinear_Output.npy	6ed96acfe4d5199a9644c3f3d44f9dfecc479a4afd2cd4602b922c6ecf4984a1	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F4/model.4__cv2__conv__Conv_output_0_QuantizeLinear_Output.bin	090acc3db975b2e9bf9c0b8b545ff6b7dfa083beee9311c67f8bbcd4a42d9742	819200	0.0	255.0	132.333011475	108407203	exact
F4	/model.4/cv2/act/Mul_output_0_QuantizeLinear_Output	uint8	1x128x80x80	NCHW	0.0302984528244	9	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F4/model.4__cv2__act__Mul_output_0_QuantizeLinear_Output.npy	124ab614c96cbec4da45bfeee56467207bbee8dfeb53d9d17bb6ea7b2738fb4a	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F4/model.4__cv2__act__Mul_output_0_QuantizeLinear_Output.bin	1d33d0a439f0222892ddcaa4efc1fcbb354a9b1f9b0dbb7ae8e0138cd06a895b	819200	0.0	255.0	61.4443164063	50335184	exact
F4	/model.5/act/Mul_output_0_QuantizeLinear_Output	uint8	1x128x40x40	NCHW	0.0277278888971	10	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F4/model.5__act__Mul_output_0_QuantizeLinear_Output.npy	ddb3c0e778897eedf44d810dabdb2cbd073212300bee1b8762135d834e3691e3	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F4/model.5__act__Mul_output_0_QuantizeLinear_Output.bin	bab3ac36150fc91c8fe318d33b9d896b6ae5e52b4335561c002fe754698092ca	204800	0.0	255.0	73.6771044922	15089071	exact
F4	/model.6/cv2/act/Mul_output_0_QuantizeLinear_Output	uint8	1x128x40x40	NCHW	0.0280377771705	10	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F4/model.6__cv2__act__Mul_output_0_QuantizeLinear_Output.npy	5d76992401af377ac191d7deb8522d65b0f820d28f90a1c4b7ef9e352bdc841b	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F4/model.6__cv2__act__Mul_output_0_QuantizeLinear_Output.bin	af57bfedf2a6d3962dfdf750fd9f80a2265b8c8652cffdf4431194a9cb8432f6	204800	0.0	255.0	19.2420507813	3940772	exact
F4	/model.7/act/Mul_output_0_QuantizeLinear_Output	uint8	1x256x20x20	NCHW	0.0341685414314	8	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F4/model.7__act__Mul_output_0_QuantizeLinear_Output.npy	a2f1616aa2176cc320643fe18d812970de7c4b39e3824d5327bf46d9d568377a	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F4/model.7__act__Mul_output_0_QuantizeLinear_Output.bin	8adb1684ebe5c5d6e61ba0abb4c9dafcc9cee352e10b42efbb07cc64db5ac3aa	102400	0.0	254.0	20.8658886719	2136667	exact
F4	/model.8/cv2/act/Mul_output_0_QuantizeLinear_Output	uint8	1x256x20x20	NCHW	0.0326153002679	9	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F4/model.8__cv2__act__Mul_output_0_QuantizeLinear_Output.npy	6e395c9bd8a502b995c0fbc79706f6b9332874d7be576f46337bb5f650964a21	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F4/model.8__cv2__act__Mul_output_0_QuantizeLinear_Output.bin	5bd5e668220f23f68bb78a525bdf0d8386c4c92cda0a3264ea736f0fbefd8fad	102400	0.0	184.0	16.1989355469	1658771	exact
F5	/model.4/cv2/conv/Conv_output_0_QuantizeLinear_Output	uint8	1x128x80x80	NCHW	0.0660646632314	142	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F5/model.4__cv2__conv__Conv_output_0_QuantizeLinear_Output.npy	a9e616856a9184df71613fe220058a775f16f0678db2d88c56abe706908807b5	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F5/model.4__cv2__conv__Conv_output_0_QuantizeLinear_Output.bin	1645629ebe4a1d498df735087647eefa94e924f32a77d90a2b6f0f549927f8e1	819200	25.0	226.0	129.583154297	106154520	exact
F5	/model.4/cv2/act/Mul_output_0_QuantizeLinear_Output	uint8	1x128x80x80	NCHW	0.0302984528244	9	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F5/model.4__cv2__act__Mul_output_0_QuantizeLinear_Output.npy	419615453d21c9f5f2520e1170c92554e4228ca83cad1e8513d05c81283b5aa5	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F5/model.4__cv2__act__Mul_output_0_QuantizeLinear_Output.bin	612f2d45d709535977636784b493b0cb824d5134749e38e36d05a156584b06b8	819200	0.0	191.0	6.83934936523	5602795	exact
F5	/model.5/act/Mul_output_0_QuantizeLinear_Output	uint8	1x128x40x40	NCHW	0.0277278888971	10	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F5/model.5__act__Mul_output_0_QuantizeLinear_Output.npy	2efa65b7029333115cb71811ba34d9af8f73a433b4787fba9ee2b7980687ff10	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F5/model.5__act__Mul_output_0_QuantizeLinear_Output.bin	a03f38089dd81af3d80d1a3778ca085e3c4ec27ec78fed344a3c121511dd5c04	204800	0.0	184.0	24.25625	4967680	exact
F5	/model.6/cv2/act/Mul_output_0_QuantizeLinear_Output	uint8	1x128x40x40	NCHW	0.0280377771705	10	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F5/model.6__cv2__act__Mul_output_0_QuantizeLinear_Output.npy	c66c2eb3eb267803b01f36b724015f9d70bbfdbaf3643cb295f22fd8038480e3	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F5/model.6__cv2__act__Mul_output_0_QuantizeLinear_Output.bin	0eb587e8f2910cb316882f1c832e895ac8a75549868fc61e8a21b9692ff65139	204800	0.0	194.0	11.5204394531	2359386	exact
F5	/model.7/act/Mul_output_0_QuantizeLinear_Output	uint8	1x256x20x20	NCHW	0.0341685414314	8	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F5/model.7__act__Mul_output_0_QuantizeLinear_Output.npy	758a50a7f80f122237ca027a042164030558c47faa7b4b4295c5377e40995b43	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F5/model.7__act__Mul_output_0_QuantizeLinear_Output.bin	ab217f2b43297daa9a534a868484f38d0152832f73abb8c710346d70d6501e8d	102400	0.0	247.0	12.4491992187	1274798	exact
F5	/model.8/cv2/act/Mul_output_0_QuantizeLinear_Output	uint8	1x256x20x20	NCHW	0.0326153002679	9	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F5/model.8__cv2__act__Mul_output_0_QuantizeLinear_Output.npy	2b48069974ed1174b27b99ddce759cfc68eed22eae441ca2e3d1faac215322e8	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F5/model.8__cv2__act__Mul_output_0_QuantizeLinear_Output.bin	c7861f41c3171225dcd7984bb75b4c3d207c8298abb29409db1e49816b516daa	102400	0.0	255.0	14.4691113281	1481637	exact
F6	/model.4/cv2/conv/Conv_output_0_QuantizeLinear_Output	uint8	1x128x80x80	NCHW	0.0660646632314	142	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F6/model.4__cv2__conv__Conv_output_0_QuantizeLinear_Output.npy	e55217e54d215871b26d5a051588b1ef56e369187ee1319e4caa8b14de90f33f	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F6/model.4__cv2__conv__Conv_output_0_QuantizeLinear_Output.bin	a096c93f4dd3505f2967fd9bb47066a2d38c49020600a8161049b27f29b945a7	819200	27.0	212.0	130.384537354	106811013	exact
F6	/model.4/cv2/act/Mul_output_0_QuantizeLinear_Output	uint8	1x128x80x80	NCHW	0.0302984528244	9	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F6/model.4__cv2__act__Mul_output_0_QuantizeLinear_Output.npy	b1f19e6bf3604920f0d151d76b171cb8cb86344ece4ee433d12f61c4a66be5ce	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F6/model.4__cv2__act__Mul_output_0_QuantizeLinear_Output.bin	d055208f5643183f71ff10774b7724590e13c8c2742e120cfabb137632c77694	819200	0.0	160.0	6.75347167969	5532444	exact
F6	/model.5/act/Mul_output_0_QuantizeLinear_Output	uint8	1x128x40x40	NCHW	0.0277278888971	10	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F6/model.5__act__Mul_output_0_QuantizeLinear_Output.npy	6bea0ccc994753dacb591edd6c6376a686eb119b7d677962381025808ef41d45	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F6/model.5__act__Mul_output_0_QuantizeLinear_Output.bin	3f94a6f32e21747a91aa94eea4a04b88f60079efe1bfd0d427f33bc98211e4f8	204800	0.0	201.0	23.7307275391	4860053	exact
F6	/model.6/cv2/act/Mul_output_0_QuantizeLinear_Output	uint8	1x128x40x40	NCHW	0.0280377771705	10	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F6/model.6__cv2__act__Mul_output_0_QuantizeLinear_Output.npy	8b072327f3a5d54878662fbeecca61d50d67e95b6beb13710f76ee477acf9bcd	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F6/model.6__cv2__act__Mul_output_0_QuantizeLinear_Output.bin	a75c31f94a31f4893efa95735be25e88906d196ec2a9f2e9e0a9cb1686cd6a6a	204800	0.0	163.0	11.6250537109	2380811	exact
F6	/model.7/act/Mul_output_0_QuantizeLinear_Output	uint8	1x256x20x20	NCHW	0.0341685414314	8	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F6/model.7__act__Mul_output_0_QuantizeLinear_Output.npy	3b18813c6f5682a4a8503ca7ed0493a6993f6195e323d9ce46d1250b2be71ba6	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F6/model.7__act__Mul_output_0_QuantizeLinear_Output.bin	ca2fa1fabc377411a062889082ff494642253d24ffe86713d5f95852699c595d	102400	0.0	245.0	12.2149804687	1250814	exact
F6	/model.8/cv2/act/Mul_output_0_QuantizeLinear_Output	uint8	1x256x20x20	NCHW	0.0326153002679	9	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F6/model.8__cv2__act__Mul_output_0_QuantizeLinear_Output.npy	e91ba48bf9a7c03c528ba263798e8f8a76c501f8ec8ed5f266bf2ff5b8a4bbd6	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F6/model.8__cv2__act__Mul_output_0_QuantizeLinear_Output.bin	f9936d237eda5b160cc71037a3a68b2f5f2d23a0a76a01bf52137de1c33ad7f8	102400	0.0	202.0	14.4640234375	1481116	exact
F7	/model.4/cv2/conv/Conv_output_0_QuantizeLinear_Output	uint8	1x128x80x80	NCHW	0.0660646632314	142	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F7/model.4__cv2__conv__Conv_output_0_QuantizeLinear_Output.npy	5542f547067eff7101ca90460e55ad0e65b41347c6e5b16a58d4c9b39e32842d	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F7/model.4__cv2__conv__Conv_output_0_QuantizeLinear_Output.bin	82191b5d49e91123eac10406ff6fd0f93127a4f724da960091456dc285afdd28	819200	38.0	203.0	130.73144165	107095197	exact
F7	/model.4/cv2/act/Mul_output_0_QuantizeLinear_Output	uint8	1x128x80x80	NCHW	0.0302984528244	9	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F7/model.4__cv2__act__Mul_output_0_QuantizeLinear_Output.npy	cae694e34c66063677c81c6ee0ae719288d27a0d1e3cf1acc28a94a0829c78b3	/data/ncnn-logs/ai-team/2026-07-11/2026-07-11_05-05-08__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE43-CONTIGUOUS-MODEL5-8-ISLAND-ORACLE-AND-FIRST-BLOCK-GATE-001__stage43-model5-8-island/artifacts/model5_8_oracle_v2/fixtures/F7/model.4__cv2__act__Mul_output_0_QuantizeLinear_Output.bin	7763ea14ae9b6c85546365cf214dcb4a531e0e59d7459c219337147a85863c03	819200	0.0	140.0	5.97602539062	4895560	exact
