surface	category_id	class_name	instances	ap50_95	ap50	ar_100
B1	56	broccoli	312	0.18222033086290057	0.33585414048408585	0.5692307692307692
B1	57	carrot	365	0.17930626997762805	0.29123765425565706	0.49643835616438353
B1	58	hot dog	125	0.29741889254589615	0.4263889296641295	0.5848000000000001
B1	59	pizza	284	0.42990573690209355	0.5771786764028156	0.6862676056338028
B1	60	donut	328	0.43159006828895896	0.5708190194723943	0.6753048780487804
B1	61	cake	310	0.29532018837182655	0.4504528926850669	0.6193548387096774
B1	62	chair	1771	0.21515752125778626	0.3535672760422129	0.5399209486166007
B1	63	couch	261	0.3430981377252951	0.49261604068361103	0.7911877394636015
B1	64	potted plant	342	0.1914068056778014	0.3267369341215974	0.5312865497076025
B1	65	bed	163	0.34334551397785656	0.4928749684391533	0.7754601226993865
B1	67	dining table	695	0.20780386910640997	0.30612956071722264	0.6348201438848922
B1	70	toilet	179	0.5288487173570626	0.6976002685443202	0.8268156424581006
B1	72	tv	288	0.49004642487719935	0.649223278720023	0.7347222222222222
B1	73	laptop	231	0.4539594680359531	0.5837016639305951	0.745021645021645
B1	74	mouse	106	0.4994269856710633	0.7077725536224468	0.7056603773584906
B1	75	remote	283	0.1678106583020679	0.28860311811305395	0.5060070671378092
B1	76	keyboard	153	0.46615961925207966	0.6183174871981603	0.688888888888889
B1	77	cell phone	262	0.24583729020679457	0.376880310391814	0.5416030534351146
B1	78	microwave	55	0.47551595543299613	0.6002443347757935	0.7636363636363636
B1	79	oven	143	0.26670548884025164	0.3986214999702913	0.653846153846154
B1	80	toaster	9	0.18166286992821468	0.334644645899189	0.6222222222222221
B1	81	sink	225	0.2892365573176657	0.4321570920245967	0.615111111111111
B1	82	refrigerator	126	0.4946759402478202	0.6123915991892719	0.7968253968253969
B1	84	book	1129	0.10514347761772248	0.22025606596834882	0.3942426926483614
B1	85	clock	267	0.42642743307303915	0.6248243584423601	0.6235955056179775
B1	86	vase	274	0.28592205597515047	0.4199141739661927	0.5795620437956204
B1	87	scissors	36	0.2604336733963491	0.3213343167261433	0.5
B1	88	teddy bear	190	0.36819828689049205	0.5343043495808206	0.7131578947368421
B1	89	hair drier	11	0.0014392308331446597	0.0029073144364480346	0.14545454545454545
B1	90	toothbrush	57	0.1688278215266392	0.2314973773487903	0.45614035087719296
B2	1	person	10777	0.48149403112084344	0.7396183480245098	0.6524264637654265
B2	2	bicycle	314	0.23695650777593977	0.4440110250143755	0.4611464968152867
B2	3	car	1918	0.34366865714877326	0.5573517872844388	0.5555787278415015
B2	4	motorcycle	367	0.38418909360206766	0.6300934301440178	0.6076294277929155
B2	5	airplane	143	0.650939930866791	0.8468620858587294	0.793006993006993
B2	6	bus	283	0.6078856129982562	0.7390202855609785	0.7674911660777385
B2	7	train	190	0.6347649562696376	0.8417209816115945	0.7984210526315789
B2	8	truck	414	0.2901942480593028	0.4335168896359449	0.6888888888888889
B2	9	boat	424	0.19679869538504863	0.3835650546483342	0.46084905660377357
B2	10	traffic light	634	0.2050957735590632	0.41498485125842716	0.4198738170347004
B2	11	fire hydrant	101	0.5962449726054553	0.8035633345942428	0.699009900990099
B2	13	stop sign	75	0.586816605601819	0.6711538011081056	0.7026666666666667
B2	14	parking meter	60	0.4044861680549489	0.5645422083176881	0.645
B2	15	bench	411	0.1753981249197741	0.26875803688006894	0.44987834549878347
B2	16	bird	427	0.29229408671141704	0.47309679534941	0.447072599531616
B2	17	cat	202	0.6379925016825679	0.8473157971103434	0.8138613861386139
B2	18	dog	218	0.5778335072292263	0.7265009126392659	0.7958715596330275
B2	19	horse	272	0.5311868834117907	0.7341021617239223	0.7183823529411765
B2	20	sheep	354	0.45440678780134147	0.6948698886306545	0.6788135593220339
B2	21	cow	372	0.49130085681518115	0.7176051130986324	0.6956989247311827
B2	22	elephant	252	0.6046081871819997	0.818437636738812	0.8019841269841269
B2	23	bear	71	0.6953692500713893	0.8682774941203355	0.8422535211267606
B2	24	zebra	266	0.649942560428951	0.8875863412619277	0.7860902255639097
B2	25	giraffe	232	0.6555680301829844	0.8586455895854794	0.7939655172413793
B2	27	backpack	371	0.0930037272585578	0.17902109032242206	0.4099730458221025
B2	28	umbrella	407	0.35318120629474287	0.5421788289126173	0.5840294840294841
B2	31	handbag	540	0.09072493752031295	0.17473304654295152	0.3885185185185186
B2	32	tie	252	0.2699941152050371	0.4511786046157331	0.41388888888888886
B2	33	suitcase	299	0.3673353871971627	0.5391957948304141	0.6083612040133779
B2	34	frisbee	115	0.5574992551188216	0.7593398252667297	0.7130434782608696
B2	35	skis	241	0.1899252081923009	0.365182761486839	0.4406639004149378
B2	36	snowboard	69	0.29584109189744884	0.4023273353718216	0.5362318840579711
B2	37	sports ball	260	0.34609194931751625	0.5186555976808972	0.47307692307692306
B2	38	kite	327	0.3988086567505838	0.6172673753503682	0.6125382262996941
B2	39	baseball bat	145	0.22263605918197385	0.4227787754020316	0.47586206896551736
B2	40	baseball glove	148	0.3203267483049253	0.5347725311426692	0.5108108108108108
