surface	images	images_with_predictions	failures	non_finite_predictions	prediction_count	prediction_sha256	map50_95	map50	map75	ap_small	ap_medium	ap_large	ar_1	ar_10	ar_100	ar_small	ar_medium	ar_large	mean_precision_grid	mean_recall_grid
H0	500	500	0	0	68336	8337e7a8b5d599be523141629bd45856bd55ffb9d65e455b47ac7da2bab963ce	0.38797630437094804	0.5567987930077556	0.4211264845835298	0.2216530139430488	0.45328988734378567	0.5812662210314339	0.3092348947117435	0.533442739025563	0.5888408854218574	0.3821295750896916	0.6392143852320186	0.7909041465595468	0.38797630437094804	0.5888408854218574
H1	500	500	0	0	66999	91a7997e55d8ccc789047a6a3a52359ccbb1b040c725afeb4bb798553337ed36	0.3975791844519193	0.562132295017673	0.43007277124118504	0.22170076459307886	0.4570913184499097	0.6176465386807667	0.3118840754595662	0.5359644014504776	0.5897235850816515	0.38245900519853343	0.6405643938695185	0.7800868460850027	0.3975791844519193	0.5897235850816515
H2	500	500	0	0	68334	8d18e649f29aeb309501babc42cd508f8baf604e51930aa4ce8bb262c27e3e82	0.3907848520412413	0.557564933222294	0.4246994617619896	0.2216530447982103	0.45371364135122555	0.5870132903098911	0.3114479425319721	0.535272843820218	0.5909819458628846	0.38213865279484766	0.6402292049843911	0.7971622198980499	0.3907848520412413	0.5909819458628846
H3	500	500	0	0	73543	3edf61b25d8895d8b0222095bd75234a91436bd2ee1c1573bfb619cc6190f1b2	0.38874725001032445	0.5571200870702895	0.4254535900712236	0.2294824567802348	0.45531942706101663	0.5672684681542274	0.31465635955394616	0.5339397849930636	0.5911393505395331	0.37869969516263974	0.6487562804609829	0.7915203965429138	0.38874725001032445	0.5911393505395331
H4	500	500	0	0	73224	26b0c28c493cedd2eb27f2688607c6750e7ebf41f1f8d8d0c10d61942cf796ec	0.3850487856035818	0.5546459760243581	0.41737104349960774	0.22169825419070716	0.4469726454706426	0.5812129556303234	0.30910330509748235	0.5356419108691596	0.5911372241044291	0.3905084978440855	0.6412537035695234	0.7893567225756546	0.3850487856035818	0.5911372241044291
H5	500	500	0	0	66999	69553fd75969d5a3121a5b6f06259d74baae1bed090d126f3d8ef382b16cac52	0.4011784190825506	0.5623657311166345	0.43390851829213406	0.2217219040426689	0.4587389496095301	0.626777212654117	0.3147246589351348	0.5381491922670023	0.5928281156419112	0.38246808290368955	0.6425658900925413	0.8011281659810869	0.4011784190825506	0.5928281156419112
H6	500	500	0	0	76716	7b1bf49eb6f16c93dec449dff3f3b2926cadddd62a80fdd1d5fc266317dd06e1	0.4062961960384191	0.5727630730263764	0.4415742109486785	0.2307086042926864	0.4574159409605346	0.612030777027069	0.3189414921986541	0.5408684065222839	0.5938228341663748	0.3893513848996096	0.6493877095779552	0.7803128057285811	0.4062961960384191	0.5938228341663748
H7	500	500	0	0	68334	9a221d5de17a7e52d86181ded1a7c0534ed09968b4eed6d9864fe1dde5c55d07	0.39249982795296706	0.5580995384013193	0.42749014357978393	0.22673709419559876	0.45774345165832314	0.5881536017704668	0.3126570606727829	0.538827367804058	0.5947088004800349	0.38639718040232074	0.6479670432060302	0.7967348792906711	0.39249982795296706	0.5947088004800349
H8	500	500	0	0	76716	20f75d7f3cfeb77d742ca1d3e792dd303e785eb00b1b72a8a8b1278b8b4ef47d	0.41198909048568016	0.5736445494285775	0.44735423441806954	0.23589893123237984	0.4622792852865789	0.6218111881991631	0.3224787852264238	0.5462543179638002	0.6023037170013985	0.396036698360403	0.6593365969289763	0.8022007925001235	0.41198909048568016	0.6023037170013985
