fixture_scope	candidate	image_index	image	surface	score_min	score_max	score_mean	positive_score_count	score_over_0_25_count	unique_class_count	collapsed
H500-first-100	B2	32	000000530934.jpg	candidate-tail-on-fp32-boundaries	2.1904706954956055e-05	0.9452050924301147	0.006404856685549021	300	2	59	0
H500-first-100	B2	32	000000530934.jpg	split-s8	1.4632940292358398e-05	0.5	0.003473619231954217	300	2	59	0
H500-first-100	B2	33	000000167115.jpg	source-fp32	0.0015952885150909424	0.9023957848548889	0.022516941651701927	300	6	22	0
H500-first-100	B2	33	000000167115.jpg	split-fp32	0.0015952885150909424	0.9023957848548889	0.022516941651701927	300	6	22	0
H500-first-100	B2	33	000000167115.jpg	candidate-tail-on-fp32-boundaries	0.0015952885150909424	0.9023957848548889	0.022516941651701927	300	6	22	0
H500-first-100	B2	33	000000167115.jpg	split-s8	0.0012376606464385986	0.5	0.014518316835165024	300	5	23	0
H500-first-100	B2	34	000000425359.jpg	source-fp32	0.0034166276454925537	0.9328508377075195	0.0320519283413887	300	5	16	0
H500-first-100	B2	34	000000425359.jpg	split-fp32	0.0034166276454925537	0.9328508377075195	0.0320519283413887	300	5	16	0
H500-first-100	B2	34	000000425359.jpg	candidate-tail-on-fp32-boundaries	0.0034166276454925537	0.9328508377075195	0.0320519283413887	300	5	16	0
H500-first-100	B2	34	000000425359.jpg	split-s8	0.002466171979904175	0.5	0.019384609535336494	300	4	14	0
H500-first-100	B2	35	000000523304.jpg	source-fp32	0.00023511052131652832	0.9606531858444214	0.009277393110096455	300	3	35	0
H500-first-100	B2	35	000000523304.jpg	split-fp32	0.00023511052131652832	0.9606531858444214	0.009277393110096455	300	3	35	0
H500-first-100	B2	35	000000523304.jpg	candidate-tail-on-fp32-boundaries	0.00023511052131652832	0.9606531858444214	0.009277393110096455	300	3	35	0
H500-first-100	B2	35	000000523304.jpg	split-s8	0.00015801191329956055	0.5	0.006812856066972017	300	3	36	0
H500-first-100	B2	36	000000158334.jpg	source-fp32	0.00016942620277404785	0.6558510661125183	0.006180979777127504	300	2	28	0
H500-first-100	B2	36	000000158334.jpg	split-fp32	0.00016942620277404785	0.6558510661125183	0.006180979777127504	300	2	28	0
H500-first-100	B2	36	000000158334.jpg	candidate-tail-on-fp32-boundaries	0.00016942620277404785	0.6558510661125183	0.006180979777127504	300	2	28	0
H500-first-100	B2	36	000000158334.jpg	split-s8	0.00015801191329956055	0.5	0.004259083420038223	300	2	28	0
H500-first-100	B2	37	000000075990.jpg	source-fp32	0.003475874662399292	0.9455236196517944	0.04764172062277794	300	14	14	0
H500-first-100	B2	37	000000075990.jpg	split-fp32	0.003475874662399292	0.9455236196517944	0.04764172062277794	300	14	14	0
H500-first-100	B2	37	000000075990.jpg	candidate-tail-on-fp32-boundaries	0.003475874662399292	0.9455236196517944	0.04764172062277794	300	14	14	0
H500-first-100	B2	37	000000075990.jpg	split-s8	0.0027497708797454834	0.5	0.026828816160559654	300	9	12	0
H500-first-100	B2	38	000000222313.jpg	source-fp32	9.194016456604004e-05	0.8302793502807617	0.005364501848816872	300	2	45	0
H500-first-100	B2	38	000000222313.jpg	split-fp32	9.194016456604004e-05	0.8302793502807617	0.005364501848816872	300	2	45	0
H500-first-100	B2	38	000000222313.jpg	candidate-tail-on-fp32-boundaries	9.194016456604004e-05	0.8302793502807617	0.005364501848816872	300	2	45	0
H500-first-100	B2	38	000000222313.jpg	split-s8	7.522106170654297e-05	0.5	0.002862263238057494	300	1	45	0
H500-first-100	B2	39	000000249184.jpg	source-fp32	0.0019614100456237793	0.8831632733345032	0.041697923094034195	300	15	13	0
H500-first-100	B2	39	000000249184.jpg	split-fp32	0.0019614100456237793	0.8831632733345032	0.041697923094034195	300	15	13	0
H500-first-100	B2	39	000000249184.jpg	candidate-tail-on-fp32-boundaries	0.0019614100456237793	0.8831632733345032	0.041697923094034195	300	15	13	0
H500-first-100	B2	39	000000249184.jpg	split-s8	0.0014304816722869873	0.5	0.02563670463860035	300	13	15	0
H500-first-100	B2	40	000000488726.jpg	source-fp32	9.375810623168945e-05	0.9414359331130981	0.03371364250779152	300	12	16	0
H500-first-100	B2	40	000000488726.jpg	split-fp32	9.375810623168945e-05	0.9414359331130981	0.03371364250779152	300	12	16	0
H500-first-100	B2	40	000000488726.jpg	candidate-tail-on-fp32-boundaries	9.375810623168945e-05	0.9414359331130981	0.03371364250779152	300	12	16	0
H500-first-100	B2	40	000000488726.jpg	split-s8	6.744265556335449e-05	0.5	0.019551042467355728	300	12	15	0
H500-first-100	B2	41	000000130741.jpg	source-fp32	8.553266525268555e-06	0.9152258634567261	0.006097095552831888	300	2	34	0
H500-first-100	B2	41	000000130741.jpg	split-fp32	8.553266525268555e-06	0.9152258634567261	0.006097095552831888	300	2	34	0
H500-first-100	B2	41	000000130741.jpg	candidate-tail-on-fp32-boundaries	8.553266525268555e-06	0.9152258634567261	0.006097095552831888	300	2	34	0
H500-first-100	B2	41	000000130741.jpg	split-s8	7.569789886474609e-06	0.5	0.0034252398181706667	300	2	26	0
H500-first-100	B2	42	000000519601.jpg	source-fp32	0.0001634359359741211	0.44634953141212463	0.006323197390884161	300	4	17	0
H500-first-100	B2	42	000000519601.jpg	split-fp32	0.0001634359359741211	0.44634953141212463	0.006323197390884161	300	4	17	0
H500-first-100	B2	42	000000519601.jpg	candidate-tail-on-fp32-boundaries	0.0001634359359741211	0.44634953141212463	0.006323197390884161	300	4	17	0
H500-first-100	B2	42	000000519601.jpg	split-s8	0.00018003582954406738	0.3073890805244446	0.004049401264637709	300	1	16	0
H500-first-100	B2	43	000000470085.jpg	source-fp32	4.2766332626342773e-05	0.9008774757385254	0.008637129329144955	300	3	39	0
H500-first-100	B2	43	000000470085.jpg	split-fp32	4.2766332626342773e-05	0.9008774757385254	0.008637129329144955	300	3	39	0
H500-first-100	B2	43	000000470085.jpg	candidate-tail-on-fp32-boundaries	4.2766332626342773e-05	0.9008774757385254	0.008637129329144955	300	3	39	0
H500-first-100	B2	43	000000470085.jpg	split-s8	3.3736228942871094e-05	0.5	0.0035855381283909082	300	2	31	0
H500-first-100	B2	44	000000425743.jpg	source-fp32	0.0009909272193908691	0.7986291646957397	0.015186508186161518	300	3	19	0
H500-first-100	B2	44	000000425743.jpg	split-fp32	0.0009909272193908691	0.7986291646957397	0.015186508186161518	300	3	19	0
H500-first-100	B2	44	000000425743.jpg	candidate-tail-on-fp32-boundaries	0.0009909272193908691	0.7986291646957397	0.015186508186161518	300	3	19	0
H500-first-100	B2	44	000000425743.jpg	split-s8	0.0007399618625640869	0.5	0.009421768598258495	300	2	18	0
H500-first-100	B2	45	000000368611.jpg	source-fp32	0.00022792816162109375	0.7804834842681885	0.0068733468651771545	300	2	15	0
H500-first-100	B2	45	000000368611.jpg	split-fp32	0.00022792816162109375	0.7804834842681885	0.0068733468651771545	300	2	15	0
H500-first-100	B2	45	000000368611.jpg	candidate-tail-on-fp32-boundaries	0.00022792816162109375	0.7804834842681885	0.0068733468651771545	300	2	15	0
H500-first-100	B2	45	000000368611.jpg	split-s8	0.0001614391803741455	0.5	0.004421828780323267	300	1	12	0
H500-first-100	B2	46	000000423445.jpg	source-fp32	2.0056962966918945e-05	0.9061803817749023	0.004045024514198303	300	1	23	0
H500-first-100	B2	46	000000423445.jpg	split-fp32	2.0056962966918945e-05	0.9061803817749023	0.004045024514198303	300	1	23	0
H500-first-100	B2	46	000000423445.jpg	candidate-tail-on-fp32-boundaries	2.0056962966918945e-05	0.9061803817749023	0.004045024514198303	300	1	23	0
H500-first-100	B2	46	000000423445.jpg	split-s8	1.2099742889404297e-05	0.5	0.0024097543209791183	300	1	25	0
H500-first-100	B2	47	000000550481.jpg	source-fp32	0.002100914716720581	0.9450486898422241	0.028384918347001076	300	5	25	0
H500-first-100	B2	47	000000550481.jpg	split-fp32	0.002100914716720581	0.9450486898422241	0.028384918347001076	300	5	25	0
H500-first-100	B2	47	000000550481.jpg	candidate-tail-on-fp32-boundaries	0.002100914716720581	0.9450486898422241	0.028384918347001076	300	5	25	0
H500-first-100	B2	47	000000550481.jpg	split-s8	0.0012827515602111816	0.5	0.014918874017894268	300	5	24	0
H500-first-100	B2	48	000000340868.jpg	source-fp32	6.16908073425293e-06	0.8645620346069336	0.005911373067647219	300	2	36	0
H500-first-100	B2	48	000000340868.jpg	split-fp32	6.16908073425293e-06	0.8645620346069336	0.005911373067647219	300	2	36	0
H500-first-100	B2	48	000000340868.jpg	candidate-tail-on-fp32-boundaries	6.16908073425293e-06	0.8645620346069336	0.005911373067647219	300	2	36	0
H500-first-100	B2	48	000000340868.jpg	split-s8	6.139278411865234e-06	0.5	0.003686170093715191	300	2	37	0
H500-first-100	B2	49	000000408292.jpg	source-fp32	0.0005681514739990234	0.8181746602058411	0.014088589698076248	300	4	18	0
H500-first-100	B2	49	000000408292.jpg	split-fp32	0.0005681514739990234	0.8181746602058411	0.014088589698076248	300	4	18	0
H500-first-100	B2	49	000000408292.jpg	candidate-tail-on-fp32-boundaries	0.0005681514739990234	0.8181746602058411	0.014088589698076248	300	4	18	0
H500-first-100	B2	49	000000408292.jpg	split-s8	0.00044232606887817383	0.5	0.009271337650716305	300	2	16	0
H500-first-100	B2	50	000000378347.jpg	source-fp32	0.0002961158752441406	0.9385113716125488	0.01147985178977251	300	4	38	0
H500-first-100	B2	50	000000378347.jpg	split-fp32	0.0002961158752441406	0.9385113716125488	0.01147985178977251	300	4	38	0
H500-first-100	B2	50	000000378347.jpg	candidate-tail-on-fp32-boundaries	0.0002961158752441406	0.9385113716125488	0.01147985178977251	300	4	38	0
H500-first-100	B2	50	000000378347.jpg	split-s8	0.0002008378505706787	0.5	0.005493085831403732	300	2	35	0
H500-first-100	B2	51	000000375325.jpg	source-fp32	6.0677528381347656e-05	0.848559558391571	0.007090281695127487	300	3	21	0
H500-first-100	B2	51	000000375325.jpg	split-fp32	6.0677528381347656e-05	0.848559558391571	0.007090281695127487	300	3	21	0
H500-first-100	B2	51	000000375325.jpg	candidate-tail-on-fp32-boundaries	6.0677528381347656e-05	0.848559558391571	0.007090281695127487	300	3	21	0
H500-first-100	B2	51	000000375325.jpg	split-s8	5.841255187988281e-05	0.5	0.005769696086645126	300	2	23	0
H500-first-100	B2	52	000000408206.jpg	source-fp32	0.0014612972736358643	0.7989767789840698	0.024002937600016594	300	6	10	0
H500-first-100	B2	52	000000408206.jpg	split-fp32	0.0014612972736358643	0.7989767789840698	0.024002937600016594	300	6	10	0
H500-first-100	B2	52	000000408206.jpg	candidate-tail-on-fp32-boundaries	0.0014612972736358643	0.7989767789840698	0.024002937600016594	300	6	10	0
H500-first-100	B2	52	000000408206.jpg	split-s8	0.0010017454624176025	0.5	0.017295291647315025	300	4	7	0
H500-first-100	B2	53	000000465285.jpg	source-fp32	0.0014968514442443848	0.8617525100708008	0.01425592228770256	300	2	12	0
H500-first-100	B2	53	000000465285.jpg	split-fp32	0.0014968514442443848	0.8617525100708008	0.01425592228770256	300	2	12	0
H500-first-100	B2	53	000000465285.jpg	candidate-tail-on-fp32-boundaries	0.0014968514442443848	0.8617525100708008	0.01425592228770256	300	2	12	0
H500-first-100	B2	53	000000465285.jpg	split-s8	0.0014304816722869873	0.5	0.011315514333546162	300	2	12	0
H500-first-100	B2	54	000000517975.jpg	source-fp32	0.00035437941551208496	0.6798979043960571	0.010699201375246048	300	3	21	0
H500-first-100	B2	54	000000517975.jpg	split-fp32	0.00035437941551208496	0.6798979043960571	0.010699201375246048	300	3	21	0
H500-first-100	B2	54	000000517975.jpg	candidate-tail-on-fp32-boundaries	0.00035437941551208496	0.6798979043960571	0.010699201375246048	300	3	21	0
H500-first-100	B2	54	000000517975.jpg	split-s8	0.0002643167972564697	0.5	0.007715246640145779	300	3	18	0
H500-first-100	B2	55	000000449888.jpg	source-fp32	6.368756294250488e-05	0.9162142276763916	0.008976287208497524	300	3	44	0
H500-first-100	B2	55	000000449888.jpg	split-fp32	6.368756294250488e-05	0.9162142276763916	0.008976287208497524	300	3	44	0
H500-first-100	B2	55	000000449888.jpg	candidate-tail-on-fp32-boundaries	6.368756294250488e-05	0.9162142276763916	0.008976287208497524	300	3	44	0
H500-first-100	B2	55	000000449888.jpg	split-s8	4.8667192459106445e-05	0.5	0.005295367445796728	300	2	33	0
H500-first-100	B2	56	000000066754.jpg	source-fp32	0.0038803517818450928	0.8621770143508911	0.03859386965632439	300	10	10	0
H500-first-100	B2	56	000000066754.jpg	split-fp32	0.0038803517818450928	0.8621770143508911	0.03859386965632439	300	10	10	0
H500-first-100	B2	56	000000066754.jpg	candidate-tail-on-fp32-boundaries	0.0038803517818450928	0.8621770143508911	0.03859386965632439	300	10	10	0
H500-first-100	B2	56	000000066754.jpg	split-s8	0.0027497708797454834	0.5	0.020640553906559944	300	5	8	0
H500-first-100	B2	57	000000165464.jpg	source-fp32	0.00018513202667236328	0.9440327882766724	0.011746663600206375	300	3	25	0
H500-first-100	B2	57	000000165464.jpg	split-fp32	0.00018513202667236328	0.9440327882766724	0.011746663600206375	300	3	25	0
H500-first-100	B2	57	000000165464.jpg	candidate-tail-on-fp32-boundaries	0.00018513202667236328	0.9440327882766724	0.011746663600206375	300	3	25	0
H500-first-100	B2	57	000000165464.jpg	split-s8	0.0001315772533416748	0.5	0.009119304828345776	300	3	27	0
H500-first-100	B2	58	000000042947.jpg	source-fp32	0.004293531179428101	0.9264414310455322	0.034099481999874115	300	7	11	0
H500-first-100	B2	58	000000042947.jpg	split-fp32	0.004293531179428101	0.9264414310455322	0.034099481999874115	300	7	11	0
H500-first-100	B2	58	000000042947.jpg	candidate-tail-on-fp32-boundaries	0.004293531179428101	0.9264414310455322	0.034099481999874115	300	7	11	0
H500-first-100	B2	58	000000042947.jpg	split-s8	0.0027497708797454834	0.5	0.02277901954948902	300	6	10	0
H500-first-100	B2	59	000000199403.jpg	source-fp32	0.000266343355178833	0.9462277889251709	0.005197118502110243	300	1	35	0
H500-first-100	B2	59	000000199403.jpg	split-fp32	0.000266343355178833	0.9462277889251709	0.005197118502110243	300	1	35	0
H500-first-100	B2	59	000000199403.jpg	candidate-tail-on-fp32-boundaries	0.000266343355178833	0.9462277889251709	0.005197118502110243	300	1	35	0
H500-first-100	B2	59	000000199403.jpg	split-s8	0.0001614391803741455	0.5	0.002707972889766097	300	1	32	0
H500-first-100	B2	60	000000237723.jpg	source-fp32	0.00012934207916259766	0.5184609293937683	0.004208588041365147	300	2	23	0
H500-first-100	B2	60	000000237723.jpg	split-fp32	0.00012934207916259766	0.5184609293937683	0.004208588041365147	300	2	23	0
H500-first-100	B2	60	000000237723.jpg	candidate-tail-on-fp32-boundaries	0.00012934207916259766	0.5184609293937683	0.004208588041365147	300	2	23	0
H500-first-100	B2	60	000000237723.jpg	split-s8	4.357099533081055e-05	0.26313459873199463	0.00166331697255373	300	1	26	0
H500-first-100	B2	61	000000295589.jpg	source-fp32	0.0025160014629364014	0.9389461874961853	0.01704510860145092	300	3	4	0
H500-first-100	B2	61	000000295589.jpg	split-fp32	0.0025160014629364014	0.9389461874961853	0.01704510860145092	300	3	4	0
H500-first-100	B2	61	000000295589.jpg	candidate-tail-on-fp32-boundaries	0.0025160014629364014	0.9389461874961853	0.01704510860145092	300	3	4	0
H500-first-100	B2	61	000000295589.jpg	split-s8	0.001983553171157837	0.5	0.010576424188911915	300	2	4	0
H500-first-100	B2	62	000000277088.jpg	source-fp32	0.00030496716499328613	0.04306608438491821	0.0027387412264943123	300	0	10	0
H500-first-100	B2	62	000000277088.jpg	split-fp32	0.00030496716499328613	0.04306608438491821	0.0027387412264943123	300	0	10	0
H500-first-100	B2	62	000000277088.jpg	candidate-tail-on-fp32-boundaries	0.00030496716499328613	0.04306608438491821	0.0027387412264943123	300	0	10	0
H500-first-100	B2	62	000000277088.jpg	split-s8	0.00019749999046325684	0.029528170824050903	0.0016700037522241473	300	0	11	0
H500-first-100	B2	63	000000068646.jpg	source-fp32	0.000673443078994751	0.9378947615623474	0.016742955893278122	300	5	22	0
H500-first-100	B2	63	000000068646.jpg	split-fp32	0.000673443078994751	0.9378947615623474	0.016742955893278122	300	5	22	0
H500-first-100	B2	63	000000068646.jpg	candidate-tail-on-fp32-boundaries	0.000673443078994751	0.9378947615623474	0.016742955893278122	300	5	22	0
H500-first-100	B2	63	000000068646.jpg	split-s8	0.00044482946395874023	0.5	0.010938121937215328	300	4	17	0
H500-first-100	B2	64	000000207074.jpg	source-fp32	0.0011633634567260742	0.8748010993003845	0.03460896015167236	300	12	15	0
H500-first-100	B2	64	000000207074.jpg	split-fp32	0.0011633634567260742	0.8748010993003845	0.03460896015167236	300	12	15	0
H500-first-100	B2	64	000000207074.jpg	candidate-tail-on-fp32-boundaries	0.0011633634567260742	0.8748010993003845	0.03460896015167236	300	12	15	0
H500-first-100	B2	64	000000207074.jpg	split-s8	0.0012376606464385986	0.5	0.02240503579378128	300	9	13	0
H500-first-100	B2	65	000000509718.jpg	source-fp32	0.0048403143882751465	0.9154072403907776	0.05121651664376259	300	14	17	0
H500-first-100	B2	65	000000509718.jpg	split-fp32	0.0048403143882751465	0.9154072403907776	0.05121651664376259	300	14	17	0
H500-first-100	B2	65	000000509718.jpg	candidate-tail-on-fp32-boundaries	0.0048403143882751465	0.9154072403907776	0.05121651664376259	300	14	17	0
H500-first-100	B2	65	000000509718.jpg	split-s8	0.003380030393600464	0.5	0.031172599643468857	300	11	17	0
H500-first-100	B2	66	000000014283.jpg	source-fp32	5.221366882324219e-05	0.9458709359169006	0.009468114003539085	300	3	19	0
H500-first-100	B2	66	000000014283.jpg	split-fp32	5.221366882324219e-05	0.9458709359169006	0.009468114003539085	300	3	19	0
H500-first-100	B2	66	000000014283.jpg	candidate-tail-on-fp32-boundaries	5.221366882324219e-05	0.9458709359169006	0.009468114003539085	300	3	19	0
H500-first-100	B2	66	000000014283.jpg	split-s8	4.357099533081055e-05	0.5	0.005689345765858889	300	3	20	0
H500-first-100	B2	67	000000566968.jpg	source-fp32	0.0007108747959136963	0.6063065528869629	0.010892528109252453	300	3	28	0
H500-first-100	B2	67	000000566968.jpg	split-fp32	0.0007108747959136963	0.6063065528869629	0.010892528109252453	300	3	28	0
H500-first-100	B2	67	000000566968.jpg	candidate-tail-on-fp32-boundaries	0.0007108747959136963	0.6063065528869629	0.010892528109252453	300	3	28	0
H500-first-100	B2	67	000000566968.jpg	split-s8	0.00044482946395874023	0.3998291492462158	0.007540297694504261	300	3	26	0
H500-first-100	B2	68	000000129712.jpg	source-fp32	0.0027053356170654297	0.9028618335723877	0.04624026641249657	300	13	11	0
H500-first-100	B2	68	000000129712.jpg	split-fp32	0.0027053356170654297	0.9028618335723877	0.04624026641249657	300	13	11	0
H500-first-100	B2	68	000000129712.jpg	candidate-tail-on-fp32-boundaries	0.0027053356170654297	0.9028618335723877	0.04624026641249657	300	13	11	0
H500-first-100	B2	68	000000129712.jpg	split-s8	0.002069324254989624	0.5	0.026894066482782364	300	8	10	0
H500-first-100	B2	69	000000464695.jpg	source-fp32	0.0013733208179473877	0.924102246761322	0.02799714356660843	300	9	17	0
H500-first-100	B2	69	000000464695.jpg	split-fp32	0.0013733208179473877	0.924102246761322	0.02799714356660843	300	9	17	0
H500-first-100	B2	69	000000464695.jpg	candidate-tail-on-fp32-boundaries	0.0013733208179473877	0.924102246761322	0.02799714356660843	300	9	17	0
H500-first-100	B2	69	000000464695.jpg	split-s8	0.0012827515602111816	0.5	0.019412746652960777	300	8	16	0
H500-first-100	B2	70	000000031041.jpg	source-fp32	0.0008559226989746094	0.8913596868515015	0.018008070066571236	300	5	19	0
H500-first-100	B2	70	000000031041.jpg	split-fp32	0.0008559226989746094	0.8913596868515015	0.018008070066571236	300	5	19	0
H500-first-100	B2	70	000000031041.jpg	candidate-tail-on-fp32-boundaries	0.0008559226989746094	0.8913596868515015	0.018008070066571236	300	5	19	0
H500-first-100	B2	70	000000031041.jpg	split-s8	0.0005361437797546387	0.5	0.013387947343289852	300	7	19	0
H500-first-100	B2	71	000000506659.jpg	source-fp32	0.00012743473052978516	0.7485668063163757	0.007958630099892616	300	3	31	0
H500-first-100	B2	71	000000506659.jpg	split-fp32	0.00012743473052978516	0.7485668063163757	0.007958630099892616	300	3	31	0
H500-first-100	B2	71	000000506659.jpg	candidate-tail-on-fp32-boundaries	0.00012743473052978516	0.7485668063163757	0.007958630099892616	300	3	31	0
H500-first-100	B2	71	000000506659.jpg	split-s8	8.764863014221191e-05	0.5	0.006757241673767567	300	4	31	0
H500-first-100	B2	72	000000167267.jpg	source-fp32	6.29425048828125e-05	0.8822192549705505	0.009057000279426575	300	3	30	0
H500-first-100	B2	72	000000167267.jpg	split-fp32	6.29425048828125e-05	0.8822192549705505	0.009057000279426575	300	3	30	0
H500-first-100	B2	72	000000167267.jpg	candidate-tail-on-fp32-boundaries	6.29425048828125e-05	0.8822192549705505	0.009057000279426575	300	3	30	0
H500-first-100	B2	72	000000167267.jpg	split-s8	5.4210424423217773e-05	0.5	0.0061804684810340405	300	3	33	0
H500-first-100	B2	73	000000360307.jpg	source-fp32	0.0011563599109649658	0.9417198896408081	0.027467934414744377	300	8	12	0
H500-first-100	B2	73	000000360307.jpg	split-fp32	0.0011563599109649658	0.9417198896408081	0.027467934414744377	300	8	12	0
H500-first-100	B2	73	000000360307.jpg	candidate-tail-on-fp32-boundaries	0.0011563599109649658	0.9417198896408081	0.027467934414744377	300	8	12	0
H500-first-100	B2	73	000000360307.jpg	split-s8	0.0007436871528625488	0.5	0.019061749801039696	300	7	12	0
H500-first-100	B2	74	000000102610.jpg	source-fp32	4.744529724121094e-05	0.9295316934585571	0.012575683183968067	300	4	17	0
H500-first-100	B2	74	000000102610.jpg	split-fp32	4.744529724121094e-05	0.9295316934585571	0.012575683183968067	300	4	17	0
H500-first-100	B2	74	000000102610.jpg	candidate-tail-on-fp32-boundaries	4.744529724121094e-05	0.9295316934585571	0.012575683183968067	300	4	17	0
H500-first-100	B2	74	000000102610.jpg	split-s8	3.886222839355469e-05	0.5	0.008485786616802216	300	5	19	0
H500-first-100	B2	75	000000210736.jpg	source-fp32	0.001082390546798706	0.885694146156311	0.025368262082338333	300	10	24	0
H500-first-100	B2	75	000000210736.jpg	split-fp32	0.001082390546798706	0.885694146156311	0.025368262082338333	300	10	24	0
H500-first-100	B2	75	000000210736.jpg	candidate-tail-on-fp32-boundaries	0.001082390546798706	0.885694146156311	0.025368262082338333	300	10	24	0
H500-first-100	B2	75	000000210736.jpg	split-s8	0.0006668269634246826	0.5	0.012057341635227203	300	3	22	0
H500-first-100	B2	76	000000197576.jpg	source-fp32	9.08970832824707e-06	0.9223881959915161	0.003140934044495225	300	1	29	0
H500-first-100	B2	76	000000197576.jpg	split-fp32	9.08970832824707e-06	0.9223881959915161	0.003140934044495225	300	1	29	0
H500-first-100	B2	76	000000197576.jpg	candidate-tail-on-fp32-boundaries	9.08970832824707e-06	0.9223881959915161	0.003140934044495225	300	1	29	0
H500-first-100	B2	76	000000197576.jpg	split-s8	1.150369644165039e-05	0.5	0.0017552979988977313	300	1	34	0
H500-first-100	B2	77	000000342715.jpg	source-fp32	8.118152618408203e-05	0.9359478950500488	0.010247698053717613	300	3	15	0
H500-first-100	B2	77	000000342715.jpg	split-fp32	8.118152618408203e-05	0.9359478950500488	0.010247698053717613	300	3	15	0
H500-first-100	B2	77	000000342715.jpg	candidate-tail-on-fp32-boundaries	8.118152618408203e-05	0.9359478950500488	0.010247698053717613	300	3	15	0
H500-first-100	B2	77	000000342715.jpg	split-s8	4.8667192459106445e-05	0.5	0.006683610379695892	300	3	15	0
H500-first-100	B2	78	000000556698.jpg	source-fp32	0.0009898841381072998	0.916771650314331	0.022937042638659477	300	9	25	0
H500-first-100	B2	78	000000556698.jpg	split-fp32	0.0009898841381072998	0.916771650314331	0.022937042638659477	300	9	25	0
H500-first-100	B2	78	000000556698.jpg	candidate-tail-on-fp32-boundaries	0.0009898841381072998	0.916771650314331	0.022937042638659477	300	9	25	0
H500-first-100	B2	78	000000556698.jpg	split-s8	0.0006668269634246826	0.5	0.014627110213041306	300	5	22	0
H500-first-100	B2	79	000000065420.jpg	source-fp32	0.003808647394180298	0.9034256935119629	0.05330570787191391	300	16	9	0
H500-first-100	B2	79	000000065420.jpg	split-fp32	0.003808647394180298	0.9034256935119629	0.05330570787191391	300	16	9	0
H500-first-100	B2	79	000000065420.jpg	candidate-tail-on-fp32-boundaries	0.003808647394180298	0.9034256935119629	0.05330570787191391	300	16	9	0
H500-first-100	B2	79	000000065420.jpg	split-s8	0.0030658841133117676	0.5	0.0332355760037899	300	12	9	0
H500-first-100	B2	80	000000178189.jpg	source-fp32	5.933642387390137e-05	0.8370499610900879	0.0044965618290007114	300	1	24	0
H500-first-100	B2	80	000000178189.jpg	split-fp32	5.933642387390137e-05	0.8370499610900879	0.0044965618290007114	300	1	24	0
H500-first-100	B2	80	000000178189.jpg	candidate-tail-on-fp32-boundaries	5.933642387390137e-05	0.8370499610900879	0.0044965618290007114	300	1	24	0
H500-first-100	B2	80	000000178189.jpg	split-s8	4.357099533081055e-05	0.5	0.0024875623639672995	300	1	25	0
H500-first-100	B2	81	000000318495.jpg	source-fp32	3.0547380447387695e-05	0.7789425849914551	0.0056358082219958305	300	2	58	0
H500-first-100	B2	81	000000318495.jpg	split-fp32	3.0547380447387695e-05	0.7789425849914551	0.0056358082219958305	300	2	58	0
H500-first-100	B2	81	000000318495.jpg	candidate-tail-on-fp32-boundaries	3.0547380447387695e-05	0.7789425849914551	0.0056358082219958305	300	2	58	0
H500-first-100	B2	81	000000318495.jpg	split-s8	3.3736228942871094e-05	0.5	0.003503005485981703	300	2	53	0
H500-first-100	B2	82	000000467803.jpg	source-fp32	7.143616676330566e-05	0.5256722569465637	0.00585535541176796	300	2	35	0
H500-first-100	B2	82	000000467803.jpg	split-fp32	7.143616676330566e-05	0.5256722569465637	0.00585535541176796	300	2	35	0
H500-first-100	B2	82	000000467803.jpg	candidate-tail-on-fp32-boundaries	7.143616676330566e-05	0.5256722569465637	0.00585535541176796	300	2	35	0
H500-first-100	B2	82	000000467803.jpg	split-s8	5.644559860229492e-05	0.5	0.0047952597960829735	300	2	39	0
H500-first-100	B2	83	000000544983.jpg	source-fp32	0.0008567571640014648	0.9460606575012207	0.019171234220266342	300	6	15	0
H500-first-100	B2	83	000000544983.jpg	split-fp32	0.0008567571640014648	0.9460606575012207	0.019171234220266342	300	6	15	0
H500-first-100	B2	83	000000544983.jpg	candidate-tail-on-fp32-boundaries	0.0008567571640014648	0.9460606575012207	0.019171234220266342	300	6	15	0
H500-first-100	B2	83	000000544983.jpg	split-s8	0.0006675422191619873	0.5	0.013332084752619267	300	6	10	0
H500-first-100	B2	84	000000438993.jpg	source-fp32	0.00040599703788757324	0.9205263257026672	0.015039781108498573	300	5	28	0
H500-first-100	B2	84	000000438993.jpg	split-fp32	0.00040599703788757324	0.9205263257026672	0.015039781108498573	300	5	28	0
H500-first-100	B2	84	000000438993.jpg	candidate-tail-on-fp32-boundaries	0.00040599703788757324	0.9205263257026672	0.015039781108498573	300	5	28	0
H500-first-100	B2	84	000000438993.jpg	split-s8	0.0002498328685760498	0.5	0.0075748334638774395	300	3	26	0
H500-first-100	B2	85	000000089124.jpg	source-fp32	0.000248640775680542	0.9210345149040222	0.018372757360339165	300	6	20	0
H500-first-100	B2	85	000000089124.jpg	split-fp32	0.000248640775680542	0.9210345149040222	0.018372757360339165	300	6	20	0
H500-first-100	B2	85	000000089124.jpg	candidate-tail-on-fp32-boundaries	0.000248640775680542	0.9210345149040222	0.018372757360339165	300	6	20	0
H500-first-100	B2	85	000000089124.jpg	split-s8	0.0002008378505706787	0.5	0.009877377189695835	300	4	18	0
