surface	repeat	run	wall_us	process_cpu_us	input_wrap_us	ort_run_us	output_copy_us
matched_b120_ort_cpu0_3_intra4	0	23	458122.315	1825549.911	10.333	457797.164	268.487
matched_b120_ort_cpu0_3_intra4	0	24	457711.92	1837411.659	9.917	457374.144	289.278
matched_b120_ort_cpu0_3_intra4	0	25	456861.742	1823665.825	9.208	456541.924	269.279
matched_b120_ort_cpu0_3_intra4	0	26	455577.563	1823369.911	9.499	455251.329	277.486
matched_b120_ort_cpu0_3_intra4	0	27	454647.214	1810142.243	8.916	454318.354	271.737
matched_b120_ort_cpu0_3_intra4	0	28	458374.182	1837976.453	10.125	458050.905	267.155
matched_b120_ort_cpu0_3_intra4	0	29	456354.168	1824059.785	9.458	456005.184	290.695
matched_b120_ort_cpu0_3_intra4	0	30	454712.854	1822395.245	10.083	454391.703	271.529
matched_b120_ort_cpu0_3_intra4	0	31	457430.152	1824667.826	9.5	457082.001	288.945
matched_b120_ort_cpu0_3_intra4	0	32	455884.175	1823079.785	10.416	455561.774	263.779
matched_b120_ort_cpu0_3_intra4	0	33	458257.522	1837544.577	9.208	457925.371	282.862
matched_b120_ort_cpu0_3_intra4	0	34	457275.818	1824936.242	10.624	456948.709	274.737
matched_b120_ort_cpu0_3_intra4	0	35	452430.629	1807992.701	9.583	452098.686	274.029
matched_b120_ort_cpu0_3_intra4	0	36	456084.616	1823584.16	9.791	455759.132	267.612
matched_b120_ort_cpu0_3_intra4	0	37	455703.475	1823535.953	10.833	455376.45	269.029
matched_b120_ort_cpu0_3_intra4	0	38	454942.786	1822617.786	9.625	454621.801	271.862
matched_b120_ort_cpu0_3_intra4	0	39	458775.249	1826475.282	9.041	458450.473	268.529
matched_b120_ort_cpu0_3_intra4	0	40	455997.146	1823362.449	9.749	455673.412	263.987
matched_b120_ort_cpu0_3_intra4	0	41	456379.403	1836050.951	9.499	455976.339	354.358
matched_b120_ort_cpu0_3_intra4	0	42	453704.953	1808940.701	11.749	453381.01	269.237
matched_b120_ort_cpu0_3_intra4	0	43	454535.197	1822371.699	8.375	454196.921	291.445
matched_b120_ort_cpu0_3_intra4	0	44	455292.246	1810898.662	10.457	454962.97	270.904
matched_b120_ort_cpu0_3_intra4	0	45	459718.623	1839387.202	9.5	459382.555	276.154
matched_b120_ort_cpu0_3_intra4	0	46	457342.691	1836995.201	9.624	457020.915	272.071
matched_b120_ort_cpu0_3_intra4	0	47	454956.254	1810869.035	9.624	454624.644	272.738
matched_b120_ort_cpu0_3_intra4	0	48	458876.871	1838703.699	9.666	458537.511	281.862
matched_b120_ort_cpu0_3_intra4	0	49	453953.25	1821456.951	9.291	453618.89	287.32
matched_b120_ort_cpu0_3_intra4	0	50	455248.788	1810999.661	8.875	454916.761	274.321
matched_b120_ort_cpu0_3_intra4	0	51	455692.87	1823341.202	9.749	455365.301	268.655
matched_b120_ort_cpu0_3_intra4	0	52	459717.915	1839433.493	10.166	459371.265	286.195
matched_b120_ort_cpu0_3_intra4	0	53	456072.093	1823568.619	10.333	455737.401	275.237
matched_b120_ort_cpu0_3_intra4	0	54	453413.121	1821429.827	9.958	453078.637	285.07
matched_b120_ort_cpu0_3_intra4	0	55	456962.294	1824535.078	9.874	456628.018	280.613
matched_b120_ort_cpu0_3_intra4	0	56	454998.506	1822750.034	8.708	454664.689	288.153
matched_b120_ort_cpu0_3_intra4	0	57	454913.719	1810712.366	11.458	454583.734	270.071
matched_b120_ort_cpu0_3_intra4	0	58	456626.593	1835895.704	9.833	456215.153	362.4
matched_b120_ort_cpu0_3_intra4	0	59	456783.383	1824496.161	10.666	456451.19	279.445
matched_b120_ort_cpu0_3_intra4	0	60	457527.251	1825063.535	10.875	457193.516	274.279
matched_b120_ort_cpu0_3_intra4	0	61	454944.591	1822730.161	8.583	454625.022	268.988
matched_b120_ort_cpu0_3_intra4	0	62	458105.758	1822598.073	9.208	457774.357	277.362
matched_b120_ort_cpu0_3_intra4	0	63	457157.698	1837106.868	10.041	456813.797	294.278
matched_b120_ort_cpu0_3_intra4	0	64	459075.248	1824217.16	11.541	458744.597	273.404
matched_b120_ort_cpu0_3_intra4	0	65	456172.867	1836108.034	9.708	455786.592	337.068
matched_b120_ort_cpu0_3_intra4	0	66	457323.819	1824434.577	11.125	456996.125	277.488
matched_b120_ort_cpu0_3_intra4	0	67	456420.897	1824039.159	10.208	456099.286	265.196
matched_b120_ort_cpu0_3_intra4	0	68	454115.251	1809673.076	9.75	453786.974	270.696
matched_b120_ort_cpu0_3_intra4	0	69	456682.256	1836295.081	10.833	456297.147	291.571
matched_b120_ort_cpu0_3_intra4	0	70	455800.424	1823647.741	9.583	455453.189	298.195
matched_b120_ort_cpu0_3_intra4	0	71	455965.321	1823633.242	10.666	455619.961	294.987
matched_b120_ort_cpu0_3_intra4	0	72	456191.238	1824196.576	10.083	455856.92	285.195
matched_b120_ort_cpu0_3_intra4	0	73	456025.476	1823569.619	9.666	455684.116	292.029
matched_b120_ort_cpu0_3_intra4	0	74	455912.208	1823782.577	10.5	455573.473	290.945
matched_b120_ort_cpu0_3_intra4	0	75	457961.921	1825322.032	9.582	457638.52	265.613
matched_b120_ort_cpu0_3_intra4	0	76	454600.266	1822501.826	10.375	454279.78	270.238
matched_b120_ort_cpu0_3_intra4	0	77	454621.021	1809979.871	9.541	454282.619	278.28
matched_b120_ort_cpu0_3_intra4	0	78	455376.397	1823109.91	9.125	455048.702	273.28
matched_b120_ort_cpu0_3_intra4	0	79	456168.028	1824354.536	9.125	455832.417	278.238
matched_b120_ort_cpu0_3_intra4	0	80	453953.29	1821029.702	8.958	453625.555	278.279
matched_b120_ort_cpu0_3_intra4	0	81	455112.407	1822960.701	8.917	454709.341	356.484
matched_b120_ort_cpu0_3_intra4	0	82	460001.385	1838534.954	11.125	459597.861	352.442
matched_b120_ort_cpu0_3_intra4	0	83	454010.413	1809852.951	9.874	453677.72	276.071
matched_b120_ort_cpu0_3_intra4	0	84	458354.992	1837451.45	8.375	458019.423	288.737
matched_b120_ort_cpu0_3_intra4	0	85	455702.044	1823475.494	11.042	455367.017	286.779
matched_b120_ort_cpu0_3_intra4	0	86	457312.737	1824795.492	10.25	456994.543	266.904
matched_b120_ort_cpu0_3_intra4	0	87	457406.633	1825273.534	9.582	457063.69	283.113
matched_b120_ort_cpu0_3_intra4	0	88	454410.899	1821412.327	10.041	454090.538	268.489
matched_b120_ort_cpu0_3_intra4	0	89	454585.424	1822369.574	8.542	454209.815	326.027
matched_b120_ort_cpu0_3_intra4	0	90	457188.558	1824778.661	9.458	456864.655	274.571
matched_b120_ort_cpu0_3_intra4	0	91	456454.922	1823394.785	9.374	456136.978	266.155
matched_b120_ort_cpu0_3_intra4	0	92	454596.379	1822279.452	8.083	454246.937	301.028
matched_b120_ort_cpu0_3_intra4	0	93	456790.19	1824082.363	9.374	456464.912	275.446
matched_b120_ort_cpu0_3_intra4	0	94	454870.408	1822753.619	10.833	454497.84	269.572
matched_b120_ort_cpu0_3_intra4	0	95	455539.777	1810942.077	11.582	455207.792	269.988
matched_b120_ort_cpu0_3_intra4	0	96	455472.421	1823089.161	8.249	455143.102	273.529
matched_b120_ort_cpu0_3_intra4	0	97	459086.361	1838476.701	9.667	458755.041	276.196
matched_b120_ort_cpu0_3_intra4	0	98	458165.841	1838107.324	9.792	457658.863	454.022
matched_b120_ort_cpu0_3_intra4	0	99	455882.243	1823410.284	12.624	455474.386	355.651
matched_b120_ort_cpu0_3_intra4	1	0	453525.211	1809050.285	11.916	453206.6	266.03
matched_b120_ort_cpu0_3_intra4	1	1	457134.553	1824821.951	8.833	456805.9	271.28
matched_b120_ort_cpu0_3_intra4	1	2	453568.747	1821118.284	9.416	453225.638	294.862
matched_b120_ort_cpu0_3_intra4	1	3	456122.553	1823872.368	10.874	455784.234	288.029
matched_b120_ort_cpu0_3_intra4	1	4	455682.813	1822922.95	10.833	455341.828	292.195
matched_b120_ort_cpu0_3_intra4	1	5	455093.762	1810996.743	10.749	454760.443	274.863
matched_b120_ort_cpu0_3_intra4	1	6	454244.49	1821471.077	9.333	453921.63	270.113
matched_b120_ort_cpu0_3_intra4	1	7	456907.596	1824830.491	9.833	456582.528	265.613
matched_b120_ort_cpu0_3_intra4	1	8	454382.058	1821017.703	8.167	454045.739	287.696
matched_b120_ort_cpu0_3_intra4	1	9	454602.029	1810168.034	9.291	454274.71	269.988
matched_b120_ort_cpu0_3_intra4	1	10	458025.264	1837623.366	9.583	457705.944	266.03
matched_b120_ort_cpu0_3_intra4	1	11	458696.972	1838311.534	8.666	458354.946	295.82
matched_b120_ort_cpu0_3_intra4	1	12	453972.18	1809499.16	9.5	453641.028	273.697
matched_b120_ort_cpu0_3_intra4	1	13	456271.243	1823702.826	10.041	455949.881	264.156
matched_b120_ort_cpu0_3_intra4	1	14	453567.86	1821229.535	9.458	453177.002	340.652
matched_b120_ort_cpu0_3_intra4	1	15	457098.573	1824647.577	10.416	456775.546	272.113
matched_b120_ort_cpu0_3_intra4	1	16	455740.18	1823629.285	9.999	455412.277	275.655
matched_b120_ort_cpu0_3_intra4	1	17	454502.675	1810342.409	9.958	454176.69	268.489
matched_b120_ort_cpu0_3_intra4	1	18	459105.614	1837937.577	9.624	458770.546	277.446
matched_b120_ort_cpu0_3_intra4	1	19	458866.935	1838414.409	9.708	458538.449	276.697
matched_b120_ort_cpu0_3_intra4	1	20	458185.276	1825816.368	9.792	457830.791	294.321
matched_b120_ort_cpu0_3_intra4	1	21	454065.133	1821550.033	9.582	453732.189	279.947
matched_b120_ort_cpu0_3_intra4	1	22	455361.52	1823031.577	9.458	455031.244	281.071
matched_b120_ort_cpu0_3_intra4	1	23	456744.923	1824491.661	9.875	456420.812	272.072
matched_b120_ort_cpu0_3_intra4	1	24	456185.524	1823195.078	9.666	455861.58	268.697
matched_b120_ort_cpu0_3_intra4	1	25	456589.215	1824125.034	10.25	456251.688	279.363
matched_b120_ort_cpu0_3_intra4	1	26	452932.991	1808260.869	9.291	452611.13	265.572
matched_b120_ort_cpu0_3_intra4	1	27	456838.118	1835470.579	8.583	456483.217	304.362
matched_b120_ort_cpu0_3_intra4	1	28	455734.443	1823205.075	9.416	455349.959	333.736
matched_b120_ort_cpu0_3_intra4	1	29	456201.1	1823954.951	10.291	455812.493	337.152
matched_b120_ort_cpu0_3_intra4	1	30	453323.703	1808793.411	11.208	452997.092	271.946
matched_b120_ort_cpu0_3_intra4	1	31	457588.413	1825036.993	9.833	457256.636	274.53
matched_b120_ort_cpu0_3_intra4	1	32	454840.251	1822504.495	8.916	454509.182	276.197
matched_b120_ort_cpu0_3_intra4	1	33	456526.664	1824311.366	9.791	456191.178	277.113
matched_b120_ort_cpu0_3_intra4	1	34	455447.173	1823156.078	9.25	455121.354	271.113
matched_b120_ort_cpu0_3_intra4	1	35	453850.609	1809671.578	10.333	453524.622	267.197
matched_b120_ort_cpu0_3_intra4	1	36	454762.152	1822340.954	9.291	454433.917	269.863
matched_b120_ort_cpu0_3_intra4	1	37	454547.281	1821756.534	10.625	454218.337	277.321
matched_b120_ort_cpu0_3_intra4	1	38	455522.742	1823249.035	10.167	455188.339	285.363
matched_b120_ort_cpu0_3_intra4	1	39	455720.72	1823187.244	9.749	455378.776	292.196
matched_b120_ort_cpu0_3_intra4	1	40	456828.266	1824285.244	10.541	456500.988	277.822
matched_b120_ort_cpu0_3_intra4	1	41	455826.913	1823332.66	9.958	455501.344	273.488
matched_b120_ort_cpu0_3_intra4	1	42	455877.137	1823037.452	9.125	455550.109	277.488
matched_b120_ort_cpu0_3_intra4	1	43	454795.779	1810444.035	11.249	454464.543	273.197
matched_b120_ort_cpu0_3_intra4	1	44	453757.765	1821647.199	9.583	453433.778	272.614
matched_b120_ort_cpu0_3_intra4	1	45	454157.503	1809748.326	9.083	453831.35	267.405
matched_b120_ort_cpu0_3_intra4	1	46	455006.499	1822639.16	10.624	454678.555	268.322
matched_b120_ort_cpu0_3_intra4	1	47	456999.707	1824390.492	9.791	456663.471	277.988
matched_b120_ort_cpu0_3_intra4	1	48	453276.817	1821139.369	9.5	452939.164	287.405
matched_b120_ort_cpu0_3_intra4	1	49	455142.156	1822574.118	10.375	454744.548	345.319
matched_b120_ort_cpu0_3_intra4	1	50	456380.841	1823997.66	10.958	456042.855	289.696
matched_b120_ort_cpu0_3_intra4	1	51	458101.569	1825751.868	10.374	457764.209	279.572
matched_b120_ort_cpu0_3_intra4	1	52	460423.493	1838357.995	8.833	460095.507	270.281
matched_b120_ort_cpu0_3_intra4	1	53	461879.449	1853360.493	9.292	461555.462	276.988
matched_b120_ort_cpu0_3_intra4	1	54	460979.919	1840386.325	10.874	460655.558	270.53
matched_b120_ort_cpu0_3_intra4	1	55	455023.317	1822764.951	8.083	454703.996	272.239
matched_b120_ort_cpu0_3_intra4	1	56	457992.616	1824838.201	9.875	457653.797	281.905
matched_b120_ort_cpu0_3_intra4	1	57	460033.27	1839281.159	8.708	459702.075	274.946
matched_b120_ort_cpu0_3_intra4	1	58	460042.562	1839667.076	8.416	459714.368	270.613
matched_b120_ort_cpu0_3_intra4	1	59	457709.196	1837416.41	9.083	457376.335	282.363
matched_b120_ort_cpu0_3_intra4	1	60	461476.205	1840019.491	10.624	461143.927	274.947
matched_b120_ort_cpu0_3_intra4	1	61	462008.799	1853823.742	9.624	461613.857	346.653
matched_b120_ort_cpu0_3_intra4	1	62	460968.139	1834007.701	11.041	460630.362	284.655
matched_b120_ort_cpu0_3_intra4	1	63	455699.594	1823132.994	9.75	455350.4	299.445
matched_b120_ort_cpu0_3_intra4	1	64	456441.032	1823223.535	10.5	456118.671	270.738
matched_b120_ort_cpu0_3_intra4	1	65	455168.063	1822576.66	9.666	454833.951	286.28
matched_b120_ort_cpu0_3_intra4	1	66	458832.178	1826646.158	10.416	458494.193	279.78
matched_b120_ort_cpu0_3_intra4	1	67	455786.025	1823399.575	9.0	455455.372	273.864
matched_b120_ort_cpu0_3_intra4	1	68	456051.706	1823720.244	9.25	455718.553	276.156
matched_b120_ort_cpu0_3_intra4	1	69	453990.047	1821439.114	8.916	453661.976	277.197
matched_b120_ort_cpu0_3_intra4	1	70	454915.415	1822849.036	10.208	454525.265	337.153
matched_b120_ort_cpu0_3_intra4	1	71	455382.188	1811369.742	10.291	455054.535	269.239
matched_b120_ort_cpu0_3_intra4	1	72	457515.134	1836258.12	9.0	457183.397	282.447
matched_b120_ort_cpu0_3_intra4	1	73	457128.07	1824873.494	9.583	456798.125	273.322
matched_b120_ort_cpu0_3_intra4	1	74	457615.494	1825144.492	8.333	457287.966	270.78
matched_b120_ort_cpu0_3_intra4	1	75	457091.275	1836714.41	9.417	456770.038	273.697
matched_b120_ort_cpu0_3_intra4	1	76	457068.754	1824459.744	9.625	456745.059	270.406
matched_b120_ort_cpu0_3_intra4	1	77	456132.727	1824063.119	9.791	455805.074	273.78
matched_b120_ort_cpu0_3_intra4	1	78	454890.458	1822398.243	9.291	454565.054	279.072
matched_b120_ort_cpu0_3_intra4	1	79	456029.227	1823806.41	10.333	455691.615	288.28
matched_b120_ort_cpu0_3_intra4	1	80	454505.794	1810108.703	9.666	454182.099	266.364
matched_b120_ort_cpu0_3_intra4	1	81	457398.707	1836812.244	8.374	457072.554	276.405
matched_b120_ort_cpu0_3_intra4	1	82	457319.002	1825177.991	9.791	456977.932	283.53
matched_b120_ort_cpu0_3_intra4	1	83	455738.018	1823267.826	9.791	455409.199	276.364
matched_b120_ort_cpu0_3_intra4	1	84	455820.058	1823726.661	9.708	455503.071	265.656
matched_b120_ort_cpu0_3_intra4	1	85	458445.729	1837520.494	9.875	458047.162	347.611
matched_b120_ort_cpu0_3_intra4	1	86	457776.057	1825690.828	10.416	457447.653	274.239
matched_b120_ort_cpu0_3_intra4	1	87	454534.96	1822114.491	8.667	454193.432	295.447
matched_b120_ort_cpu0_3_intra4	1	88	453131.866	1808981.41	10.792	452809.921	270.197
matched_b120_ort_cpu0_3_intra4	1	89	456148.008	1823757.032	9.083	455827.103	268.823
matched_b120_ort_cpu0_3_intra4	1	90	456698.674	1823712.536	8.749	456374.813	266.78
matched_b120_ort_cpu0_3_intra4	1	91	457595.269	1837388.077	8.208	457208.785	338.028
matched_b120_ort_cpu0_3_intra4	1	92	456491.636	1823918.494	11.417	456142.858	299.779
matched_b120_ort_cpu0_3_intra4	1	93	455587.172	1823478.118	9.666	455199.188	338.695
matched_b120_ort_cpu0_3_intra4	1	94	457549.671	1820433.118	10.417	457230.475	265.489
matched_b120_ort_cpu0_3_intra4	1	95	455281.388	1822988.784	8.083	454959.276	274.613
matched_b120_ort_cpu0_3_intra4	1	96	453225.167	1808797.702	10.5	452885.306	283.822
matched_b120_ort_cpu0_3_intra4	1	97	454826.026	1822658.867	9.708	454489.456	284.697
matched_b120_ort_cpu0_3_intra4	1	98	456899.131	1824088.824	10.124	456568.186	276.531
matched_b120_ort_cpu0_3_intra4	1	99	456239.13	1824048.619	9.291	455908.31	272.697
matched_b120_ort_cpu0_3_intra4	2	0	457487.554	1825120.2	11.833	457151.192	281.03
matched_b120_ort_cpu0_3_intra4	2	1	458473.618	1837648.992	9.166	458142.59	273.572
matched_b120_ort_cpu0_3_intra4	2	2	457733.907	1825522.452	9.749	457404.087	271.114
matched_b120_ort_cpu0_3_intra4	2	3	455950.048	1823350.619	68.789	455566.022	266.781
matched_b120_ort_cpu0_3_intra4	2	4	454251.825	1822109.327	8.875	453924.421	278.114
matched_b120_ort_cpu0_3_intra4	2	5	453958.372	1821759.16	9.167	453567.054	342.944
matched_b120_ort_cpu0_3_intra4	2	6	452890.748	1808773.535	10.499	452563.261	278.906
matched_b120_ort_cpu0_3_intra4	2	7	455185.519	1821869.493	9.832	454792.327	341.903
matched_b120_ort_cpu0_3_intra4	2	8	455648.632	1811533.327	10.208	455315.853	276.447
matched_b120_ort_cpu0_3_intra4	2	9	454181.63	1821938.242	9.541	453861.81	266.156
matched_b120_ort_cpu0_3_intra4	2	10	454763.078	1822283.992	9.083	454428.466	285.406
matched_b120_ort_cpu0_3_intra4	2	11	455503.855	1823054.869	9.999	455083.081	368.235
matched_b120_ort_cpu0_3_intra4	2	12	455141.057	1810967.825	11.458	454804.945	277.073
matched_b120_ort_cpu0_3_intra4	2	13	458904.957	1838237.703	9.958	458567.471	280.989
matched_b120_ort_cpu0_3_intra4	2	14	456988.644	1824648.284	9.416	456662.241	269.114
matched_b120_ort_cpu0_3_intra4	2	15	454659.489	1822597.452	9.458	454325.086	278.864
matched_b120_ort_cpu0_3_intra4	2	16	456878.685	1823952.785	9.25	456546.655	275.948
matched_b120_ort_cpu0_3_intra4	2	17	457332.166	1837085.576	9.041	456935.974	344.236
matched_b120_ort_cpu0_3_intra4	2	18	456941.713	1824544.574	10.666	456617.351	272.239
matched_b120_ort_cpu0_3_intra4	2	19	455319.615	1822853.951	9.833	454976.587	296.446
matched_b120_ort_cpu0_3_intra4	2	20	457069.57	1824646.493	10.666	456724.334	289.155
matched_b120_ort_cpu0_3_intra4	2	21	455322.359	1823024.409	10.249	454996.747	276.989
matched_b120_ort_cpu0_3_intra4	2	22	457544.413	1825223.577	9.333	457216.01	270.656
matched_b120_ort_cpu0_3_intra4	2	23	454856.33	1822163.121	9.417	454533.633	271.49
matched_b120_ort_cpu0_3_intra4	2	24	454599.85	1810226.951	9.875	454267.238	274.531
matched_b120_ort_cpu0_3_intra4	2	25	456333.348	1835661.783	9.166	455934.573	348.694
matched_b120_ort_cpu0_3_intra4	2	26	457909.081	1825679.575	11.416	457585.136	268.656
matched_b120_ort_cpu0_3_intra4	2	27	454793.902	1822469.493	9.916	454442.541	299.864
matched_b120_ort_cpu0_3_intra4	2	28	455910.525	1823320.659	10.624	455570.956	289.947
matched_b120_ort_cpu0_3_intra4	2	29	455347.912	1823069.076	9.583	454953.845	344.861
matched_b120_ort_cpu0_3_intra4	2	30	455639.446	1811293.788	10.166	455306.917	275.49
matched_b120_ort_cpu0_3_intra4	2	31	460335.246	1851860.537	9.333	459943.136	343.528
matched_b120_ort_cpu0_3_intra4	2	32	456419.201	1823897.158	11.625	456088.047	283.072
matched_b120_ort_cpu0_3_intra4	2	33	456107.649	1823628.244	10.166	455758.787	298.655
matched_b120_ort_cpu0_3_intra4	2	34	455200.492	1810829.702	9.292	454872.13	272.406
matched_b120_ort_cpu0_3_intra4	2	35	456051.888	1823639.369	9.625	455719.025	273.656
matched_b120_ort_cpu0_3_intra4	2	36	456572.307	1836360.87	9.625	456230.487	295.113
matched_b120_ort_cpu0_3_intra4	2	37	457285.242	1824634.702	9.666	456955.797	276.198
matched_b120_ort_cpu0_3_intra4	2	38	455497.676	1823160.951	9.708	455173.522	273.031
matched_b120_ort_cpu0_3_intra4	2	39	456880.539	1824588.156	9.957	456550.51	273.239
matched_b120_ort_cpu0_3_intra4	2	40	457285.598	1824796.16	8.666	456953.194	275.989
matched_b120_ort_cpu0_3_intra4	2	41	456080.146	1823345.702	8.833	455736.243	283.114
matched_b120_ort_cpu0_3_intra4	2	42	455777.393	1823206.075	9.708	455449.156	271.781
matched_b120_ort_cpu0_3_intra4	2	43	456535.205	1824154.452	8.541	456208.176	269.281
matched_b120_ort_cpu0_3_intra4	2	44	456063.785	1823897.537	10.874	455738.048	268.989
matched_b120_ort_cpu0_3_intra4	2	45	457810.316	1837494.408	9.583	457481.411	275.448
matched_b120_ort_cpu0_3_intra4	2	46	456187.35	1823306.741	9.458	455860.612	275.698
matched_b120_ort_cpu0_3_intra4	2	47	455097.372	1822870.701	8.75	454769.968	279.031
matched_b120_ort_cpu0_3_intra4	2	48	455613.233	1823068.87	9.708	455276.788	288.239
matched_b120_ort_cpu0_3_intra4	2	49	457318.946	1825231.618	10.333	456995.75	269.156
matched_b120_ort_cpu0_3_intra4	2	50	454827.751	1822613.869	9.125	454489.846	290.447
matched_b120_ort_cpu0_3_intra4	2	51	455543.049	1822902.074	10.166	455128.44	362.736
matched_b120_ort_cpu0_3_intra4	2	52	456031.071	1823748.827	11.458	455595.088	383.236
matched_b120_ort_cpu0_3_intra4	2	53	455807.108	1823647.493	11.791	455397.457	357.195
matched_b120_ort_cpu0_3_intra4	2	54	456891.615	1824649.328	10.75	456566.127	276.24
matched_b120_ort_cpu0_3_intra4	2	55	456836.388	1824211.828	9.833	456509.693	273.989
matched_b120_ort_cpu0_3_intra4	2	56	455713.777	1822981.784	8.541	455393.79	268.49
matched_b120_ort_cpu0_3_intra4	2	57	455428.72	1822532.076	10.041	455101.941	276.239
matched_b120_ort_cpu0_3_intra4	2	58	455604.816	1822981.368	9.667	455267.912	288.323
matched_b120_ort_cpu0_3_intra4	2	59	454811.646	1810325.327	8.624	454483.2	270.573
matched_b120_ort_cpu0_3_intra4	2	60	456882.01	1836421.658	8.5	456545.648	288.155
matched_b120_ort_cpu0_3_intra4	2	61	456080.584	1823717.578	10.374	455728.847	303.197
matched_b120_ort_cpu0_3_intra4	2	62	456658.47	1824552.244	9.833	456323.025	283.239
matched_b120_ort_cpu0_3_intra4	2	63	454970.409	1822616.329	10.458	454598.34	260.49
matched_b120_ort_cpu0_3_intra4	2	64	455972.316	1823506.156	11.625	455582.206	272.948
matched_b120_ort_cpu0_3_intra4	2	65	456487.719	1824265.078	11.332	456145.691	291.03
matched_b120_ort_cpu0_3_intra4	2	66	457123.258	1824592.535	10.458	456804.271	266.781
matched_b120_ort_cpu0_3_intra4	2	67	457641.167	1825516.367	8.875	457314.18	270.448
matched_b120_ort_cpu0_3_intra4	2	68	459186.417	1838650.743	8.916	458851.179	280.573
matched_b120_ort_cpu0_3_intra4	2	69	454316.911	1821802.659	9.625	453986.799	279.906
matched_b120_ort_cpu0_3_intra4	2	70	456339.719	1823645.537	10.749	456013.731	275.74
matched_b120_ort_cpu0_3_intra4	2	71	455979.924	1823834.036	9.917	455657.311	272.198
matched_b120_ort_cpu0_3_intra4	2	72	454538.648	1810506.535	10.791	454202.702	276.573
matched_b120_ort_cpu0_3_intra4	2	73	457092.791	1836491.075	9.166	456741.471	302.822
matched_b120_ort_cpu0_3_intra4	2	74	455642.388	1823517.16	10.416	455284.442	307.489
matched_b120_ort_cpu0_3_intra4	2	75	455832.327	1823529.492	9.75	455433.925	347.362
matched_b120_ort_cpu0_3_intra4	2	76	456200.275	1823951.661	10.999	455863.455	290.031
matched_b120_ort_cpu0_3_intra4	2	77	452544.477	1808084.995	9.708	452206.407	287.406
matched_b120_ort_cpu0_3_intra4	2	78	455527.085	1823289.868	10.333	455190.305	287.864
matched_b120_ort_cpu0_3_intra4	2	79	455339.066	1810954.246	9.833	455008.203	274.115
matched_b120_ort_cpu0_3_intra4	2	80	456513.623	1836230.034	10.708	456082.847	380.069
matched_b120_ort_cpu0_3_intra4	2	81	454863.486	1810393.369	11.374	454529.082	273.74
matched_b120_ort_cpu0_3_intra4	2	82	454091.955	1821719.95	9.042	453777.342	265.407
matched_b120_ort_cpu0_3_intra4	2	83	454211.787	1809853.87	10.167	453884.716	269.281
matched_b120_ort_cpu0_3_intra4	2	84	453666.713	1821353.868	9.041	453351.433	265.574
matched_b120_ort_cpu0_3_intra4	2	85	457067.628	1824912.034	10.333	456741.223	266.907
matched_b120_ort_cpu0_3_intra4	2	86	455812.621	1823186.2	9.041	455492.508	266.698
matched_b120_ort_cpu0_3_intra4	2	87	458997.547	1838436.495	9.417	458677.684	270.073
matched_b120_ort_cpu0_3_intra4	2	88	457363.882	1825160.948	10.042	457027.77	278.198
