surface	repeat	run	wall_us	input_us	core_us	dense_us	depthwise_us	attention_us	lut_us	concat_us	transform_us	head_us	process_cpu_us	voluntary_cs	involuntary_cs	affinity_ok	cpu4_7_ime_count	hash
stage53_condition_variable_safe_default	0	57	251734	12331.5	21820.1	139383	19919.9	22093.1	17749.6	6006.9	4252.34	8041.71	926179	1310	1	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	58	252416	12371.9	21935.3	139748	20249	22156.4	17671	5923.94	4231.58	7992.84	927332	1312	8	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	59	252509	12412.8	21878.4	140160	20090.9	21804.7	17756.8	5921.15	4228.46	8118.34	928178	1318	3	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	60	251684	12330.1	21722.2	139806	20159.7	21713	17720.6	5844.23	4231.08	8022.26	927247	1305	2	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	61	251687	12328.6	21555.8	140201	20068.5	21929.7	17401.8	5881.15	4222.29	7972.05	925126	1321	1	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	62	255120	12288	21813.6	142258	20370.6	22103.2	17852.3	5990.15	4315.41	8000.17	929701	1311	8	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	63	251727	12262.2	21847.5	139497	20093.7	22045.8	17580.5	5870.48	4345.08	8050.63	925487	1305	0	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	64	251838	12268.7	21658.5	139596	20109.3	22165.5	17489.3	6017.07	4307.79	8097.88	926119	1308	0	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	65	251958	12312.1	21644.1	139846	20104.1	21939.2	17949.6	5765.36	4271.25	7994.96	928149	1300	0	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	66	252231	12271.8	22028.5	139909	20076.7	21845.7	17633.4	6077.23	4253.96	7998.13	927464	1288	1	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	67	252149	12606.9	21609.6	139889	20175	21761.1	17833	6002.53	4200.33	7941.96	927289	1309	6	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	68	252516	12323.9	21697.8	140236	20103	21999	17564.7	6072.98	4370.79	8016.38	927681	1312	1	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	69	251534	12272.3	21620	139665	20101.9	21995.1	17442.9	6071.4	4199.71	8001.46	925922	1311	0	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	70	254317	12255.2	21683.3	142156	20052.6	22115.8	17767.5	5809.74	4329.62	8012.01	927975	1305	7	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	71	251954	12307.8	21736.2	139845	20287.8	22082.8	17472.9	5823.49	4282.25	7983.51	925142	1309	8	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	72	251656	12284.7	21623	139518	20164.8	22074.7	17586.1	5988.53	4266	8019.17	924934	1291	1	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	73	251909	12295.1	21721	139742	20117.5	22067.2	17426.2	6102.61	4282.08	8026.71	926106	1298	0	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	74	252789	12302.6	21829	140260	20228.8	21833.7	17861.1	6121.81	4258.16	7968.09	929899	1324	2	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	75	252792	12282.9	21892.3	140166	20105.1	22064	17813.5	6084.69	4239.13	8006.92	929482	1321	9	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	76	251824	12465.5	21618.2	140018	20026.6	21953.9	17553	5870.73	4196.92	7993.21	926392	1303	3	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	77	251959	12322	21718	139690	20112.1	21867.2	17887.9	6037.52	4195.88	8003.88	927216	1311	2	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	78	254368	12779.2	21700.7	142037	20121.3	21765.8	17667	5937.94	4228.09	8002.38	928539	1318	3	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	79	253288	12319	21855.7	140538	20188.6	22013.3	17980.3	5973.23	4278.96	8008.17	929508	1329	8	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	80	252858	12392.7	21925.5	139903	20049.6	22362.9	17928.6	5945.53	4210.83	8014.59	927790	1314	1	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	81	252364	12328.8	21917.5	139630	20130	22191	17916.6	5869.07	4251.58	7990.84	928281	1296	0	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	82	251991	12307.8	21845.9	139440	20050.2	22013.2	18057.9	5899.69	4243.58	8003.76	927599	1306	2	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	83	251486	12301.7	21715.2	139625	20135.7	22084.8	17215.4	5998.9	4273.96	8001.38	924093	1299	7	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	84	251932	12258.9	21823.2	139672	20129.1	22133.7	17632	5885.24	4259	8001.76	925909	1319	0	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	85	252268	12343.4	21750.9	139568	20173.8	22038.3	17898.2	6063.06	4278.96	8029.84	926693	1310	1	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	86	254534	14836.1	21697.3	139734	20025.5	22368	17622	5882.82	4233	8003.88	927903	1324	3	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	87	251971	12333.9	21633.5	139154	20253.6	22281.1	17906.4	5982.57	4269.83	8030.26	926448	1308	4	1	0	0xd43f5e018b415631
stage53_condition_variable_safe_default	0	88	252524	12329.1	21673.9	139803	20271.1	22154.8	17822.7	5965.57	4351	8024.8	927282	1314	1	1	0	0xd43f5e018b415631
