surface	repeat	run	wall_us	input_us	core_us	dense_us	depthwise_us	attention_us	lut_us	concat_us	transform_us	head_us	process_cpu_us	voluntary_cs	involuntary_cs	affinity_ok	cpu4_7_ime_count	hash
stage52_reproduced	0	99	502982	32861.3	19358.9	140744	102723	45563.2	65977.3	35511.4	19879.7	40298.7	1808010.0	1201	3	1	0	0xd43f5e018b415631
stage52_reproduced	1	0	501549	32816.9	19696.9	140892	102487	44335.1	65604.5	35650	19615.5	40387.4	1804990.0	1204	1	1	0	0xd43f5e018b415631
stage52_reproduced	1	1	502938	32997.7	19368.8	141112	102426	45097.6	66038.2	35587.2	19844.5	40398.8	1806940.0	1201	5	1	0	0xd43f5e018b415631
stage52_reproduced	1	2	504837	32802.5	19407	140902	104941	44837.4	66263.8	35525.6	19704.4	40385.6	1809420.0	1203	3	1	0	0xd43f5e018b415631
stage52_reproduced	1	3	502319	32796.9	19334.4	140966	102446	45340.8	65769.4	35598.2	19564.3	40438.7	1804700.0	1207	11	1	0	0xd43f5e018b415631
stage52_reproduced	1	4	501338	32783.7	19540	140925	102373	44391.4	65430.9	35797.8	19676.6	40353.2	1804630.0	1208	3	1	0	0xd43f5e018b415631
stage52_reproduced	1	5	502242	32807.5	19303.4	140540	102628	45327.7	65933.9	35676.7	19493.7	40467	1806600.0	1195	9	1	0	0xd43f5e018b415631
stage52_reproduced	1	6	504564	32880.8	19233.1	141638	105021	44480.4	65477.3	35637.7	19753	40377.1	1808490.0	1198	3	1	0	0xd43f5e018b415631
stage52_reproduced	1	7	502806	32805.4	19347.4	140835	102600	45457.3	66058.2	35534.7	19738.2	40362.2	1807320.0	1197	5	1	0	0xd43f5e018b415631
stage52_reproduced	1	8	503108	32874.5	19309.1	140674	102453	45548.8	65603.6	35944.2	19668.1	40971	1804420.0	1199	4	1	0	0xd43f5e018b415631
stage52_reproduced	1	9	504166	33068.1	19489.4	141897	102595	45529.2	65915.8	35796.2	19484.2	40320.2	1807710.0	1210	14	1	0	0xd43f5e018b415631
stage52_reproduced	1	10	504887	32821.9	19553.5	140966	105101	44659.6	65733.9	35633.7	19889	40463.1	1809430.0	1207	6	1	0	0xd43f5e018b415631
stage52_reproduced	1	11	502536	32772.5	19351.5	140488	102617	45595.7	65852.5	35704.9	19725.1	40361.9	1807060.0	1196	11	1	0	0xd43f5e018b415631
stage52_reproduced	1	12	501782	32811.3	19499.6	140929	102405	44418.3	65862.2	35736.3	19684.5	40371.9	1804450.0	1211	2	1	0	0xd43f5e018b415631
stage52_reproduced	1	13	502359	32835	19363.4	141085	102576	45245.7	65666.3	35498.8	19645.9	40378.5	1805560.0	1193	7	1	0	0xd43f5e018b415631
stage52_reproduced	1	14	505139	32781	19499.2	141180	104628	45045.9	66015.9	35820	19716	40387.1	1809380.0	1198	3	1	0	0xd43f5e018b415631
stage52_reproduced	1	15	502578	32897	19317.7	140685	102621	45305.2	65905.7	35741.7	19672.9	40364.2	1808740.0	1196	9	1	0	0xd43f5e018b415631
stage52_reproduced	1	16	503768	32763.5	19560.7	140839	102535	45578.8	66419	35863.7	19735	40407.7	1808780.0	1196	6	1	0	0xd43f5e018b415631
