index	tensor_name	producer	consumers	dtype	shape	layout	scale	zero_point	host_path	host_sha256	board_path	board_sha256	element_count	mismatch_count	mismatch_ratio	max_abs_diff	mean_abs_diff	rmse	first_mismatch_index	p50_abs_diff	p90_abs_diff	p95_abs_diff	p99_abs_diff	p999_abs_diff	signed_difference_histogram	lhs_min	lhs_max	lhs_mean	lhs_sum	lhs_nonfinite_count	rhs_min	rhs_max	rhs_mean	rhs_sum	rhs_nonfinite_count
0	/model.0/conv/Conv_output_0_QuantizeLinear_Output	/model.0/conv/Conv_output_0_QuantizeLinear	/model.0/conv/Conv_output_0_DequantizeLinear	UINT8	1x16x320x320	NCHW	0.620968401432	128	/data/banana-yolo26-spacemit-demo/.deps/custom_int8_engine/stage42_contract_repair/host_disable/tensors/00_model.0__conv__Conv_output_0_QuantizeLinear_Output.bin	f64d0b717617d2bce638ae3a3853afc5cbe2c135a81df5f74ed4f83a0fcfa4af	/data/ncnn-logs/ai-team/2026-07-10/2026-07-10_06-32-46__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE42-INPROCESS-ORT-CONTRACT-REPAIR-AND-MODEL16-ORACLE-GATE-001__stage42-technical-rerun/artifacts/board/disable_boundaries/board_00.bin	02ec0cdaefcc1af38da7cf865ba167841e50dfc62c102294f2bb09313bad3ad4	1638400	5	0.000003051758	1.000000000000	0.000003051758	0.001746928107	178797	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	-1:5,0:1638395	39.000000000000	224.000000000000	128.218222656250	210072736.000000000000	0	39.000000000000	224.000000000000	128.218225708008	210072741.000000000000	0
1	/model.0/act/Mul_output_0_QuantizeLinear_Output	/model.0/act/Mul_output_0_QuantizeLinear	/model.0/act/Mul_output_0_DequantizeLinear	UINT8	1x16x320x320	NCHW	0.311162889004	1	/data/banana-yolo26-spacemit-demo/.deps/custom_int8_engine/stage42_contract_repair/host_disable/tensors/01_model.0__act__Mul_output_0_QuantizeLinear_Output.bin	5265af861ef53b7bdd41cf683f05bd07487dfc2a27b0b83caace9b38f95534bd	/data/ncnn-logs/ai-team/2026-07-10/2026-07-10_06-32-46__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE42-INPROCESS-ORT-CONTRACT-REPAIR-AND-MODEL16-ORACLE-GATE-001__stage42-technical-rerun/artifacts/board/disable_boundaries/board_01.bin	4e8b63ddb84d090d20a50e246d7db8eb8e329697427d8108b499734e79aedf7d	1638400	5	0.000003051758	2.000000000000	0.000004882813	0.002923169833	178797	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	-2:3,-1:1,0:1638395,1:1	0.000000000000	193.000000000000	12.424669189453	20356578.000000000000	0	0.000000000000	193.000000000000	12.424672851562	20356584.000000000000	0
2	/model.1/conv/Conv_output_0_QuantizeLinear_Output	/model.1/conv/Conv_output_0_QuantizeLinear	/model.1/conv/Conv_output_0_DequantizeLinear	UINT8	1x32x160x160	NCHW	1.1142437458	122	/data/banana-yolo26-spacemit-demo/.deps/custom_int8_engine/stage42_contract_repair/host_disable/tensors/02_model.1__conv__Conv_output_0_QuantizeLinear_Output.bin	aaafef0d4df10dca0fbdfb64630cea16654f69c197b1341737879465397467c5	/data/ncnn-logs/ai-team/2026-07-10/2026-07-10_06-32-46__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE42-INPROCESS-ORT-CONTRACT-REPAIR-AND-MODEL16-ORACLE-GATE-001__stage42-technical-rerun/artifacts/board/disable_boundaries/board_02.bin	66642aa54d6503926cb4a646ec0bf142e5f4a433ac043881b99a91e0a95997e6	819200	29	0.000035400391	1.000000000000	0.000035400391	0.005949822739	8586	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	-1:19,0:819171,1:10	42.000000000000	198.000000000000	124.307506103516	101832709.000000000000	0	42.000000000000	198.000000000000	124.307517089844	101832718.000000000000	0
3	/model.1/act/Mul_output_0_QuantizeLinear_Output	/model.1/act/Mul_output_0_QuantizeLinear	/model.1/act/Mul_output_0_DequantizeLinear	UINT8	1x32x160x160	NCHW	0.582500994205	0	/data/banana-yolo26-spacemit-demo/.deps/custom_int8_engine/stage42_contract_repair/host_disable/tensors/03_model.1__act__Mul_output_0_QuantizeLinear_Output.bin	824f06c0b6fd049067ba2fba573552e8937c5c5a88fb06fe75dba75c9d3154a4	/data/ncnn-logs/ai-team/2026-07-10/2026-07-10_06-32-46__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE42-INPROCESS-ORT-CONTRACT-REPAIR-AND-MODEL16-ORACLE-GATE-001__stage42-technical-rerun/artifacts/board/disable_boundaries/board_03.bin	d6b89499778029d1c73cf8a59ea132254e3f0fdf636d32d53ba9ef9053c14e54	819200	20	0.000024414063	3.000000000000	0.000046386719	0.009631896880	44546	0.000000000000	0.000000000000	0.000000000000	0.000000000000	0.000000000000	-2:8,-1:3,0:819180,2:8,3:1	0.000000000000	145.000000000000	11.481997070313	9406052.000000000000	0	0.000000000000	145.000000000000	11.481997070313	9406052.000000000000	0
4	/model.3/act/Mul_output_0_QuantizeLinear_Output	/model.3/act/Mul_output_0_QuantizeLinear	/model.3/act/Mul_output_0_DequantizeLinear	UINT8	1x64x80x80	NCHW	0.0400061011314	7	/data/banana-yolo26-spacemit-demo/.deps/custom_int8_engine/stage42_contract_repair/host_disable/tensors/04_model.3__act__Mul_output_0_QuantizeLinear_Output.bin	634fddae1d52ff97e0ec0b06d9f27fb6926c6c0783d6af83150d136cc6becc6c	/data/ncnn-logs/ai-team/2026-07-10/2026-07-10_06-32-46__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE42-INPROCESS-ORT-CONTRACT-REPAIR-AND-MODEL16-ORACLE-GATE-001__stage42-technical-rerun/artifacts/board/disable_boundaries/board_04.bin	0c453bc8285fc3ac9b51edf72c03958fef159c8a2d8b2f924c3c215d2f590bb4	409600	523	0.001276855469	5.000000000000	0.002299804687	0.070295136745	3368	0.000000000000	0.000000000000	0.000000000000	0.000000000000	1.000000000000	-3:56,-2:99,-1:107,0:409077,1:112,2:95,3:51,4:1,5:2	0.000000000000	185.000000000000	19.979760742188	8183710.000000000000	0	0.000000000000	185.000000000000	19.979770507812	8183714.000000000000	0
5	/model.4/cv1/conv/Conv_output_0_QuantizeLinear_Output	/model.4/cv1/conv/Conv_output_0_QuantizeLinear	/model.4/cv1/conv/Conv_output_0_DequantizeLinear	UINT8	1x64x80x80	NCHW	0.0688334777951	163	/data/banana-yolo26-spacemit-demo/.deps/custom_int8_engine/stage42_contract_repair/host_disable/tensors/05_model.4__cv1__conv__Conv_output_0_QuantizeLinear_Output.bin	46209636a814ac3b966295799028be7f8e3aef7f0f8002f3262348b239d38caa	/data/ncnn-logs/ai-team/2026-07-10/2026-07-10_06-32-46__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE42-INPROCESS-ORT-CONTRACT-REPAIR-AND-MODEL16-ORACLE-GATE-001__stage42-technical-rerun/artifacts/board/disable_boundaries/board_05.bin	1ce33b847d390ac05714304e85a8475ec5986cb50fa9c01e4cf27f8b5103118f	409600	1498	0.003657226563	4.000000000000	0.004104003906	0.071517453071	30	0.000000000000	0.000000000000	0.000000000000	0.000000000000	1.000000000000	-4:2,-3:9,-2:72,-1:673,0:408102,1:663,2:72,3:6,4:1	80.000000000000	215.000000000000	170.320244140625	69763172.000000000000	0	80.000000000000	215.000000000000	170.320300292969	69763195.000000000000	0
6	/model.4/cv2/conv/Conv_output_0_QuantizeLinear_Output	/model.4/cv2/conv/Conv_output_0_QuantizeLinear	/model.4/cv2/conv/Conv_output_0_DequantizeLinear	UINT8	1x128x80x80	NCHW	0.0660646632314	142	/data/banana-yolo26-spacemit-demo/.deps/custom_int8_engine/stage42_contract_repair/host_disable/tensors/06_model.4__cv2__conv__Conv_output_0_QuantizeLinear_Output.bin	27eb03fadcdc43e1e2b088e9b3aecec62e872189c61fc27d9b0db25786ad9cdb	/data/ncnn-logs/ai-team/2026-07-10/2026-07-10_06-32-46__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE42-INPROCESS-ORT-CONTRACT-REPAIR-AND-MODEL16-ORACLE-GATE-001__stage42-technical-rerun/artifacts/board/disable_boundaries/board_06.bin	98017b9889f55c82f5cadb1724086e5c7510b056862598d1c7a713d6c47f6b5a	819200	25994	0.031730957031	6.000000000000	0.034542236328	0.202761092291	29	0.000000000000	0.000000000000	0.000000000000	1.000000000000	2.000000000000	-6:2,-5:1,-4:16,-3:118,-2:838,-1:11877,0:793206,1:12141,2:860,3:120,4:18,5:2,6:1	62.000000000000	185.000000000000	130.064927978516	106549189.000000000000	0	62.000000000000	185.000000000000	130.064536132812	106548868.000000000000	0
7	/model.4/cv2/act/Mul_output_0_QuantizeLinear_Output	/model.4/cv2/act/Mul_output_0_QuantizeLinear	/model.4/cv2/act/Mul_output_0_DequantizeLinear	UINT8	1x128x80x80	NCHW	0.0302984528244	9	/data/banana-yolo26-spacemit-demo/.deps/custom_int8_engine/stage42_contract_repair/host_disable/tensors/07_model.4__cv2__act__Mul_output_0_QuantizeLinear_Output.bin	e7b1ee0420d282bcee3d168298c5aadf35f637f58982c6c93701df7e1bb0e55f	/data/ncnn-logs/ai-team/2026-07-10/2026-07-10_06-32-46__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE42-INPROCESS-ORT-CONTRACT-REPAIR-AND-MODEL16-ORACLE-GATE-001__stage42-technical-rerun/artifacts/board/disable_boundaries/board_07.bin	2927e4da8629e28c109376cf00e29b1066a3576ce6420500d997cb56f91de043	819200	11256	0.013740234375	9.000000000000	0.016860351563	0.155238916170	31	0.000000000000	0.000000000000	0.000000000000	1.000000000000	2.000000000000	-7:1,-6:2,-5:4,-4:30,-3:77,-2:986,-1:4487,0:807944,1:4506,2:1066,3:71,4:22,5:3,9:1	0.000000000000	98.000000000000	5.289644775391	4333277.000000000000	0	0.000000000000	98.000000000000	5.289505615234	4333163.000000000000	0
8	/model.16/cv2/act/Mul_output_0_QuantizeLinear_Output	/model.16/cv2/act/Mul_output_0_QuantizeLinear	/model.16/cv2/act/Mul_output_0_DequantizeLinear	UINT8	1x64x80x80	NCHW	0.021654414013	13	/data/banana-yolo26-spacemit-demo/.deps/custom_int8_engine/stage42_contract_repair/host_disable/tensors/08_model.16__cv2__act__Mul_output_0_QuantizeLinear_Output.bin	a97add1e85e86404b9cf0d29a86aaa1d170c71dabc6b556d9124de366f4dc0a2	/data/ncnn-logs/ai-team/2026-07-10/2026-07-10_06-32-46__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE42-INPROCESS-ORT-CONTRACT-REPAIR-AND-MODEL16-ORACLE-GATE-001__stage42-technical-rerun/artifacts/board/disable_boundaries/board_08.bin	b6acadcd9c0fd66ba3457d65e1b559a3d106baa31c53f549c42d80529f210093	409600	114490	0.279516601563	53.000000000000	1.333320312500	3.063036464493	4	0.000000000000	6.000000000000	8.000000000000	10.000000000000	18.000000000000	-53:1,-47:1,-44:1,-41:1,-39:1,-38:3,-36:1,-35:1,-34:2,-32:4,-29:7,-28:9,-27:5,-26:8,-25:7,-24:10,-23:14,-22:1,-21:27,-20:4,-19:94,-18:86,-17:131,-16:115,-15:182,-13:157,-12:218,-11:211,-10:1502,-9:4328,-8:5890,-7:3087,-6:7721,-5:4439,-4:3851,-3:9560,-2:1491,-1:14226,0:295110,1:14143,2:1591,3:9029,4:3758,5:4403,6:7543,7:2970,8:6100,9:4602,10:1688,11:212,12:192,13:161,15:202,16:95,17:128,18:84,19:99,20:2,21:38,22:1,23:10,24:6,25:10,26:5,27:5,28:6,29:2,31:2,32:3,35:2,40:1	0.000000000000	224.000000000000	24.117556152344	9878551.000000000000	0	0.000000000000	224.000000000000	24.114470214844	9877287.000000000000	0
9	/model.22/cv2/act/Mul_output_0_QuantizeLinear_Output	/model.22/cv2/act/Mul_output_0_QuantizeLinear	/model.22/cv2/act/Mul_output_0_DequantizeLinear	UINT8	1x256x20x20	NCHW	0.0641003027558	4	/data/banana-yolo26-spacemit-demo/.deps/custom_int8_engine/stage42_contract_repair/host_disable/tensors/09_model.22__cv2__act__Mul_output_0_QuantizeLinear_Output.bin	42b3e5a60ac36c33dfca9397e741e7fef170224005647996bfdea58b99b8fd07	/data/ncnn-logs/ai-team/2026-07-10/2026-07-10_06-32-46__codex__BANANA-YOLO26-CUSTOM-INT8-IME-ENGINE-STAGE42-INPROCESS-ORT-CONTRACT-REPAIR-AND-MODEL16-ORACLE-GATE-001__stage42-technical-rerun/artifacts/board/disable_boundaries/board_09.bin	d0fd6a398826d6b0dd6deb8a91380a03794ba6c3f88663ac9f27370c719fe0a4	102400	25844	0.252382812500	34.000000000000	0.623105468750	1.651502630183	3	0.000000000000	2.000000000000	3.000000000000	7.000000000000	16.000000000000	-34:1,-30:1,-28:2,-27:1,-25:3,-24:3,-22:1,-21:9,-20:6,-18:11,-17:16,-16:8,-15:9,-14:22,-13:22,-12:5,-11:45,-10:118,-9:26,-8:45,-7:357,-6:200,-5:112,-4:1022,-3:2160,-2:4071,-1:4704,0:76556,1:4444,2:4081,3:2213,4:1148,5:113,6:200,7:339,8:44,9:32,10:103,11:32,12:4,13:20,14:33,15:11,16:6,17:12,18:11,19:3,20:1,21:6,23:2,24:1,28:3,31:1,34:1	0.000000000000	164.000000000000	6.187607421875	633611.000000000000	0	0.000000000000	167.000000000000	6.188603515625	633713.000000000000	0
