resolution	arm	metric_schema_version	camera_requested	camera_effective_format	backend_reported_fps	capture_backend	opencv_threads	profile	flow	raw_v4l2_dequeued_compressed_buffer_fps_reference	measured_seconds	processed_frames	captured_decoded_frames	opencv_decoded_frame_fps	processed_displayed_fps	application_slot_replacements	application_slot_replacement_pct	consumer_loop_mean_ms	consumer_loop_p95_ms	consumer_loop_p99_ms	read_return_to_display_call_mean_ms	read_return_to_display_call_p95_ms	inference_mean_ms	inference_p95_ms	preprocess_mean_ms	render_mean_ms	display_mean_ms	mean_thermal_c	max_thermal_c	min_cpu0_4_khz	surface_definition	source_file
384	soak	2		640x480@60.000 MJPG	60.000000	V4L2	1	low-latency	latest-frame	30.002748000	1830.053712	27446	27446	14.997374022	14.997374022	0	0.000000000	61.917158	63.915326	67.900259	62.227337	64.670362	47.953995	49.554741	2.874214	2.950341	7.549310	66.827397	68.500000	1600000	decoded-read-return-to-GUI-display-call; not sensor-to-screen	r384-soak.metrics.tsv
