resolution	id	name	rank	shape	dim0	dim1	dim2	dim3	logical_elements	storage_bytes	layout	scale	scale_bits	zero_point	dtype	first_op	last_op	arena_offset
512	55	/model.8/m.0/m/m.1/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x16x16	1	64	16	16	16384	16384	NCHWc8_SPATIAL_INNER_V1	0.13001835346221924	0x3e052388	132	uint8	58	59	425984
512	56	/model.8/m.0/Concat_output_0_QuantizeLinear_Output	4	1x128x16x16	1	128	16	16	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.089061781764030457	0x3db66606	9	uint8	60	61	2064384
512	57	/model.8/m.0/cv3/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x16x16	1	128	16	16	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.08362184464931488	0x3dab41ee	121	uint8	61	62	458752
512	58	/model.8/Concat_output_0_QuantizeLinear_Output	4	1x384x16x16	1	384	16	16	98304	98304	NCHWc8_SPATIAL_INNER_V1	0.045013688504695892	0x3d386046	6	uint8	62	63	262144
512	59	/model.8/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x16x16	1	256	16	16	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.071746848523616791	0x3d92f003	143	uint8	63	64	196608
512	60	/model.8/cv2/act/Mul_output_0_QuantizeLinear_Output	4	1x256x16x16	1	256	16	16	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.032615300267934799	0x3d05979f	9	uint8	64	68	917504
512	61	/model.9/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x16x16	1	128	16	16	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.059507742524147034	0x3d73be64	131	uint8	65	66	360448
512	62	/model.9/Concat_output_0_QuantizeLinear_Output	4	1x512x16x16	1	512	16	16	131072	131072	NCHWc8_SPATIAL_INNER_V1	0.059507742524147034	0x3d73be64	131	uint8	66	67	0
512	63	/model.9/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x16x16	1	256	16	16	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.094948738813400269	0x3dc2747c	147	uint8	67	68	131072
512	64	/model.9/Add_output_0_QuantizeLinear_Output	4	1x256x16x16	1	256	16	16	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.054341588169336319	0x3d5e9549	10	uint8	68	69	196608
512	65	/model.10/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x16x16	1	256	16	16	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.088547512888908386	0x3db55866	135	uint8	69	87	131072
512	66	/model.10/Split_output_1_QuantizeLinear_Output	4	1x128x16x16	1	128	16	16	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.042742777615785599	0x3d2f130d	7	uint8	70	82	360448
512	67	/model.10/m/m.0/attn/qkv/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x16x16	1	256	16	16	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.11401121318340302	0x3de97eb6	121	uint8	71	74	196608
512	68	/model.10/m/m.0/attn/Split_output_1_QuantizeLinear_Output	4	1x2x32x256	1	2	32	256	16384	16384	ROW_MAJOR_U8_V1	0.059319499880075455	0x3d72f901	126	uint8	72	76	425984
512	69	/model.10/m/m.0/attn/Split_output_2_QuantizeLinear_Output	4	1x2x64x256	1	2	64	256	32768	32768	ROW_MAJOR_U8_V1	0.11401121318340302	0x3de97eb6	121	uint8	73	79	393216
512	70	/model.10/m/m.0/attn/Transpose_output_0_QuantizeLinear_Output	4	1x2x256x32	1	2	256	32	16384	16384	ROW_MAJOR_U8_V1	0.046277262270450592	0x3d3d8d3a	128	uint8	74	76	442368
512	71	/model.10/m/m.0/attn/Reshape_2_output_0_QuantizeLinear_Output	4	1x128x16x16	1	128	16	16	32768	32768	ROW_MAJOR_U8_V1	0.11401121318340302	0x3de97eb6	121	uint8	75	77	458752
512	72	/model.10/m/m.0/attn/MatMul_output_0_QuantizeLinear_Output	4	1x2x256x256	1	2	256	256	131072	131072	ROW_MAJOR_U8_V1	0.62591516971588135	0x3f203bfa	122	uint8	76	78	0
512	73	/model.10/m/m.0/attn/pe/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x16x16	1	128	16	16	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.052911285310983658	0x3d58b981	116	uint8	77	80	491520
512	74	/model.10/m/m.0/attn/Transpose_1_output_0_QuantizeLinear_Output	4	1x2x256x256	1	2	256	256	131072	131072	ROW_MAJOR_U8_V1	0.0033711211290210485	0x3b5cee07	0	uint8	78	79	1572864
512	75	/model.10/m/m.0/attn/MatMul_1_output_0_QuantizeLinear_Output	4	1x2x64x256	1	2	64	256	32768	32768	ROW_MAJOR_U8_V1	0.054226145148277283	0x3d5e1c3c	126	uint8	79	80	458752
512	76	/model.10/m/m.0/attn/Add_output_0_QuantizeLinear_Output	4	1x128x16x16	1	128	16	16	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.033318508416414261	0x3d0878fd	129	uint8	80	81	393216
512	77	/model.10/m/m.0/attn/proj/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x16x16	1	128	16	16	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.045027930289506912	0x3d386f35	126	uint8	81	82	458752
512	78	/model.10/m/m.0/Add_output_0_QuantizeLinear_Output	4	1x128x16x16	1	128	16	16	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.058968964964151382	0x3d718971	91	uint8	82	86	393216
512	79	/model.10/m/m.0/ffn/ffn.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x16x16	1	256	16	16	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.047968927770853043	0x3d447b11	175	uint8	83	84	196608
512	80	/model.10/m/m.0/ffn/ffn.0/act/Mul_output_0_QuantizeLinear_Output	4	1x256x16x16	1	256	16	16	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.015778223052620888	0x3c814155	18	uint8	84	85	917504
512	81	/model.10/m/m.0/ffn/ffn.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x16x16	1	128	16	16	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.051271319389343262	0x3d5201e0	131	uint8	85	86	360448
512	82	/model.10/Concat_output_0_QuantizeLinear_Output	4	1x256x16x16	1	256	16	16	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.077799133956432343	0x3d9f5527	97	uint8	87	88	196608
512	83	/model.10/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x16x16	1	256	16	16	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.083518043160438538	0x3dab0b82	150	uint8	88	165	131072
512	84	/model.12/Concat_output_0_QuantizeLinear_Output	4	1x384x32x32	1	384	32	32	393216	393216	NCHWc8_SPATIAL_INNER_V1	0.035356689244508743	0x3d10d22d	8	uint8	89	90	524288
512	85	/model.13/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x32x32	1	128	32	32	131072	131072	NCHWc8_SPATIAL_INNER_V1	0.066355191171169281	0x3d87e53b	154	uint8	90	105	0
512	86	/model.13/Split_output_1_QuantizeLinear_Output	4	1x64x32x32	1	64	32	32	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.027117649093270302	0x3cde25d5	10	uint8	91	105	196608
512	87	/model.13/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x32x32	1	32	32	32	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.040932368487119675	0x3d27a8b3	160	uint8	92	94	360448
512	88	/model.13/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x32x32	1	32	32	32	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.10580915957689285	0x3dd8b279	161	uint8	93	103	393216
512	89	/model.13/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x32x32	1	32	32	32	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.016063911840319633	0x3c839877	17	uint8	94	98	458752
512	90	/model.13/m.0/m/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x32x32	1	32	32	32	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.062664590775966644	0x3d80564b	124	uint8	95	96	360448
512	91	/model.13/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x32x32	1	32	32	32	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.033377349376678467	0x3d08b6b0	8	uint8	96	97	491520
512	92	/model.13/m.0/m/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x32x32	1	32	32	32	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.075904160737991333	0x3d9b73a4	126	uint8	97	98	360448
512	93	/model.13/m.0/m/m.0/Add_output_0_QuantizeLinear_Output	4	1x32x32x32	1	32	32	32	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.043123185634613037	0x3d30a1f0	13	uint8	98	102	491520
512	94	/model.13/m.0/m/m.1/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x32x32	1	32	32	32	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.060453910380601883	0x3d779e85	136	uint8	99	100	360448
512	95	/model.13/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x32x32	1	32	32	32	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.029237372800707817	0x3cef8337	10	uint8	100	101	458752
512	96	/model.13/m.0/m/m.1/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x32x32	1	32	32	32	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.10801505297422409	0x3ddd36ff	123	uint8	101	102	360448
512	97	/model.13/m.0/Concat_output_0_QuantizeLinear_Output	4	1x64x32x32	1	64	32	32	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.065601646900177002	0x3d865a28	13	uint8	103	104	917504
512	98	/model.13/m.0/cv3/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x32x32	1	64	32	32	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.079337522387504578	0x3da27bb6	109	uint8	104	105	983040
512	99	/model.13/Concat_output_0_QuantizeLinear_Output	4	1x192x32x32	1	192	32	32	196608	196608	NCHWc8_SPATIAL_INNER_V1	0.04654398187994957	0x3d3ea4e7	6	uint8	105	106	2621440
512	100	/model.13/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x32x32	1	128	32	32	131072	131072	NCHWc8_SPATIAL_INNER_V1	0.063790217041969299	0x3d82a472	144	uint8	106	131	0
512	101	/model.15/Concat_output_0_QuantizeLinear_Output	4	1x256x64x64	1	256	64	64	1048576	1048576	NCHWc8_SPATIAL_INNER_V1	0.030298452824354172	0x3cf83476	9	uint8	107	108	3145728
512	102	/model.16/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x64x64	1	64	64	64	262144	262144	NCHWc8_SPATIAL_INNER_V1	0.054235920310020447	0x3d5e267c	123	uint8	108	123	2883584
512	103	/model.16/Split_output_1_QuantizeLinear_Output	4	1x32x64x64	1	32	64	64	131072	131072	NCHWc8_SPATIAL_INNER_V1	0.01984323188662529	0x3ca28e46	14	uint8	109	123	1572864
512	104	/model.16/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x64x64	1	16	64	64	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.015949631109833717	0x3c82a8cd	158	uint8	110	112	196608
512	105	/model.16/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x64x64	1	16	64	64	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.062029197812080383	0x3d7e1254	137	uint8	111	121	917504
512	106	/model.16/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x16x64x64	1	16	64	64	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.0060616806149482727	0x3bc6a110	46	uint8	112	116	983040
512	107	/model.16/m.0/m/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x64x64	1	16	64	64	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.042971029877662659	0x3d300264	126	uint8	113	114	196608
512	108	/model.16/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x16x64x64	1	16	64	64	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.022775871679186821	0x3cba9477	12	uint8	114	115	1966080
512	109	/model.16/m.0/m/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x64x64	1	16	64	64	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.048800412565469742	0x3d47e2f1	134	uint8	115	116	196608
512	110	/model.16/m.0/m/m.0/Add_output_0_QuantizeLinear_Output	4	1x16x64x64	1	16	64	64	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.025245258584618568	0x3ccecf25	22	uint8	116	120	1966080
512	111	/model.16/m.0/m/m.1/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x64x64	1	16	64	64	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.045118827372789383	0x3d38ce85	160	uint8	117	118	196608
512	112	/model.16/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x16x64x64	1	16	64	64	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.01763974130153656	0x3c908138	16	uint8	118	119	983040
512	113	/model.16/m.0/m/m.1/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x64x64	1	16	64	64	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.11747727543115616	0x3df097ed	112	uint8	119	120	196608
512	114	/model.16/m.0/Concat_output_0_QuantizeLinear_Output	4	1x32x64x64	1	32	64	64	131072	131072	NCHWc8_SPATIAL_INNER_V1	0.077569164335727692	0x3d9edc95	11	uint8	121	122	1703936
512	115	/model.16/m.0/cv3/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x64x64	1	32	64	64	131072	131072	NCHWc8_SPATIAL_INNER_V1	0.10998081415891647	0x3de13d9f	135	uint8	122	123	1835008
512	116	/model.16/Concat_output_0_QuantizeLinear_Output	4	1x96x64x64	1	96	64	64	393216	393216	NCHWc8_SPATIAL_INNER_V1	0.052772171795368195	0x3d5827a2	5	uint8	123	124	524288
512	117	/model.16/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x64x64	1	64	64	64	262144	262144	NCHWc8_SPATIAL_INNER_V1	0.19224680960178375	0x3e44dc59	228	uint8	124	125	2883584
512	118	/model.16/cv2/act/Mul_output_0_QuantizeLinear_Output	4	1x64x64x64	1	64	64	64	262144	262144	NCHWc8_SPATIAL_INNER_V1	0.021654414013028145	0x3cb16499	13	uint8	125	128	524288
512	119	/model.17/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x32x32	1	64	32	32	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.051576007157564163	0x3d53415d	149	uint8	126	131	196608
512	120	/model.23/one2one_cv2.0/one2one_cv2.0.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x64x64	1	16	64	64	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.19740384817123413	0x3e4a243c	163	uint8	127	129	917504
512	121	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x64x64	1	64	64	64	262144	262144	NCHWc8_SPATIAL_INNER_V1	0.08443024754524231	0x3dace9c4	72	uint8	128	130	2883584
512	122	/model.23/one2one_cv2.0/one2one_cv2.0.0/act/Mul_output_0_QuantizeLinear_Output	4	1x16x64x64	1	16	64	64	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.07254529744386673	0x3d9492a1	4	uint8	129	132	983040
512	123	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.0/act/Mul_output_0_QuantizeLinear_Output	4	1x64x64x64	1	64	64	64	262144	262144	NCHWc8_SPATIAL_INNER_V1	0.061842020601034164	0x3d7d4e0f	5	uint8	130	133	524288
512	124	/model.18/Concat_output_0_QuantizeLinear_Output	4	1x192x32x32	1	192	32	32	196608	196608	NCHWc8_SPATIAL_INNER_V1	0.028906181454658508	0x3ceccca8	10	uint8	131	134	2621440
512	125	/model.23/one2one_cv2.0/one2one_cv2.0.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x64x64	1	16	64	64	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.082968197762966156	0x3da9eb3b	196	uint8	132	135	196608
512	126	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x80x64x64	1	80	64	64	327680	327680	NCHWc8_SPATIAL_INNER_V1	0.079637132585048676	0x3da318cb	124	uint8	133	136	1048576
512	127	/model.19/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x32x32	1	128	32	32	131072	131072	NCHWc8_SPATIAL_INNER_V1	0.070608995854854584	0x3d909b73	149	uint8	134	157	0
512	128	/model.23/one2one_cv2.0/one2one_cv2.0.1/act/Mul_output_0_QuantizeLinear_Output	4	1x16x64x64	1	16	64	64	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.020312905311584473	0x3ca66740	14	uint8	135	138	917504
512	129	/model.23/one2one_cv3.0/one2one_cv3.0.0/one2one_cv3.0.0.1/act/Mul_output_0_QuantizeLinear_Output	4	1x80x64x64	1	80	64	64	327680	327680	NCHWc8_SPATIAL_INNER_V1	0.041948772966861725	0x3d2bd27a	7	uint8	136	139	2097152
512	130	/model.19/Split_output_1_QuantizeLinear_Output	4	1x64x32x32	1	64	32	32	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.029936756938695908	0x3cf53dee	9	uint8	137	157	196608
512	131	/model.23/one2one_cv2.0/one2one_cv2.0.2/Conv_output_0_QuantizeLinear_Output	4	1x4x64x64	1	4	64	64	16384	32768	NCHWc8_SPATIAL_INNER_V1	0.035863187164068222	0x3d12e547	20	uint8	138	215	360448
512	132	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x80x64x64	1	80	64	64	327680	327680	NCHWc8_SPATIAL_INNER_V1	0.27134561538696289	0x3e8aedd0	158	uint8	139	142	1048576
512	133	/model.19/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x32x32	1	32	32	32	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.026612542569637299	0x3cda028c	163	uint8	140	143	393216
512	134	/model.19/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x32x32	1	32	32	32	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.1017024964094162	0x3dd04966	146	uint8	141	155	458752
512	135	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.0/act/Mul_output_0_QuantizeLinear_Output	4	1x80x64x64	1	80	64	64	327680	327680	NCHWc8_SPATIAL_INNER_V1	0.104732945561409	0x3dd67e3a	3	uint8	142	144	2097152
512	136	/model.19/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x32x32	1	32	32	32	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.009935133159160614	0x3c22c6f8	28	uint8	143	150	491520
512	137	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x80x64x64	1	80	64	64	327680	327680	NCHWc8_SPATIAL_INNER_V1	0.42859676480293274	0x3edb7109	126	uint8	144	146	1048576
512	138	/model.19/m.0/m/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x32x32	1	32	32	32	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.051157128065824509	0x3d518a23	148	uint8	145	147	393216
512	139	/model.23/one2one_cv3.0/one2one_cv3.0.1/one2one_cv3.0.1.1/act/Mul_output_0_QuantizeLinear_Output	4	1x80x64x64	1	80	64	64	327680	327680	NCHWc8_SPATIAL_INNER_V1	0.21858373284339905	0x3e5fd46a	1	uint8	146	148	2097152
512	140	/model.19/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x32x32	1	32	32	32	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.022386122494935989	0x3cb7631a	12	uint8	147	149	2064384
512	141	/model.23/one2one_cv3.0/one2one_cv3.0.2/Conv_output_0_QuantizeLinear_Output	4	1x80x64x64	1	80	64	64	327680	327680	NCHWc8_SPATIAL_INNER_V1	0.13677093386650085	0x3e0c0dae	250	uint8	148	215	1048576
512	142	/model.19/m.0/m/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x32x32	1	32	32	32	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.056255169212818146	0x3d666bd2	150	uint8	149	150	393216
512	143	/model.19/m.0/m/m.0/Add_output_0_QuantizeLinear_Output	4	1x32x32x32	1	32	32	32	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.024330643936991692	0x3cc7510f	23	uint8	150	154	2064384
512	144	/model.19/m.0/m/m.1/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x32x32	1	32	32	32	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.064189933240413666	0x3d837603	159	uint8	151	152	393216
512	145	/model.19/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x32x32	1	32	32	32	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.025236953049898148	0x3ccebdba	11	uint8	152	153	491520
512	146	/model.19/m.0/m/m.1/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x32x32	1	32	32	32	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.20101127028465271	0x3e4dd5e6	118	uint8	153	154	393216
512	147	/model.19/m.0/Concat_output_0_QuantizeLinear_Output	4	1x64x32x32	1	64	32	32	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.12044448405504227	0x3df6ab99	7	uint8	155	156	917504
512	148	/model.19/m.0/cv3/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x32x32	1	64	32	32	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.20208300650119781	0x3e4eeed9	174	uint8	156	157	983040
512	149	/model.19/Concat_output_0_QuantizeLinear_Output	4	1x192x32x32	1	192	32	32	196608	196608	NCHWc8_SPATIAL_INNER_V1	0.065188899636268616	0x3d8581c2	4	uint8	157	158	1376256
512	150	/model.19/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x32x32	1	128	32	32	131072	131072	NCHWc8_SPATIAL_INNER_V1	0.15817870199680328	0x3e21f999	221	uint8	158	159	0
512	151	/model.19/cv2/act/Mul_output_0_QuantizeLinear_Output	4	1x128x32x32	1	128	32	32	131072	131072	NCHWc8_SPATIAL_INNER_V1	0.021799353882670403	0x3cb2948f	13	uint8	159	162	786432
512	152	/model.20/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x16x16	1	128	16	16	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.076611436903476715	0x3d9ce675	161	uint8	160	165	393216
512	153	/model.23/one2one_cv2.1/one2one_cv2.1.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x32x32	1	16	32	32	16384	16384	NCHWc8_SPATIAL_INNER_V1	0.083069413900375366	0x3daa204c	103	uint8	161	163	425984
512	154	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x32x32	1	128	32	32	131072	131072	NCHWc8_SPATIAL_INNER_V1	0.14099609851837158	0x3e106148	67	uint8	162	164	0
512	155	/model.23/one2one_cv2.1/one2one_cv2.1.0/act/Mul_output_0_QuantizeLinear_Output	4	1x16x32x32	1	16	32	32	16384	16384	NCHWc8_SPATIAL_INNER_V1	0.050522100180387497	0x3d4ef043	6	uint8	163	166	442368
512	156	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.0/act/Mul_output_0_QuantizeLinear_Output	4	1x128x32x32	1	128	32	32	131072	131072	NCHWc8_SPATIAL_INNER_V1	0.10478691011667252	0x3dd69a85	3	uint8	164	167	786432
512	157	/model.21/Concat_output_0_QuantizeLinear_Output	4	1x384x16x16	1	384	16	16	98304	98304	NCHWc8_SPATIAL_INNER_V1	0.035356689244508743	0x3d10d22d	8	uint8	165	168	262144
512	158	/model.23/one2one_cv2.1/one2one_cv2.1.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x32x32	1	16	32	32	16384	16384	NCHWc8_SPATIAL_INNER_V1	0.075622953474521637	0x3d9ae035	135	uint8	166	169	425984
512	159	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x80x32x32	1	80	32	32	81920	81920	NCHWc8_SPATIAL_INNER_V1	0.15228866040706635	0x3e1bf18f	171	uint8	167	170	0
512	160	/model.22/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x16x16	1	256	16	16	65536	65536	NCHWc8_SPATIAL_INNER_V1	0.094661056995391846	0x3dc1dda8	118	uint8	168	198	131072
512	161	/model.23/one2one_cv2.1/one2one_cv2.1.1/act/Mul_output_0_QuantizeLinear_Output	4	1x16x32x32	1	16	32	32	16384	16384	NCHWc8_SPATIAL_INNER_V1	0.036710139364004135	0x3d165d5f	8	uint8	169	172	442368
512	162	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.1/act/Mul_output_0_QuantizeLinear_Output	4	1x80x32x32	1	80	32	32	81920	81920	NCHWc8_SPATIAL_INNER_V1	0.050976786762475967	0x3d50cd09	5	uint8	170	173	262144
512	163	/model.22/Split_output_1_QuantizeLinear_Output	4	1x128x16x16	1	128	16	16	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.029373534023761749	0x3cf0a0c4	9	uint8	171	198	393216
512	164	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv_output_0_QuantizeLinear_Output	4	1x4x32x32	1	4	32	32	4096	8192	NCHWc8_SPATIAL_INNER_V1	0.054239228367805481	0x3d5e29f4	2	uint8	172	215	344064
512	165	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x80x32x32	1	80	32	32	81920	81920	NCHWc8_SPATIAL_INNER_V1	0.43062198162078857	0x3edc7a7c	145	uint8	173	175	0
512	166	/model.22/m.0/m.0.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x16x16	1	64	16	16	16384	16384	NCHWc8_SPATIAL_INNER_V1	0.059839576482772827	0x3d751a58	139	uint8	174	176	425984
512	167	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.0/act/Mul_output_0_QuantizeLinear_Output	4	1x80x32x32	1	80	32	32	81920	81920	NCHWc8_SPATIAL_INNER_V1	0.18654435873031616	0x3e3f057c	1	uint8	175	177	262144
512	168	/model.22/m.0/m.0.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x64x16x16	1	64	16	16	16384	16384	NCHWc8_SPATIAL_INNER_V1	0.028201725333929062	0x3ce7074e	10	uint8	176	178	442368
512	169	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x80x32x32	1	80	32	32	81920	81920	NCHWc8_SPATIAL_INNER_V1	1.3330956697463989	0x3faaa2e1	55	uint8	177	179	0
512	170	/model.22/m.0/m.0.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x16x16	1	128	16	16	32768	32768	NCHWc8_SPATIAL_INNER_V1	0.095690280199050903	0x3dc3f944	133	uint8	178	180	458752
