resolution	id	name	rank	shape	dim0	dim1	dim2	dim3	logical_elements	storage_bytes	layout	scale	scale_bits	zero_point	dtype	first_op	last_op	arena_offset
768	0	images_QuantizeLinear_Output	4	1x3x768x768	1	3	768	768	1769472	4718592	NCHWc8_SPATIAL_INNER_V1	0.0039215688593685627	0x3b808081	0	uint8	0	1	0
768	1	/model.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x384x384	1	16	384	384	2359296	2359296	NCHWc8_SPATIAL_INNER_V1	0.62096840143203735	0x3f1ef7c9	128	uint8	1	2	4718592
768	2	/model.0/act/Mul_output_0_QuantizeLinear_Output	4	1x16x384x384	1	16	384	384	2359296	2359296	NCHWc8_SPATIAL_INNER_V1	0.31116288900375366	0x3e9f50be	1	uint8	2	3	0
768	3	/model.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x192x192	1	32	192	192	1179648	1179648	NCHWc8_SPATIAL_INNER_V1	1.114243745803833	0x3f8e9f8a	122	uint8	3	4	2359296
768	4	/model.1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x192x192	1	32	192	192	1179648	1179648	NCHWc8_SPATIAL_INNER_V1	0.58250099420547485	0x3f151ec9	0	uint8	4	5	3538944
768	5	/model.2/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x192x192	1	32	192	192	1179648	1179648	NCHWc8_SPATIAL_INNER_V1	0.83649581670761108	0x3f562497	155	uint8	5	11	2359296
768	6	/model.2/Split_output_1_QuantizeLinear_Output	4	1x16x192x192	1	16	192	192	589824	589824	NCHWc8_SPATIAL_INNER_V1	0.18348428606987	0x3e3be34e	2	uint8	6	11	3538944
768	7	/model.2/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x8x192x192	1	8	192	192	294912	294912	NCHWc8_SPATIAL_INNER_V1	0.038180503994226456	0x3d1c6329	176	uint8	7	8	4128768
768	8	/model.2/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x8x192x192	1	8	192	192	294912	294912	NCHWc8_SPATIAL_INNER_V1	0.012377118691802025	0x3c4ac966	22	uint8	8	9	4423680
768	9	/model.2/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x192x192	1	16	192	192	589824	589824	NCHWc8_SPATIAL_INNER_V1	0.52768832445144653	0x3f071695	179	uint8	9	10	0
768	10	/model.2/Concat_output_0_QuantizeLinear_Output	4	1x48x192x192	1	48	192	192	1769472	1769472	NCHWc8_SPATIAL_INNER_V1	0.32880854606628418	0x3ea85998	2	uint8	11	12	4718592
768	11	/model.2/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x192x192	1	64	192	192	2359296	2359296	NCHWc8_SPATIAL_INNER_V1	0.45538836717605591	0x3ee928aa	186	uint8	12	13	7077888
768	12	/model.2/cv2/act/Mul_output_0_QuantizeLinear_Output	4	1x64x192x192	1	64	192	192	2359296	2359296	NCHWc8_SPATIAL_INNER_V1	0.12448897212743759	0x3dfef413	2	uint8	13	14	9437184
768	13	/model.3/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x96x96	1	64	96	96	589824	589824	NCHWc8_SPATIAL_INNER_V1	0.10164494067430496	0x3dd02b39	157	uint8	14	15	0
768	14	/model.3/act/Mul_output_0_QuantizeLinear_Output	4	1x64x96x96	1	64	96	96	589824	589824	NCHWc8_SPATIAL_INNER_V1	0.040006101131439209	0x3d23dd70	7	uint8	15	16	589824
768	15	/model.4/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x96x96	1	64	96	96	589824	589824	NCHWc8_SPATIAL_INNER_V1	0.068833477795124054	0x3d8cf891	163	uint8	16	22	0
768	16	/model.4/Split_output_1_QuantizeLinear_Output	4	1x32x96x96	1	32	96	96	294912	294912	NCHWc8_SPATIAL_INNER_V1	0.022661056369543076	0x3cb9a3ae	12	uint8	17	22	4128768
768	17	/model.4/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x16x96x96	1	16	96	96	147456	147456	NCHWc8_SPATIAL_INNER_V1	0.043681725859642029	0x3d32eb9c	128	uint8	18	19	4423680
768	18	/model.4/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x16x96x96	1	16	96	96	147456	147456	NCHWc8_SPATIAL_INNER_V1	0.022688010707497597	0x3cb9dc35	12	uint8	19	20	4571136
768	19	/model.4/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x96x96	1	32	96	96	294912	294912	NCHWc8_SPATIAL_INNER_V1	0.079003848135471344	0x3da1ccc5	152	uint8	20	21	589824
768	20	/model.4/Concat_output_0_QuantizeLinear_Output	4	1x96x96x96	1	96	96	96	884736	884736	NCHWc8_SPATIAL_INNER_V1	0.03763701394200325	0x3d1a2945	15	uint8	22	23	1179648
768	21	/model.4/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x96x96	1	128	96	96	1179648	1179648	NCHWc8_SPATIAL_INNER_V1	0.066064663231372833	0x3d874ce9	142	uint8	23	24	2359296
768	22	/model.4/cv2/act/Mul_output_0_QuantizeLinear_Output	4	1x128x96x96	1	128	96	96	1179648	1179648	NCHWc8_SPATIAL_INNER_V1	0.030298452824354172	0x3cf83476	9	uint8	24	107	4718592
768	23	/model.5/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x48x48	1	128	48	48	294912	294912	NCHWc8_SPATIAL_INNER_V1	0.057099778205156326	0x3d69e175	136	uint8	25	26	589824
768	24	/model.5/act/Mul_output_0_QuantizeLinear_Output	4	1x128x48x48	1	128	48	48	294912	294912	NCHWc8_SPATIAL_INNER_V1	0.027727888897061348	0x3ce32599	10	uint8	26	27	884736
768	25	/model.6/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x48x48	1	128	48	48	294912	294912	NCHWc8_SPATIAL_INNER_V1	0.071361921727657318	0x3d922633	130	uint8	27	42	589824
768	26	/model.6/Split_output_1_QuantizeLinear_Output	4	1x64x48x48	1	64	48	48	147456	147456	NCHWc8_SPATIAL_INNER_V1	0.035990659147500992	0x3d136af1	8	uint8	28	42	4423680
768	27	/model.6/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x48x48	1	32	48	48	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.04358367994427681	0x3d3284cd	165	uint8	29	31	4571136
768	28	/model.6/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x48x48	1	32	48	48	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.11293179541826248	0x3de748c9	167	uint8	30	40	4644864
768	29	/model.6/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x48x48	1	32	48	48	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.016115730628371239	0x3c840523	17	uint8	31	35	884736
768	30	/model.6/m.0/m/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x48x48	1	32	48	48	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.062696672976016998	0x3d80671d	141	uint8	32	33	4571136
768	31	/model.6/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x48x48	1	32	48	48	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.029125306755304337	0x3cee9832	10	uint8	33	34	958464
768	32	/model.6/m.0/m/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x48x48	1	32	48	48	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.044328935444355011	0x3d359242	146	uint8	34	35	4571136
768	33	/model.6/m.0/m/m.0/Add_output_0_QuantizeLinear_Output	4	1x32x48x48	1	32	48	48	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.025938993319869041	0x3cd47e03	21	uint8	35	39	958464
768	34	/model.6/m.0/m/m.1/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x48x48	1	32	48	48	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.052987053990364075	0x3d5908f4	135	uint8	36	37	884736
768	35	/model.6/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x48x48	1	32	48	48	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.026028813794255257	0x3cd53a61	11	uint8	37	38	4571136
768	36	/model.6/m.0/m/m.1/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x48x48	1	32	48	48	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.076533496379852295	0x3d9cbd98	132	uint8	38	39	884736
768	37	/model.6/m.0/Concat_output_0_QuantizeLinear_Output	4	1x64x48x48	1	64	48	48	147456	147456	NCHWc8_SPATIAL_INNER_V1	0.04803607240319252	0x3d44c179	17	uint8	40	41	1032192
768	38	/model.6/m.0/cv3/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x48x48	1	64	48	48	147456	147456	NCHWc8_SPATIAL_INNER_V1	0.071232005953788757	0x3d91e216	121	uint8	41	42	2064384
768	39	/model.6/Concat_output_0_QuantizeLinear_Output	4	1x192x48x48	1	192	48	48	442368	442368	NCHWc8_SPATIAL_INNER_V1	0.038419272750616074	0x3d1d5d87	7	uint8	42	43	0
768	40	/model.6/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x48x48	1	128	48	48	294912	294912	NCHWc8_SPATIAL_INNER_V1	0.061128184199333191	0x3d7a618c	142	uint8	43	44	589824
768	41	/model.6/cv2/act/Mul_output_0_QuantizeLinear_Output	4	1x128x48x48	1	128	48	48	294912	294912	NCHWc8_SPATIAL_INNER_V1	0.028037777170538902	0x3ce5af7b	10	uint8	44	89	4128768
768	42	/model.7/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x24x24	1	256	24	24	147456	147456	NCHWc8_SPATIAL_INNER_V1	0.075696587562561035	0x3d9b06d0	144	uint8	45	46	442368
768	43	/model.7/act/Mul_output_0_QuantizeLinear_Output	4	1x256x24x24	1	256	24	24	147456	147456	NCHWc8_SPATIAL_INNER_V1	0.034168541431427002	0x3d0bf450	8	uint8	46	47	1032192
768	44	/model.8/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x24x24	1	256	24	24	147456	147456	NCHWc8_SPATIAL_INNER_V1	0.076210573315620422	0x3d9c144a	122	uint8	47	62	442368
768	45	/model.8/Split_output_1_QuantizeLinear_Output	4	1x128x24x24	1	128	24	24	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.037084359675645828	0x3d17e5c5	8	uint8	48	62	884736
768	46	/model.8/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x24x24	1	64	24	24	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.078175202012062073	0x3da01a52	153	uint8	49	51	958464
768	47	/model.8/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x24x24	1	64	24	24	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.096425510942935944	0x3dc57abd	127	uint8	50	60	995328
768	48	/model.8/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x64x24x24	1	64	24	24	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.032495331019163132	0x3d0519d3	9	uint8	51	55	4571136
768	49	/model.8/m.0/m/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x24x24	1	64	24	24	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.095939099788665771	0x3dc47bb8	120	uint8	52	53	958464
768	50	/model.8/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x64x24x24	1	64	24	24	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.0519237220287323	0x3d54adf8	5	uint8	53	54	4608000
768	51	/model.8/m.0/m/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x24x24	1	64	24	24	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.090949535369873047	0x3dba43c0	115	uint8	54	55	958464
768	52	/model.8/m.0/m/m.0/Add_output_0_QuantizeLinear_Output	4	1x64x24x24	1	64	24	24	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.054633613675832748	0x3d5fc77f	10	uint8	55	59	4608000
768	53	/model.8/m.0/m/m.1/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x24x24	1	64	24	24	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.099580615758895874	0x3dcbf0ec	94	uint8	56	57	958464
768	54	/model.8/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x64x24x24	1	64	24	24	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.064043141901493073	0x3d83290d	4	uint8	57	58	4571136
768	55	/model.8/m.0/m/m.1/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x24x24	1	64	24	24	36864	36864	NCHWc8_SPATIAL_INNER_V1	0.13001835346221924	0x3e052388	132	uint8	58	59	958464
768	56	/model.8/m.0/Concat_output_0_QuantizeLinear_Output	4	1x128x24x24	1	128	24	24	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.089061781764030457	0x3db66606	9	uint8	60	61	4644864
768	57	/model.8/m.0/cv3/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x24x24	1	128	24	24	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.08362184464931488	0x3dab41ee	121	uint8	61	62	1032192
768	58	/model.8/Concat_output_0_QuantizeLinear_Output	4	1x384x24x24	1	384	24	24	221184	221184	NCHWc8_SPATIAL_INNER_V1	0.045013688504695892	0x3d386046	6	uint8	62	63	589824
768	59	/model.8/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x24x24	1	256	24	24	147456	147456	NCHWc8_SPATIAL_INNER_V1	0.071746848523616791	0x3d92f003	143	uint8	63	64	442368
768	60	/model.8/cv2/act/Mul_output_0_QuantizeLinear_Output	4	1x256x24x24	1	256	24	24	147456	147456	NCHWc8_SPATIAL_INNER_V1	0.032615300267934799	0x3d05979f	9	uint8	64	68	2064384
768	61	/model.9/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x24x24	1	128	24	24	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.059507742524147034	0x3d73be64	131	uint8	65	66	811008
768	62	/model.9/Concat_output_0_QuantizeLinear_Output	4	1x512x24x24	1	512	24	24	294912	294912	NCHWc8_SPATIAL_INNER_V1	0.059507742524147034	0x3d73be64	131	uint8	66	67	0
768	63	/model.9/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x24x24	1	256	24	24	147456	147456	NCHWc8_SPATIAL_INNER_V1	0.094948738813400269	0x3dc2747c	147	uint8	67	68	294912
768	64	/model.9/Add_output_0_QuantizeLinear_Output	4	1x256x24x24	1	256	24	24	147456	147456	NCHWc8_SPATIAL_INNER_V1	0.054341588169336319	0x3d5e9549	10	uint8	68	69	442368
768	65	/model.10/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x24x24	1	256	24	24	147456	147456	NCHWc8_SPATIAL_INNER_V1	0.088547512888908386	0x3db55866	135	uint8	69	87	294912
768	66	/model.10/Split_output_1_QuantizeLinear_Output	4	1x128x24x24	1	128	24	24	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.042742777615785599	0x3d2f130d	7	uint8	70	82	811008
768	67	/model.10/m/m.0/attn/qkv/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x24x24	1	256	24	24	147456	147456	NCHWc8_SPATIAL_INNER_V1	0.11401121318340302	0x3de97eb6	121	uint8	71	74	442368
768	68	/model.10/m/m.0/attn/Split_output_1_QuantizeLinear_Output	4	1x2x32x576	1	2	32	576	36864	36864	ROW_MAJOR_U8_V1	0.059319499880075455	0x3d72f901	126	uint8	72	76	958464
768	69	/model.10/m/m.0/attn/Split_output_2_QuantizeLinear_Output	4	1x2x64x576	1	2	64	576	73728	73728	ROW_MAJOR_U8_V1	0.11401121318340302	0x3de97eb6	121	uint8	73	79	884736
768	70	/model.10/m/m.0/attn/Transpose_output_0_QuantizeLinear_Output	4	1x2x576x32	1	2	576	32	36864	36864	ROW_MAJOR_U8_V1	0.046277262270450592	0x3d3d8d3a	128	uint8	74	76	995328
768	71	/model.10/m/m.0/attn/Reshape_2_output_0_QuantizeLinear_Output	4	1x128x24x24	1	128	24	24	73728	73728	ROW_MAJOR_U8_V1	0.11401121318340302	0x3de97eb6	121	uint8	75	77	1032192
768	72	/model.10/m/m.0/attn/MatMul_output_0_QuantizeLinear_Output	4	1x2x576x576	1	2	576	576	663552	663552	ROW_MAJOR_U8_V1	0.62591516971588135	0x3f203bfa	122	uint8	76	78	1179648
768	73	/model.10/m/m.0/attn/pe/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x24x24	1	128	24	24	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.052911285310983658	0x3d58b981	116	uint8	77	80	1105920
768	74	/model.10/m/m.0/attn/Transpose_1_output_0_QuantizeLinear_Output	4	1x2x576x576	1	2	576	576	663552	663552	ROW_MAJOR_U8_V1	0.0033711211290210485	0x3b5cee07	0	uint8	78	79	2359296
768	75	/model.10/m/m.0/attn/MatMul_1_output_0_QuantizeLinear_Output	4	1x2x64x576	1	2	64	576	73728	73728	ROW_MAJOR_U8_V1	0.054226145148277283	0x3d5e1c3c	126	uint8	79	80	1032192
768	76	/model.10/m/m.0/attn/Add_output_0_QuantizeLinear_Output	4	1x128x24x24	1	128	24	24	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.033318508416414261	0x3d0878fd	129	uint8	80	81	884736
768	77	/model.10/m/m.0/attn/proj/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x24x24	1	128	24	24	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.045027930289506912	0x3d386f35	126	uint8	81	82	1032192
768	78	/model.10/m/m.0/Add_output_0_QuantizeLinear_Output	4	1x128x24x24	1	128	24	24	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.058968964964151382	0x3d718971	91	uint8	82	86	884736
768	79	/model.10/m/m.0/ffn/ffn.0/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x24x24	1	256	24	24	147456	147456	NCHWc8_SPATIAL_INNER_V1	0.047968927770853043	0x3d447b11	175	uint8	83	84	442368
768	80	/model.10/m/m.0/ffn/ffn.0/act/Mul_output_0_QuantizeLinear_Output	4	1x256x24x24	1	256	24	24	147456	147456	NCHWc8_SPATIAL_INNER_V1	0.015778223052620888	0x3c814155	18	uint8	84	85	2064384
768	81	/model.10/m/m.0/ffn/ffn.1/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x24x24	1	128	24	24	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.051271319389343262	0x3d5201e0	131	uint8	85	86	811008
768	82	/model.10/Concat_output_0_QuantizeLinear_Output	4	1x256x24x24	1	256	24	24	147456	147456	NCHWc8_SPATIAL_INNER_V1	0.077799133956432343	0x3d9f5527	97	uint8	87	88	442368
768	83	/model.10/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x256x24x24	1	256	24	24	147456	147456	NCHWc8_SPATIAL_INNER_V1	0.083518043160438538	0x3dab0b82	150	uint8	88	165	294912
768	84	/model.12/Concat_output_0_QuantizeLinear_Output	4	1x384x48x48	1	384	48	48	884736	884736	NCHWc8_SPATIAL_INNER_V1	0.035356689244508743	0x3d10d22d	8	uint8	89	90	7077888
768	85	/model.13/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x48x48	1	128	48	48	294912	294912	NCHWc8_SPATIAL_INNER_V1	0.066355191171169281	0x3d87e53b	154	uint8	90	105	0
768	86	/model.13/Split_output_1_QuantizeLinear_Output	4	1x64x48x48	1	64	48	48	147456	147456	NCHWc8_SPATIAL_INNER_V1	0.027117649093270302	0x3cde25d5	10	uint8	91	105	442368
768	87	/model.13/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x48x48	1	32	48	48	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.040932368487119675	0x3d27a8b3	160	uint8	92	94	811008
768	88	/model.13/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x48x48	1	32	48	48	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.10580915957689285	0x3dd8b279	161	uint8	93	103	884736
768	89	/model.13/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x48x48	1	32	48	48	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.016063911840319633	0x3c839877	17	uint8	94	98	1032192
768	90	/model.13/m.0/m/m.0/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x48x48	1	32	48	48	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.062664590775966644	0x3d80564b	124	uint8	95	96	811008
768	91	/model.13/m.0/m/m.0/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x48x48	1	32	48	48	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.033377349376678467	0x3d08b6b0	8	uint8	96	97	1105920
768	92	/model.13/m.0/m/m.0/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x48x48	1	32	48	48	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.075904160737991333	0x3d9b73a4	126	uint8	97	98	811008
768	93	/model.13/m.0/m/m.0/Add_output_0_QuantizeLinear_Output	4	1x32x48x48	1	32	48	48	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.043123185634613037	0x3d30a1f0	13	uint8	98	102	1105920
768	94	/model.13/m.0/m/m.1/cv1/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x48x48	1	32	48	48	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.060453910380601883	0x3d779e85	136	uint8	99	100	811008
768	95	/model.13/m.0/m/m.1/cv1/act/Mul_output_0_QuantizeLinear_Output	4	1x32x48x48	1	32	48	48	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.029237372800707817	0x3cef8337	10	uint8	100	101	1032192
768	96	/model.13/m.0/m/m.1/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x32x48x48	1	32	48	48	73728	73728	NCHWc8_SPATIAL_INNER_V1	0.10801505297422409	0x3ddd36ff	123	uint8	101	102	811008
768	97	/model.13/m.0/Concat_output_0_QuantizeLinear_Output	4	1x64x48x48	1	64	48	48	147456	147456	NCHWc8_SPATIAL_INNER_V1	0.065601646900177002	0x3d865a28	13	uint8	103	104	2064384
768	98	/model.13/m.0/cv3/conv/Conv_output_0_QuantizeLinear_Output	4	1x64x48x48	1	64	48	48	147456	147456	NCHWc8_SPATIAL_INNER_V1	0.079337522387504578	0x3da27bb6	109	uint8	104	105	2211840
768	99	/model.13/Concat_output_0_QuantizeLinear_Output	4	1x192x48x48	1	192	48	48	442368	442368	NCHWc8_SPATIAL_INNER_V1	0.04654398187994957	0x3d3ea4e7	6	uint8	105	106	3022848
768	100	/model.13/cv2/conv/Conv_output_0_QuantizeLinear_Output	4	1x128x48x48	1	128	48	48	294912	294912	NCHWc8_SPATIAL_INNER_V1	0.063790217041969299	0x3d82a472	144	uint8	106	131	0
