candidate	image_index	image	fp32_split_vs_unsplit_mae	fp32_split_vs_unsplit_max_abs	fp32_split_vs_unsplit_cosine	s8_vs_fp32_mae	s8_vs_fp32_max_abs	s8_vs_fp32_cosine	candidate_tail_vs_source_mae	candidate_tail_vs_source_max_abs	candidate_tail_vs_source_cosine	confidence_branch_collapsed	status
R211_VENDOR_LITERAL_SPLIT	11	000000001675.jpg	0.0	0.0	0.9999999999999999	122.10948756118616	634.6219215393066	0.8048562113641452	NA	NA	NA	0	pass
R211_VENDOR_LITERAL_SPLIT	12	000000001761.jpg	0.0	0.0	1.0000000000000002	97.71567763598429	624.7595748901367	0.9035161167564162	NA	NA	NA	0	pass
R211_VENDOR_LITERAL_SPLIT	13	000000001818.jpg	0.0	0.0	1.0000000000000002	108.49388675436377	599.9777984619141	0.8402765726420518	NA	NA	NA	0	pass
R211_VENDOR_LITERAL_SPLIT	14	000000001993.jpg	0.0	0.0	1.0000000000000002	109.17382860567835	585.5231513977051	0.8401755960275602	NA	NA	NA	0	pass
R211_VENDOR_LITERAL_SPLIT	15	000000002006.jpg	0.0	0.0	0.9999999999999999	110.94290982723236	609.5942764282227	0.7220742610208783	NA	NA	NA	0	pass
R211_VENDOR_LITERAL_SPLIT	16	000000002149.jpg	0.0	0.0	1.0	97.34970676259861	599.4001159667969	0.8790761345346174	NA	NA	NA	0	pass
R211_VENDOR_LITERAL_SPLIT	17	000000002153.jpg	0.0	0.0	1.0	77.91552882033918	440.1825370788574	0.9107400411470656	NA	NA	NA	0	pass
R211_VENDOR_LITERAL_SPLIT	18	000000002261.jpg	0.0	0.0	1.0	45.27910852043165	357.19276428222656	0.9652100934656298	NA	NA	NA	0	pass
R211_VENDOR_LITERAL_SPLIT	19	000000002532.jpg	0.0	0.0	1.0	36.23335211639603	373.2934875488281	0.9823703220817919	NA	NA	NA	0	pass
R211_VENDOR_LITERAL_SPLIT	20	000000002587.jpg	0.0	0.0	1.0000000000000002	89.87995644084282	542.1032409667969	0.8548399139197389	NA	NA	NA	0	pass
R211_VENDOR_LITERAL_SPLIT	21	000000002592.jpg	0.0	0.0	1.0	89.8036889132195	615.8256092071533	0.8826556522936198	NA	NA	NA	0	pass
R211_VENDOR_LITERAL_SPLIT	22	000000003156.jpg	0.0	0.0	1.0	122.52217452256215	616.6513843536377	0.7969705322947513	NA	NA	NA	0	pass
R211_VENDOR_LITERAL_SPLIT	23	000000003255.jpg	0.0	0.0	1.0000000000000002	43.33218846182029	558.4608001708984	0.9593106010238288	NA	NA	NA	0	pass
R211_VENDOR_LITERAL_SPLIT	24	000000003501.jpg	0.0	0.0	1.0	94.82635160471003	516.5983657836914	0.8355114621063237	NA	NA	NA	0	pass
R211_VENDOR_LITERAL_SPLIT	25	000000003661.jpg	0.0	0.0	1.0000000000000002	108.92467434788743	634.4495010375977	0.7942426079072603	NA	NA	NA	0	pass
R211_VENDOR_LITERAL_SPLIT	26	000000004134.jpg	0.0	0.0	1.0000000000000002	102.86643508132961	624.7708568572998	0.8102824251406177	NA	NA	NA	0	pass
R211_VENDOR_LITERAL_SPLIT	27	000000004395.jpg	0.0	0.0	1.0	123.25012635951241	624.1747436523438	0.8426685565347597	NA	NA	NA	0	pass
R211_VENDOR_LITERAL_SPLIT	28	000000005001.jpg	0.0	0.0	1.0	115.49382605748045	623.009105682373	0.8288742611157808	NA	NA	NA	0	pass
R211_VENDOR_LITERAL_SPLIT	29	000000005037.jpg	0.0	0.0	0.9999999999999998	118.07444581261939	635.0240154266357	0.7275949266263279	NA	NA	NA	0	pass
R211_VENDOR_LITERAL_SPLIT	30	000000005193.jpg	0.0	0.0	1.0	110.07586804401544	619.5542793273926	0.8249191675919151	NA	NA	NA	0	pass
R211_VENDOR_LITERAL_SPLIT	31	000000005477.jpg	0.0	0.0	1.0	93.22618581415878	637.0291957855225	0.7969444865106948	NA	NA	NA	0	pass
R211_VENDOR_LITERAL_SPLIT	32	000000005586.jpg	0.0	0.0	1.0	93.98260626107454	629.8070454597473	0.8046592337365882	NA	NA	NA	0	pass
R211_VENDOR_LITERAL_SPLIT	33	000000005992.jpg	0.0	0.0	1.0	118.54459166725476	627.4656009674072	0.7584385259089556	NA	NA	NA	0	pass
R211_VENDOR_LITERAL_SPLIT	34	000000006012.jpg	0.0	0.0	1.0	84.12241054120992	542.3530044555664	0.9022013839387298	NA	NA	NA	0	pass
R211_VENDOR_LITERAL_SPLIT	35	000000006040.jpg	0.0	0.0	1.0	84.40368981132904	595.9805526733398	0.8130455128384045	NA	NA	NA	0	pass
R211_VENDOR_LITERAL_SPLIT	36	000000006614.jpg	0.0	0.0	1.0	120.86015804055664	626.1509771347046	0.795697800549169	NA	NA	NA	0	pass
R211_VENDOR_LITERAL_SPLIT	37	000000006818.jpg	0.0	0.0	0.9999999999999999	110.78044089506069	615.3106231689453	0.7922316213643725	NA	NA	NA	0	pass
R211_VENDOR_LITERAL_SPLIT	38	000000007108.jpg	0.0	0.0	0.9999999999999999	113.53054212479128	628.3437080383301	0.8597084225854428	NA	NA	NA	0	pass
R211_VENDOR_LITERAL_SPLIT	39	000000007278.jpg	0.0	0.0	0.9999999999999998	28.284439309636753	446.5215148925781	0.9656407679311106	NA	NA	NA	0	pass
R211_VENDOR_LITERAL_SPLIT	40	000000007281.jpg	0.0	0.0	1.0	95.58335714116693	635.7849731445312	0.8520606443631278	NA	NA	NA	0	pass
