candidate	node_name	op_type	source_weight	quantized_weight	source_shape	quantized_shape	source_dtype	quantized_dtype	zero_point_dtype	zero_point_min	zero_point_max	scale_shape	axis	shape_match	mae_after_dequantize	max_abs_after_dequantize	cosine_after_dequantize	source_sha256	quantized_sha256
R211_VENDOR_LITERAL_SPLIT_run1b	/model.19/m.0/m/m.1/cv1/conv/Conv	Conv	model.19.m.0.m.1.cv1.conv.weight	model.19.m.0.m.1.cv1.conv.weight	32x32x3x3	32x32x3x3	float32	int8	int8	0	0	32	0	1	0.0011369854558934812	0.003673489671200514	0.9999156906795493	4538ad238a53664ed34e78e74f12f76b36ad7dcaed97c5c819c841b130ad6210	a888b2a1329ff79283d2791692ce122853bafae669ef6ebbd4b9d586eef6a3bb
R211_VENDOR_LITERAL_SPLIT_run1b	/model.19/m.0/m/m.1/cv2/conv/Conv	Conv	model.19.m.0.m.1.cv2.conv.weight	model.19.m.0.m.1.cv2.conv.weight	32x32x3x3	32x32x3x3	float32	int8	int8	0	0	32	0	1	0.0027649255557717664	0.01382136344909668	0.9998938828285411	79420109c63780c62b0a0d92f357ae2a594cc076ed4fe036d2b1375f7209a9b6	6ef80139c4a7031d687b696ce8459f318d2a05e91ebdb518993dc2bdf044c61f
R211_VENDOR_LITERAL_SPLIT_run1b	/model.19/m.0/cv3/conv/Conv	Conv	model.19.m.0.cv3.conv.weight	model.19.m.0.cv3.conv.weight	64x64x1x1	64x64x1x1	float32	int8	int8	0	0	64	0	1	0.0010954431320069902	0.007328391075134277	0.9999529756789991	18000326530cf90d7c2dd2b5543fc3a047e6828f1d10b023f6da64cd4695ecec	e59e73f9f17f2d4ff52e270dec090b4aa860425b8d714c41ac9352dc3d7289c5
R211_VENDOR_LITERAL_SPLIT_run1b	/model.19/cv2/conv/Conv	Conv	model.19.cv2.conv.weight	model.19.cv2.conv.weight	128x192x1x1	128x192x1x1	float32	int8	int8	0	0	128	0	1	0.0008949892530796116	0.010485703125596046	0.9998710211334578	c60f0460363d8db99fe9d51018f1affeb4be0540ab82d7e65e27db1286611bab	f02d665f2a695b98184f975bf56300022d7c671f9f63ea56b68d0c1d7d2be47f
R211_VENDOR_LITERAL_SPLIT_run1b	/model.20/conv/Conv	Conv	model.20.conv.weight	model.20.conv.weight	128x128x3x3	128x128x3x3	float32	int8	int8	0	0	128	0	1	0.0005847393924132587	0.0026394184678792953	0.9998951049555634	31c1155782ae5b215b1f6de15a03402c2d19d2bf664cb72e030405866f48b40e	67ab49fcf8d6fdb02b6e35d084687b7cf78457fe3c4757719f3cd893edc543a2
R211_VENDOR_LITERAL_SPLIT_run1b	/model.23/one2one_cv2.1/one2one_cv2.1.0/conv/Conv	Conv	model.23.one2one_cv2.1.0.conv.weight	model.23.one2one_cv2.1.0.conv.weight	16x128x3x3	16x128x3x3	float32	int8	int8	0	0	16	0	1	0.0013988249334193625	0.005168437957763672	0.9995743580523144	d12f73aedd2af75d665fe36a2c565b94118088072f82a4da526f8d0a1d50947c	82312d77faef6d2dbb2c6e2f05b7363be1c2a3a28c170ed61a7478877748de70
R211_VENDOR_LITERAL_SPLIT_run1b	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.0/conv/Conv	Conv	model.23.one2one_cv3.1.0.0.conv.weight	model.23.one2one_cv3.1.0.0.conv.weight	128x1x3x3	128x1x3x3	float32	int8	int8	0	0	128	0	1	0.0028053022214559555	0.01662970334291458	0.9999849452682966	863379ed00aaaac27fd60fd51f85d6497d578b380db81b29a6424dff4bb5b8e2	b0e9fd3619fe3fe2b570ad4acc15e78537238149d06c828f57303c0c7c25d5b8
R211_VENDOR_LITERAL_SPLIT_run1b	/model.23/one2one_cv2.1/one2one_cv2.1.1/conv/Conv	Conv	model.23.one2one_cv2.1.1.conv.weight	model.23.one2one_cv2.1.1.conv.weight	16x16x3x3	16x16x3x3	float32	int8	int8	0	0	16	0	1	0.0008368186395251041	0.00402631051838398	0.9998268030936048	652d2f79edc378e99ca35af5ba43c52a0d66733029d1d1a0e0fecd78c888fffd	21af1908f52219095bc6e65c71ef2a006cc395c4b4b19fb1c18d8bc935876ddf
R211_VENDOR_LITERAL_SPLIT_run1b	/model.23/one2one_cv3.1/one2one_cv3.1.0/one2one_cv3.1.0.1/conv/Conv	Conv	model.23.one2one_cv3.1.0.1.conv.weight	model.23.one2one_cv3.1.0.1.conv.weight	80x128x1x1	80x128x1x1	float32	int8	int8	0	0	80	0	1	0.0009087489969235918	0.004337571561336517	0.9999478643459792	32c1c0fb88abe93a74e89801ac308edd0837298c005a94b52c0fc5361e93ef5b	5372e1c68652462249dab0da38104daf9fbb546fee5236b834778b6686e85b9f
R211_VENDOR_LITERAL_SPLIT_run1b	/model.22/cv1/conv/Conv	Conv	model.22.cv1.conv.weight	model.22.cv1.conv.weight	256x384x1x1	256x384x1x1	float32	int8	int8	0	0	256	0	1	0.0011835750406698504	0.005546547472476959	0.9999590214989597	e4c8d0d31462fd5fee847ef1c5e7622dba8e266ed9d2f666ebb147f1aa96fb40	5fbd7ee90ea4b55f448581ed4f73dec73a7e671a235882d867744a66d7c5497b
R211_VENDOR_LITERAL_SPLIT_run1b	/model.23/one2one_cv2.1/one2one_cv2.1.2/Conv	Conv	model.23.one2one_cv2.1.2.weight	model.23.one2one_cv2.1.2.weight	4x16x1x1	4x16x1x1	float32	int8	int8	0	0	4	0	1	0.0016215654177358374	0.0034371321089565754	0.9999848585150326	8c7c2c35da42589edf8c29416cf5af08687862d9acb7e0210ad5de5e0e1763a3	d896782e8c41bd112b7153c092e5ea3a0d34d5a3a1f0a721e214e98027c043e6
R211_VENDOR_LITERAL_SPLIT_run1b	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.0/conv/Conv	Conv	model.23.one2one_cv3.1.1.0.conv.weight	model.23.one2one_cv3.1.1.0.conv.weight	80x1x3x3	80x1x3x3	float32	int8	int8	0	0	80	0	1	0.0030201611967944093	0.055061958730220795	0.9999782335390557	63ddd889670d0d7e17c8b3891ca407886d3e5321b40aa3947476a86e3dd73808	efd52965ad4015b49d3710cf937cda4dd90201944475d1075e34ffa7d9fedce1
R211_VENDOR_LITERAL_SPLIT_run1b	/model.22/m.0/m.0.0/cv1/conv/Conv	Conv	model.22.m.0.0.cv1.conv.weight	model.22.m.0.0.cv1.conv.weight	64x128x3x3	64x128x3x3	float32	int8	int8	0	0	64	0	1	0.001280704516802232	0.0053517818450927734	0.9998758688920124	1774e33bddb5b5268f7eb590e4b4d3fe0f3322ab82a694f668d596ecc87dd80e	840060421c7fa9c0d3cbe5464baa1f5c8b363eb84ff6f11dbaa0701fb8741432
R211_VENDOR_LITERAL_SPLIT_run1b	/model.23/one2one_cv3.1/one2one_cv3.1.1/one2one_cv3.1.1.1/conv/Conv	Conv	model.23.one2one_cv3.1.1.1.conv.weight	model.23.one2one_cv3.1.1.1.conv.weight	80x80x1x1	80x80x1x1	float32	int8	int8	0	0	80	0	1	0.002347194699660804	0.038105010986328125	0.9999575488985837	2d724251be5a0be09e00e55aab0a0bd6fb30c5c0b676c03a82b5fffef585331e	afaaf47ec2d389241c7837d9ce662395496f0b8c7b1473c97a23dab90f998e07
R211_VENDOR_LITERAL_SPLIT_run1b	/model.22/m.0/m.0.0/cv2/conv/Conv	Conv	model.22.m.0.0.cv2.conv.weight	model.22.m.0.0.cv2.conv.weight	128x64x3x3	128x64x3x3	float32	int8	int8	0	0	128	0	1	0.0009519485590599792	0.004379165358841419	0.9998845879301793	900403312b529c29a5c3834d1155424c80dbe169bedf4f6602abb7b03b82912e	2c12f0438b96d12d3047a7e0bb7cb59e729905251246a6bbce4001050c3ce805
R211_VENDOR_LITERAL_SPLIT_run1b	/model.23/one2one_cv3.1/one2one_cv3.1.2/Conv	Conv	model.23.one2one_cv3.1.2.weight	model.23.one2one_cv3.1.2.weight	80x80x1x1	80x80x1x1	float32	int8	int8	0	0	80	0	1	0.0008376729048177367	0.0023207664489746094	0.9999719786814771	fe218bedcdc405fe23434040163558db0ff952a4467ed2f5b8744ed4f2a4bed8	fecf4c82277cc03d219ff0f09b717ae2a0fa4d644cb15af1d2e90274974f5e13
R211_VENDOR_LITERAL_SPLIT_run1b	/model.22/m.0/m.0.1/attn/qkv/conv/Conv	Conv	model.22.m.0.1.attn.qkv.conv.weight	model.22.m.0.1.attn.qkv.conv.weight	256x128x1x1	256x128x1x1	float32	int8	int8	0	0	256	0	1	0.0008295068060558061	0.00559882540255785	0.9999603500104141	11bfe3cda657813e74abc18e2888733b1ac3fec5c749142b85fa3bfef8e2c87c	c596a60ded0c91c4638bd48a19e3a7da1ac5feb184377b23f22dc316a2030c71
R211_VENDOR_LITERAL_SPLIT_run1b	/model.22/m.0/m.0.1/attn/pe/conv/Conv	Conv	model.22.m.0.1.attn.pe.conv.weight	model.22.m.0.1.attn.pe.conv.weight	128x1x3x3	128x1x3x3	float32	int8	int8	0	0	128	0	1	0.00487565426917374	0.03950691223144531	0.9999856146231492	9aa3fd5738f4955ef31b4bf82fce6c7bbe36dce07f77cac927b34fd54178caf1	3d52e580cf26e038d91ae14180c65151e5e4beb1069195e7dfa742b9c0dfc00e
R211_VENDOR_LITERAL_SPLIT_run1b	/model.22/m.0/m.0.1/attn/proj/conv/Conv	Conv	model.22.m.0.1.attn.proj.conv.weight	model.22.m.0.1.attn.proj.conv.weight	128x128x1x1	128x128x1x1	float32	int8	int8	0	0	128	0	1	0.00046920576473961483	0.0017597675323486328	0.9999604306300655	644cdd9be1f3399cac745f8a89f655430d7449e34ff47f559d785427b73958cb	101a89565a58bd2d3899181db42fec3920a1c3f95d33ac784265634eae6a395b
R211_VENDOR_LITERAL_SPLIT_run1b	/model.22/m.0/m.0.1/ffn/ffn.0/conv/Conv	Conv	model.22.m.0.1.ffn.0.conv.weight	model.22.m.0.1.ffn.0.conv.weight	256x128x1x1	256x128x1x1	float32	int8	int8	0	0	256	0	1	0.0008986134759110097	0.004571235738694668	0.9999471425697357	239645e81b2ad646719622f2a8dddab03070a614d6bfa94e791dc81c50418a0a	3f00ddbdeb73034a6b27f776d2508b23600d79d50592dfc3dde6c976ae7fb9e5
R211_VENDOR_LITERAL_SPLIT_run1b	/model.22/m.0/m.0.1/ffn/ffn.1/conv/Conv	Conv	model.22.m.0.1.ffn.1.conv.weight	model.22.m.0.1.ffn.1.conv.weight	128x256x1x1	128x256x1x1	float32	int8	int8	0	0	128	0	1	0.0008795684631657495	0.003930339589715004	0.9999547856729056	32d4d0da9dd3529866e1ad028b0105971e0a84bd6488c993beea320c8f157311	cbefcba4b245fa6ee63c28f3922fa28d0aa72a4637ced9eeb14b5f4670814e54
R211_VENDOR_LITERAL_SPLIT_run1b	/model.22/cv2/conv/Conv	Conv	model.22.cv2.conv.weight	model.22.cv2.conv.weight	256x384x1x1	256x384x1x1	float32	int8	int8	0	0	256	0	1	0.000598877572665945	0.006128442473709583	0.9998751775624408	1f94cac08ca49dec072153a52ce246928903f9e69c65645ea1ac375db616e75b	44b097f1806c9ce28280ae886ae6e95557465d61ab2903adb3ce675a0aefb7de
R211_VENDOR_LITERAL_SPLIT_run1b	/model.23/one2one_cv2.2/one2one_cv2.2.0/conv/Conv	Conv	model.23.one2one_cv2.2.0.conv.weight	model.23.one2one_cv2.2.0.conv.weight	16x256x3x3	16x256x3x3	float32	int8	int8	0	0	16	0	1	0.0005593275695367001	0.002488199155777693	0.9986686536875713	429ea44ad7768d957691d036c3ec4d4f7a89a529961c45a854bd3d07269154c4	1525cbe82ab4483cd4feb3d7d295779ec305153724a69ffa1540d904b231ad0b
R211_VENDOR_LITERAL_SPLIT_run1b	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.0/conv/Conv	Conv	model.23.one2one_cv3.2.0.0.conv.weight	model.23.one2one_cv3.2.0.0.conv.weight	256x1x3x3	256x1x3x3	float32	int8	int8	0	0	256	0	1	0.0030071179052002764	0.032733917236328125	0.9999868977928693	72bbd1868f8104aa884100f26963dd5b97b408ece59ae5fcca1c01fb7de1598d	3b980098110a25097ecf0ae3bab156a73abc71053a6cfebab754110b9dd9cb01
R211_VENDOR_LITERAL_SPLIT_run1b	/model.23/one2one_cv2.2/one2one_cv2.2.1/conv/Conv	Conv	model.23.one2one_cv2.2.1.conv.weight	model.23.one2one_cv2.2.1.conv.weight	16x16x3x3	16x16x3x3	float32	int8	int8	0	0	16	0	1	0.001171086049299085	0.005659055896103382	0.999852282040797	a960e91c178ddbee4bfb2af5f695e2c42a220fd4acc85c744c8b17068bc3b9e7	46fe90d875dcdc9cb759b650482053af1a8c4dd449e2e5a13f1134fda0d50442
R211_VENDOR_LITERAL_SPLIT_run1b	/model.23/one2one_cv3.2/one2one_cv3.2.0/one2one_cv3.2.0.1/conv/Conv	Conv	model.23.one2one_cv3.2.0.1.conv.weight	model.23.one2one_cv3.2.0.1.conv.weight	80x256x1x1	80x256x1x1	float32	int8	int8	0	0	80	0	1	0.0006747551711459743	0.002604067325592041	0.9999532943397966	4fa5192a1b8b1e1b3de366aa1101ea7a33917cfe5c453a25b5b45b78c289c4af	083d796da7d1b964f09a3f2155536fab1e5bcfef964dc6f34663cddcc9f1a860
R211_VENDOR_LITERAL_SPLIT_run1b	/model.23/one2one_cv2.2/one2one_cv2.2.2/Conv	Conv	model.23.one2one_cv2.2.2.weight	model.23.one2one_cv2.2.2.weight	4x16x1x1	4x16x1x1	float32	int8	int8	0	0	4	0	1	0.0016016836671042256	0.0034313653595745564	0.9999846896713268	a7f78ed2a5d747a534cf669992ca1770531db78ba1ed5f0de137b2f43d19f4e1	b522d67d99bd6d9c78a4a12b39051cfa3faa0c239e754fef7e1b4771d25705e6
R211_VENDOR_LITERAL_SPLIT_run1b	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.0/conv/Conv	Conv	model.23.one2one_cv3.2.1.0.conv.weight	model.23.one2one_cv3.2.1.0.conv.weight	80x1x3x3	80x1x3x3	float32	int8	int8	0	0	80	0	1	0.0024508001436818936	0.0488128662109375	0.99998517606792	e6e32449fcc2e71feb6f16f19cf1b8ad5125c7af47699536e8ed7a40d157502b	9e4c7f93b3117ac507c9ca8a96b74eaff3086f1e601bd5fb43b68e482346388c
R211_VENDOR_LITERAL_SPLIT_run1b	/model.23/one2one_cv3.2/one2one_cv3.2.1/one2one_cv3.2.1.1/conv/Conv	Conv	model.23.one2one_cv3.2.1.1.conv.weight	model.23.one2one_cv3.2.1.1.conv.weight	80x80x1x1	80x80x1x1	float32	int8	int8	0	0	80	0	1	0.002310862430470113	0.031823158264160156	0.9999657395443484	c397d595ce48f6d48dd536087507c3674ce7724c1aa0076750bdcddd53e94f4f	96abf0a958550f436a1947d97ac09ee150b9ea1ef707cf0c9a252f6d362745b4
R211_VENDOR_LITERAL_SPLIT_run1b	/model.23/one2one_cv3.2/one2one_cv3.2.2/Conv	Conv	model.23.one2one_cv3.2.2.weight	model.23.one2one_cv3.2.2.weight	80x80x1x1	80x80x1x1	float32	int8	int8	0	0	80	0	1	0.001067323512979783	0.0030637383460998535	0.9999553594811335	acd86d86a3a976e2955302b40424523bd2640a174395c1f39a4e9e38a54f03fa	8d188d5bc87f4854a1d852d627e3ed6ed990dfd37bb7016a58ba8170d1f036b9
V9A33_PROJECT_EXACT_SPLIT_run1	/model.0/conv/Conv	Conv	model.0.conv.weight	model.0.conv.weight	16x3x3x3	16x3x3x3	float32	int8	int8	0	0	16	0	1	0.022556142118345533	0.09255662560462952	0.9999816241869873	e22500dcb8dca0f23875b66c55a3003b18d3d10928cc838ee5bef98dc98b11b2	f7ca1e1bef78aa45707a27241833457d9e6ac75a6dbcb617a1bf580413eec6bc
V9A33_PROJECT_EXACT_SPLIT_run1	/model.1/conv/Conv	Conv	model.1.conv.weight	model.1.conv.weight	32x16x3x3	32x16x3x3	float32	int8	int8	0	0	32	0	1	0.001627038955328292	0.006612896919250488	0.9999542069942322	a6a15755a22700172bffe614d58b79f61c52dc0cbd682df31f98c91aa5220130	b8b67145ad7105be0d72745ce1df44a9022862011e351fa75796be2322645933
V9A33_PROJECT_EXACT_SPLIT_run1	/model.2/cv1/conv/Conv	Conv	model.2.cv1.conv.weight	model.2.cv1.conv.weight	32x32x1x1	32x32x1x1	float32	int8	int8	0	0	32	0	1	0.0015062246431485349	0.0056122541427612305	0.9999558290718905	5e382e809489d2ee4194d0c577bb1f6186d38c12db934737d8725c1aebafc220	cd7bee92dd97b8411b04605daf8e38b4043fe6ed7419418cf0d8023ea7d86981
V9A33_PROJECT_EXACT_SPLIT_run1	/model.2/m.0/cv1/conv/Conv	Conv	model.2.m.0.cv1.conv.weight	model.2.m.0.cv1.conv.weight	8x16x3x3	8x16x3x3	float32	int8	int8	0	0	8	0	1	0.00015327363526079156	0.000581577536650002	0.9998953101243888	491796c756eaf17db25330ff37841bb2f42f2e3d715927ed649c5bd923bf5cc3	60699a187d0b3433515912c0a567e189c4ea91d1f435980fac9bec9ea141df76
V9A33_PROJECT_EXACT_SPLIT_run1	/model.2/m.0/cv2/conv/Conv	Conv	model.2.m.0.cv2.conv.weight	model.2.m.0.cv2.conv.weight	16x8x3x3	16x8x3x3	float32	int8	int8	0	0	16	0	1	0.030315802061724954	0.11695098876953125	0.9999369017186392	8135d6243d74b4e27567d755a8e2ba2fbc3f5f4f2caa1cea38aa73887aa95829	7b76a1788381c47185fd29de9d0b6d2142a38b23e59d600c2836252cbc5fa228
V9A33_PROJECT_EXACT_SPLIT_run1	/model.2/cv2/conv/Conv	Conv	model.2.cv2.conv.weight	model.2.cv2.conv.weight	64x48x1x1	64x48x1x1	float32	int8	int8	0	0	64	0	1	0.0012118311099340445	0.005568205378949642	0.999960289467614	1ad86b0890504b9cee6750559e2c2453307df57be8fd5a61f693bd9432da01e7	0e7610fb051f1282f30b6438104dcad7314a1ba1c75049d0e311630ff66084d3
V9A33_PROJECT_EXACT_SPLIT_run1	/model.3/conv/Conv	Conv	model.3.conv.weight	model.3.conv.weight	64x64x3x3	64x64x3x3	float32	int8	int8	0	0	64	0	1	0.0002365968231671735	0.0010397755540907383	0.9999313579863578	e44672cbbfa251a82dbd542bbe86bad6cddcd8ce8d2a4c9a2e3ccb47b019c44c	fce3b341fc694b856a0ff2ee6d2972b0aded8ab24b18bcdb993a487fd77d4edd
V9A33_PROJECT_EXACT_SPLIT_run1	/model.4/cv1/conv/Conv	Conv	model.4.cv1.conv.weight	model.4.cv1.conv.weight	64x64x1x1	64x64x1x1	float32	int8	int8	0	0	64	0	1	0.0011833947307460235	0.0062628984451293945	0.9999583570310059	b10ef437446e72501409d3fa97a2264549ed86e3774898d7f75cb16961a44081	5724c907475ef0fa280d38d7d4d84f02e7591194543c540d2f827f0a122c8140
V9A33_PROJECT_EXACT_SPLIT_run1	/model.4/m.0/cv1/conv/Conv	Conv	model.4.m.0.cv1.conv.weight	model.4.m.0.cv1.conv.weight	16x32x3x3	16x32x3x3	float32	int8	int8	0	0	16	0	1	0.0008597282741978783	0.003327850252389908	0.9999194930808551	87b7743489827a3827af7633d1dbb869ace4f9c560666da3ac331acfbde81dae	e3950aa13ea5b5d178000f98f043d240722c1991092ec4661f98fd9fe5f0c1be
V9A33_PROJECT_EXACT_SPLIT_run1	/model.4/m.0/cv2/conv/Conv	Conv	model.4.m.0.cv2.conv.weight	model.4.m.0.cv2.conv.weight	32x16x3x3	32x16x3x3	float32	int8	int8	0	0	32	0	1	0.0011366816322938196	0.004071526229381561	0.9999496458126323	2bd4fd356060dc0b39f4a0d29112fb402a04d61305e5b678932905095381cc3d	759f2b401563fdee24d485d76561b92b9afb87b515f0f3aa2d9d9546be23b6ba
V9A33_PROJECT_EXACT_SPLIT_run1	/model.4/cv2/conv/Conv	Conv	model.4.cv2.conv.weight	model.4.cv2.conv.weight	128x96x1x1	128x96x1x1	float32	int8	int8	0	0	128	0	1	0.001178122197963612	0.0048109544441103935	0.9999650881937222	a2bced9665bce9c4a1c21438d7d48f8d35cef419584d7f7bde5d7dfff49db2b8	ebc344d1df055db206dbbe677c7c4f23d4eab9edf0dc61489d709fb314e1fef1
V9A33_PROJECT_EXACT_SPLIT_run1	/model.5/conv/Conv	Conv	model.5.conv.weight	model.5.conv.weight	128x128x3x3	128x128x3x3	float32	int8	int8	0	0	128	0	1	0.0006145471119504067	0.007040782831609249	0.9998908645202452	2de86fdc0d300ce40782010a0efe49d89b7f7a2b3226d5bc5a61893ca663fe21	b88a0ebf8efe707f48e8d094217e5ccddab55bacc328e68790c0e9f07196504d
V9A33_PROJECT_EXACT_SPLIT_run1	/model.6/cv1/conv/Conv	Conv	model.6.cv1.conv.weight	model.6.cv1.conv.weight	128x128x1x1	128x128x1x1	float32	int8	int8	0	0	128	0	1	0.001152205585368729	0.005274653434753418	0.9999563471596137	744b84284d6eedfe337a2b8c0fb5c2a165c96c7bc2d5152ed9bf7de46b897590	5d91674bf265980fb721056e7ff5bde3534e67abc26853304613d39f31dfedaa
V9A33_PROJECT_EXACT_SPLIT_run1	/model.6/m.0/cv1/conv/Conv	Conv	model.6.m.0.cv1.conv.weight	model.6.m.0.cv1.conv.weight	32x64x1x1	32x64x1x1	float32	int8	int8	0	0	32	0	1	0.000735326130643088	0.0029265880584716797	0.9999726798657821	76295caf45367e86155070f0ce7584c479df3d191a197d3ce70ac05d041a5bd2	d9a4e6915147120dd1c70995cb49f31471a7255f958f3afa260a95ef40ede24d
V9A33_PROJECT_EXACT_SPLIT_run1	/model.6/m.0/cv2/conv/Conv	Conv	model.6.m.0.cv2.conv.weight	model.6.m.0.cv2.conv.weight	32x64x1x1	32x64x1x1	float32	int8	int8	0	0	32	0	1	0.002114221238651126	0.013632090762257576	0.999957181603377	4a012940c8c98f143204d49cd861bd4bbfc26651b0df88cc2920a0878dfe4e15	d11ceba5d7f49e02f3b2c01c71625ea5e147fb3277988add3fa1bc0c08659672
V9A33_PROJECT_EXACT_SPLIT_run1	/model.6/m.0/m/m.0/cv1/conv/Conv	Conv	model.6.m.0.m.0.cv1.conv.weight	model.6.m.0.m.0.cv1.conv.weight	32x32x3x3	32x32x3x3	float32	int8	int8	0	0	32	0	1	0.0013396496276578932	0.006324648857116699	0.999935581841366	a24b256697ed4238e33156978694f7b73aebf7bb2cef80d07e95930278a9352f	60edaa71fc4613c28d982af8c87c34f30cd4e5e58bc7bec2b94505ac94512a95
V9A33_PROJECT_EXACT_SPLIT_run1	/model.6/m.0/m/m.0/cv2/conv/Conv	Conv	model.6.m.0.m.0.cv2.conv.weight	model.6.m.0.m.0.cv2.conv.weight	32x32x3x3	32x32x3x3	float32	int8	int8	0	0	32	0	1	0.0007041723663534012	0.0036422181874513626	0.9999420049086137	6208c8619091b4f2e5b01b00e30f3cd44c904d9d707d7cac73ec7a8e12f58966	69ffc375cd5020cda9eb7370efc1fe24d8dd1fdb4f2e748325089716e11c90e9
V9A33_PROJECT_EXACT_SPLIT_run1	/model.6/m.0/m/m.1/cv1/conv/Conv	Conv	model.6.m.0.m.1.cv1.conv.weight	model.6.m.0.m.1.cv1.conv.weight	32x32x3x3	32x32x3x3	float32	int8	int8	0	0	32	0	1	0.0008168866844273155	0.0034613609313964844	0.9999398316566953	a884cde40ad5a992394165ff404d39bb39db6016aae88db33a2413a8ecbd194b	7411da07585f6f164f7c822f4a16d3da7bdb1bcd17cb17287cdd3dadbad2207e
V9A33_PROJECT_EXACT_SPLIT_run1	/model.6/m.0/m/m.1/cv2/conv/Conv	Conv	model.6.m.0.m.1.cv2.conv.weight	model.6.m.0.m.1.cv2.conv.weight	32x32x3x3	32x32x3x3	float32	int8	int8	0	0	32	0	1	0.0011493792549579496	0.005071333609521389	0.9999517046032327	4c8ba73f3447175c968220001db32007a1184159c3ecd1d9639a9ce1976e9c9b	273534559be5555d21b1d21473af95be299a999a1eba427a9e1a21020a4cc57a
V9A33_PROJECT_EXACT_SPLIT_run1	/model.6/m.0/cv3/conv/Conv	Conv	model.6.m.0.cv3.conv.weight	model.6.m.0.cv3.conv.weight	64x64x1x1	64x64x1x1	float32	int8	int8	0	0	64	0	1	0.0008543062616181984	0.0037229061126708984	0.9999705508638472	b65656a4a2cc369fb4101881173a800e2ae83dca390bb45ef3d2d305696057e2	c26b5af48c3f5e9ebf40dc22af58d806c40a75abe51d89ce0d93cf0073ca0994
V9A33_PROJECT_EXACT_SPLIT_run1	/model.6/cv2/conv/Conv	Conv	model.6.cv2.conv.weight	model.6.cv2.conv.weight	128x192x1x1	128x192x1x1	float32	int8	int8	0	0	128	0	1	0.0007813892333776532	0.0033746957778930664	0.9999557329109043	3bb7c8396ce3a1eaefa5d479437fedaafd1809761460cd9d00c768267a4d00ce	7739354dc9a286472e39d57add986ae06f570bb7c83f3051c189fdaeddf5944d
V9A33_PROJECT_EXACT_SPLIT_run1	/model.7/conv/Conv	Conv	model.7.conv.weight	model.7.conv.weight	256x128x3x3	256x128x3x3	float32	int8	int8	0	0	256	0	1	0.0005546679838592353	0.004590466618537903	0.999899626033717	87c9bd59f53419128bbc7b9f1b36f0ebffff5cc2109ad2c027c11a68b73e1877	8ac1b3733cb0d896fecee05d18fbdf93a7537b06fdd7a1473806b628260f609f
V9A33_PROJECT_EXACT_SPLIT_run1	/model.8/cv1/conv/Conv	Conv	model.8.cv1.conv.weight	model.8.cv1.conv.weight	256x256x1x1	256x256x1x1	float32	int8	int8	0	0	256	0	1	0.0010337266592880473	0.007049861364066601	0.9999543088714726	7ba188e3e0faca9714d8f5bd1b9145dd5b11e0ab2774f9d1ef486feeffea0614	ed7ef07e4d2c2ce4c47469f782e1d81113ef748ebc54e9217acbc11ee51e7ff3
V9A33_PROJECT_EXACT_SPLIT_run1	/model.8/m.0/cv1/conv/Conv	Conv	model.8.m.0.cv1.conv.weight	model.8.m.0.cv1.conv.weight	64x128x1x1	64x128x1x1	float32	int8	int8	0	0	64	0	1	0.0007516361064148214	0.00330960750579834	0.9999589645771629	b1935dcf695ca1fa13d1b1097ada44e8b56b7716f783b723af35b6b042087065	37ea5404eef2d213e0b7c41d320ebc857d97a7684391023f12244e3718ae03b0
V9A33_PROJECT_EXACT_SPLIT_run1	/model.8/m.0/cv2/conv/Conv	Conv	model.8.m.0.cv2.conv.weight	model.8.m.0.cv2.conv.weight	64x128x1x1	64x128x1x1	float32	int8	int8	0	0	64	0	1	0.0016226283014864062	0.007958732545375824	0.9999717911169519	642b8b75e8491f04035f9836714ff557f57677335f793d022f3cc3843ea9bf0f	d716839286ab18032dafaae5c2501b472134df251586566df8ea1e69744d1586
V9A33_PROJECT_EXACT_SPLIT_run1	/model.8/m.0/m/m.0/cv1/conv/Conv	Conv	model.8.m.0.m.0.cv1.conv.weight	model.8.m.0.m.0.cv1.conv.weight	64x64x3x3	64x64x3x3	float32	int8	int8	0	0	64	0	1	0.00133368565267461	0.0074776411056518555	0.9999188219588149	3acca604d841c3b63c9c0d44cf044226ab2278c87c32ca85a275f7b318a322c7	61c4b15ed66d68b241fb76f8d5ba64cfa7c537a19b062a36b39493fd9050694a
V9A33_PROJECT_EXACT_SPLIT_run1	/model.8/m.0/m/m.0/cv2/conv/Conv	Conv	model.8.m.0.m.0.cv2.conv.weight	model.8.m.0.m.0.cv2.conv.weight	64x64x3x3	64x64x3x3	float32	int8	int8	0	0	64	0	1	0.000663498720621214	0.004790008068084717	0.9999223318939651	002ff0e874b3ef609d4bbc7683e03a078b028d58caa32a3980429730a6f5434e	a66cb7faab43161d1f9da97608ac0ea364f9cd414a150800de753752582610ab
