candidate	image_index	image	surface	score_min	score_max	score_mean	positive_score_count	score_over_0_25_count	unique_class_count	collapsed
R211_PROJECT_EXACT_SPLIT_run1	43	000000007574.jpg	split-s8	0.002534151077270508	0.6054585576057434	0.022361446171998978	300	4	19	0
R211_PROJECT_EXACT_SPLIT_run1	44	000000007795.jpg	source-fp32	0.0002650320529937744	0.828110933303833	0.007443015463650227	300	2	32	0
R211_PROJECT_EXACT_SPLIT_run1	44	000000007795.jpg	split-fp32	0.0002650320529937744	0.828110933303833	0.007443015463650227	300	2	32	0
R211_PROJECT_EXACT_SPLIT_run1	44	000000007795.jpg	candidate-tail-on-fp32-boundaries	0.0002650320529937744	0.828110933303833	0.007443015463650227	300	2	32	0
R211_PROJECT_EXACT_SPLIT_run1	44	000000007795.jpg	split-s8	0.00021693110466003418	0.6054585576057434	0.006468466483056545	300	2	35	0
R211_PROJECT_EXACT_SPLIT_run1	45	000000007816.jpg	source-fp32	0.0003148317337036133	0.8906618356704712	0.019322386011481285	300	6	18	0
R211_PROJECT_EXACT_SPLIT_run1	45	000000007816.jpg	split-fp32	0.0003148317337036133	0.8906618356704712	0.019322386011481285	300	6	18	0
R211_PROJECT_EXACT_SPLIT_run1	45	000000007816.jpg	candidate-tail-on-fp32-boundaries	0.0003148317337036133	0.8906618356704712	0.019322386011481285	300	6	18	0
R211_PROJECT_EXACT_SPLIT_run1	45	000000007816.jpg	split-s8	0.0003465414047241211	0.6054585576057434	0.015165160410106182	300	6	18	0
R211_PROJECT_EXACT_SPLIT_run1	46	000000007818.jpg	source-fp32	0.0006843805313110352	0.7806293964385986	0.01141133438795805	300	3	25	0
R211_PROJECT_EXACT_SPLIT_run1	46	000000007818.jpg	split-fp32	0.0006843805313110352	0.7806293964385986	0.01141133438795805	300	3	25	0
R211_PROJECT_EXACT_SPLIT_run1	46	000000007818.jpg	candidate-tail-on-fp32-boundaries	0.0006843805313110352	0.7806293964385986	0.01141133438795805	300	3	25	0
R211_PROJECT_EXACT_SPLIT_run1	46	000000007818.jpg	split-s8	0.0006930828094482422	0.5	0.007004013750702143	300	2	27	0
R211_PROJECT_EXACT_SPLIT_run1	47	000000007977.jpg	source-fp32	0.0005180835723876953	0.9340082406997681	0.016433127224445343	300	4	23	0
R211_PROJECT_EXACT_SPLIT_run1	47	000000007977.jpg	split-fp32	0.0005180835723876953	0.9340082406997681	0.016433127224445343	300	4	23	0
R211_PROJECT_EXACT_SPLIT_run1	47	000000007977.jpg	candidate-tail-on-fp32-boundaries	0.0005180835723876953	0.9340082406997681	0.016433127224445343	300	4	23	0
R211_PROJECT_EXACT_SPLIT_run1	47	000000007977.jpg	split-s8	0.0004924535751342773	0.6054585576057434	0.012708505615592003	300	3	24	0
R211_PROJECT_EXACT_SPLIT_run1	48	000000007991.jpg	source-fp32	0.0031804442405700684	0.6384302973747253	0.02035011537373066	300	2	17	0
R211_PROJECT_EXACT_SPLIT_run1	48	000000007991.jpg	split-fp32	0.0031804442405700684	0.6384302973747253	0.02035011537373066	300	2	17	0
R211_PROJECT_EXACT_SPLIT_run1	48	000000007991.jpg	candidate-tail-on-fp32-boundaries	0.0031804442405700684	0.6384302973747253	0.02035011537373066	300	2	17	0
R211_PROJECT_EXACT_SPLIT_run1	48	000000007991.jpg	split-s8	0.0028482377529144287	0.6054585576057434	0.017687905579805374	300	2	21	0
R211_PROJECT_EXACT_SPLIT_run1	49	000000008021.jpg	source-fp32	0.00019291043281555176	0.9150665998458862	0.012308952398598194	300	4	29	0
R211_PROJECT_EXACT_SPLIT_run1	49	000000008021.jpg	split-fp32	0.00019291043281555176	0.9150665998458862	0.012308952398598194	300	4	29	0
R211_PROJECT_EXACT_SPLIT_run1	49	000000008021.jpg	candidate-tail-on-fp32-boundaries	0.00019291043281555176	0.9150665998458862	0.012308952398598194	300	4	29	0
R211_PROJECT_EXACT_SPLIT_run1	49	000000008021.jpg	split-s8	0.00021693110466003418	0.6054585576057434	0.010263648815453053	300	4	28	0
R211_PROJECT_EXACT_SPLIT_run1	50	000000008211.jpg	source-fp32	0.0005816519260406494	0.9157760143280029	0.017806829884648323	300	5	28	0
R211_PROJECT_EXACT_SPLIT_run1	50	000000008211.jpg	split-fp32	0.0005816519260406494	0.9157760143280029	0.017806829884648323	300	5	28	0
R211_PROJECT_EXACT_SPLIT_run1	50	000000008211.jpg	candidate-tail-on-fp32-boundaries	0.0005816519260406494	0.9157760143280029	0.017806829884648323	300	5	28	0
R211_PROJECT_EXACT_SPLIT_run1	50	000000008211.jpg	split-s8	0.0006224215030670166	0.6054585576057434	0.011413884349167347	300	5	24	0
R211_PROJECT_EXACT_SPLIT_run1	51	000000008277.jpg	source-fp32	0.00039374828338623047	0.5936727523803711	0.010264343582093716	300	3	17	0
R211_PROJECT_EXACT_SPLIT_run1	51	000000008277.jpg	split-fp32	0.00039374828338623047	0.5936727523803711	0.010264343582093716	300	3	17	0
R211_PROJECT_EXACT_SPLIT_run1	51	000000008277.jpg	candidate-tail-on-fp32-boundaries	0.00039374828338623047	0.5936727523803711	0.010264343582093716	300	3	17	0
R211_PROJECT_EXACT_SPLIT_run1	51	000000008277.jpg	split-s8	0.0006883442401885986	0.6054585576057434	0.010759462602436543	300	3	16	0
R211_PROJECT_EXACT_SPLIT_run1	52	000000008690.jpg	source-fp32	0.0002681910991668701	0.8251900672912598	0.013149269856512547	300	4	48	0
R211_PROJECT_EXACT_SPLIT_run1	52	000000008690.jpg	split-fp32	0.0002681910991668701	0.8251900672912598	0.013149269856512547	300	4	48	0
R211_PROJECT_EXACT_SPLIT_run1	52	000000008690.jpg	candidate-tail-on-fp32-boundaries	0.0002681910991668701	0.8251900672912598	0.013149269856512547	300	4	48	0
R211_PROJECT_EXACT_SPLIT_run1	52	000000008690.jpg	split-s8	0.0003781318664550781	0.6054585576057434	0.014557833783328533	300	6	44	0
R211_PROJECT_EXACT_SPLIT_run1	53	000000008762.jpg	source-fp32	0.001506716012954712	0.7885397672653198	0.024294300004839897	300	5	7	0
R211_PROJECT_EXACT_SPLIT_run1	53	000000008762.jpg	split-fp32	0.001506716012954712	0.7885397672653198	0.024294300004839897	300	5	7	0
R211_PROJECT_EXACT_SPLIT_run1	53	000000008762.jpg	candidate-tail-on-fp32-boundaries	0.001506716012954712	0.7885397672653198	0.024294300004839897	300	5	7	0
R211_PROJECT_EXACT_SPLIT_run1	53	000000008762.jpg	split-s8	0.0011175274848937988	0.44168466329574585	0.0188104510307312	300	5	8	0
R211_PROJECT_EXACT_SPLIT_run1	54	000000008844.jpg	source-fp32	0.0014725923538208008	0.8406751751899719	0.020466500893235207	300	4	11	0
R211_PROJECT_EXACT_SPLIT_run1	54	000000008844.jpg	split-fp32	0.0014725923538208008	0.8406751751899719	0.020466500893235207	300	4	11	0
R211_PROJECT_EXACT_SPLIT_run1	54	000000008844.jpg	candidate-tail-on-fp32-boundaries	0.0014725923538208008	0.8406751751899719	0.020466500893235207	300	4	11	0
R211_PROJECT_EXACT_SPLIT_run1	54	000000008844.jpg	split-s8	0.0017844438552856445	0.6054585576057434	0.019060444086790085	300	3	10	0
R211_PROJECT_EXACT_SPLIT_run1	55	000000009378.jpg	source-fp32	0.0003763139247894287	0.9166361093521118	0.02439042367041111	300	7	21	0
R211_PROJECT_EXACT_SPLIT_run1	55	000000009378.jpg	split-fp32	0.0003763139247894287	0.9166361093521118	0.02439042367041111	300	7	21	0
R211_PROJECT_EXACT_SPLIT_run1	55	000000009378.jpg	candidate-tail-on-fp32-boundaries	0.0003763139247894287	0.9166361093521118	0.02439042367041111	300	7	21	0
R211_PROJECT_EXACT_SPLIT_run1	55	000000009378.jpg	split-s8	0.0003781318664550781	0.6054585576057434	0.015630537644028664	300	4	23	0
R211_PROJECT_EXACT_SPLIT_run1	56	000000009400.jpg	source-fp32	0.00299757719039917	0.893412709236145	0.05540918931365013	300	21	17	0
R211_PROJECT_EXACT_SPLIT_run1	56	000000009400.jpg	split-fp32	0.00299757719039917	0.893412709236145	0.05540918931365013	300	21	17	0
R211_PROJECT_EXACT_SPLIT_run1	56	000000009400.jpg	candidate-tail-on-fp32-boundaries	0.00299757719039917	0.893412709236145	0.05540918931365013	300	21	17	0
R211_PROJECT_EXACT_SPLIT_run1	56	000000009400.jpg	split-s8	0.0028482377529144287	0.6054585576057434	0.04406456649303436	300	16	19	0
R211_PROJECT_EXACT_SPLIT_run1	57	000000009448.jpg	source-fp32	0.0001437067985534668	0.9378247261047363	0.0064790984615683556	300	2	34	0
R211_PROJECT_EXACT_SPLIT_run1	57	000000009448.jpg	split-fp32	0.0001437067985534668	0.9378247261047363	0.0064790984615683556	300	2	34	0
R211_PROJECT_EXACT_SPLIT_run1	57	000000009448.jpg	candidate-tail-on-fp32-boundaries	0.0001437067985534668	0.9378247261047363	0.0064790984615683556	300	2	34	0
R211_PROJECT_EXACT_SPLIT_run1	57	000000009448.jpg	split-s8	0.00019058585166931152	0.6054585576057434	0.005285782739520073	300	2	30	0
R211_PROJECT_EXACT_SPLIT_run1	58	000000009483.jpg	source-fp32	0.0005695223808288574	0.950772762298584	0.01925124041736126	300	6	25	0
R211_PROJECT_EXACT_SPLIT_run1	58	000000009483.jpg	split-fp32	0.0005695223808288574	0.950772762298584	0.01925124041736126	300	6	25	0
R211_PROJECT_EXACT_SPLIT_run1	58	000000009483.jpg	candidate-tail-on-fp32-boundaries	0.0005695223808288574	0.950772762298584	0.01925124041736126	300	6	25	0
R211_PROJECT_EXACT_SPLIT_run1	58	000000009483.jpg	split-s8	0.0006883442401885986	0.6054585576057434	0.015450412407517433	300	6	23	0
R211_PROJECT_EXACT_SPLIT_run1	59	000000009769.jpg	source-fp32	0.0002703070640563965	0.8280365467071533	0.007328802719712257	300	2	27	0
R211_PROJECT_EXACT_SPLIT_run1	59	000000009769.jpg	split-fp32	0.0002703070640563965	0.8280365467071533	0.007328802719712257	300	2	27	0
R211_PROJECT_EXACT_SPLIT_run1	59	000000009769.jpg	candidate-tail-on-fp32-boundaries	0.0002703070640563965	0.8280365467071533	0.007328802719712257	300	2	27	0
R211_PROJECT_EXACT_SPLIT_run1	59	000000009769.jpg	split-s8	0.0003082156181335449	0.6054585576057434	0.007199671119451523	300	2	24	0
R211_PROJECT_EXACT_SPLIT_run1	60	000000009891.jpg	source-fp32	0.0015436112880706787	0.9221092462539673	0.022931890562176704	300	7	15	0
R211_PROJECT_EXACT_SPLIT_run1	60	000000009891.jpg	split-fp32	0.0015436112880706787	0.9221092462539673	0.022931890562176704	300	7	15	0
R211_PROJECT_EXACT_SPLIT_run1	60	000000009891.jpg	candidate-tail-on-fp32-boundaries	0.0015436112880706787	0.9221092462539673	0.022931890562176704	300	7	15	0
R211_PROJECT_EXACT_SPLIT_run1	60	000000009891.jpg	split-s8	0.001587510108947754	0.6054585576057434	0.018985623493790627	300	6	17	0
R211_PROJECT_EXACT_SPLIT_run1	61	000000010092.jpg	source-fp32	0.0003579854965209961	0.7930840253829956	0.01356684323400259	300	4	38	0
R211_PROJECT_EXACT_SPLIT_run1	61	000000010092.jpg	split-fp32	0.0003579854965209961	0.7930840253829956	0.01356684323400259	300	4	38	0
R211_PROJECT_EXACT_SPLIT_run1	61	000000010092.jpg	candidate-tail-on-fp32-boundaries	0.0003579854965209961	0.7930840253829956	0.01356684323400259	300	4	38	0
R211_PROJECT_EXACT_SPLIT_run1	61	000000010092.jpg	split-s8	0.0003896355628967285	0.6054585576057434	0.013576595112681389	300	4	35	0
R211_PROJECT_EXACT_SPLIT_run1	62	000000010363.jpg	source-fp32	0.0003609657287597656	0.917294979095459	0.010366621427237988	300	2	33	0
R211_PROJECT_EXACT_SPLIT_run1	62	000000010363.jpg	split-fp32	0.0003609657287597656	0.917294979095459	0.010366621427237988	300	2	33	0
R211_PROJECT_EXACT_SPLIT_run1	62	000000010363.jpg	candidate-tail-on-fp32-boundaries	0.0003609657287597656	0.917294979095459	0.010366621427237988	300	2	33	0
R211_PROJECT_EXACT_SPLIT_run1	62	000000010363.jpg	split-s8	0.0003896355628967285	0.6054585576057434	0.007203198969364166	300	2	39	0
R211_PROJECT_EXACT_SPLIT_run1	63	000000010583.jpg	source-fp32	0.00033277273178100586	0.7472794651985168	0.00911887176334858	300	2	25	0
R211_PROJECT_EXACT_SPLIT_run1	63	000000010583.jpg	split-fp32	0.00033277273178100586	0.7472794651985168	0.00911887176334858	300	2	25	0
R211_PROJECT_EXACT_SPLIT_run1	63	000000010583.jpg	candidate-tail-on-fp32-boundaries	0.00033277273178100586	0.7472794651985168	0.00911887176334858	300	2	25	0
R211_PROJECT_EXACT_SPLIT_run1	63	000000010583.jpg	split-s8	0.0004487037658691406	0.6054585576057434	0.01054839976131916	300	4	29	0
R211_PROJECT_EXACT_SPLIT_run1	64	000000010764.jpg	source-fp32	2.238154411315918e-05	0.9543697834014893	0.005851068999618292	300	3	28	0
R211_PROJECT_EXACT_SPLIT_run1	64	000000010764.jpg	split-fp32	2.238154411315918e-05	0.9543697834014893	0.005851068999618292	300	3	28	0
R211_PROJECT_EXACT_SPLIT_run1	64	000000010764.jpg	candidate-tail-on-fp32-boundaries	2.238154411315918e-05	0.9543697834014893	0.005851068999618292	300	3	28	0
R211_PROJECT_EXACT_SPLIT_run1	64	000000010764.jpg	split-s8	2.3424625396728516e-05	0.6054585576057434	0.0040277354419231415	300	2	29	0
R211_PROJECT_EXACT_SPLIT_run1	65	000000010977.jpg	source-fp32	0.00010317564010620117	0.7797778844833374	0.009546447545289993	300	2	25	0
R211_PROJECT_EXACT_SPLIT_run1	65	000000010977.jpg	split-fp32	0.00010317564010620117	0.7797778844833374	0.009546447545289993	300	2	25	0
R211_PROJECT_EXACT_SPLIT_run1	65	000000010977.jpg	candidate-tail-on-fp32-boundaries	0.00010317564010620117	0.7797778844833374	0.009546447545289993	300	2	25	0
R211_PROJECT_EXACT_SPLIT_run1	65	000000010977.jpg	split-s8	0.0001125633716583252	0.5	0.007594619411975145	300	2	21	0
R211_PROJECT_EXACT_SPLIT_run1	66	000000011511.jpg	source-fp32	0.0006492435932159424	0.8940778970718384	0.02124442160129547	300	8	27	0
R211_PROJECT_EXACT_SPLIT_run1	66	000000011511.jpg	split-fp32	0.0006492435932159424	0.8940778970718384	0.02124442160129547	300	8	27	0
R211_PROJECT_EXACT_SPLIT_run1	66	000000011511.jpg	candidate-tail-on-fp32-boundaries	0.0006492435932159424	0.8940778970718384	0.02124442160129547	300	8	27	0
R211_PROJECT_EXACT_SPLIT_run1	66	000000011511.jpg	split-s8	0.0006996989250183105	0.6054585576057434	0.014122015796601772	300	5	26	0
R211_PROJECT_EXACT_SPLIT_run1	67	000000011699.jpg	source-fp32	0.0006155669689178467	0.9358227252960205	0.016938302665948868	300	5	31	0
R211_PROJECT_EXACT_SPLIT_run1	67	000000011699.jpg	split-fp32	0.0006155669689178467	0.9358227252960205	0.016938302665948868	300	5	31	0
R211_PROJECT_EXACT_SPLIT_run1	67	000000011699.jpg	candidate-tail-on-fp32-boundaries	0.0006155669689178467	0.9358227252960205	0.016938302665948868	300	5	31	0
R211_PROJECT_EXACT_SPLIT_run1	67	000000011699.jpg	split-s8	0.0006930828094482422	0.6054585576057434	0.012991429306566715	300	4	30	0
R211_PROJECT_EXACT_SPLIT_run1	68	000000011813.jpg	source-fp32	0.0003553330898284912	0.23988938331604004	0.005854795221239328	300	0	38	0
R211_PROJECT_EXACT_SPLIT_run1	68	000000011813.jpg	split-fp32	0.0003553330898284912	0.23988938331604004	0.005854795221239328	300	0	38	0
R211_PROJECT_EXACT_SPLIT_run1	68	000000011813.jpg	candidate-tail-on-fp32-boundaries	0.0003553330898284912	0.23988938331604004	0.005854795221239328	300	0	38	0
R211_PROJECT_EXACT_SPLIT_run1	68	000000011813.jpg	split-s8	0.0003781318664550781	0.5	0.007269736845046282	300	1	37	0
R211_PROJECT_EXACT_SPLIT_run1	69	000000012120.jpg	source-fp32	0.004256635904312134	0.9230790138244629	0.04025739058852196	300	12	6	0
R211_PROJECT_EXACT_SPLIT_run1	69	000000012120.jpg	split-fp32	0.004256635904312134	0.9230790138244629	0.04025739058852196	300	12	6	0
R211_PROJECT_EXACT_SPLIT_run1	69	000000012120.jpg	candidate-tail-on-fp32-boundaries	0.004256635904312134	0.9230790138244629	0.04025739058852196	300	12	6	0
R211_PROJECT_EXACT_SPLIT_run1	69	000000012120.jpg	split-s8	0.003805786371231079	0.5	0.029802566394209862	300	12	7	0
R211_PROJECT_EXACT_SPLIT_run1	70	000000012280.jpg	source-fp32	0.00028577446937561035	0.8006941080093384	0.007891381159424782	300	3	39	0
R211_PROJECT_EXACT_SPLIT_run1	70	000000012280.jpg	split-fp32	0.00028577446937561035	0.8006941080093384	0.007891381159424782	300	3	39	0
R211_PROJECT_EXACT_SPLIT_run1	70	000000012280.jpg	candidate-tail-on-fp32-boundaries	0.00028577446937561035	0.8006941080093384	0.007891381159424782	300	3	39	0
R211_PROJECT_EXACT_SPLIT_run1	70	000000012280.jpg	split-s8	0.0003465414047241211	0.35294023156166077	0.004714557901024818	300	1	35	0
R211_PROJECT_EXACT_SPLIT_run1	71	000000012576.jpg	source-fp32	0.0011799931526184082	0.9417951107025146	0.03760882094502449	300	13	25	0
R211_PROJECT_EXACT_SPLIT_run1	71	000000012576.jpg	split-fp32	0.0011799931526184082	0.9417951107025146	0.03760882094502449	300	13	25	0
R211_PROJECT_EXACT_SPLIT_run1	71	000000012576.jpg	candidate-tail-on-fp32-boundaries	0.0011799931526184082	0.9417951107025146	0.03760882094502449	300	13	25	0
R211_PROJECT_EXACT_SPLIT_run1	71	000000012576.jpg	split-s8	0.001269906759262085	0.6054585576057434	0.02623990923166275	300	7	22	0
R211_PROJECT_EXACT_SPLIT_run1	72	000000012639.jpg	source-fp32	0.0024336576461791992	0.9338443875312805	0.042098160833120346	300	14	15	0
R211_PROJECT_EXACT_SPLIT_run1	72	000000012639.jpg	split-fp32	0.0024336576461791992	0.9338443875312805	0.042098160833120346	300	14	15	0
R211_PROJECT_EXACT_SPLIT_run1	72	000000012639.jpg	candidate-tail-on-fp32-boundaries	0.0024336576461791992	0.9338443875312805	0.042098160833120346	300	14	15	0
R211_PROJECT_EXACT_SPLIT_run1	72	000000012639.jpg	split-s8	0.0023257434368133545	0.6054585576057434	0.02959411032497883	300	8	16	0
R211_PROJECT_EXACT_SPLIT_run1	73	000000012667.jpg	source-fp32	0.0002065598964691162	0.8980941772460938	0.005165702663362026	300	1	48	0
R211_PROJECT_EXACT_SPLIT_run1	73	000000012667.jpg	split-fp32	0.0002065598964691162	0.8980941772460938	0.005165702663362026	300	1	48	0
R211_PROJECT_EXACT_SPLIT_run1	73	000000012667.jpg	candidate-tail-on-fp32-boundaries	0.0002065598964691162	0.8980941772460938	0.005165702663362026	300	1	48	0
R211_PROJECT_EXACT_SPLIT_run1	73	000000012667.jpg	split-s8	0.00020635128021240234	0.6054585576057434	0.005116818938404322	300	1	51	0
R211_PROJECT_EXACT_SPLIT_run1	74	000000012748.jpg	source-fp32	0.00016900897026062012	0.9153695106506348	0.01068042777478695	300	3	35	0
R211_PROJECT_EXACT_SPLIT_run1	74	000000012748.jpg	split-fp32	0.00016900897026062012	0.9153695106506348	0.01068042777478695	300	3	35	0
R211_PROJECT_EXACT_SPLIT_run1	74	000000012748.jpg	candidate-tail-on-fp32-boundaries	0.00016900897026062012	0.9153695106506348	0.01068042777478695	300	3	35	0
R211_PROJECT_EXACT_SPLIT_run1	74	000000012748.jpg	split-s8	0.00020635128021240234	0.6054585576057434	0.01048267725855112	300	3	28	0
R211_PROJECT_EXACT_SPLIT_run1	75	000000013004.jpg	source-fp32	5.2303075790405273e-05	0.42542338371276855	0.0025959357153624296	300	1	50	0
R211_PROJECT_EXACT_SPLIT_run1	75	000000013004.jpg	split-fp32	5.2303075790405273e-05	0.42542338371276855	0.0025959357153624296	300	1	50	0
R211_PROJECT_EXACT_SPLIT_run1	75	000000013004.jpg	candidate-tail-on-fp32-boundaries	5.2303075790405273e-05	0.42542338371276855	0.0025959357153624296	300	1	50	0
R211_PROJECT_EXACT_SPLIT_run1	75	000000013004.jpg	split-s8	0.00012421607971191406	0.5	0.003737326944246888	300	1	46	0
R211_PROJECT_EXACT_SPLIT_run1	76	000000013177.jpg	source-fp32	0.00047329068183898926	0.9144015312194824	0.01039913110435009	300	2	36	0
R211_PROJECT_EXACT_SPLIT_run1	76	000000013177.jpg	split-fp32	0.00047329068183898926	0.9144015312194824	0.01039913110435009	300	2	36	0
R211_PROJECT_EXACT_SPLIT_run1	76	000000013177.jpg	candidate-tail-on-fp32-boundaries	0.00047329068183898926	0.9144015312194824	0.01039913110435009	300	2	36	0
R211_PROJECT_EXACT_SPLIT_run1	76	000000013177.jpg	split-s8	0.0006883442401885986	0.6054585576057434	0.013573921285569668	300	4	29	0
R211_PROJECT_EXACT_SPLIT_run1	77	000000013201.jpg	source-fp32	2.434849739074707e-05	0.9078317284584045	0.006197073496878147	300	2	31	0
R211_PROJECT_EXACT_SPLIT_run1	77	000000013201.jpg	split-fp32	2.434849739074707e-05	0.9078317284584045	0.006197073496878147	300	2	31	0
R211_PROJECT_EXACT_SPLIT_run1	77	000000013201.jpg	candidate-tail-on-fp32-boundaries	2.434849739074707e-05	0.9078317284584045	0.006197073496878147	300	2	31	0
R211_PROJECT_EXACT_SPLIT_run1	77	000000013201.jpg	split-s8	3.737211227416992e-05	0.6054585576057434	0.003920099698007107	300	2	29	0
R211_PROJECT_EXACT_SPLIT_run1	78	000000013291.jpg	source-fp32	0.0002377331256866455	0.9323714971542358	0.021613508462905884	300	7	23	0
R211_PROJECT_EXACT_SPLIT_run1	78	000000013291.jpg	split-fp32	0.0002377331256866455	0.9323714971542358	0.021613508462905884	300	7	23	0
R211_PROJECT_EXACT_SPLIT_run1	78	000000013291.jpg	candidate-tail-on-fp32-boundaries	0.0002377331256866455	0.9323714971542358	0.021613508462905884	300	7	23	0
R211_PROJECT_EXACT_SPLIT_run1	78	000000013291.jpg	split-s8	0.00024384260177612305	0.6054585576057434	0.01740303635597229	300	7	21	0
R211_PROJECT_EXACT_SPLIT_run1	79	000000013348.jpg	source-fp32	0.0015621483325958252	0.907477617263794	0.015793072059750557	300	3	7	0
R211_PROJECT_EXACT_SPLIT_run1	79	000000013348.jpg	split-fp32	0.0015621483325958252	0.907477617263794	0.015793072059750557	300	3	7	0
R211_PROJECT_EXACT_SPLIT_run1	79	000000013348.jpg	candidate-tail-on-fp32-boundaries	0.0015621483325958252	0.907477617263794	0.015793072059750557	300	3	7	0
R211_PROJECT_EXACT_SPLIT_run1	79	000000013348.jpg	split-s8	0.001587510108947754	0.6054585576057434	0.011697216890752316	300	1	6	0
R211_PROJECT_EXACT_SPLIT_run1	80	000000013546.jpg	source-fp32	0.0004731714725494385	0.8273839950561523	0.015406428836286068	300	6	25	0
R211_PROJECT_EXACT_SPLIT_run1	80	000000013546.jpg	split-fp32	0.0004731714725494385	0.8273839950561523	0.015406428836286068	300	6	25	0
R211_PROJECT_EXACT_SPLIT_run1	80	000000013546.jpg	candidate-tail-on-fp32-boundaries	0.0004731714725494385	0.8273839950561523	0.015406428836286068	300	6	25	0
R211_PROJECT_EXACT_SPLIT_run1	80	000000013546.jpg	split-s8	0.0004380345344543457	0.6054585576057434	0.010150406509637833	300	3	21	0
R211_PROJECT_EXACT_SPLIT_run1	81	000000013597.jpg	source-fp32	4.202127456665039e-05	0.7967712879180908	0.004504478070884943	300	1	50	0
R211_PROJECT_EXACT_SPLIT_run1	81	000000013597.jpg	split-fp32	4.202127456665039e-05	0.7967712879180908	0.004504478070884943	300	1	50	0
R211_PROJECT_EXACT_SPLIT_run1	81	000000013597.jpg	candidate-tail-on-fp32-boundaries	4.202127456665039e-05	0.7967712879180908	0.004504478070884943	300	1	50	0
R211_PROJECT_EXACT_SPLIT_run1	81	000000013597.jpg	split-s8	8.091330528259277e-05	0.6054585576057434	0.006389709189534187	300	3	55	0
R211_PROJECT_EXACT_SPLIT_run1	82	000000013659.jpg	source-fp32	0.006180852651596069	0.9089540243148804	0.06306776404380798	300	18	21	0
R211_PROJECT_EXACT_SPLIT_run1	82	000000013659.jpg	split-fp32	0.006180852651596069	0.9089540243148804	0.06306776404380798	300	18	21	0
R211_PROJECT_EXACT_SPLIT_run1	82	000000013659.jpg	candidate-tail-on-fp32-boundaries	0.006180852651596069	0.9089540243148804	0.06306776404380798	300	18	21	0
R211_PROJECT_EXACT_SPLIT_run1	82	000000013659.jpg	split-s8	0.0064446330070495605	0.6054585576057434	0.050284143537282944	300	13	19	0
R211_PROJECT_EXACT_SPLIT_run1	83	000000013729.jpg	source-fp32	0.0016581416130065918	0.9150824546813965	0.02889479324221611	300	8	27	0
R211_PROJECT_EXACT_SPLIT_run1	83	000000013729.jpg	split-fp32	0.0016581416130065918	0.9150824546813965	0.02889479324221611	300	8	27	0
R211_PROJECT_EXACT_SPLIT_run1	83	000000013729.jpg	candidate-tail-on-fp32-boundaries	0.0016581416130065918	0.9150824546813965	0.02889479324221611	300	8	27	0
R211_PROJECT_EXACT_SPLIT_run1	83	000000013729.jpg	split-s8	0.0016196370124816895	0.6054585576057434	0.026169482618570328	300	8	25	0
R211_PROJECT_EXACT_SPLIT_run1	84	000000013774.jpg	source-fp32	3.129243850708008e-05	0.8157198429107666	0.004150019027292728	300	1	44	0
R211_PROJECT_EXACT_SPLIT_run1	84	000000013774.jpg	split-fp32	3.129243850708008e-05	0.8157198429107666	0.004150019027292728	300	1	44	0
R211_PROJECT_EXACT_SPLIT_run1	84	000000013774.jpg	candidate-tail-on-fp32-boundaries	3.129243850708008e-05	0.8157198429107666	0.004150019027292728	300	1	44	0
R211_PROJECT_EXACT_SPLIT_run1	84	000000013774.jpg	split-s8	3.737211227416992e-05	0.5	0.0036642709746956825	300	2	44	0
R211_PROJECT_EXACT_SPLIT_run1	85	000000013923.jpg	source-fp32	0.0018603205680847168	0.8868443965911865	0.033653758466243744	300	9	23	0
R211_PROJECT_EXACT_SPLIT_run1	85	000000013923.jpg	split-fp32	0.0018603205680847168	0.8868443965911865	0.033653758466243744	300	9	23	0
R211_PROJECT_EXACT_SPLIT_run1	85	000000013923.jpg	candidate-tail-on-fp32-boundaries	0.0018603205680847168	0.8868443965911865	0.033653758466243744	300	9	23	0
R211_PROJECT_EXACT_SPLIT_run1	85	000000013923.jpg	split-s8	0.0017844438552856445	0.6054585576057434	0.031144561246037483	300	8	19	0
R211_PROJECT_EXACT_SPLIT_run1	86	000000014007.jpg	source-fp32	0.00031429529190063477	0.8667442798614502	0.007164254784584045	300	2	46	0
R211_PROJECT_EXACT_SPLIT_run1	86	000000014007.jpg	split-fp32	0.00031429529190063477	0.8667442798614502	0.007164254784584045	300	2	46	0
R211_PROJECT_EXACT_SPLIT_run1	86	000000014007.jpg	candidate-tail-on-fp32-boundaries	0.00031429529190063477	0.8667442798614502	0.007164254784584045	300	2	46	0
R211_PROJECT_EXACT_SPLIT_run1	86	000000014007.jpg	split-s8	0.0003082156181335449	0.5	0.004385261330753565	300	1	49	0
R211_PROJECT_EXACT_SPLIT_run1	87	000000014038.jpg	source-fp32	0.004312276840209961	0.7726680040359497	0.03043868951499462	300	3	24	0
R211_PROJECT_EXACT_SPLIT_run1	87	000000014038.jpg	split-fp32	0.004312276840209961	0.7726680040359497	0.03043868951499462	300	3	24	0
R211_PROJECT_EXACT_SPLIT_run1	87	000000014038.jpg	candidate-tail-on-fp32-boundaries	0.004312276840209961	0.7726680040359497	0.03043868951499462	300	3	24	0
R211_PROJECT_EXACT_SPLIT_run1	87	000000014038.jpg	split-s8	0.004043072462081909	0.6054585576057434	0.025912784039974213	300	1	23	0
