candidate	image_index	image	surface	shape	dtype	sha256	non_finite_count	minimum	maximum	mean	stddev	zero_count	nonzero_count	negative_count	positive_count	inference_ms	tail_ms	total_ms
R211_PROJECT_EXACT_SPLIT_run1	2	000000000724.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	99007d46394ca0a4448ebb157d7d965aff6e32775d8c015e093dae92105bc046	0	0.0	639.6116333007812	233.6514129638672	186.19566345214844	19	1781	0	1781	nan	3.873205	nan
R211_PROJECT_EXACT_SPLIT_run1	2	000000000724.jpg	split-s8	1x300x6	float32	04d9032b217f5f8778de789b9436b44019200a715062371fb79a5302df268e34	0	0.0	641.1988525390625	234.56410217285156	188.43783569335938	10	1790	0	1790	283.343459	3.731805	287.075264
R211_PROJECT_EXACT_SPLIT_run1	3	000000000802.jpg	source-fp32	1x300x6	float32	d15fab51adc73da1ddeeea5dc16d1bd68759906145024adb7a9b9972d0af00d4	0	-2.5233078002929688	639.65869140625	194.1685028076172	153.7303924560547	3	1797	1	1796	nan	nan	nan
R211_PROJECT_EXACT_SPLIT_run1	3	000000000802.jpg	split-fp32	1x300x6	float32	d15fab51adc73da1ddeeea5dc16d1bd68759906145024adb7a9b9972d0af00d4	0	-2.5233078002929688	639.65869140625	194.1685028076172	153.7303924560547	3	1797	1	1796	198.346851	3.944705	202.29155599999999
R211_PROJECT_EXACT_SPLIT_run1	3	000000000802.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	d15fab51adc73da1ddeeea5dc16d1bd68759906145024adb7a9b9972d0af00d4	0	-2.5233078002929688	639.65869140625	194.1685028076172	153.7303924560547	3	1797	1	1796	nan	3.895005	nan
R211_PROJECT_EXACT_SPLIT_run1	3	000000000802.jpg	split-s8	1x300x6	float32	3886ea459dc8050badd40f69335a9a0acb7d334b5dac9fc7c404ea9bd45ad234	0	-5.649497985839844	642.1473388671875	210.21446228027344	187.61007690429688	11	1789	5	1784	288.963666	4.082205	293.045871
R211_PROJECT_EXACT_SPLIT_run1	4	000000000885.jpg	source-fp32	1x300x6	float32	e38c08781a5c5b9ba22ba65d44094a900aa95220a6779776db009e3af97955ba	0	-0.3311920166015625	639.9005737304688	167.7603759765625	177.5912628173828	179	1621	1	1620	nan	nan	nan
R211_PROJECT_EXACT_SPLIT_run1	4	000000000885.jpg	split-fp32	1x300x6	float32	e38c08781a5c5b9ba22ba65d44094a900aa95220a6779776db009e3af97955ba	0	-0.3311920166015625	639.9005737304688	167.7603759765625	177.5912628173828	179	1621	1	1620	195.854248	4.041705	199.89595300000002
R211_PROJECT_EXACT_SPLIT_run1	4	000000000885.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	e38c08781a5c5b9ba22ba65d44094a900aa95220a6779776db009e3af97955ba	0	-0.3311920166015625	639.9005737304688	167.7603759765625	177.5912628173828	179	1621	1	1620	nan	3.957805	nan
R211_PROJECT_EXACT_SPLIT_run1	4	000000000885.jpg	split-s8	1x300x6	float32	afbf4b016569d52b4da8fe90ac599f39fb7418d3b158e4a49d4a9c5a717e79d0	0	-0.5002555847167969	640.500244140625	166.32986450195312	176.07884216308594	183	1617	1	1616	286.899763	4.278606	291.17836900000003
R211_PROJECT_EXACT_SPLIT_run1	5	000000001268.jpg	source-fp32	1x300x6	float32	b50170f7361fc56c5355f40764465377c94da847453dce2b7a33f869ebdce4b1	0	-1.9734344482421875	639.7655639648438	199.93824768066406	188.89149475097656	46	1754	7	1747	nan	nan	nan
R211_PROJECT_EXACT_SPLIT_run1	5	000000001268.jpg	split-fp32	1x300x6	float32	b50170f7361fc56c5355f40764465377c94da847453dce2b7a33f869ebdce4b1	0	-1.9734344482421875	639.7655639648438	199.93824768066406	188.89149475097656	46	1754	7	1747	212.53977	4.524806	217.06457600000002
R211_PROJECT_EXACT_SPLIT_run1	5	000000001268.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	b50170f7361fc56c5355f40764465377c94da847453dce2b7a33f869ebdce4b1	0	-1.9734344482421875	639.7655639648438	199.93824768066406	188.89149475097656	46	1754	7	1747	nan	3.890605	nan
R211_PROJECT_EXACT_SPLIT_run1	5	000000001268.jpg	split-s8	1x300x6	float32	a00068b00ad33381b1d8becc07101eb439e54b2a2c2ba65061c11623f32366a5	0	-19.0013427734375	639.6953125	201.6049346923828	192.9571075439453	63	1737	22	1715	293.363171	4.123706	297.48687700000005
R211_PROJECT_EXACT_SPLIT_run1	6	000000001353.jpg	source-fp32	1x300x6	float32	69bb41a00bee21c4336ef1e9501e0a1a3bbabb2b6ded7332a46473ac5a586473	0	-0.3432273864746094	640.67919921875	225.56381225585938	186.15196228027344	122	1678	2	1676	nan	nan	nan
R211_PROJECT_EXACT_SPLIT_run1	6	000000001353.jpg	split-fp32	1x300x6	float32	69bb41a00bee21c4336ef1e9501e0a1a3bbabb2b6ded7332a46473ac5a586473	0	-0.3432273864746094	640.67919921875	225.56381225585938	186.15196228027344	122	1678	2	1676	200.896455	4.064205	204.96066
R211_PROJECT_EXACT_SPLIT_run1	6	000000001353.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	69bb41a00bee21c4336ef1e9501e0a1a3bbabb2b6ded7332a46473ac5a586473	0	-0.3432273864746094	640.67919921875	225.56381225585938	186.15196228027344	122	1678	2	1676	nan	3.519204	nan
R211_PROJECT_EXACT_SPLIT_run1	6	000000001353.jpg	split-s8	1x300x6	float32	3f69d23bfdbf3abf97a0d9e6b84b04b09f6fec2c07856732923f0c9968c67edc	0	-0.2428913116455078	641.2850952148438	225.13868713378906	188.39259338378906	134	1666	1	1665	290.316068	4.473005	294.789073
R211_PROJECT_EXACT_SPLIT_run1	7	000000001425.jpg	source-fp32	1x300x6	float32	926d7febf05468f3133100da3755c17abb8d3b74a2f635f0849d3275b6ede8fb	0	-8.9993896484375	651.987548828125	211.483154296875	212.06964111328125	9	1791	20	1771	nan	nan	nan
R211_PROJECT_EXACT_SPLIT_run1	7	000000001425.jpg	split-fp32	1x300x6	float32	926d7febf05468f3133100da3755c17abb8d3b74a2f635f0849d3275b6ede8fb	0	-8.9993896484375	651.987548828125	211.483154296875	212.06964111328125	9	1791	20	1771	203.370757	4.270406	207.641163
R211_PROJECT_EXACT_SPLIT_run1	7	000000001425.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	926d7febf05468f3133100da3755c17abb8d3b74a2f635f0849d3275b6ede8fb	0	-8.9993896484375	651.987548828125	211.483154296875	212.06964111328125	9	1791	20	1771	nan	3.993105	nan
R211_PROJECT_EXACT_SPLIT_run1	7	000000001425.jpg	split-s8	1x300x6	float32	7f2bccd55e41acfcdb6a92d1411a2d63c5ca640606211f0a84f6cc4a3b99ce09	0	-8.39215087890625	644.0277709960938	220.91049194335938	220.7399444580078	13	1787	60	1727	292.32627	4.168005	296.494275
R211_PROJECT_EXACT_SPLIT_run1	8	000000001503.jpg	source-fp32	1x300x6	float32	b47880ab6840a6afffd8bc1c44715c4ac9d9914b2619b03ec64499534f7ff162	0	-7.826324462890625	640.395751953125	288.802490234375	228.15711975097656	2	1798	10	1788	nan	nan	nan
R211_PROJECT_EXACT_SPLIT_run1	8	000000001503.jpg	split-fp32	1x300x6	float32	b47880ab6840a6afffd8bc1c44715c4ac9d9914b2619b03ec64499534f7ff162	0	-7.826324462890625	640.395751953125	288.802490234375	228.15711975097656	2	1798	10	1788	204.850259	4.428706	209.278965
R211_PROJECT_EXACT_SPLIT_run1	8	000000001503.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	b47880ab6840a6afffd8bc1c44715c4ac9d9914b2619b03ec64499534f7ff162	0	-7.826324462890625	640.395751953125	288.802490234375	228.15711975097656	2	1798	10	1788	nan	3.600704	nan
R211_PROJECT_EXACT_SPLIT_run1	8	000000001503.jpg	split-s8	1x300x6	float32	00c12e6c856a9f456a2d7dbd8c1730d497c3fc19bb7c2ca1f534494623aaf25a	0	-1.888671875	641.371337890625	278.91119384765625	226.81739807128906	2	1798	8	1790	285.331261	4.328405	289.65966599999996
R211_PROJECT_EXACT_SPLIT_run1	9	000000001532.jpg	source-fp32	1x300x6	float32	a06c26fa4633cfa6f66ed302e12c1467d3eed10da2a43df36d759a252cabea9e	0	-0.0029773712158203125	640.024658203125	266.5802307128906	224.30494689941406	80	1720	1	1719	nan	nan	nan
R211_PROJECT_EXACT_SPLIT_run1	9	000000001532.jpg	split-fp32	1x300x6	float32	a06c26fa4633cfa6f66ed302e12c1467d3eed10da2a43df36d759a252cabea9e	0	-0.0029773712158203125	640.024658203125	266.5802307128906	224.30494689941406	80	1720	1	1719	200.023353	4.637606	204.660959
R211_PROJECT_EXACT_SPLIT_run1	9	000000001532.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	a06c26fa4633cfa6f66ed302e12c1467d3eed10da2a43df36d759a252cabea9e	0	-0.0029773712158203125	640.024658203125	266.5802307128906	224.30494689941406	80	1720	1	1719	nan	3.930105	nan
R211_PROJECT_EXACT_SPLIT_run1	9	000000001532.jpg	split-s8	1x300x6	float32	1a37fd10682cb77c23935f819d5ddc3b6ca3c87b9254bd81fc967008dff1ad04	0	-0.223236083984375	639.6953125	272.5159912109375	228.0753173828125	82	1718	1	1717	283.164758	4.264606	287.429364
R211_PROJECT_EXACT_SPLIT_run1	10	000000001584.jpg	source-fp32	1x300x6	float32	940becfa52e4399568f967e831a4ccaa7d76af1859a584ec20b74dbd2592b79f	0	0.0	640.2247314453125	209.10108947753906	190.92030334472656	205	1595	0	1595	nan	nan	nan
R211_PROJECT_EXACT_SPLIT_run1	10	000000001584.jpg	split-fp32	1x300x6	float32	940becfa52e4399568f967e831a4ccaa7d76af1859a584ec20b74dbd2592b79f	0	0.0	640.2247314453125	209.10108947753906	190.92030334472656	205	1595	0	1595	209.113465	4.524606	213.638071
R211_PROJECT_EXACT_SPLIT_run1	10	000000001584.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	940becfa52e4399568f967e831a4ccaa7d76af1859a584ec20b74dbd2592b79f	0	0.0	640.2247314453125	209.10108947753906	190.92030334472656	205	1595	0	1595	nan	3.877706	nan
R211_PROJECT_EXACT_SPLIT_run1	10	000000001584.jpg	split-s8	1x300x6	float32	d19e354c0c2423b216984a263548113da546ad5bc84ea1db34dd0e596dcc3fa6	0	-0.669708251953125	639.7098999023438	208.2042999267578	190.74147033691406	210	1590	3	1587	297.887377	4.080506	301.96788300000003
R211_PROJECT_EXACT_SPLIT_run1	11	000000001675.jpg	source-fp32	1x300x6	float32	a211f13a05bdd15833e492361fcd7086e694315cfde1ecdf726b43ae85f3004a	0	-3.8618927001953125	647.2237548828125	256.6430969238281	254.1544952392578	12	1788	40	1748	nan	nan	nan
R211_PROJECT_EXACT_SPLIT_run1	11	000000001675.jpg	split-fp32	1x300x6	float32	a211f13a05bdd15833e492361fcd7086e694315cfde1ecdf726b43ae85f3004a	0	-3.8618927001953125	647.2237548828125	256.6430969238281	254.1544952392578	12	1788	40	1748	196.99715	3.973305	200.97045500000002
R211_PROJECT_EXACT_SPLIT_run1	11	000000001675.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	a211f13a05bdd15833e492361fcd7086e694315cfde1ecdf726b43ae85f3004a	0	-3.8618927001953125	647.2237548828125	256.6430969238281	254.1544952392578	12	1788	40	1748	nan	4.091306	nan
R211_PROJECT_EXACT_SPLIT_run1	11	000000001675.jpg	split-s8	1x300x6	float32	0f828a084a2197718d27c4fa9b1a1c8cd80c2692787f0c901baab13c44155bbf	0	-8.047256469726562	644.63134765625	243.2332305908203	250.8394317626953	5	1795	36	1759	283.799459	4.103906	287.903365
R211_PROJECT_EXACT_SPLIT_run1	12	000000001761.jpg	source-fp32	1x300x6	float32	c8ec0fc280d400b83e8c186fce2b305a8591b7b7f4c4925e4282028530777c01	0	0.0	639.9818725585938	296.95086669921875	254.6531219482422	46	1754	0	1754	nan	nan	nan
R211_PROJECT_EXACT_SPLIT_run1	12	000000001761.jpg	split-fp32	1x300x6	float32	c8ec0fc280d400b83e8c186fce2b305a8591b7b7f4c4925e4282028530777c01	0	0.0	639.9818725585938	296.95086669921875	254.6531219482422	46	1754	0	1754	199.148052	3.910705	203.058757
R211_PROJECT_EXACT_SPLIT_run1	12	000000001761.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	c8ec0fc280d400b83e8c186fce2b305a8591b7b7f4c4925e4282028530777c01	0	0.0	639.9818725585938	296.95086669921875	254.6531219482422	46	1754	0	1754	nan	3.979805	nan
R211_PROJECT_EXACT_SPLIT_run1	12	000000001761.jpg	split-s8	1x300x6	float32	238c93771d5844dc18c4c27a71f6653f5b96ca0b40a9ae6d857275aaed75892e	0	-1.7162322998046875	639.9592895507812	294.9559020996094	251.6360321044922	36	1764	1	1763	288.119764	4.456806	292.57656999999995
R211_PROJECT_EXACT_SPLIT_run1	13	000000001818.jpg	source-fp32	1x300x6	float32	91be7f8646458c149ea80ce6add7eaffadd8b7bf19c24906e51e4fd14c1abaeb	0	-4.3845672607421875	654.0341796875	236.3946075439453	234.16549682617188	13	1787	47	1740	nan	nan	nan
R211_PROJECT_EXACT_SPLIT_run1	13	000000001818.jpg	split-fp32	1x300x6	float32	91be7f8646458c149ea80ce6add7eaffadd8b7bf19c24906e51e4fd14c1abaeb	0	-4.3845672607421875	654.0341796875	236.3946075439453	234.16549682617188	13	1787	47	1740	203.100358	4.189905	207.290263
R211_PROJECT_EXACT_SPLIT_run1	13	000000001818.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	91be7f8646458c149ea80ce6add7eaffadd8b7bf19c24906e51e4fd14c1abaeb	0	-4.3845672607421875	654.0341796875	236.3946075439453	234.16549682617188	13	1787	47	1740	nan	4.139406	nan
R211_PROJECT_EXACT_SPLIT_run1	13	000000001818.jpg	split-s8	1x300x6	float32	6155bcb33e7a5ce4f357fb50ad90c4c925a86d3e77a941969deb9ae5bd9bb314	0	-8.305938720703125	652.4978637695312	232.80859375	235.18138122558594	28	1772	52	1720	286.367263	3.853005	290.220268
R211_PROJECT_EXACT_SPLIT_run1	14	000000001993.jpg	source-fp32	1x300x6	float32	b9c20706cbd7a4a9284c7c66d2ea4158f7acce4637288a07b4fb5f98ff094ebc	0	-1.174163818359375	636.1236572265625	240.49969482421875	204.78366088867188	2	1798	15	1783	nan	nan	nan
R211_PROJECT_EXACT_SPLIT_run1	14	000000001993.jpg	split-fp32	1x300x6	float32	b9c20706cbd7a4a9284c7c66d2ea4158f7acce4637288a07b4fb5f98ff094ebc	0	-1.174163818359375	636.1236572265625	240.49969482421875	204.78366088867188	2	1798	15	1783	200.397854	4.061105	204.458959
R211_PROJECT_EXACT_SPLIT_run1	14	000000001993.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	b9c20706cbd7a4a9284c7c66d2ea4158f7acce4637288a07b4fb5f98ff094ebc	0	-1.174163818359375	636.1236572265625	240.49969482421875	204.78366088867188	2	1798	15	1783	nan	3.651504	nan
R211_PROJECT_EXACT_SPLIT_run1	14	000000001993.jpg	split-s8	1x300x6	float32	5aa0f1ed86b42ed41cc905f6060f8a7b414b32d880804e5077b86659ed05eb3b	0	-1.1988792419433594	632.8150024414062	262.4432373046875	211.5424041748047	4	1796	16	1780	277.250651	4.302405	281.553056
R211_PROJECT_EXACT_SPLIT_run1	15	000000002006.jpg	source-fp32	1x300x6	float32	22541959c98fea458dc9627aa51d006a23bbc6f25bc56e79a0f6dd99182fcec4	0	-0.05781841278076172	639.7603149414062	169.8262176513672	168.42431640625	177	1623	2	1621	nan	nan	nan
R211_PROJECT_EXACT_SPLIT_run1	15	000000002006.jpg	split-fp32	1x300x6	float32	22541959c98fea458dc9627aa51d006a23bbc6f25bc56e79a0f6dd99182fcec4	0	-0.05781841278076172	639.7603149414062	169.8262176513672	168.42431640625	177	1623	2	1621	200.224754	3.932705	204.157459
R211_PROJECT_EXACT_SPLIT_run1	15	000000002006.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	22541959c98fea458dc9627aa51d006a23bbc6f25bc56e79a0f6dd99182fcec4	0	-0.05781841278076172	639.7603149414062	169.8262176513672	168.42431640625	177	1623	2	1621	nan	3.701504	nan
R211_PROJECT_EXACT_SPLIT_run1	15	000000002006.jpg	split-s8	1x300x6	float32	ad9edca6e92481472dc35ce6afc9639cab458a5cdd6001b357aeab117bc1c6de	0	-0.223236083984375	639.6953125	169.1277618408203	167.9187774658203	179	1621	1	1620	286.197863	4.182405	290.380268
R211_PROJECT_EXACT_SPLIT_run1	16	000000002149.jpg	source-fp32	1x300x6	float32	089533dbf9705e9b3d26d409222309b698e194ce62b73546c5b23d9855ab21e2	0	-6.99432373046875	651.7522583007812	251.84738159179688	227.95997619628906	1	1799	40	1759	nan	nan	nan
R211_PROJECT_EXACT_SPLIT_run1	16	000000002149.jpg	split-fp32	1x300x6	float32	089533dbf9705e9b3d26d409222309b698e194ce62b73546c5b23d9855ab21e2	0	-6.99432373046875	651.7522583007812	251.84738159179688	227.95997619628906	1	1799	40	1759	210.784167	4.274505	215.058672
R211_PROJECT_EXACT_SPLIT_run1	16	000000002149.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	089533dbf9705e9b3d26d409222309b698e194ce62b73546c5b23d9855ab21e2	0	-6.99432373046875	651.7522583007812	251.84738159179688	227.95997619628906	1	1799	40	1759	nan	3.784904	nan
R211_PROJECT_EXACT_SPLIT_run1	16	000000002149.jpg	split-s8	1x300x6	float32	07a672dcc7c665aefbdfc7007e65f27c76b6a953a5c70c1ed5cbfb1f8a4e4700	0	-10.358795166015625	644.2001953125	248.3072509765625	229.98899841308594	3	1797	56	1741	296.322675	4.112405	300.43508
R211_PROJECT_EXACT_SPLIT_run1	17	000000002153.jpg	source-fp32	1x300x6	float32	10c456b675cc725ca399c430ca3091956e76f659aa7d9f279929b82d6fef4fdd	0	0.0	528.1383666992188	234.75003051757812	182.87429809570312	125	1675	0	1675	nan	nan	nan
R211_PROJECT_EXACT_SPLIT_run1	17	000000002153.jpg	split-fp32	1x300x6	float32	10c456b675cc725ca399c430ca3091956e76f659aa7d9f279929b82d6fef4fdd	0	0.0	528.1383666992188	234.75003051757812	182.87429809570312	125	1675	0	1675	198.243251	4.302505	202.54575599999998
R211_PROJECT_EXACT_SPLIT_run1	17	000000002153.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	10c456b675cc725ca399c430ca3091956e76f659aa7d9f279929b82d6fef4fdd	0	0.0	528.1383666992188	234.75003051757812	182.87429809570312	125	1675	0	1675	nan	3.982405	nan
R211_PROJECT_EXACT_SPLIT_run1	17	000000002153.jpg	split-s8	1x300x6	float32	65343cc62dd50405f1427364edf2228f6c2a0bbedfd2ce919a4ed619387ec38d	0	0.0	529.5007934570312	234.94972229003906	183.69007873535156	122	1678	0	1678	284.925861	4.202205	289.128066
R211_PROJECT_EXACT_SPLIT_run1	18	000000002261.jpg	source-fp32	1x300x6	float32	910b440da4b23dbb1ee1889c53bd76a658dda065169a73d7c2210b2299b3c090	0	0.0	615.87158203125	228.8257598876953	166.27603149414062	44	1756	0	1756	nan	nan	nan
R211_PROJECT_EXACT_SPLIT_run1	18	000000002261.jpg	split-fp32	1x300x6	float32	910b440da4b23dbb1ee1889c53bd76a658dda065169a73d7c2210b2299b3c090	0	0.0	615.87158203125	228.8257598876953	166.27603149414062	44	1756	0	1756	206.173261	4.256305	210.429566
R211_PROJECT_EXACT_SPLIT_run1	18	000000002261.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	910b440da4b23dbb1ee1889c53bd76a658dda065169a73d7c2210b2299b3c090	0	0.0	615.87158203125	228.8257598876953	166.27603149414062	44	1756	0	1756	nan	4.095206	nan
R211_PROJECT_EXACT_SPLIT_run1	18	000000002261.jpg	split-s8	1x300x6	float32	92fe1462b117ee0b7664f2634018f7ee0b2b507ff47b2d2a096fe070e1b5d350	0	-1.3713302612304688	630.9345703125	222.1697540283203	166.01971435546875	50	1750	2	1748	293.576572	4.506505	298.083077
R211_PROJECT_EXACT_SPLIT_run1	19	000000002532.jpg	source-fp32	1x300x6	float32	37efa458de207170a625a01a9c86d481bd10835e2007ae838ac7a43b3345cf95	0	0.0	565.2130737304688	248.90087890625	177.7731475830078	35	1765	0	1765	nan	nan	nan
R211_PROJECT_EXACT_SPLIT_run1	19	000000002532.jpg	split-fp32	1x300x6	float32	37efa458de207170a625a01a9c86d481bd10835e2007ae838ac7a43b3345cf95	0	0.0	565.2130737304688	248.90087890625	177.7731475830078	35	1765	0	1765	203.824758	4.183206	208.00796400000002
R211_PROJECT_EXACT_SPLIT_run1	19	000000002532.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	37efa458de207170a625a01a9c86d481bd10835e2007ae838ac7a43b3345cf95	0	0.0	565.2130737304688	248.90087890625	177.7731475830078	35	1765	0	1765	nan	3.950305	nan
R211_PROJECT_EXACT_SPLIT_run1	19	000000002532.jpg	split-s8	1x300x6	float32	eda414022dff2ac3ebd4e3fa58a9d15e34289f5915909a001442d7bded9eb0f5	0	0.0	639.059814453125	246.48895263671875	178.54075622558594	43	1757	0	1757	291.878469	4.532706	296.411175
R211_PROJECT_EXACT_SPLIT_run1	20	000000002587.jpg	source-fp32	1x300x6	float32	1d6562e7403bb832b14ce65374781dd95d05c347140d37cee603c48062286d2e	0	-0.3172721862792969	639.871826171875	191.92630004882812	193.2451934814453	60	1740	1	1739	nan	nan	nan
R211_PROJECT_EXACT_SPLIT_run1	20	000000002587.jpg	split-fp32	1x300x6	float32	1d6562e7403bb832b14ce65374781dd95d05c347140d37cee603c48062286d2e	0	-0.3172721862792969	639.871826171875	191.92630004882812	193.2451934814453	60	1740	1	1739	205.70656	3.971306	209.677866
R211_PROJECT_EXACT_SPLIT_run1	20	000000002587.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	1d6562e7403bb832b14ce65374781dd95d05c347140d37cee603c48062286d2e	0	-0.3172721862792969	639.871826171875	191.92630004882812	193.2451934814453	60	1740	1	1739	nan	3.593305	nan
R211_PROJECT_EXACT_SPLIT_run1	20	000000002587.jpg	split-s8	1x300x6	float32	d6b7950affc6a115675ffd3ad683f910ae5365d5e1f1025e68adc4a7b4bb72d7	0	-1.3713302612304688	639.4046630859375	201.9895477294922	205.65753173828125	70	1730	1	1729	285.230461	4.307806	289.538267
R211_PROJECT_EXACT_SPLIT_run1	21	000000002592.jpg	source-fp32	1x300x6	float32	706f695fd1a13f3d9d6aaef584065c41937cee081ffddb3b1d5f81ec5496132f	0	-12.7969970703125	640.0660400390625	222.98300170898438	209.7975311279297	6	1794	3	1791	nan	nan	nan
R211_PROJECT_EXACT_SPLIT_run1	21	000000002592.jpg	split-fp32	1x300x6	float32	706f695fd1a13f3d9d6aaef584065c41937cee081ffddb3b1d5f81ec5496132f	0	-12.7969970703125	640.0660400390625	222.98300170898438	209.7975311279297	6	1794	3	1791	207.329863	4.101805	211.431668
R211_PROJECT_EXACT_SPLIT_run1	21	000000002592.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	706f695fd1a13f3d9d6aaef584065c41937cee081ffddb3b1d5f81ec5496132f	0	-12.7969970703125	640.0660400390625	222.98300170898438	209.7975311279297	6	1794	3	1791	nan	3.976105	nan
R211_PROJECT_EXACT_SPLIT_run1	21	000000002592.jpg	split-s8	1x300x6	float32	d591e2ac77fa011a26de670a40b56ca95f654d352e66aeb75c39d3ce6272dba5	0	-6.253082275390625	639.14599609375	223.61236572265625	218.60105895996094	17	1783	2	1781	292.94737	4.483406	297.430776
R211_PROJECT_EXACT_SPLIT_run1	22	000000003156.jpg	source-fp32	1x300x6	float32	a385270f91fddc41d2ef8876b18f10853c6145462dbb3101fa8dd7a58e353746	0	-0.28931331634521484	645.5469970703125	221.8501434326172	220.38516235351562	18	1782	12	1770	nan	nan	nan
R211_PROJECT_EXACT_SPLIT_run1	22	000000003156.jpg	split-fp32	1x300x6	float32	a385270f91fddc41d2ef8876b18f10853c6145462dbb3101fa8dd7a58e353746	0	-0.28931331634521484	645.5469970703125	221.8501434326172	220.38516235351562	18	1782	12	1770	207.732263	4.052306	211.78456899999998
R211_PROJECT_EXACT_SPLIT_run1	22	000000003156.jpg	candidate-tail-on-fp32-boundaries	1x300x6	float32	a385270f91fddc41d2ef8876b18f10853c6145462dbb3101fa8dd7a58e353746	0	-0.28931331634521484	645.5469970703125	221.8501434326172	220.38516235351562	18	1782	12	1770	nan	3.828306	nan
