surface	category_id	class_name	instances	ap50_95	ap50	ar_100
B2-spacemit	9	boat	42	0.3098733617355657	0.5010668496031616	0.5809523809523809
B2-spacemit	10	traffic light	70	0.1974925163545944	0.4029886554707903	0.3685714285714286
B2-spacemit	11	fire hydrant	2	0.5049504950495048	0.5049504950495048	0.5
B2-spacemit	13	stop sign	6	0.6233262611975484	0.7142857142857145	0.8666666666666668
B2-spacemit	14	parking meter	1	0.8999999999999999	0.9999999999999999	0.9
B2-spacemit	15	bench	46	0.29623002813805577	0.3919480935117082	0.47608695652173905
B2-spacemit	16	bird	67	0.48366393161892113	0.7251885014399957	0.6044776119402985
B2-spacemit	17	cat	15	0.7663447387576793	0.8826057460303238	0.9066666666666666
B2-spacemit	18	dog	17	0.511957439312106	0.669891684908856	0.7529411764705882
B2-spacemit	19	horse	25	0.5800292502027589	0.7663335407810165	0.6960000000000001
B2-spacemit	20	sheep	34	0.7101920901837764	0.8406315055324367	0.8147058823529412
B2-spacemit	21	cow	25	0.7687107546751522	0.8873406544228487	0.86
B2-spacemit	22	elephant	26	0.7328277030436674	0.8786960955231734	0.8346153846153846
B2-spacemit	23	bear	4	0.6443894389438943	0.7937293729372937	0.85
B2-spacemit	24	zebra	30	0.684375449922417	0.8798705021466157	0.8
B2-spacemit	25	giraffe	12	0.7690615616183466	0.9148656042074792	0.8916666666666666
B2-spacemit	27	backpack	22	0.1625172367244456	0.23723367715671811	0.4454545454545455
B2-spacemit	28	umbrella	42	0.39028526730317614	0.773024505386411	0.669047619047619
B2-spacemit	31	handbag	45	0.08364373026360891	0.18089253155986285	0.45555555555555555
B2-spacemit	32	tie	34	0.5070902424751514	0.6969243656163028	0.5735294117647058
B2-spacemit	33	suitcase	11	0.6324525483745366	0.9710586443259708	0.8909090909090909
B2-spacemit	34	frisbee	13	0.47046270406176366	0.6131406244072684	0.5923076923076922
B2-spacemit	35	skis	51	0.23636699521546062	0.4693345439261316	0.4568627450980392
B2-spacemit	36	snowboard	15	0.2908400486923383	0.4533226783690681	0.4666666666666667
B2-spacemit	37	sports ball	30	0.2255419894160283	0.30792335359993567	0.33
B2-spacemit	38	kite	41	0.4696691658230079	0.6875809722127738	0.6951219512195121
B2-spacemit	39	baseball bat	25	0.2763197581673178	0.47131221876113716	0.552
B2-spacemit	40	baseball glove	15	0.49164812657736356	0.7010561056105609	0.6266666666666667
B2-spacemit	41	skateboard	36	0.5085361469412842	0.7471113116303552	0.7
B2-spacemit	42	surfboard	15	0.3275807451611788	0.5362530135165721	0.6
B2-spacemit	43	tennis racket	20	0.4937465930692886	0.8763326376191624	0.6849999999999999
B2-spacemit	44	bottle	111	0.3806298055653126	0.5935804894723128	0.6351351351351352
B2-spacemit	46	wine glass	28	0.3630910224946716	0.6178522642156171	0.6571428571428573
B2-spacemit	47	cup	74	0.44670266291780825	0.5946975115835393	0.6918918918918918
B2-spacemit	48	fork	8	0.19128061210706368	0.3315710001046116	0.65
B2-spacemit	49	knife	38	0.2136863435234411	0.3897609279843563	0.4236842105263158
B2-spacemit	50	spoon	37	0.15635982571151902	0.2646204780284169	0.4027027027027027
B2-spacemit	51	bowl	67	0.2631913180283656	0.3528109882872839	0.5567164179104477
B2-spacemit	52	banana	47	0.30968841998723434	0.515210519506935	0.5042553191489362
B2-spacemit	53	apple	13	0.3285513126315725	0.504566889919659	0.6230769230769231
B2-spacemit	54	sandwich	12	0.5594067916604769	0.6970064578488131	0.8416666666666666
B2-spacemit	55	orange	19	0.2784886306581315	0.3564668031590375	0.731578947368421
B2-spacemit	56	broccoli	29	0.2272652813303426	0.35994052893109113	0.48965517241379314
B2-spacemit	57	carrot	21	0.5715153284130896	0.7675429491759859	0.819047619047619
B2-spacemit	58	hot dog	12	0.30540596519852337	0.37134657046174774	0.4916666666666667
B2-spacemit	59	pizza	13	0.6771956906073251	0.8367442007358632	0.8153846153846154
B2-spacemit	60	donut	6	0.24059405940594053	0.3102310231023102	0.3833333333333333
B2-spacemit	61	cake	18	0.41472741845465994	0.5495033823939885	0.5888888888888889
B2-spacemit	62	chair	103	0.3893723248083137	0.5878883167564622	0.6524271844660194
B2-spacemit	63	couch	35	0.5079026929339784	0.7320628340377875	0.8485714285714285
B2-spacemit	64	potted plant	49	0.31528850370383366	0.5613427949003987	0.6306122448979592
B2-spacemit	65	bed	15	0.5804790008864016	0.722601409519687	0.8133333333333332
B2-spacemit	67	dining table	70	0.27425444584277014	0.4703616044742874	0.6042857142857143
B2-spacemit	70	toilet	17	0.6711386384852356	0.9186785986290935	0.8764705882352942
B2-spacemit	72	tv	35	0.48161975935886253	0.6160234691166817	0.6885714285714286
B2-spacemit	73	laptop	25	0.6978222015736437	0.8607804149066716	0.788
B2-spacemit	74	mouse	13	0.5630362721365273	0.7752570610698118	0.7307692307692308
B2-spacemit	75	remote	24	0.2593354934680983	0.48681771779847366	0.45
B2-spacemit	76	keyboard	22	0.49496087286545526	0.6794849540328568	0.6772727272727272
B2-spacemit	77	cell phone	31	0.4424972567852579	0.5830092237743697	0.6096774193548387
B2-spacemit	78	microwave	5	0.4578957607900966	0.5668316831683168	0.78
B2-spacemit	79	oven	22	0.510691304369578	0.7055502497254335	0.7454545454545454
B2-spacemit	80	toaster	2	0.0	0.0	0.0
B2-spacemit	81	sink	31	0.45444407465597086	0.6088508721715786	0.6354838709677418
B2-spacemit	82	refrigerator	15	0.47160616923425847	0.6567670732841737	0.7533333333333333
B2-spacemit	84	book	121	0.19732220227902827	0.33995111742191714	0.4991735537190084
B2-spacemit	85	clock	14	0.4702184343821379	0.5762322942820598	0.6071428571428571
B2-spacemit	86	vase	34	0.310991610038727	0.43690276927295774	0.5529411764705883
B2-spacemit	87	scissors	4	0.30129950495049507	0.36571782178217815	0.525
B2-spacemit	88	teddy bear	34	0.42370276620802094	0.6874886819121033	0.6205882352941177
B2-spacemit	89	hair drier	0	nan	nan	nan
B2-spacemit	90	toothbrush	7	0.4191842832931942	0.6663120322494327	0.6714285714285714
A1-cpu	1	person	1092	0.5128856319839862	0.7660076692904964	0.6673992673992674
A1-cpu	2	bicycle	26	0.45849912764663125	0.6533198757047229	0.5769230769230769
A1-cpu	3	car	176	0.4233363095208254	0.6572483133443405	0.6204545454545455
A1-cpu	4	motorcycle	37	0.5445019562471157	0.7452893269744836	0.6702702702702703
A1-cpu	5	airplane	16	0.7006576959253338	0.8921060884368981	0.7875
A1-cpu	6	bus	34	0.6755808714762184	0.8653879238193096	0.7970588235294118
A1-cpu	7	train	22	0.6171804831389788	0.8115629809580936	0.7636363636363637
A1-cpu	8	truck	53	0.5030627759306927	0.6472326785304001	0.7509433962264151
A1-cpu	9	boat	42	0.3482849498986191	0.5386568128120606	0.5928571428571427
A1-cpu	10	traffic light	70	0.19295288754903026	0.4091542472821333	0.3728571428571429
A1-cpu	11	fire hydrant	2	0.5049504950495048	0.5049504950495048	0.5
A1-cpu	13	stop sign	6	0.6167501998647069	0.731112785191563	0.8666666666666666
A1-cpu	14	parking meter	1	0.9999999999999998	0.9999999999999999	1.0
A1-cpu	15	bench	46	0.2935169557255948	0.38324279749435924	0.5086956521739131
A1-cpu	16	bird	67	0.45108012325316493	0.6966985081485716	0.5791044776119403
A1-cpu	17	cat	15	0.7861480235546291	0.9229681209879232	0.8933333333333333
A1-cpu	18	dog	17	0.5380592008628183	0.6987871199387932	0.7529411764705882
A1-cpu	19	horse	25	0.5785454490071009	0.7829695057417829	0.6960000000000001
A1-cpu	20	sheep	34	0.7236040403228993	0.8608344863524465	0.8176470588235294
A1-cpu	21	cow	25	0.765376358819624	0.8805376954265813	0.8480000000000001
A1-cpu	22	elephant	26	0.7289697614583792	0.8628526021017895	0.8307692307692308
A1-cpu	23	bear	4	0.8136963696369636	1.0	0.85
A1-cpu	24	zebra	30	0.7245211511569294	0.8803748039143446	0.8099999999999999
A1-cpu	25	giraffe	12	0.7917120283456918	0.9380223736659382	0.85
A1-cpu	27	backpack	22	0.1573103912017823	0.23369816412882358	0.4636363636363637
A1-cpu	28	umbrella	42	0.4452351880737333	0.7733721529405735	0.680952380952381
A1-cpu	31	handbag	45	0.0730665759896891	0.14697491284865002	0.42222222222222217
A1-cpu	32	tie	34	0.5132932131069833	0.7143020793242841	0.5911764705882353
A1-cpu	33	suitcase	11	0.5679137874295672	0.9325019040365573	0.8818181818181818
A1-cpu	34	frisbee	13	0.4726913496864925	0.6138613861386139	0.5923076923076922
A1-cpu	35	skis	51	0.2368213848413676	0.47825903447639534	0.4666666666666667
A1-cpu	36	snowboard	15	0.3005754615928435	0.4588159395802522	0.4666666666666667
A1-cpu	37	sports ball	30	0.24421641091463706	0.31887851432284114	0.33333333333333337
A1-cpu	38	kite	41	0.47280552446452495	0.6795088920311113	0.702439024390244
A1-cpu	39	baseball bat	25	0.286702842968319	0.48519942436292224	0.5320000000000001
A1-cpu	40	baseball glove	15	0.49433076071582316	0.7262376237623763	0.6266666666666667
A1-cpu	41	skateboard	36	0.48453299632605257	0.7380113183969796	0.6805555555555556
A1-cpu	42	surfboard	15	0.3450321597863392	0.5259453463318614	0.5999999999999999
A1-cpu	43	tennis racket	20	0.48213752971560425	0.8083754455532205	0.6649999999999999
A1-cpu	44	bottle	111	0.3872182522471051	0.5909672402010512	0.6405405405405405
A1-cpu	46	wine glass	28	0.3509075354697797	0.585954387540365	0.6428571428571429
A1-cpu	47	cup	74	0.45749271703393396	0.608727560368454	0.6959459459459459
A1-cpu	48	fork	8	0.161499782452714	0.22282907992368567	0.6125
A1-cpu	49	knife	38	0.20960103457470405	0.3757286497305051	0.41052631578947374
A1-cpu	50	spoon	37	0.1356416597518363	0.24235849220757488	0.372972972972973
A1-cpu	51	bowl	67	0.2812481621314259	0.3630764884618207	0.5477611940298507
A1-cpu	52	banana	47	0.31131139239578437	0.506108578700926	0.5255319148936171
A1-cpu	53	apple	13	0.3469545921810658	0.5265091075501327	0.6615384615384616
A1-cpu	54	sandwich	12	0.5403706253793362	0.6921106761838977	0.825
A1-cpu	55	orange	19	0.33160718248395854	0.42968474557989983	0.7578947368421052
A1-cpu	56	broccoli	29	0.22128632040024981	0.3583715581232318	0.506896551724138
A1-cpu	57	carrot	21	0.5330863477910197	0.7087910133742137	0.8095238095238095
A1-cpu	58	hot dog	12	0.3190711535482529	0.40756974304241567	0.5
A1-cpu	59	pizza	13	0.6732161956925766	0.8294323276376885	0.776923076923077
A1-cpu	60	donut	6	0.2551328817092235	0.30710439464999123	0.39999999999999997
A1-cpu	61	cake	18	0.40362128994530583	0.603839627660245	0.5555555555555555
A1-cpu	62	chair	103	0.3827615773451343	0.5785844567589851	0.654368932038835
A1-cpu	63	couch	35	0.5187926475391262	0.7293091000939512	0.8485714285714285
A1-cpu	64	potted plant	49	0.3385128517243179	0.595017637189122	0.616326530612245
A1-cpu	65	bed	15	0.5822929064308981	0.7060004987962631	0.8066666666666669
A1-cpu	67	dining table	70	0.30052990565243437	0.48632444470145236	0.5914285714285714
A1-cpu	70	toilet	17	0.6450404606003528	0.91274087086128	0.8882352941176471
A1-cpu	72	tv	35	0.4740396107996631	0.6132794405639194	0.6828571428571429
A1-cpu	73	laptop	25	0.7230620875203345	0.876081704571005	0.828
A1-cpu	74	mouse	13	0.5861377696406461	0.7578895218288952	0.7307692307692308
A1-cpu	75	remote	24	0.26249322672061354	0.5044480544724479	0.4875000000000001
A1-cpu	76	keyboard	22	0.49498863975229124	0.6610711012138951	0.6954545454545454
A1-cpu	77	cell phone	31	0.4552342697101483	0.5906618917524211	0.6322580645161289
A1-cpu	78	microwave	5	0.464686598586946	0.5856847348020804	0.76
A1-cpu	79	oven	22	0.5429435594200628	0.771711410659792	0.7454545454545454
A1-cpu	80	toaster	2	0.0	0.0	0.0
A1-cpu	81	sink	31	0.45689007344619603	0.6151121196308804	0.6354838709677418
A1-cpu	82	refrigerator	15	0.4986084872962416	0.7000487662196347	0.7666666666666667
A1-cpu	84	book	121	0.20181170200271403	0.3544971801955112	0.4917355371900826
A1-cpu	85	clock	14	0.4541773231031543	0.5658391926149137	0.6071428571428571
A1-cpu	86	vase	34	0.306227168484256	0.41495062400592053	0.5117647058823529
A1-cpu	87	scissors	4	0.29137641442715695	0.3863448844884488	0.55
A1-cpu	88	teddy bear	34	0.4281731563509078	0.7179197135328456	0.6205882352941176
A1-cpu	89	hair drier	0	nan	nan	nan
A1-cpu	90	toothbrush	7	0.480979097909791	0.6577557755775578	0.657142857142857
A1-spacemit	1	person	1092	0.51291309854665	0.7680520380547505	0.6666666666666666
A1-spacemit	2	bicycle	26	0.45921265567865227	0.6479493294365433	0.573076923076923
A1-spacemit	3	car	176	0.4238575716427831	0.6659380435158964	0.6249999999999999
A1-spacemit	4	motorcycle	37	0.5336664584991256	0.7333617207431845	0.6513513513513514
A1-spacemit	5	airplane	16	0.7232938129200657	0.9033003300330034	0.7875
A1-spacemit	6	bus	34	0.6898573839767288	0.8558621360157531	0.8235294117647058
A1-spacemit	7	train	22	0.6193853977326661	0.82082562352702	0.7272727272727273
A1-spacemit	8	truck	53	0.5080466478283802	0.6484507292444494	0.7641509433962265
A1-spacemit	9	boat	42	0.33465878944907496	0.527132492051793	0.5785714285714285
A1-spacemit	10	traffic light	70	0.1908909814883696	0.39028297570731013	0.35857142857142854
A1-spacemit	11	fire hydrant	2	0.5049504950495048	0.5049504950495048	0.5
A1-spacemit	13	stop sign	6	0.6052687411598302	0.6942900922745338	0.8666666666666668
A1-spacemit	14	parking meter	1	0.8999999999999999	0.9999999999999999	0.9
A1-spacemit	15	bench	46	0.3043725946091496	0.3954124826423555	0.47608695652173905
A1-spacemit	16	bird	67	0.4685166238021133	0.7211119334875719	0.5970149253731343
A1-spacemit	17	cat	15	0.7626948301033112	0.9079738330975954	0.8733333333333333
A1-spacemit	18	dog	17	0.5272364667523546	0.6753489847370877	0.7647058823529411
A1-spacemit	19	horse	25	0.5638274903913054	0.7668253120603812	0.68
A1-spacemit	20	sheep	34	0.7272799638286246	0.851904671989156	0.8088235294117647
A1-spacemit	21	cow	25	0.7713213060041232	0.888673425002739	0.8480000000000001
A1-spacemit	22	elephant	26	0.7270519204453327	0.8729629174097533	0.8230769230769232
A1-spacemit	23	bear	4	0.7557755775577557	0.9174917491749175	0.875
A1-spacemit	24	zebra	30	0.7118065589329972	0.8828136531967784	0.8
A1-spacemit	25	giraffe	12	0.786815920650585	0.9426192619261925	0.875
A1-spacemit	27	backpack	22	0.14540232095012887	0.21612734480768134	0.4454545454545455
A1-spacemit	28	umbrella	42	0.4482656028861875	0.7690482827634759	0.6738095238095239
A1-spacemit	31	handbag	45	0.07724084656700948	0.16813841928918244	0.4377777777777777
A1-spacemit	32	tie	34	0.5050158677591297	0.7008153509041652	0.5676470588235294
A1-spacemit	33	suitcase	11	0.6451370809958843	0.9596888260254601	0.8818181818181818
A1-spacemit	34	frisbee	13	0.48580920949237777	0.6335753575357536	0.5923076923076922
A1-spacemit	35	skis	51	0.2366713859987249	0.4723821189289013	0.4549019607843137
A1-spacemit	36	snowboard	15	0.3008635023542003	0.4657564103238933	0.45999999999999996
A1-spacemit	37	sports ball	30	0.22980364905825926	0.3039784193304492	0.33333333333333337
A1-spacemit	38	kite	41	0.4755936469241426	0.6690557951388396	0.702439024390244
A1-spacemit	39	baseball bat	25	0.27279340761785176	0.47080382320218805	0.552
A1-spacemit	40	baseball glove	15	0.4749655385602367	0.6960990741931335	0.62
A1-spacemit	41	skateboard	36	0.5211556419053007	0.7667094491905967	0.6944444444444444
A1-spacemit	42	surfboard	15	0.36217962072545673	0.5577100652220938	0.6133333333333333
A1-spacemit	43	tennis racket	20	0.4729609965748069	0.8664430326353297	0.655
A1-spacemit	44	bottle	111	0.37524013416051705	0.5938061952319686	0.6369369369369369
A1-spacemit	46	wine glass	28	0.3620442058510561	0.6117081752128337	0.6428571428571429
A1-spacemit	47	cup	74	0.4496653381794288	0.6068776181847751	0.6932432432432433
A1-spacemit	48	fork	8	0.1791754518275562	0.24585783129921612	0.6375
A1-spacemit	49	knife	38	0.20690826035600707	0.4029600848583506	0.4184210526315789
A1-spacemit	50	spoon	37	0.16382930897474274	0.2726448416973646	0.40810810810810816
A1-spacemit	51	bowl	67	0.27534078660170613	0.37210120443735034	0.5522388059701493
A1-spacemit	52	banana	47	0.3080433363520619	0.5088659317468632	0.5106382978723405
A1-spacemit	53	apple	13	0.34495215005296703	0.530491337555361	0.6153846153846154
A1-spacemit	54	sandwich	12	0.565244994262439	0.7096763305362795	0.8416666666666666
A1-spacemit	55	orange	19	0.29496836580387087	0.374855215007072	0.731578947368421
A1-spacemit	56	broccoli	29	0.23488057556397257	0.3655426443034236	0.49310344827586217
A1-spacemit	57	carrot	21	0.5565176907442297	0.7520365188692781	0.8047619047619048
A1-spacemit	58	hot dog	12	0.291414551229559	0.34890816149284093	0.4916666666666667
A1-spacemit	59	pizza	13	0.6776591723099251	0.8218588525519224	0.8153846153846154
A1-spacemit	60	donut	6	0.2921985815602837	0.3747910961308897	0.39999999999999997
A1-spacemit	61	cake	18	0.4103467285211373	0.5728461089962799	0.5944444444444444
A1-spacemit	62	chair	103	0.3936572040202396	0.5938769900734207	0.6514563106796117
A1-spacemit	63	couch	35	0.5416179196421976	0.749125457784763	0.8457142857142858
A1-spacemit	64	potted plant	49	0.3119193059497912	0.5611358414421718	0.6183673469387755
A1-spacemit	65	bed	15	0.5680651154759444	0.701416194251004	0.8133333333333332
A1-spacemit	67	dining table	70	0.28724755276285213	0.4655719171422238	0.5800000000000001
A1-spacemit	70	toilet	17	0.6670727580999859	0.916195190947666	0.8705882352941178
A1-spacemit	72	tv	35	0.4674464753638923	0.6097531328486425	0.6771428571428573
A1-spacemit	73	laptop	25	0.7302594203955057	0.8811442068576606	0.792
A1-spacemit	74	mouse	13	0.571044475803119	0.7726907284355993	0.7307692307692308
A1-spacemit	75	remote	24	0.2569567018273588	0.4900215883657331	0.4625000000000001
A1-spacemit	76	keyboard	22	0.4990857473469373	0.6843760906702915	0.6863636363636363
A1-spacemit	77	cell phone	31	0.4384503283828411	0.582650413715773	0.6129032258064515
A1-spacemit	78	microwave	5	0.4668326154649363	0.565736234640413	0.76
A1-spacemit	79	oven	22	0.5286868618064373	0.7165138003301422	0.7499999999999999
A1-spacemit	80	toaster	2	0.0	0.0	0.0
A1-spacemit	81	sink	31	0.4489522964878936	0.6097064113453595	0.6258064516129032
A1-spacemit	82	refrigerator	15	0.4695840243490045	0.6654600813523884	0.76
A1-spacemit	84	book	121	0.1951114247335794	0.3375748152415497	0.4925619834710743
A1-spacemit	85	clock	14	0.4724122306596857	0.5794735107313549	0.6071428571428571
A1-spacemit	86	vase	34	0.31666433736973787	0.44474996576739984	0.55
A1-spacemit	87	scissors	4	0.3218528995756718	0.3929750117868929	0.525
A1-spacemit	88	teddy bear	34	0.42038204833107434	0.6627364168548231	0.6205882352941176
A1-spacemit	89	hair drier	0	nan	nan	nan
A1-spacemit	90	toothbrush	7	0.44239930318942833	0.5932176213572776	0.6714285714285715
