surface	repeat	run	wall_us	input_us	core_us	dense_us	depthwise_us	attention_us	lut_us	concat_us	transform_us	head_us	process_cpu_us	voluntary_cs	involuntary_cs	affinity_ok	cpu4_7_ime_count	hash
compatibility_500	0	69	146716	2367.57	22248.9	71748.5	16484	11689.8	9896.28	6148.93	3398.68	2603.82	543253	1216	0	1	0	0xd43f5e018b415631
compatibility_500	0	70	146356	2388.78	22247.1	71208.5	16334.8	11740.5	10135.9	6157.05	3326.47	2677.74	543456	1211	0	1	0	0xd43f5e018b415631
compatibility_500	0	71	146282	2409.9	22214.8	71303.4	16413.6	11698.9	9921.74	6160.76	3350.39	2675.49	542832	1214	0	1	0	0xd43f5e018b415631
compatibility_500	0	72	146156	2336.11	22021.1	71759.5	16416.5	11762.5	9738.99	6051.8	3332.64	2606.28	542647	1207	1	1	0	0xd43f5e018b415631
compatibility_500	0	73	147897	2413.95	22599.2	72158.2	16557.4	11816.5	10093.3	6153.22	3364.72	2605.49	546262	1238	2	1	0	0xd43f5e018b415631
compatibility_500	0	74	146954	2425.28	22362.6	71615.4	16560.6	11699.3	10220.8	5918.96	3332.31	2675.62	544593	1217	0	1	0	0xd43f5e018b415631
compatibility_500	0	75	146809	2414.94	22142.1	71816	16224.8	11737.6	10222.9	6034.38	3412.68	2663.45	544571	1225	0	1	0	0xd43f5e018b415631
compatibility_500	0	76	146974	2340.48	22101.9	72139.2	16532.1	11786.8	9946.91	5949	3356.3	2686.12	542750	1209	6	1	0	0xd43f5e018b415631
compatibility_500	0	77	146658	2374.32	22142.3	71871.6	16454.5	11717.5	9771.36	6199.81	3375.01	2612.99	543355	1217	0	1	0	0xd43f5e018b415631
compatibility_500	0	78	146376	2412.45	22221.1	71324.5	16384	11710.7	9970.62	6183.34	3360.14	2673.95	543399	1214	1	1	0	0xd43f5e018b415631
compatibility_500	0	79	149559	2977.38	22337	74008.9	16415.2	11659.2	9981.2	6088.84	3335.97	2614.12	546424	1218	1	1	0	0xd43f5e018b415631
compatibility_500	0	80	145952	2380.11	22316.3	71540.9	16273.5	11677.3	9727.54	5858.55	3403.89	2634.49	541759	1216	0	1	0	0xd43f5e018b415631
compatibility_500	0	81	145642	2381.49	22270.8	71038	16365.6	11743.5	9781.03	5981.38	3327.97	2618.37	541249	1192	0	1	0	0xd43f5e018b415631
compatibility_500	0	82	146650	2459.53	22358.7	71320.5	16362.6	11767.1	10056.2	6176.68	3351.1	2662.12	542700	1229	1	1	0	0xd43f5e018b415631
compatibility_500	0	83	146826	2883.79	22222.6	71601.9	16422.9	11724.3	9903.5	5965.92	3306.01	2656.53	542493	1197	0	1	0	0xd43f5e018b415631
compatibility_500	0	84	147100	3222.05	22210.2	71498.7	16486.4	11667.8	9856.49	5939.34	3393.35	2685.45	543634	1211	0	1	0	0xd43f5e018b415631
compatibility_500	0	85	145838	2355.23	22316.1	71101.2	16689.5	11683.5	9542.77	6026.55	3362.22	2618.07	540804	1212	2	1	0	0xd43f5e018b415631
compatibility_500	0	86	146441	2498.91	22444.1	71426.5	16390.9	11701.7	9792.53	6063.68	3332.47	2661.58	543669	1208	0	1	0	0xd43f5e018b415631
compatibility_500	0	87	146933	2374.53	22262	71828.4	16416.4	11679.5	9915.54	6265.35	3363.43	2695.37	543790	1224	1	1	0	0xd43f5e018b415631
compatibility_500	0	88	146822	2358.23	22268.7	71597.1	16356.5	11747.6	10113.5	6207.64	3423.64	2610.03	544106	1220	0	1	0	0xd43f5e018b415631
compatibility_500	0	89	146894	2411.99	22205.1	71557.7	16419.9	11706	10200	6125.26	3468.85	2662.83	544285	1223	0	1	0	0xd43f5e018b415631
compatibility_500	0	90	147288	2396.74	22645.9	71790.7	16595.9	11705.4	9885.33	6146.84	3339.51	2651.87	544325	1218	3	1	0	0xd43f5e018b415631
compatibility_500	0	91	147325	3258.43	22247.5	71555	16368.3	11635.1	10002.5	6051.22	3392.93	2677.91	544055	1212	2	1	0	0xd43f5e018b415631
compatibility_500	0	92	146048	2340.4	22165.4	71257.5	16272.5	11753.2	9930.99	6087.47	3495.81	2606.07	542272	1203	1	1	0	0xd43f5e018b415631
compatibility_500	0	93	149040	2350.32	25084.4	71608.3	16445.3	11773.9	9798.32	5870.13	3297.47	2674.66	544209	1214	3	1	0	0xd43f5e018b415631
compatibility_500	0	94	146258	2410.94	22270.2	71510.4	16364.5	11767.5	9914.79	5850.54	3437.14	2598.16	542325	1220	0	1	0	0xd43f5e018b415631
compatibility_500	0	95	146540	2405.03	22486	70929.5	16389.6	11774.6	10247.7	6118.63	3353.43	2693.74	544096	1211	1	1	0	0xd43f5e018b415631
compatibility_500	0	96	146736	2451.7	22196.8	71723.9	16424	11776.3	9915.12	6059.3	3355.72	2692.7	543010	1230	1	1	0	0xd43f5e018b415631
compatibility_500	0	97	146439	2331.98	22177.6	71442.4	16396.6	11723.2	10250.7	6033.84	3354.43	2606.66	543932	1215	0	1	0	0xd43f5e018b415631
compatibility_500	0	98	145835	2343.57	22208.6	71297.3	16345.1	11757.3	9682.15	6039.5	3370.56	2649.87	540555	1218	0	1	0	0xd43f5e018b415631
compatibility_500	0	99	146038	2436.78	22304.4	71289	16486.8	11697.7	9662.69	6015.63	3338.18	2670.78	541384	1219	1	1	0	0xd43f5e018b415631
