surface	repeat	run	wall_us	input_us	core_us	dense_us	depthwise_us	attention_us	lut_us	concat_us	transform_us	head_us	process_cpu_us	voluntary_cs	involuntary_cs	affinity_ok	cpu4_7_ime_count	hash
stage56_compatibility_500	0	97	156126	2577.82	21574	75493.6	16269.7	17430	10181.1	6144.62	3399.38	2928.2	580079	1218	1	1	0	0xd43f5e018b415631
stage56_compatibility_500	0	98	157571	2551.28	21604.7	75927.1	16388.4	17461.8	9822.43	7475.78	3288.79	2917.91	578775	1230	0	1	0	0xd43f5e018b415631
stage56_compatibility_500	0	99	155919	2660.66	21683.6	75386.8	16455.7	17482.1	9970.43	5861.41	3336.71	2912.54	578419	1211	1	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	0	155825	2551.11	21687.6	75502.5	16347	17427.5	9777.01	6136.71	3366.72	2897.95	579906	1229	0	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	1	160016	2591.49	21519.9	79299.2	16272	17444	9939.31	6674.55	3334.55	2793.7	582670	1227	50	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	2	155855	2638.53	21641.4	75310.3	16406.6	17503.7	10271.8	5861.41	3365.01	2726.45	578615	1229	0	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	3	155574	2647.32	21599.8	75612.9	16267.1	17448.2	9650.05	6011.12	3313.92	2891.2	577510	1220	1	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	4	155905	2629.9	21812	75761.4	16278.4	17429.7	9704.84	5942.91	3380.84	2825.82	579225	1228	0	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	5	155508	2628.32	21560.4	75651.7	16283.9	17458.9	9628.13	5909.58	3319.71	2924.29	576676	1223	0	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	6	158036	2638.65	21577.5	77575.7	16313.9	17396.5	9977.27	6133.62	3372.05	2919.79	579902	1222	0	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	7	156266	2496.23	21618.2	76221.1	16121.1	17405	9916.8	6115.96	3334.01	2905.04	579274	1225	1	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	8	157030	2665.74	21679	76292.5	16336.9	17465.6	9966.98	6133.99	3452.88	2902.62	580905	1224	0	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	9	155601	2612.15	21608.1	75612.7	16249.5	17520.3	9546.42	6068.08	3344.76	2904.87	577554	1233	1	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	10	156375	2642.36	21724.5	75937.4	16442.8	17439.8	9874.02	5863.45	3496.59	2814.62	578659	1220	8	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	11	155772	2635.45	21660.9	75632.4	16188.1	17463.3	9890.43	5945.12	3393.63	2835.58	578080	1239	0	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	12	155935	2543.82	21761.1	75660.2	16276.2	17404.3	9937.8	6150.42	3314.26	2755.61	580080	1226	0	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	13	155198	2553.36	21492.3	75390.7	16235.2	17421.6	9763.39	6003.24	3290.34	2918.79	576212	1208	1	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	14	159917	2509.15	22012.3	76029.4	16449.7	18469.3	9957.22	7381.61	4025.23	2918.54	581459	1234	43	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	15	155671	2540.36	21677.2	75681.3	16185	17472.1	9681.01	5975.75	3386.22	2934.95	577248	1219	0	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	16	155856	2477.15	21582.4	75733.9	16264.3	17453.5	9879.01	6076.75	3359.3	2906.24	577712	1214	0	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	17	155663	2514.61	21589.9	75192.8	16232.9	17481.7	10167.6	6059.91	3374.55	2913.45	578430	1250	1	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	18	156457	2558.19	21584.4	75886.3	16468.4	17447.2	10078.4	6127.17	3365.42	2810.91	580939	1234	1	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	19	155797	2635.95	21639.5	75757.9	16267.6	17456.3	9685.88	6000.62	3399.05	2821.12	579204	1231	1	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	20	155752	2562.19	21679.4	75516.2	16265	17476.5	10046.1	5904.53	3369.09	2805.24	578461	1225	2	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	21	155701	2669.78	21755.2	75657.3	16299.1	17417.1	9577.59	5972.99	3355.09	2864.53	578758	1230	0	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	22	157588	2698.57	21465.8	75875.7	16264.7	17450.3	10233.6	7225.36	3390.09	2850.28	579172	1218	1	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	23	156149	2647.57	21784.5	75792	16346.3	17371.9	9835.64	5898.99	3415.76	2921.58	580422	1202	1	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	24	155634	2447.61	21579.5	75529.8	16208.1	17416.4	9953.1	6052.08	3403.67	2908.54	577889	1228	0	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	25	156702	2563.61	21707.2	76183.5	16140.9	17433	10012.2	6240.75	3359.59	2930.7	580370	1234	0	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	26	156045	2501.61	21662.2	75875.2	16347.9	17463.2	9819.89	5918.99	3423.3	2903.12	578274	1223	0	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	27	159089	2551.86	24888.5	75648.5	16359.4	17436.8	9732.93	6087.45	3339.38	2911.87	583016	1237	30	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	28	155825	2444.15	21577.9	75881.5	16225.6	17382.8	9821.81	6067.12	3377.3	2910.91	577955	1233	1	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	29	156378	2577.53	21846.7	75472.6	16143.1	17460.1	10413.8	5948.49	3451.3	2925.37	580388	1233	0	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	30	157840	2525.15	21587.9	77562	16301.2	17481.2	10113.8	5935.24	3342.05	2855.53	580363	1237	2	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	31	156172	2500.44	21609.7	75773.7	16272.8	17374.3	10192.3	6029.99	3424.01	2863.03	580897	1221	1	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	32	155287	2492.48	21503.3	75408.1	16406	17358.5	9745.22	5985.87	3402.09	2856.16	578316	1208	1	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	33	155183	2525.15	21617	75246.5	16451.6	17367.6	9711.72	6071.37	3426.93	2629.53	577612	1208	1	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	34	155804	2581.86	21639.9	75551.4	16358.2	17495.1	10029.3	6016.37	3360.18	2642.32	579530	1233	1	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	35	156683	2664.49	21678.2	76198.9	16454.4	17311.4	9985.81	5948.08	3447.67	2856.58	580236	1223	2	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	36	156304	2690.66	21425.9	76102.6	16357.4	17315.4	9960.35	6097.12	3373.8	2844.24	579816	1225	1	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	37	155787	2607.9	21569.1	75584.6	16145.7	17472.7	9974.89	6030.29	3413.8	2853.16	580300	1218	0	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	38	156887	2545.07	21526.6	76903.6	16071.3	17461.6	9841.8	6087.08	3403.84	2913.08	578285	1213	0	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	39	155972	2447.73	21557.4	75836.7	16321.5	17430.7	9827.26	5968.32	3511.22	2926.33	577606	1226	1	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	40	158719	2650.11	21626.7	78134.6	16186.8	17438.8	9824.14	6451.55	3379.42	2893.08	580658	1216	1	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	41	156310	2509.19	21537.9	76080.9	16193.8	17670.7	9979.47	5922.83	3376.51	2900.33	579249	1235	0	1	0	0xd43f5e018b415631
stage56_compatibility_500	1	42	156215	2484.36	21842.6	76124.7	16125.4	17396.8	9526.05	6341.13	3341.01	2904.99	579541	1232	0	1	0	0xd43f5e018b415631
