surface	category_id	class_name	instances	ap50_95	ap50	ar_100
D8	1	person	10777	0.5032504826324453	0.7475720611194355	0.6530574371346386
D8	2	bicycle	314	0.25824232970692657	0.4542267576199282	0.46337579617834396
D8	3	car	1918	0.3519643495745261	0.5611320549714081	0.5576120959332639
D8	4	motorcycle	367	0.4118602150062391	0.6468974039810564	0.6059945504087194
D8	5	airplane	143	0.6754629862976773	0.8625416634816957	0.7993006993006994
D8	6	bus	283	0.6334024245939825	0.7539830390891618	0.7678445229681978
D8	7	train	190	0.6731106901818239	0.8580632845661358	0.7952631578947368
D8	8	truck	414	0.30301706208849927	0.44508149444426953	0.6896135265700483
D8	9	boat	424	0.20823589332009315	0.39357050582875974	0.4610849056603773
D8	10	traffic light	634	0.20760915053295206	0.4149257781152343	0.4205047318611988
D8	11	fire hydrant	101	0.6223696442854235	0.8036788407902433	0.7029702970297029
D8	13	stop sign	75	0.5935519681284055	0.6744628702011348	0.7
D8	14	parking meter	60	0.40830078548941373	0.5677451421231005	0.6383333333333334
D8	15	bench	411	0.19986917913238175	0.2903820071689422	0.44939172749391726
D8	16	bird	427	0.2974390447479397	0.4787799457885342	0.44988290398126474
D8	17	cat	202	0.6741523701479365	0.8566741027851661	0.8123762376237623
D8	18	dog	218	0.6171324277782918	0.7505196066359928	0.791743119266055
D8	19	horse	272	0.5563940740032627	0.7412310159862942	0.7154411764705882
D8	20	sheep	354	0.4792313863892327	0.7088937456896766	0.6774011299435028
D8	21	cow	372	0.5205296343507967	0.7289968241863618	0.6975806451612904
D8	22	elephant	252	0.6380781771091311	0.8296613292391644	0.8043650793650793
D8	23	bear	71	0.7214471114125164	0.8775599389476678	0.8225352112676056
D8	24	zebra	266	0.6654056909993629	0.888696040826033	0.7853383458646617
D8	25	giraffe	232	0.6894211404288698	0.8723358802686427	0.7982758620689655
D8	27	backpack	371	0.09470569883486737	0.1750412097798691	0.4102425876010781
D8	28	umbrella	407	0.3697464842940194	0.5531907931036961	0.5818181818181818
D8	31	handbag	540	0.08895037641081258	0.17124913357975016	0.38814814814814813
D8	32	tie	252	0.2814288275484466	0.45163895190765824	0.41388888888888886
D8	33	suitcase	299	0.3858400470416786	0.5494428265121863	0.6070234113712375
D8	34	frisbee	115	0.5653879774552155	0.7614100775469359	0.7208695652173913
D8	35	skis	241	0.19257432573955918	0.36883758469676703	0.4356846473029045
D8	36	snowboard	69	0.29809622865178376	0.399241591629029	0.5434782608695652
D8	37	sports ball	260	0.3541000127255233	0.5257868237001948	0.4726923076923077
D8	38	kite	327	0.40643064714859733	0.6110506342304066	0.6128440366972476
D8	39	baseball bat	145	0.2347324369318861	0.43937946869498157	0.47379310344827585
D8	40	baseball glove	148	0.31603738921612307	0.5304107255735524	0.5074324324324324
D8	41	skateboard	179	0.4603406251576818	0.6791425547500103	0.5955307262569832
D8	42	surfboard	267	0.3129808301989641	0.5009171367419922	0.50749063670412
D8	43	tennis racket	225	0.4112475530751028	0.6657393153733955	0.6155555555555555
D8	44	bottle	1013	0.3017577692302424	0.46025531673137665	0.543928923988154
D8	46	wine glass	341	0.2746855852566594	0.42782284750717015	0.46246334310850445
D8	47	cup	895	0.3333724624483504	0.4711380335887162	0.6005586592178771
D8	48	fork	215	0.26189265842728654	0.37814688032642196	0.47813953488372096
D8	49	knife	325	0.12681405580231414	0.20670088657769647	0.3593846153846154
D8	50	spoon	253	0.09651459504498541	0.14779931067037022	0.3731225296442688
D8	51	bowl	623	0.3675136861059558	0.4918785075853363	0.6582664526484752
D8	52	banana	370	0.25318772806312456	0.4186834736341886	0.4905405405405405
D8	53	apple	236	0.15519103249798713	0.2226914080849597	0.4779661016949153
D8	54	sandwich	177	0.33202616078116803	0.45411063210291003	0.6655367231638418
D8	55	orange	285	0.27811929481813225	0.3498168853537731	0.5656140350877192
D8	56	broccoli	312	0.21136353203267594	0.37199182366876415	0.551602564102564
D8	57	carrot	365	0.19504587812690302	0.3150307118828481	0.4989041095890411
D8	58	hot dog	125	0.3509843332168172	0.49791638036390795	0.5840000000000001
D8	59	pizza	284	0.5114996422160725	0.6712556464535769	0.6919014084507042
D8	60	donut	328	0.4662125863210192	0.6084838278504296	0.6743902439024391
D8	61	cake	310	0.3493313598625921	0.5311964732006259	0.6164516129032258
D8	62	chair	1771	0.25645879003562005	0.4054202810508422	0.531451157538114
D8	63	couch	261	0.4469000349645204	0.6101419972948199	0.7808429118773945
D8	64	potted plant	342	0.217891159468666	0.3572527998289519	0.5292397660818714
D8	65	bed	163	0.43381708322823676	0.5875393610832429	0.7276073619631902
D8	67	dining table	695	0.30842975055316657	0.43720047513364907	0.6155395683453236
D8	70	toilet	179	0.6366582396642081	0.8099355488739391	0.8117318435754189
D8	72	tv	288	0.5420004765481532	0.7124909311631981	0.7118055555555556
D8	73	laptop	231	0.5833138291102866	0.7019220906558771	0.7303030303030303
D8	74	mouse	106	0.5022460211506206	0.7052125432503306	0.679245283018868
D8	75	remote	283	0.18902812709460953	0.32796843475828397	0.4862190812720848
D8	76	keyboard	153	0.5003357288406634	0.6382686045558195	0.6915032679738563
D8	77	cell phone	262	0.28257040661822885	0.4300436853362833	0.5351145038167938
D8	78	microwave	55	0.5174712525311913	0.6425526816054113	0.7618181818181817
D8	79	oven	143	0.3541420858140242	0.5109539982261143	0.6230769230769231
D8	80	toaster	9	0.26721883726834217	0.4198083269865448	0.6222222222222221
D8	81	sink	225	0.3408795864495158	0.5108680535686633	0.612
D8	82	refrigerator	126	0.6106003221576994	0.7333515981831857	0.7714285714285715
D8	84	book	1129	0.11888726005208322	0.25208226977545	0.3883082373782108
D8	85	clock	267	0.4536558456969117	0.6546250197746628	0.6176029962546817
D8	86	vase	274	0.3226021725855688	0.4601431375223737	0.5682481751824817
D8	87	scissors	36	0.2949457412848943	0.37975190199654657	0.43888888888888894
D8	88	teddy bear	190	0.45136769619330924	0.6345820191114148	0.6726315789473685
D8	89	hair drier	11	0.0006925096073849983	0.0013945056477478734	0.05454545454545454
D8	90	toothbrush	57	0.16782757144897842	0.25404262729040317	0.4175438596491228
H8	1	person	10777	0.5280301014209702	0.7688804755594207	0.6619652964646934
H8	2	bicycle	314	0.27539630611935556	0.4920068920797097	0.48757961783439485
H8	3	car	1918	0.370891168971944	0.5738335281276038	0.567987486965589
H8	4	motorcycle	367	0.4221159725905291	0.6720146062296938	0.607356948228883
H8	5	airplane	143	0.70633959995564	0.8822703049004609	0.806993006993007
H8	6	bus	283	0.6495653508179705	0.7667211786207535	0.7724381625441696
H8	7	train	190	0.6990845037814589	0.8756811397969306	0.8042105263157895
H8	8	truck	414	0.3278393834304564	0.4751910317605576	0.6992753623188406
H8	9	boat	424	0.22952946262876117	0.4269297681981407	0.47665094339622643
H8	10	traffic light	634	0.22405389217154006	0.437173334985271	0.4326498422712934
H8	11	fire hydrant	101	0.6335268623595959	0.8181897137798708	0.7257425742574258
H8	13	stop sign	75	0.6319222010981558	0.6912319592039562	0.7266666666666667
H8	14	parking meter	60	0.46728447491699526	0.6165941113199692	0.6783333333333333
H8	15	bench	411	0.21978937714620403	0.31667690720379804	0.4540145985401461
H8	16	bird	427	0.30924465485374175	0.4815452129037401	0.4604215456674474
H8	17	cat	202	0.7176205267822232	0.8861263004980586	0.8415841584158417
H8	18	dog	218	0.6463631482888825	0.7738394273440593	0.8004587155963302
H8	19	horse	272	0.57324836667772	0.7565476787808514	0.7345588235294118
H8	20	sheep	354	0.5041527340444005	0.730264397993473	0.6887005649717515
H8	21	cow	372	0.5418403667994756	0.7668057320592417	0.7094086021505376
H8	22	elephant	252	0.6725689779687686	0.8618233427111138	0.821031746031746
H8	23	bear	71	0.7499165646819739	0.8919137149493411	0.8605633802816902
H8	24	zebra	266	0.6758202011499216	0.8918126720284131	0.7936090225563909
H8	25	giraffe	232	0.6959903945261359	0.8756036433678593	0.8116379310344828
H8	27	backpack	371	0.1029589844586098	0.18890357610677494	0.40835579514824805
H8	28	umbrella	407	0.384006197127217	0.5656924398556206	0.5914004914004913
H8	31	handbag	540	0.09853131234708432	0.1822648747825158	0.39240740740740737
H8	32	tie	252	0.29778777865320516	0.4738917885029565	0.4420634920634921
H8	33	suitcase	299	0.4140119036905417	0.5856115427127394	0.6311036789297658
H8	34	frisbee	115	0.594535955552199	0.7814119258190015	0.7321739130434783
H8	35	skis	241	0.19771198648706553	0.3700070511619281	0.445643153526971
H8	36	snowboard	69	0.3202299314306914	0.43045812261884764	0.5681159420289855
H8	37	sports ball	260	0.3758063763047755	0.5440283563147286	0.48730769230769233
H8	38	kite	327	0.4461450139660356	0.6405304957615044	0.630886850152905
H8	39	baseball bat	145	0.26257699248468386	0.47727039967752594	0.49448275862068963
H8	40	baseball glove	148	0.3337251163249776	0.5486770830714492	0.5304054054054055
H8	41	skateboard	179	0.48324923149722654	0.6933236250353526	0.623463687150838
H8	42	surfboard	267	0.34302250130039313	0.5511976462244166	0.5318352059925093
H8	43	tennis racket	225	0.43746858340482964	0.6811811444349207	0.6257777777777778
H8	44	bottle	1013	0.3200091057702627	0.480590677260796	0.5563672260612044
H8	46	wine glass	341	0.2875948872938432	0.4374163261829927	0.47653958944281527
H8	47	cup	895	0.36195886352448176	0.5018223747284669	0.6212290502793297
H8	48	fork	215	0.2790589997407198	0.3995422129275534	0.49255813953488375
H8	49	knife	325	0.13684361503616915	0.2180863005423615	0.3796923076923077
H8	50	spoon	253	0.11888087613491041	0.17623285146380316	0.38932806324110675
H8	51	bowl	623	0.39533415150740114	0.527963598613684	0.6731942215088282
H8	52	banana	370	0.26515770168651376	0.42935581200235806	0.5089189189189189
H8	53	apple	236	0.16637952975769446	0.2364199715273559	0.5016949152542374
H8	54	sandwich	177	0.3542591715988621	0.475983462187872	0.696045197740113
H8	55	orange	285	0.29912584603515535	0.37440886204756485	0.5754385964912281
H8	56	broccoli	312	0.23261933109978022	0.4077755919803216	0.5673076923076923
H8	57	carrot	365	0.20864226886401996	0.3344240194629225	0.5082191780821917
H8	58	hot dog	125	0.37257198418440174	0.5115387328461758	0.5824
H8	59	pizza	284	0.5158485713008722	0.6729259258532189	0.7102112676056338
H8	60	donut	328	0.485521185482614	0.6277107259454859	0.6893292682926829
H8	61	cake	310	0.3861373416749388	0.5717671952383127	0.635483870967742
H8	62	chair	1771	0.2765054320471004	0.4350756059607575	0.544042913608131
H8	63	couch	261	0.464859836713113	0.6322826304160141	0.7865900383141763
H8	64	potted plant	342	0.2433826655277532	0.4047520768864486	0.5409356725146198
H8	65	bed	163	0.4645510856319461	0.6190587899624862	0.7453987730061349
H8	67	dining table	695	0.32243070562827847	0.45077990797775624	0.6179856115107912
H8	70	toilet	179	0.6782907985465437	0.8327247020618403	0.8446927374301676
H8	72	tv	288	0.5632815884369138	0.7336413556230034	0.7274305555555556
H8	73	laptop	231	0.6098692610874721	0.7271710552424112	0.7476190476190475
H8	74	mouse	106	0.5372083289392373	0.7205858294084263	0.691509433962264
H8	75	remote	283	0.2129093182375636	0.3533361412445926	0.5268551236749116
H8	76	keyboard	153	0.5126483647664614	0.6508455271186276	0.6993464052287582
H8	77	cell phone	262	0.2960711169293888	0.44081487535365704	0.5396946564885496
H8	78	microwave	55	0.5753485755690028	0.7077555169223892	0.7909090909090909
H8	79	oven	143	0.35194311992460187	0.5079964243532021	0.6545454545454545
H8	80	toaster	9	0.40537181668477407	0.5870678993365175	0.6555555555555556
H8	81	sink	225	0.35460168776573314	0.52589833267015	0.6311111111111112
H8	82	refrigerator	126	0.6148119396766596	0.7433199687043225	0.7793650793650793
H8	84	book	1129	0.12263541361857029	0.24981537094762102	0.40859167404783003
H8	85	clock	267	0.47934933390002754	0.6728543778426941	0.6329588014981273
H8	86	vase	274	0.34089491819871354	0.48869910564214925	0.5978102189781023
H8	87	scissors	36	0.2978656396523666	0.3532983820333066	0.475
H8	88	teddy bear	190	0.47429662307483283	0.6486277409567854	0.7021052631578948
H8	89	hair drier	11	0.0025734855861246895	0.0045475477780336174	0.12727272727272726
H8	90	toothbrush	57	0.19419665705317166	0.3035650749888188	0.468421052631579
FQ8-L3	1	person	10777	0.5180522283412853	0.7598382277860589	0.6593300547462186
FQ8-L3	2	bicycle	314	0.27263067353909176	0.48512245252416464	0.4843949044585987
FQ8-L3	3	car	1918	0.36839145963887254	0.5737587134058448	0.567466110531804
FQ8-L3	4	motorcycle	367	0.4181647764238808	0.6567709384474132	0.6095367847411445
FQ8-L3	5	airplane	143	0.7011541599519151	0.8786978382577018	0.8076923076923077
FQ8-L3	6	bus	283	0.6491942063715759	0.7620600715323198	0.7720848056537102
FQ8-L3	7	train	190	0.6955417687962298	0.8767045207715128	0.7978947368421053
FQ8-L3	8	truck	414	0.3263068020510992	0.4719044600150462	0.6966183574879227
FQ8-L3	9	boat	424	0.22736533702533832	0.4222671364322099	0.4695754716981132
FQ8-L3	10	traffic light	634	0.21424929173381282	0.43072808419931086	0.42965299684542585
FQ8-L3	11	fire hydrant	101	0.6332970378706313	0.8196535958026452	0.7168316831683168
FQ8-L3	13	stop sign	75	0.6287032043796293	0.6887291205782415	0.7253333333333333
FQ8-L3	14	parking meter	60	0.464794132970344	0.6092098559481357	0.6716666666666666
FQ8-L3	15	bench	411	0.215372876175664	0.3089815929728571	0.45474452554744527
FQ8-L3	16	bird	427	0.30599597477960844	0.47632530331201145	0.4489461358313817
FQ8-L3	17	cat	202	0.7088249348480911	0.8726051036745294	0.8341584158415841
FQ8-L3	18	dog	218	0.6373138976438888	0.7627312048405489	0.7986238532110091
FQ8-L3	19	horse	272	0.572460059122947	0.7517262164548625	0.7275735294117647
FQ8-L3	20	sheep	354	0.504631780781257	0.7307334855415833	0.6870056497175141
FQ8-L3	21	cow	372	0.5295592220693617	0.7501282851874395	0.6975806451612903
FQ8-L3	22	elephant	252	0.6633981914521225	0.8500386140841645	0.8162698412698413
FQ8-L3	23	bear	71	0.738971786796205	0.8881905608056053	0.8450704225352113
FQ8-L3	24	zebra	266	0.6712225451772805	0.8866032477128876	0.7928571428571428
FQ8-L3	25	giraffe	232	0.6954482364115805	0.8726189161278078	0.8099137931034482
FQ8-L3	27	backpack	371	0.10250734510185698	0.18971780719346276	0.406199460916442
FQ8-L3	28	umbrella	407	0.38295947876264447	0.5628087841668696	0.5886977886977889
FQ8-L3	31	handbag	540	0.09712629046452528	0.18242305601713385	0.3927777777777778
FQ8-L3	32	tie	252	0.29897724017766286	0.47469643753762086	0.4349206349206349
FQ8-L3	33	suitcase	299	0.41044905980935253	0.585121805855941	0.6277591973244147
FQ8-L3	34	frisbee	115	0.5800321601029295	0.7792683459546259	0.7330434782608696
FQ8-L3	35	skis	241	0.1936381071685235	0.36936878649982274	0.44688796680497933
FQ8-L3	36	snowboard	69	0.3095325224218182	0.418986751421479	0.5652173913043479
FQ8-L3	37	sports ball	260	0.3667918473138908	0.5441544388734458	0.4823076923076924
FQ8-L3	38	kite	327	0.44474658654911003	0.6418027661115453	0.6302752293577981
FQ8-L3	39	baseball bat	145	0.2571676641561042	0.46631915039251587	0.49379310344827587
FQ8-L3	40	baseball glove	148	0.33056605348700246	0.547937129869535	0.5243243243243243
FQ8-L3	41	skateboard	179	0.4782572773742677	0.6901891220754885	0.6162011173184359
FQ8-L3	42	surfboard	267	0.3385283390444203	0.5436187330175645	0.5205992509363295
FQ8-L3	43	tennis racket	225	0.43896128009672597	0.6852061763957468	0.6217777777777778
FQ8-L3	44	bottle	1013	0.3124738218944112	0.4755499371612211	0.5531095755182626
FQ8-L3	46	wine glass	341	0.2792991601056219	0.4340699881604366	0.4639296187683285
FQ8-L3	47	cup	895	0.3519153470837679	0.4921378040100443	0.615195530726257
FQ8-L3	48	fork	215	0.2770237689675078	0.39278515462413277	0.484186046511628
FQ8-L3	49	knife	325	0.1345349266150652	0.2131274952200231	0.3781538461538462
FQ8-L3	50	spoon	253	0.1121962441178011	0.16680890103002544	0.38853754940711466
FQ8-L3	51	bowl	623	0.38907419135291155	0.5178870329393349	0.6714285714285715
FQ8-L3	52	banana	370	0.2655040401555822	0.4324120123308995	0.5108108108108108
FQ8-L3	53	apple	236	0.16478544762971487	0.230973349024107	0.5042372881355932
FQ8-L3	54	sandwich	177	0.34183614855238975	0.45985620027000934	0.6847457627118644
FQ8-L3	55	orange	285	0.29440856536854565	0.37209327773278605	0.5726315789473684
FQ8-L3	56	broccoli	312	0.2267329914471429	0.39145535778227514	0.5743589743589743
FQ8-L3	57	carrot	365	0.199421522798078	0.3173694129020275	0.5068493150684932
FQ8-L3	58	hot dog	125	0.37212516024992104	0.5093464631791473	0.5928000000000001
FQ8-L3	59	pizza	284	0.5136683041963691	0.6684300480801386	0.697887323943662
FQ8-L3	60	donut	328	0.48033498777646877	0.6210223202694211	0.6798780487804879
FQ8-L3	61	cake	310	0.38460531499831646	0.5688233169730342	0.626774193548387
FQ8-L3	62	chair	1771	0.26979990012284105	0.4266840957123569	0.5410502540937323
FQ8-L3	63	couch	261	0.46220181368915225	0.6248456804607705	0.7873563218390804
FQ8-L3	64	potted plant	342	0.23701846413064515	0.3898215257896792	0.5421052631578948
FQ8-L3	65	bed	163	0.4579491992669934	0.6145634382916103	0.7319018404907975
FQ8-L3	67	dining table	695	0.32179466243654903	0.4470831765973967	0.6312230215827339
FQ8-L3	70	toilet	179	0.6734225253585981	0.8321072934849614	0.8273743016759777
