pair	left_prediction_sha256	right_prediction_sha256	metric	replicates	seed	point_delta	bootstrap_mean	bootstrap_median	percentile_2_5	percentile_97_5	probability_delta_gt_zero
E2-D8	fe0f957922f096351debf2f72a212359318c6436c1f1884c27f3becedaad055e	38f67e863d329d651398227627f86f2c8a4f11e9e7cb3d2d154c987941f408e5	map50_95	1000	65003	0.004724543197696052	0.004851274982582979	0.004799402920648094	-0.0008851136359567996	0.010389669301289378	0.955
E2-D8	fe0f957922f096351debf2f72a212359318c6436c1f1884c27f3becedaad055e	38f67e863d329d651398227627f86f2c8a4f11e9e7cb3d2d154c987941f408e5	map50	1000	65003	0.004299196854312459	0.003655115253475232	0.0036226771325256757	-0.0030703304323602466	0.01013012533680861	0.866
E2-D8	fe0f957922f096351debf2f72a212359318c6436c1f1884c27f3becedaad055e	38f67e863d329d651398227627f86f2c8a4f11e9e7cb3d2d154c987941f408e5	ap_small	1000	65003	-0.004587726408929599	-5.524368422282758e-05	-4.24300573184655e-05	-0.011159332899993433	0.010975000800299362	0.497
E2-D8	fe0f957922f096351debf2f72a212359318c6436c1f1884c27f3becedaad055e	38f67e863d329d651398227627f86f2c8a4f11e9e7cb3d2d154c987941f408e5	ap_medium	1000	65003	-0.005901975346478072	-0.007426485998206087	-0.007154251362861741	-0.02112785772819689	0.005417318758422554	0.118
E2-D8	fe0f957922f096351debf2f72a212359318c6436c1f1884c27f3becedaad055e	38f67e863d329d651398227627f86f2c8a4f11e9e7cb3d2d154c987941f408e5	ap_large	1000	65003	0.01652626332377305	0.014676924840164567	0.01456079758706691	0.002809026709793716	0.027010730336805473	0.995
L1-D8	4e4f3c840648916fe022721862d05297c8b7f3c33020936e0741383552988af8	38f67e863d329d651398227627f86f2c8a4f11e9e7cb3d2d154c987941f408e5	map50_95	1000	65003	0.014073762552591018	0.013756489493191908	0.013624152590336835	0.007792100744501672	0.02068303685019845	1.0
L1-D8	4e4f3c840648916fe022721862d05297c8b7f3c33020936e0741383552988af8	38f67e863d329d651398227627f86f2c8a4f11e9e7cb3d2d154c987941f408e5	map50	1000	65003	0.014447747929168031	0.013801648197959992	0.013682449886605774	0.00606890250458666	0.022199374318610375	1.0
L1-D8	4e4f3c840648916fe022721862d05297c8b7f3c33020936e0741383552988af8	38f67e863d329d651398227627f86f2c8a4f11e9e7cb3d2d154c987941f408e5	ap_small	1000	65003	0.004362514314705551	0.005355922585682781	0.005246268434157	-0.002391048235274815	0.01434185098098616	0.914
L1-D8	4e4f3c840648916fe022721862d05297c8b7f3c33020936e0741383552988af8	38f67e863d329d651398227627f86f2c8a4f11e9e7cb3d2d154c987941f408e5	ap_medium	1000	65003	0.007968944790804233	0.006246300587507802	0.006336133080916795	-0.007449288858222044	0.020888300356237913	0.811
L1-D8	4e4f3c840648916fe022721862d05297c8b7f3c33020936e0741383552988af8	38f67e863d329d651398227627f86f2c8a4f11e9e7cb3d2d154c987941f408e5	ap_large	1000	65003	0.020450402608710005	0.019108645761595672	0.018929769729703005	0.007306939904590687	0.03159622054616229	1.0
L2-D8	348b7500fc267e50b5b1578b25db17c15f45f626265461cfa5b337b84b3658e6	38f67e863d329d651398227627f86f2c8a4f11e9e7cb3d2d154c987941f408e5	map50_95	1000	65003	0.016048389098803684	0.015801527654376278	0.01568589529601558	0.009711885284252398	0.022443563948079132	1.0
L2-D8	348b7500fc267e50b5b1578b25db17c15f45f626265461cfa5b337b84b3658e6	38f67e863d329d651398227627f86f2c8a4f11e9e7cb3d2d154c987941f408e5	map50	1000	65003	0.01584960010640213	0.01523300071128858	0.015073883204414606	0.007514748325085557	0.023700946502256848	1.0
L2-D8	348b7500fc267e50b5b1578b25db17c15f45f626265461cfa5b337b84b3658e6	38f67e863d329d651398227627f86f2c8a4f11e9e7cb3d2d154c987941f408e5	ap_small	1000	65003	-0.0030540632474714002	-0.0005859775999051384	-0.0008173645012380382	-0.008602362954523664	0.008142094526942274	0.434
L2-D8	348b7500fc267e50b5b1578b25db17c15f45f626265461cfa5b337b84b3658e6	38f67e863d329d651398227627f86f2c8a4f11e9e7cb3d2d154c987941f408e5	ap_medium	1000	65003	0.01438368305427451	0.012508146035698385	0.012658485780417006	-0.0003499173176324837	0.024830201157926585	0.969
L2-D8	348b7500fc267e50b5b1578b25db17c15f45f626265461cfa5b337b84b3658e6	38f67e863d329d651398227627f86f2c8a4f11e9e7cb3d2d154c987941f408e5	ap_large	1000	65003	0.02767502175578096	0.023695680998456196	0.023685056390682246	0.010729442492784846	0.03693388902618061	1.0
L3-D8	4340d0f870497b67b509fe91cabb9ef44abb22e27e24f0b872a68d9021258c2b	38f67e863d329d651398227627f86f2c8a4f11e9e7cb3d2d154c987941f408e5	map50_95	1000	65003	0.018845848833425327	0.01830058177565262	0.018209690423428876	0.011988614202883257	0.024925828840971314	1.0
L3-D8	4340d0f870497b67b509fe91cabb9ef44abb22e27e24f0b872a68d9021258c2b	38f67e863d329d651398227627f86f2c8a4f11e9e7cb3d2d154c987941f408e5	map50	1000	65003	0.01836284276575395	0.01776226692017056	0.0176286309013724	0.009389752786317701	0.026355175823356176	1.0
L3-D8	4340d0f870497b67b509fe91cabb9ef44abb22e27e24f0b872a68d9021258c2b	38f67e863d329d651398227627f86f2c8a4f11e9e7cb3d2d154c987941f408e5	ap_small	1000	65003	-0.007477171649801689	-0.0019005854753331363	-0.0018990358161980747	-0.013555165240723189	0.009505754689242366	0.371
L3-D8	4340d0f870497b67b509fe91cabb9ef44abb22e27e24f0b872a68d9021258c2b	38f67e863d329d651398227627f86f2c8a4f11e9e7cb3d2d154c987941f408e5	ap_medium	1000	65003	0.016811259643000676	0.013048282081188788	0.013190550187914651	0.000755492862306781	0.02542409533146857	0.979
L3-D8	4340d0f870497b67b509fe91cabb9ef44abb22e27e24f0b872a68d9021258c2b	38f67e863d329d651398227627f86f2c8a4f11e9e7cb3d2d154c987941f408e5	ap_large	1000	65003	0.025133870026472382	0.0221860520675819	0.022252712624997895	0.009650687582572887	0.035063504212154636	0.999
E1-E0	1e9fdbad08a3ef70b663868da4293df1f485b625873980c89f4686185c9162c4	06882c26436baf70f1421faabae29253a8e3258ea98e9eb02c4fe5eeaa84a52c	map50_95	1000	65003	-0.0018955460782069666	-0.0024923094426834683	-0.002458694598516886	-0.008455051441008875	0.0029756562400710582	0.193
E1-E0	1e9fdbad08a3ef70b663868da4293df1f485b625873980c89f4686185c9162c4	06882c26436baf70f1421faabae29253a8e3258ea98e9eb02c4fe5eeaa84a52c	map50	1000	65003	-0.003877595156047131	-0.004056129031244129	-0.004011806852849242	-0.010771267627693093	0.0026518761268259023	0.109
E1-E0	1e9fdbad08a3ef70b663868da4293df1f485b625873980c89f4686185c9162c4	06882c26436baf70f1421faabae29253a8e3258ea98e9eb02c4fe5eeaa84a52c	ap_small	1000	65003	-0.003719841947249336	-0.003973077311664259	-0.003850204756924172	-0.012925373200760799	0.0040183816685739684	0.146
E1-E0	1e9fdbad08a3ef70b663868da4293df1f485b625873980c89f4686185c9162c4	06882c26436baf70f1421faabae29253a8e3258ea98e9eb02c4fe5eeaa84a52c	ap_medium	1000	65003	-0.00426157980480113	-0.0039052006682581356	-0.003682888744654722	-0.016225146038942175	0.007854537388007324	0.248
E1-E0	1e9fdbad08a3ef70b663868da4293df1f485b625873980c89f4686185c9162c4	06882c26436baf70f1421faabae29253a8e3258ea98e9eb02c4fe5eeaa84a52c	ap_large	1000	65003	0.0014191848220791448	-1.639659227221113e-05	0.0001256719065499401	-0.014009667980662019	0.013581362763981324	0.505
E2-E1	fe0f957922f096351debf2f72a212359318c6436c1f1884c27f3becedaad055e	1e9fdbad08a3ef70b663868da4293df1f485b625873980c89f4686185c9162c4	map50_95	1000	65003	0.004730907443465937	0.004864148671019388	0.004855851614683077	-0.0012111051953689832	0.01104648835261901	0.946
E2-E1	fe0f957922f096351debf2f72a212359318c6436c1f1884c27f3becedaad055e	1e9fdbad08a3ef70b663868da4293df1f485b625873980c89f4686185c9162c4	map50	1000	65003	0.007533880054824804	0.006770486649110649	0.006714350558177096	-3.65797204723322e-05	0.013459319089194448	0.974
E2-E1	fe0f957922f096351debf2f72a212359318c6436c1f1884c27f3becedaad055e	1e9fdbad08a3ef70b663868da4293df1f485b625873980c89f4686185c9162c4	ap_small	1000	65003	-0.0017438183533260987	0.0016473191627031025	0.001846738530220493	-0.008221618092277245	0.011121135550061842	0.642
E2-E1	fe0f957922f096351debf2f72a212359318c6436c1f1884c27f3becedaad055e	1e9fdbad08a3ef70b663868da4293df1f485b625873980c89f4686185c9162c4	ap_medium	1000	65003	-0.005425631675384013	-0.0059819268704842206	-0.00596689006139689	-0.019132601151870113	0.007225053212913595	0.178
E2-E1	fe0f957922f096351debf2f72a212359318c6436c1f1884c27f3becedaad055e	1e9fdbad08a3ef70b663868da4293df1f485b625873980c89f4686185c9162c4	ap_large	1000	65003	0.009255123831562462	0.00914262616427958	0.008802530874042369	-0.0022872894863881802	0.02233103861196078	0.934
C0-E2	b89bc475fa07625afe3a4c8e96446c15d79aa67a48efde2ced96395238e87032	fe0f957922f096351debf2f72a212359318c6436c1f1884c27f3becedaad055e	map50_95	1000	65003	0.0022080132265747676	0.0021859988281018494	0.002163745932987182	-0.0033355714155769017	0.007853124595243984	0.776
C0-E2	b89bc475fa07625afe3a4c8e96446c15d79aa67a48efde2ced96395238e87032	fe0f957922f096351debf2f72a212359318c6436c1f1884c27f3becedaad055e	map50	1000	65003	0.0015002007180955346	0.0017049837796802025	0.0017584449159137594	-0.004662132598280219	0.008727669531415867	0.701
C0-E2	b89bc475fa07625afe3a4c8e96446c15d79aa67a48efde2ced96395238e87032	fe0f957922f096351debf2f72a212359318c6436c1f1884c27f3becedaad055e	ap_small	1000	65003	0.008044869088064344	0.0034567098402949847	0.003664020346445168	-0.005735149876029148	0.01226867146742739	0.774
C0-E2	b89bc475fa07625afe3a4c8e96446c15d79aa67a48efde2ced96395238e87032	fe0f957922f096351debf2f72a212359318c6436c1f1884c27f3becedaad055e	ap_medium	1000	65003	0.002267144155364109	0.0033171522532721596	0.0030701507608545398	-0.008003125060825775	0.01632637397824098	0.711
C0-E2	b89bc475fa07625afe3a4c8e96446c15d79aa67a48efde2ced96395238e87032	fe0f957922f096351debf2f72a212359318c6436c1f1884c27f3becedaad055e	ap_large	1000	65003	-0.0037732536295811414	-0.0019177771868703144	-0.0018247040045916152	-0.01469854557871616	0.009315381330144224	0.387
L1-C6	4e4f3c840648916fe022721862d05297c8b7f3c33020936e0741383552988af8	f64b180a354a854235321ed71f8f1593775f97d2b99b35cda4be35a71e0b5e89	map50_95	1000	65003	0.001489530654097626	0.0014413117351744767	0.0014475169133551513	-0.0021753481287066874	0.004983552394035601	0.814
L1-C6	4e4f3c840648916fe022721862d05297c8b7f3c33020936e0741383552988af8	f64b180a354a854235321ed71f8f1593775f97d2b99b35cda4be35a71e0b5e89	map50	1000	65003	0.0013252236920596738	0.0012161158309073625	0.0012829693943964826	-0.003434068079087449	0.004926195516078301	0.719
L1-C6	4e4f3c840648916fe022721862d05297c8b7f3c33020936e0741383552988af8	f64b180a354a854235321ed71f8f1593775f97d2b99b35cda4be35a71e0b5e89	ap_small	1000	65003	0.006894292202500346	0.005458672188932227	0.0060791313259018764	-0.0020639386984376423	0.012453332915550905	0.884
L1-C6	4e4f3c840648916fe022721862d05297c8b7f3c33020936e0741383552988af8	f64b180a354a854235321ed71f8f1593775f97d2b99b35cda4be35a71e0b5e89	ap_medium	1000	65003	-0.005264994352612851	-0.0035032701877773663	-0.003606762029360111	-0.010664598455939945	0.0045180116622446	0.176
L1-C6	4e4f3c840648916fe022721862d05297c8b7f3c33020936e0741383552988af8	f64b180a354a854235321ed71f8f1593775f97d2b99b35cda4be35a71e0b5e89	ap_large	1000	65003	0.0022686890620026157	0.0025759588600013828	0.0024305953545968317	-0.0032882669719460716	0.009234695095699798	0.825
L2-L1	348b7500fc267e50b5b1578b25db17c15f45f626265461cfa5b337b84b3658e6	4e4f3c840648916fe022721862d05297c8b7f3c33020936e0741383552988af8	map50_95	1000	65003	0.0019746265462126655	0.0020450381611843696	0.002002047287801234	-0.0011473443781158054	0.005589997588314266	0.888
L2-L1	348b7500fc267e50b5b1578b25db17c15f45f626265461cfa5b337b84b3658e6	4e4f3c840648916fe022721862d05297c8b7f3c33020936e0741383552988af8	map50	1000	65003	0.0014018521772340975	0.0014313525133285885	0.0013126690195227053	-0.002096726204940802	0.0055077840209479135	0.772
L2-L1	348b7500fc267e50b5b1578b25db17c15f45f626265461cfa5b337b84b3658e6	4e4f3c840648916fe022721862d05297c8b7f3c33020936e0741383552988af8	ap_small	1000	65003	-0.007416577562176951	-0.005941900185587919	-0.006677075749116287	-0.0120023786974312	0.000979354607051893	0.058
L2-L1	348b7500fc267e50b5b1578b25db17c15f45f626265461cfa5b337b84b3658e6	4e4f3c840648916fe022721862d05297c8b7f3c33020936e0741383552988af8	ap_medium	1000	65003	0.0064147382634702765	0.006261845448190585	0.006332671726091865	-0.0010955819773572628	0.013700669233063295	0.944
L2-L1	348b7500fc267e50b5b1578b25db17c15f45f626265461cfa5b337b84b3658e6	4e4f3c840648916fe022721862d05297c8b7f3c33020936e0741383552988af8	ap_large	1000	65003	0.007224619147070954	0.0045870352368605274	0.004280563680131688	-0.0027621446246289872	0.013558731518008469	0.857
L3-L2	4340d0f870497b67b509fe91cabb9ef44abb22e27e24f0b872a68d9021258c2b	348b7500fc267e50b5b1578b25db17c15f45f626265461cfa5b337b84b3658e6	map50_95	1000	65003	0.0027974597346216434	0.0024990541212763394	0.0025693412200618326	-0.001403885932970851	0.006379341756675835	0.906
L3-L2	4340d0f870497b67b509fe91cabb9ef44abb22e27e24f0b872a68d9021258c2b	348b7500fc267e50b5b1578b25db17c15f45f626265461cfa5b337b84b3658e6	map50	1000	65003	0.002513242659351822	0.0025292662088819778	0.0025888896958464747	-0.002669053849608527	0.007698489970370022	0.847
L3-L2	4340d0f870497b67b509fe91cabb9ef44abb22e27e24f0b872a68d9021258c2b	348b7500fc267e50b5b1578b25db17c15f45f626265461cfa5b337b84b3658e6	ap_small	1000	65003	-0.004423108402330289	-0.0013146078754279976	-0.0006131436581338634	-0.00879504615548773	0.004775063150283005	0.419
L3-L2	4340d0f870497b67b509fe91cabb9ef44abb22e27e24f0b872a68d9021258c2b	348b7500fc267e50b5b1578b25db17c15f45f626265461cfa5b337b84b3658e6	ap_medium	1000	65003	0.0024275765887261658	0.0005401360454904034	0.000549617580469064	-0.00431763844857605	0.005617960951714387	0.599
L3-L2	4340d0f870497b67b509fe91cabb9ef44abb22e27e24f0b872a68d9021258c2b	348b7500fc267e50b5b1578b25db17c15f45f626265461cfa5b337b84b3658e6	ap_large	1000	65003	-0.0025411517293085772	-0.0015096289308742974	-0.0013341161491761122	-0.010210426582305176	0.0053446524180139005	0.382
C7-L3	999041a97b74c4e16f5b9ce5174832ecceda4f7180de034d0d80817b7057ad7c	4340d0f870497b67b509fe91cabb9ef44abb22e27e24f0b872a68d9021258c2b	map50_95	1000	65003	0.002945393563371257	0.002500259765845866	0.0024985179889127906	-0.00015833335041202378	0.0053256841095766835	0.968
C7-L3	999041a97b74c4e16f5b9ce5174832ecceda4f7180de034d0d80817b7057ad7c	4340d0f870497b67b509fe91cabb9ef44abb22e27e24f0b872a68d9021258c2b	map50	1000	65003	0.004099964209695162	0.0035722413213221376	0.0035097486909476117	0.000463618214428055	0.007073765311491426	0.989
C7-L3	999041a97b74c4e16f5b9ce5174832ecceda4f7180de034d0d80817b7057ad7c	4340d0f870497b67b509fe91cabb9ef44abb22e27e24f0b872a68d9021258c2b	ap_small	1000	65003	0.010792768881867143	0.009430789387076616	0.010306665166171028	0.0028029890796693975	0.015698648961358787	1.0
C7-L3	999041a97b74c4e16f5b9ce5174832ecceda4f7180de034d0d80817b7057ad7c	4340d0f870497b67b509fe91cabb9ef44abb22e27e24f0b872a68d9021258c2b	ap_medium	1000	65003	0.0022679984146204424	0.002965613482219025	0.002843148919950078	-0.0037422218512980026	0.009640856614167826	0.826
C7-L3	999041a97b74c4e16f5b9ce5174832ecceda4f7180de034d0d80817b7057ad7c	4340d0f870497b67b509fe91cabb9ef44abb22e27e24f0b872a68d9021258c2b	ap_large	1000	65003	0.00018944230816664298	0.00045893557637375715	0.0003542692588378582	-0.0054503777511308695	0.005948355781308246	0.548
