raw	repeat=0	run=79	wall_us=26680.1	process_cpu_us=74091.3
raw	repeat=0	run=80	wall_us=26645	process_cpu_us=74151.8
raw	repeat=0	run=81	wall_us=26614.8	process_cpu_us=73646.7
raw	repeat=0	run=82	wall_us=26678.3	process_cpu_us=74129.5
raw	repeat=0	run=83	wall_us=26627.5	process_cpu_us=73913.9
raw	repeat=0	run=84	wall_us=26617.2	process_cpu_us=74019.8
raw	repeat=0	run=85	wall_us=26756.5	process_cpu_us=73932.3
raw	repeat=0	run=86	wall_us=27494.2	process_cpu_us=74615.9
raw	repeat=0	run=87	wall_us=26728.5	process_cpu_us=74035.8
raw	repeat=0	run=88	wall_us=26760	process_cpu_us=74467.1
raw	repeat=0	run=89	wall_us=26870.2	process_cpu_us=74638.1
raw	repeat=0	run=90	wall_us=26674.5	process_cpu_us=73892.9
raw	repeat=0	run=91	wall_us=26679.1	process_cpu_us=74145.8
raw	repeat=0	run=92	wall_us=26720	process_cpu_us=74337.9
raw	repeat=0	run=93	wall_us=26762.5	process_cpu_us=74272.6
raw	repeat=0	run=94	wall_us=26670.3	process_cpu_us=74075.9
raw	repeat=0	run=95	wall_us=26616.2	process_cpu_us=73919.9
raw	repeat=0	run=96	wall_us=29382.8	process_cpu_us=76191.2
raw	repeat=0	run=97	wall_us=26600.7	process_cpu_us=73756.9
raw	repeat=0	run=98	wall_us=26675.3	process_cpu_us=73908
raw	repeat=0	run=99	wall_us=28032.6	process_cpu_us=75623.2
repeat_summary	repeat=0	mean_us=26707.7	stddev_us=359.176	p95_us=27085.2
raw	repeat=1	run=0	wall_us=26698.5	process_cpu_us=74205.1
raw	repeat=1	run=1	wall_us=26669.5	process_cpu_us=74084.3
raw	repeat=1	run=2	wall_us=26623.9	process_cpu_us=74125.5
raw	repeat=1	run=3	wall_us=26730.6	process_cpu_us=74055.4
raw	repeat=1	run=4	wall_us=26623.6	process_cpu_us=73899.3
raw	repeat=1	run=5	wall_us=27055.8	process_cpu_us=74600
raw	repeat=1	run=6	wall_us=26697	process_cpu_us=74176
raw	repeat=1	run=7	wall_us=26744.1	process_cpu_us=74627.5
raw	repeat=1	run=8	wall_us=26591.4	process_cpu_us=73872.4
raw	repeat=1	run=9	wall_us=26748.4	process_cpu_us=74030.7
raw	repeat=1	run=10	wall_us=26674.8	process_cpu_us=73913.7
raw	repeat=1	run=11	wall_us=26649.1	process_cpu_us=73847
raw	repeat=1	run=12	wall_us=26570.7	process_cpu_us=73822
raw	repeat=1	run=13	wall_us=26705.5	process_cpu_us=73973.1
raw	repeat=1	run=14	wall_us=26634.8	process_cpu_us=73970.7
raw	repeat=1	run=15	wall_us=26614.8	process_cpu_us=73726.6
raw	repeat=1	run=16	wall_us=26697.2	process_cpu_us=73823.2
raw	repeat=1	run=17	wall_us=26645.3	process_cpu_us=73845.1
raw	repeat=1	run=18	wall_us=27096.9	process_cpu_us=74167.7
raw	repeat=1	run=19	wall_us=26656.8	process_cpu_us=73845.5
raw	repeat=1	run=20	wall_us=26603.5	process_cpu_us=73770.5
raw	repeat=1	run=21	wall_us=26691.2	process_cpu_us=74029.7
raw	repeat=1	run=22	wall_us=26568.5	process_cpu_us=73921.6
raw	repeat=1	run=23	wall_us=26628.6	process_cpu_us=73665.9
raw	repeat=1	run=24	wall_us=26669.2	process_cpu_us=74065.8
raw	repeat=1	run=25	wall_us=26742.4	process_cpu_us=73755.6
raw	repeat=1	run=26	wall_us=26762.8	process_cpu_us=73945.3
raw	repeat=1	run=27	wall_us=26558.2	process_cpu_us=73641.3
raw	repeat=1	run=28	wall_us=26650.4	process_cpu_us=73853.4
raw	repeat=1	run=29	wall_us=26738.7	process_cpu_us=74053.5
raw	repeat=1	run=30	wall_us=26601.6	process_cpu_us=73736.2
raw	repeat=1	run=31	wall_us=26565.4	process_cpu_us=73711.6
raw	repeat=1	run=32	wall_us=26589.5	process_cpu_us=73819.4
raw	repeat=1	run=33	wall_us=26682.2	process_cpu_us=73866
raw	repeat=1	run=34	wall_us=26690.2	process_cpu_us=74089.7
raw	repeat=1	run=35	wall_us=26980.5	process_cpu_us=74143.9
raw	repeat=1	run=36	wall_us=26753.7	process_cpu_us=74084.6
raw	repeat=1	run=37	wall_us=26655.5	process_cpu_us=73503.2
raw	repeat=1	run=38	wall_us=26647.8	process_cpu_us=73923
raw	repeat=1	run=39	wall_us=26765	process_cpu_us=74125.4
raw	repeat=1	run=40	wall_us=26763	process_cpu_us=74071.1
raw	repeat=1	run=41	wall_us=26757.2	process_cpu_us=73741.5
raw	repeat=1	run=42	wall_us=26594.2	process_cpu_us=73694.5
raw	repeat=1	run=43	wall_us=26719.8	process_cpu_us=73693
raw	repeat=1	run=44	wall_us=26769.6	process_cpu_us=73863
raw	repeat=1	run=45	wall_us=26702.4	process_cpu_us=73762.2
