surface	category_id	class_name	instances	ap50_95	ap50	ar_100
B2_EP	9	boat	42	0.3098733617355657	0.5010668496031616	0.5809523809523809
B2_EP	10	traffic light	70	0.1974925163545944	0.4029886554707903	0.3685714285714286
B2_EP	11	fire hydrant	2	0.5049504950495048	0.5049504950495048	0.5
B2_EP	13	stop sign	6	0.6233262611975484	0.7142857142857145	0.8666666666666668
B2_EP	14	parking meter	1	0.8999999999999999	0.9999999999999999	0.9
B2_EP	15	bench	46	0.29623002813805577	0.3919480935117082	0.47608695652173905
B2_EP	16	bird	67	0.48366393161892113	0.7251885014399957	0.6044776119402985
B2_EP	17	cat	15	0.7663447387576793	0.8826057460303238	0.9066666666666666
B2_EP	18	dog	17	0.511957439312106	0.669891684908856	0.7529411764705882
B2_EP	19	horse	25	0.5800292502027589	0.7663335407810165	0.6960000000000001
B2_EP	20	sheep	34	0.7101920901837764	0.8406315055324367	0.8147058823529412
B2_EP	21	cow	25	0.7687107546751522	0.8873406544228487	0.86
B2_EP	22	elephant	26	0.7328277030436674	0.8786960955231734	0.8346153846153846
B2_EP	23	bear	4	0.6443894389438943	0.7937293729372937	0.85
B2_EP	24	zebra	30	0.684375449922417	0.8798705021466157	0.8
B2_EP	25	giraffe	12	0.7690615616183466	0.9148656042074792	0.8916666666666666
B2_EP	27	backpack	22	0.1625172367244456	0.23723367715671811	0.4454545454545455
B2_EP	28	umbrella	42	0.39028526730317614	0.773024505386411	0.669047619047619
B2_EP	31	handbag	45	0.08364373026360891	0.18089253155986285	0.45555555555555555
B2_EP	32	tie	34	0.5070902424751514	0.6969243656163028	0.5735294117647058
B2_EP	33	suitcase	11	0.6324525483745366	0.9710586443259708	0.8909090909090909
B2_EP	34	frisbee	13	0.47046270406176366	0.6131406244072684	0.5923076923076922
B2_EP	35	skis	51	0.23636699521546062	0.4693345439261316	0.4568627450980392
B2_EP	36	snowboard	15	0.2908400486923383	0.4533226783690681	0.4666666666666667
B2_EP	37	sports ball	30	0.2255419894160283	0.30792335359993567	0.33
B2_EP	38	kite	41	0.4696691658230079	0.6875809722127738	0.6951219512195121
B2_EP	39	baseball bat	25	0.2763197581673178	0.47131221876113716	0.552
B2_EP	40	baseball glove	15	0.49164812657736356	0.7010561056105609	0.6266666666666667
B2_EP	41	skateboard	36	0.5085361469412842	0.7471113116303552	0.7
B2_EP	42	surfboard	15	0.3275807451611788	0.5362530135165721	0.6
B2_EP	43	tennis racket	20	0.4937465930692886	0.8763326376191624	0.6849999999999999
B2_EP	44	bottle	111	0.3806298055653126	0.5935804894723128	0.6351351351351352
B2_EP	46	wine glass	28	0.3630910224946716	0.6178522642156171	0.6571428571428573
B2_EP	47	cup	74	0.44670266291780825	0.5946975115835393	0.6918918918918918
B2_EP	48	fork	8	0.19128061210706368	0.3315710001046116	0.65
B2_EP	49	knife	38	0.2136863435234411	0.3897609279843563	0.4236842105263158
B2_EP	50	spoon	37	0.15635982571151902	0.2646204780284169	0.4027027027027027
B2_EP	51	bowl	67	0.2631913180283656	0.3528109882872839	0.5567164179104477
B2_EP	52	banana	47	0.30968841998723434	0.515210519506935	0.5042553191489362
