surface	images	images_with_predictions	failures	non_finite_predictions	prediction_count	prediction_sha256	map50_95	map50	map75	ap_small	ap_medium	ap_large	ar_1	ar_10	ar_100	ar_small	ar_medium	ar_large	mean_precision_grid	mean_recall_grid
D8	5000	4997	0	0	633527	573ca3745ad503addad75f53ffb58ed5c032742b20b53721c07a35abc4b336ca	0.3793441320923446	0.5349070262491411	0.41180430598357326	0.18134730322836423	0.42674833286121533	0.5602917340143045	0.31814855381161955	0.5334683545325374	0.5952183600226061	0.3735335654142867	0.6452237969543517	0.7879408693826051	0.3793441320923446	0.5952183600226061
