surface	category_id	class_name	instances	ap50_95	ap50	ar_100
F0	1	person	1092	0.5541481732047083	0.7909588780853589	0.6820512820512821
F0	2	bicycle	26	0.45819720551102655	0.6567819111523372	0.573076923076923
F0	3	car	176	0.44500078806086085	0.662742811154821	0.6454545454545455
F0	4	motorcycle	37	0.5691817080929101	0.7622523765087528	0.6864864864864864
F0	5	airplane	16	0.7217309799950499	0.8932107496463935	0.8
F0	6	bus	34	0.7444551531782421	0.8992935410667514	0.8264705882352941
F0	7	train	22	0.6447822913231563	0.8463811314027687	0.7545454545454545
F0	8	truck	53	0.5210534072346455	0.6649993745210362	0.7716981132075472
F0	9	boat	42	0.39168634381920314	0.580519325871896	0.5904761904761904
F0	10	traffic light	70	0.22259882316207755	0.42923982746326905	0.3871428571428571
F0	11	fire hydrant	2	0.5049504950495048	0.5049504950495048	0.5
F0	13	stop sign	6	0.6736421499292786	0.798019801980198	0.85
F0	14	parking meter	1	0.9999999999999998	0.9999999999999999	1.0
F0	15	bench	46	0.2965723618774095	0.3955971592617478	0.5043478260869565
F0	16	bird	67	0.5191972896213259	0.7427315384233909	0.5970149253731344
F0	17	cat	15	0.7846687242482012	0.9459073857696332	0.8933333333333333
F0	18	dog	17	0.588381747914083	0.7672899257643746	0.7529411764705881
F0	19	horse	25	0.5877826229414341	0.7846664733155858	0.6880000000000001
F0	20	sheep	34	0.7472252308276263	0.8726562484133036	0.8058823529411765
F0	21	cow	25	0.785757283645261	0.9091099477187932	0.8639999999999999
F0	22	elephant	26	0.755947377189123	0.8883692825303369	0.823076923076923
F0	23	bear	4	0.8762376237623762	1.0	0.875
F0	24	zebra	30	0.7658971058244827	0.8920312952347866	0.8233333333333333
F0	25	giraffe	12	0.7841927110482932	0.974105102817974	0.8583333333333332
F0	27	backpack	22	0.17727887275964535	0.2660182569048109	0.4454545454545455
F0	28	umbrella	42	0.47223847665539603	0.7807145129781379	0.6857142857142857
F0	31	handbag	45	0.08832942529233988	0.1743853886758836	0.4688888888888889
F0	32	tie	34	0.5446934006272884	0.7262519804016602	0.6264705882352941
F0	33	suitcase	11	0.7154480832698655	0.9317931793179318	0.9
F0	34	frisbee	13	0.5022020564339312	0.6281935885896281	0.5846153846153845
F0	35	skis	51	0.25631296561363115	0.4967858899856026	0.4627450980392157
F0	36	snowboard	15	0.3190248730102958	0.492090896801414	0.45999999999999996
F0	37	sports ball	30	0.23020369994022422	0.31527282299782017	0.34
F0	38	kite	41	0.5267276470156553	0.7460886326971362	0.7317073170731707
F0	39	baseball bat	25	0.30585776681886534	0.5072433231728017	0.5680000000000001
F0	40	baseball glove	15	0.485789132963897	0.7199802270030224	0.6133333333333333
F0	41	skateboard	36	0.567968051512155	0.8055262382883386	0.7027777777777777
F0	42	surfboard	15	0.3582822298803741	0.5383322447024297	0.5866666666666667
F0	43	tennis racket	20	0.5453522561731645	0.9247937847199893	0.68
F0	44	bottle	111	0.427602861069359	0.6403549636844941	0.6486486486486487
F0	46	wine glass	28	0.36862726428802195	0.6196688726613213	0.6392857142857143
F0	47	cup	74	0.47329311663292767	0.6236927958221568	0.6932432432432432
F0	48	fork	8	0.2318087153711395	0.28198109403700544	0.7125
F0	49	knife	38	0.22862050359118505	0.385603840340358	0.4973684210526315
F0	50	spoon	37	0.14231011484812714	0.26686063856784	0.41891891891891897
F0	51	bowl	67	0.303416558425304	0.3794421390740215	0.5835820895522388
F0	52	banana	47	0.3270714952216464	0.5150527379322466	0.548936170212766
F0	53	apple	13	0.41441351597034315	0.6143112542920213	0.7538461538461538
F0	54	sandwich	12	0.5730318171136655	0.7347351559480275	0.8583333333333334
F0	55	orange	19	0.3706057010562272	0.4663719356757351	0.7263157894736841
F0	56	broccoli	29	0.27610279656093256	0.46437795648802827	0.5620689655172414
F0	57	carrot	21	0.612973204810008	0.7923323304619043	0.8285714285714285
F0	58	hot dog	12	0.3010738786186648	0.4157425154267367	0.4916666666666667
F0	59	pizza	13	0.6928112976132779	0.8349788825036351	0.7923076923076924
F0	60	donut	6	0.2509494808385789	0.3116961581741698	0.4333333333333334
F0	61	cake	18	0.44132514291701463	0.5826596633398915	0.5944444444444444
F0	62	chair	103	0.40973119320281254	0.6091159622083225	0.6466019417475728
F0	63	couch	35	0.5396376844775995	0.7392488803784224	0.8485714285714285
F0	64	potted plant	49	0.3562264116724958	0.6451899655053441	0.636734693877551
F0	65	bed	15	0.5983206035776892	0.7532228211326693	0.8
F0	67	dining table	70	0.2972532337565062	0.4681913187639336	0.5814285714285715
F0	70	toilet	17	0.70476459685957	0.9014165071969379	0.9000000000000001
F0	72	tv	35	0.5008506334629431	0.6464581093987343	0.66
F0	73	laptop	25	0.7697384650333363	0.9147150347218629	0.8559999999999999
F0	74	mouse	13	0.6147478925760462	0.7823286229551751	0.7538461538461539
F0	75	remote	24	0.26700315806738784	0.4765681931485115	0.475
F0	76	keyboard	22	0.5097433192019365	0.7057038704217828	0.7
F0	77	cell phone	31	0.48745078749867243	0.6317633292443613	0.6419354838709677
F0	78	microwave	5	0.5332506619152357	0.6278077728281573	0.82
F0	79	oven	22	0.5768223244064039	0.7647632167870957	0.7227272727272728
F0	80	toaster	2	0.0	0.0	0.0
F0	81	sink	31	0.492414677824669	0.6492938197611913	0.629032258064516
F0	82	refrigerator	15	0.5098813773498883	0.7200092723921778	0.7400000000000001
F0	84	book	121	0.20959342588508073	0.37181499171044224	0.49669421487603305
F0	85	clock	14	0.4470272862526527	0.5650512419663019	0.5642857142857143
F0	86	vase	34	0.33864232166403935	0.4587736500546455	0.5529411764705883
F0	87	scissors	4	0.27919639524928097	0.3924392439243922	0.525
F0	88	teddy bear	34	0.4350231725098839	0.7173412335549331	0.6647058823529411
F0	89	hair drier	0	nan	nan	nan
F0	90	toothbrush	7	0.49564145192108344	0.7890450335356116	0.7
F1	1	person	1092	0.5541481732047083	0.7909588780853589	0.6820512820512821
F1	2	bicycle	26	0.45819720551102655	0.6567819111523372	0.573076923076923
F1	3	car	176	0.44500078806086085	0.662742811154821	0.6454545454545455
F1	4	motorcycle	37	0.5691817080929101	0.7622523765087528	0.6864864864864864
F1	5	airplane	16	0.7217309799950499	0.8932107496463935	0.8
F1	6	bus	34	0.7444551531782421	0.8992935410667514	0.8264705882352941
F1	7	train	22	0.6447822913231563	0.8463811314027687	0.7545454545454545
F1	8	truck	53	0.5210534072346455	0.6649993745210362	0.7716981132075472
F1	9	boat	42	0.39168634381920314	0.580519325871896	0.5904761904761904
F1	10	traffic light	70	0.22259882316207755	0.42923982746326905	0.3871428571428571
F1	11	fire hydrant	2	0.5049504950495048	0.5049504950495048	0.5
F1	13	stop sign	6	0.6736421499292786	0.798019801980198	0.85
F1	14	parking meter	1	0.9999999999999998	0.9999999999999999	1.0
F1	15	bench	46	0.2965723618774095	0.3955971592617478	0.5043478260869565
F1	16	bird	67	0.5191972896213259	0.7427315384233909	0.5970149253731344
F1	17	cat	15	0.7846687242482012	0.9459073857696332	0.8933333333333333
F1	18	dog	17	0.588381747914083	0.7672899257643746	0.7529411764705881
F1	19	horse	25	0.5877826229414341	0.7846664733155858	0.6880000000000001
F1	20	sheep	34	0.7472252308276263	0.8726562484133036	0.8058823529411765
F1	21	cow	25	0.785757283645261	0.9091099477187932	0.8639999999999999
F1	22	elephant	26	0.755947377189123	0.8883692825303369	0.823076923076923
F1	23	bear	4	0.8762376237623762	1.0	0.875
F1	24	zebra	30	0.7658971058244827	0.8920312952347866	0.8233333333333333
F1	25	giraffe	12	0.7841927110482932	0.974105102817974	0.8583333333333332
F1	27	backpack	22	0.17727887275964535	0.2660182569048109	0.4454545454545455
F1	28	umbrella	42	0.47223847665539603	0.7807145129781379	0.6857142857142857
F1	31	handbag	45	0.08832942529233988	0.1743853886758836	0.4688888888888889
F1	32	tie	34	0.5446934006272884	0.7262519804016602	0.6264705882352941
F1	33	suitcase	11	0.7154480832698655	0.9317931793179318	0.9
F1	34	frisbee	13	0.5022020564339312	0.6281935885896281	0.5846153846153845
F1	35	skis	51	0.25631296561363115	0.4967858899856026	0.4627450980392157
F1	36	snowboard	15	0.3190248730102958	0.492090896801414	0.45999999999999996
F1	37	sports ball	30	0.23020369994022422	0.31527282299782017	0.34
