surface	images	images_with_predictions	failures	non_finite_predictions	prediction_count	prediction_sha256	map50_95	map50	map75	ap_small	ap_medium	ap_large	ar_1	ar_10	ar_100	ar_small	ar_medium	ar_large	mean_precision_grid	mean_recall_grid
D8	500	500	0	0	63718	38f67e863d329d651398227627f86f2c8a4f11e9e7cb3d2d154c987941f408e5	0.45621089142110244	0.6210928764004432	0.4954357013032661	0.24198885745261997	0.5247511379821267	0.6932231746658006	0.3434937003748314	0.5854049765814278	0.6475764877686039	0.43016644302827683	0.707606689762315	0.824517367737182	0.45621089142110244	0.6475764877686039
