surface	repeat	run	wall_us	input_us	core_us	dense_us	depthwise_us	attention_us	lut_us	concat_us	transform_us	head_us	process_cpu_us	voluntary_cs	involuntary_cs	affinity_ok	cpu4_7_ime_count	hash
k1x_int8_v1_e2c_control	0	14	559164	33345.2	19452.3	197609	102150	44310	65760.7	36215	19891.4	40361.9	2027000.0	1198	11	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	15	556364	33337.5	19577.5	194847	102013	44296.4	65638.6	36139.3	20084.5	40354.7	2023410.0	1185	4	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	16	557015	33295.3	19483.5	195266	102188	44029.6	65809.2	36366.4	20153.1	40346.3	2024370.0	1202	15	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	17	556299	33313.9	19597.8	194666	102027	44229.2	65690.5	36287.5	20090.1	40328.4	2023510.0	1193	4	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	18	559902	33323.9	19749	197535	102147	44197	65748.7	36598.9	20119.6	40408.1	2027310.0	1198	13	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	19	556856	33334.4	19668.4	194647	102095	44526.3	65800.7	36160.7	20185.6	40366	2024720.0	1192	4	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	20	556059	33296	19534.8	194290	102125	44435.6	65750	36187.5	20013.8	40358.9	2023350.0	1187	8	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	21	558549	33540.3	19672	195856	102193	43990.4	66289.4	36424.5	20157.2	40354.2	2025860.0	1189	6	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	22	557022	33307	19618.6	194820	102140	44557.4	65916.6	36280.9	19950.2	40356.1	2024470.0	1189	10	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	23	558300	33501.3	19624	195406	103156	44205.3	65767.5	36364.3	19821.1	40368.5	2026410.0	1179	9	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	24	556011	33316.5	19766.6	194293	102171	44233.1	65621.8	36325.7	19856.3	40354	2022610.0	1204	9	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	25	558967	33314.9	19588.2	195427	102122	44040.6	67541.7	36165.9	20323.1	40366.6	2026360.0	1193	16	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	26	556745	33287.1	19512.8	194809	102227	44240	65651.2	36303.3	20246.6	40394.5	2024390.0	1201	3	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	27	557152	33280.1	19719.9	194965	102041	44555.5	65789.4	36358.2	19978.5	40389.5	2024620.0	1193	8	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	28	556858	33515	19573	194823	102125	44234.7	65928.5	36310.6	19874.5	40399.2	2024620.0	1198	3	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	29	556559	33318.6	19765.4	194667	101955	44443.7	65567.2	36403	19975.9	40392.3	2024500.0	1197	13	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	30	556574	33304.3	19649.2	194587	102125	44192.4	65911.8	36323.2	20051.3	40355.9	2024470.0	1206	4	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	31	557489	33364.9	19539.8	194751	102190	44532	66044.5	36338.3	20305.8	40351.9	2025510.0	1190	11	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	32	558971	33390	19689	194578	104507	44301.2	65753	36290.3	20050.2	40337.9	2026920.0	1203	5	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	33	556980	33347.1	19539.5	194801	102157	44411.4	65752.9	36544.4	20001.6	40349.9	2024380.0	1192	10	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	34	556558	33384.4	19665.9	195071	102174	44134.4	65469.7	36252	19981.1	40350.1	2022720.0	1194	3	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	35	556454	33455.6	19625	194760	102221	44339	65542.6	36123.4	19955.4	40359.2	2023400.0	1179	6	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	36	559501	33333.5	19792.7	197118	102180	44221.2	65990.6	36366.1	20050.5	40371.4	2025760.0	1195	13	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	37	556071	33300.5	19663.9	194576	102154	44399	65494.1	36246.6	19817.2	40344.4	2023380.0	1193	3	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	38	556109	33380.2	19428.9	194669	102108	44293.2	65501.7	36282	20018.5	40358	2022630.0	1188	9	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	39	558807	33550.2	19618.6	194591	102114	44530.4	65636.7	36222.7	22122.1	40348.1	2027040.0	1190	4	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	40	557308	33432.5	19558	195038	102163	44128.7	66041.8	36419.5	20116.3	40338	2024850.0	1201	8	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	41	556868	33298.8	19536.5	194577	102163	44580.2	65852.3	36216.9	20230.5	40334.1	2025700.0	1192	3	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	42	556548	33334.2	19625.7	194834	102075	44386.4	65713.7	36201.6	19991.8	40319.8	2023390.0	1202	9	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	43	558667	33311.1	19669.2	195469	102030	44178.8	67253	36378.4	19911.5	40395	2026320.0	1202	8	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	44	556660	33298.7	19605.8	195045	102014	44387.4	65835.4	36296.6	19751.4	40350.8	2023530.0	1192	4	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	45	556819	33368.5	19511.2	194784	102222	44196.4	65791.8	36429.3	20069.8	40373.3	2024030.0	1192	6	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	46	556633	33484.8	19535.7	194965	102115	44334.7	65503.6	36337.4	19944.5	40339.9	2024440.0	1200	14	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	47	558885	33502.4	19597.7	196934	102195	44153.7	65750.7	36380	19917.3	40385.2	2026450.0	1197	12	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	48	556693	33335.7	19588.9	194791	102110	44305.8	65782.4	36310	20029	40368.3	2023630.0	1196	1	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	49	556473	33400.5	19553.4	194934	102159	44103.7	65657.2	36347.6	19925.6	40321.8	2023310.0	1200	9	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	50	558939	33408.8	19608	194637	104562	44324	65453.3	36198.4	20199.5	40476.7	2026140.0	1191	14	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	51	556699	33284.8	19518.9	194945	102278	44206.8	65802.5	36345.1	19931.9	40315.6	2024270.0	1194	7	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	52	556585	33382.8	19637.8	194422	102071	44670.2	65810.5	36240.7	19867.5	40404.3	2023860.0	1204	4	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	53	557037	33353.3	19686.1	194789	102026	44245.8	66111.7	36201.4	20225.5	40325.3	2025300.0	1196	9	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	54	559878	33395.5	22443.3	195133	102183	44242.9	65650	36283	20143.3	40330.2	2028160.0	1195	6	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	55	556708	33290.5	19487.3	194774	102192	44387.1	65853	36198.8	20070.5	40379.4	2023440.0	1185	11	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	56	556421	33337.8	19700.2	194663	102178	44116.5	65940.8	36275.8	19786.1	40355.7	2023840.0	1208	2	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	57	559149	33385.7	19552.2	195855	103222	44557.2	65854.3	36282	20002	40365.5	2026520.0	1190	11	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	58	556420	33320.9	19589.7	194359	102269	44225.2	65960.8	36293.5	19991.4	40338.6	2024490.0	1192	6	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	59	556715	33404.5	19643	194531	102164	44489.7	65767.6	36339.2	19968.2	40336.5	2023770.0	1190	4	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	60	556504	33372.2	19639.2	194350	102216	44500.5	65683.6	36375.6	19931.5	40360.1	2023490.0	1195	9	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	61	558205	33384.3	19513.9	195193	102090	43942.3	67298	36327.1	20013.3	40370.3	2024970.0	1198	5	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	62	556987	33330.6	19704.2	194508	102090	44531.8	65945.9	36443.8	19995.8	40364.6	2023920.0	1193	10	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	63	556681	33347.1	19537.7	194847	102018	44503	65697.5	36266.8	20079.6	40315.7	2023400.0	1186	2	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	64	556132	33315.7	19590.7	194582	101933	44089.1	65765.9	36293.6	20103.9	40385.3	2023460.0	1191	12	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	65	559058	33324.5	19622.8	197184	101992	44526.4	65762.8	36297.5	19954.8	40322.7	2026540.0	1190	6	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	66	556725	33321	19501.2	194898	102014	44161.6	65660.1	36546.2	20108.8	40411.5	2023580.0	1184	2	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	67	556638	33407.8	19579.3	194545	102152	44304	65884.7	36256.2	20081.8	40351.3	2024320.0	1199	2	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	68	559665	33344.9	19594.2	196721	103009	44484.5	65866.1	36266.4	19976.8	40324.5	2027010.0	1200	11	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	69	556436	33482.2	19653.2	194588	102046	44170.1	65751.5	36410	19890.4	40369.6	2023070.0	1196	4	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	70	557071	33482.3	19488	194669	102125	44593.7	65900.6	36429.7	19936.6	40371.6	2024020.0	1192	13	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	71	556877	33464.3	19619.1	194573	102209	44202.8	65858.5	36218.4	20304.1	40356.8	2024290.0	1196	11	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	72	558752	33377.8	19554.8	194790	102052	44565.4	65640.4	36293	22034.3	40369.1	2025230.0	1181	6	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	73	556526	33385.4	19668.2	194768	102052	44374.7	65713.4	36315.1	19851.9	40323.5	2023140.0	1197	10	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	74	555971	33326.8	19546.7	194254	102107	44275.3	65836.7	36261.3	19973.1	40318	2022600.0	1196	3	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	75	556702	33326.7	19732.6	195233	102043	44029.7	65505.5	36316.3	20035.8	40406.3	2024600.0	1197	5	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	76	555999	33304	19548.1	194538	102000	44335.1	65605.3	36207.5	20031.6	40358.3	2023090.0	1187	2	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	77	556555	33299.2	19718.1	194708	102069	44186.1	65722.8	36363.4	20083.1	40330.5	2024420.0	1205	9	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	78	556063	33321.7	19509.7	194510	102126	44119	65855.3	36222	19956.2	40369.4	2023180.0	1188	4	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	79	559082	33295.7	19677	194670	104603	44181.3	65698.6	36310.7	20230.4	40343	2025700.0	1197	11	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	80	556545	33357.2	19699.2	194760	102199	44190.6	65748.3	36243.2	19917.5	40355	2023880.0	1200	1	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	81	556647	33322.6	19672.4	194487	102083	44588.4	65782.7	36244.3	20033.8	40357.4	2024160.0	1198	4	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	82	556408	33450.1	19623.2	194838	101996	44318.9	65655.9	36301.1	19821.4	40331.3	2022950.0	1194	7	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	83	559970	33486.7	19574.6	197894	102023	44590.4	65784.6	36279.7	19894.5	40372.1	2026680.0	1192	4	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	84	556365	33352.9	19589	194778	102157	44136.6	65716.2	36207.2	20010	40345.2	2023250.0	1197	9	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	85	557042	33385	19664.9	194645	102448	44291.1	65650.6	36269	20246.6	40369.8	2025080.0	1196	5	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	86	558955	33367.4	19521.3	194714	102954	45820	65736.2	36333.7	20063.8	40373.5	2027000.0	1197	7	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	87	556325	33323.8	19824.4	194423	102071	44334.7	65643.1	36300.6	19977.4	40359.8	2023480.0	1191	2	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	88	556578	33500.5	19580.9	194589	102079	44158.2	65733.9	36447.2	20080.5	40341.8	2023090.0	1185	7	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	89	556697	33309.2	19815.3	194447	101991	44408.5	65900.1	36231.2	20172.1	40352.6	2024730.0	1196	4	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	90	558429	33298.6	19512.5	195540	101993	44217	65655.5	37789.6	19818.2	40534.6	2024680.0	1190	12	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	91	556471	33408.8	19817.7	194569	102057	44099.4	65807.3	36310.3	20009.6	40321.5	2024700.0	1202	4	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	92	556470	33314.5	19575.5	194481	102128	44469.4	65761.6	36225.2	20001.4	40413.3	2023730.0	1196	6	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	93	556727	33377.3	19682	194865	102091	44557.3	65702.1	36318.1	19717	40346.3	2023570.0	1189	8	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	94	560090	33300.7	19526.1	197711	102505	44532.9	65801	36360.1	19933.1	40349	2027510.0	1189	4	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	95	556064	33343.9	19732	194538	102071	44161.4	65501	36369.9	19900.7	40373.5	2022390.0	1203	8	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	96	556509	33332.1	19760.6	194467	102072	44384.6	65665.3	36293.1	20096.7	40365.7	2023270.0	1196	1	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	97	559395	33341.5	19532.1	194767	104734	44410.3	65609.3	36359.2	20178.2	40390.8	2026710.0	1192	12	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	98	556549	33311.3	19576.4	194458	102203	44296.2	65865.3	36370	20015.7	40383.5	2024290.0	1192	3	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	0	99	597120	33325.3	19516.7	216113	110144	44689.7	71982	41021.6	19904.9	40345.1	2066300.0	1197	8	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	0	586351	37321.9	19549.8	211201	103736	44426.1	68786.7	40805.8	20069.5	40380.5	2055380.0	1195	7	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	1	574592	33302.7	19671	197609	108556	45381.1	69139.2	36648	23767.6	40446.2	2043060.0	1196	10	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	2	575773	34793.7	19559.8	200732	106041	48282.9	66872.8	36269.7	22768.1	40375.9	2045470.0	1187	7	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	3	579176	37081.5	19531.3	202329	106925	47371.1	68744.1	36541.7	20110.3	40470.1	2048040.0	1190	1	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	4	579452	34339.9	19562.4	203940	106598	48427	68962	37020.1	20190.4	40338.7	2048180.0	1189	9	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	5	580894	33344	24873.5	204317	106154	44651.6	67102.3	39815.3	20218.6	40349.2	2050160.0	1196	2	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	6	593800	33266.7	21084.5	214808	102151	44155.6	73720.5	43985.1	20036.6	40511.4	2041700.0	1200	3	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	7	556654	33363.4	19670.6	194686	101982	44571.6	65825.7	36175.7	19955.5	40348.7	2023680.0	1197	3	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	8	558554	33362.8	19777.2	194473	102192	44115.2	67947.6	36410.7	19889.4	40314.8	2025620.0	1210	8	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	9	556089	33315.7	19570.5	194640	101981	44126.8	65610.8	36391.5	19989	40387.4	2022720.0	1189	4	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	10	556363	33340.6	19608.5	194269	102088	44453.8	65707	36413.3	20048.4	40361.1	2024340.0	1190	0	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	11	564153	33391.6	19641.4	195206	104615	44142.5	70420.2	36185.5	20089.7	40386.7	2026290.0	1191	10	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	12	556847	33328.5	19685.1	194905	101986	44316.5	65645.4	36248.6	20285.8	40371.6	2023080.0	1189	2	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	13	556416	33295.7	19670.8	194592	101996	44084	65647	36567.2	19996.3	40495	2023040.0	1199	7	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	14	556448	33297.6	19570.7	194996	102088	44359.5	65695.7	36211	19793.2	40363	2023700.0	1192	5	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	15	558772	33308.4	19626.1	194610	102884	45643.5	65927.6	36346.6	20016.2	40339.8	2025860.0	1204	10	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	16	555689	33349.2	19724.1	194432	102056	44142.7	65393.7	36363.8	19810	40345.6	2021920.0	1185	3	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	17	556462	33425.8	19639	194649	102094	44432.1	65501.3	36413.9	19908.3	40325.5	2023350.0	1196	8	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	18	556527	33300.2	19562.1	194739	102239	44208.3	65636.7	36311.4	20095.2	40363.1	2023530.0	1197	3	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	19	558045	35000.7	19573.1	194776	101931	44371	65634.1	36215.6	20125.3	40345.2	2025750.0	1193	9	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	20	557034	33309.4	19690.3	194891	102217	44389.3	65808.6	36274.9	20011.7	40366.2	2025770.0	1185	0	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	21	556151	33448.6	19652.5	194395	102185	44229.6	65650.8	36317.6	19890.5	40309.2	2023260.0	1191	12	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	22	559123	33383.6	19682.2	196834	102288	44374.1	65689.7	36393.5	20021.2	40386.2	2026690.0	1199	9	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	23	556820	33324.8	19556.3	194821	102142	44222.5	66020.8	36289.4	19854.5	40516.3	2024400.0	1205	4	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	24	555990	33318.2	19468.5	194421	102193	44191.3	65644.5	36303.9	20029.8	40344.2	2023130.0	1191	9	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	25	572588	33313.2	19666.1	199470	102539	44497.9	69708.4	38711.8	24224.7	40363.3	2028280.0	1205	10	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	26	560193	33319.1	19661.7	197793	102061	44594.8	65943.9	36191.9	20216.6	40346.3	2026810.0	1199	8	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	27	556676	33345.9	19632	194919	102130	44216.8	65959	36199.4	19842.2	40360.2	2023980.0	1190	3	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	28	557013	33292.4	19670.7	194821	102070	44402.1	65969.5	36307.3	20044.7	40362.3	2023710.0	1204	10	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	29	558934	33264.4	19668.6	194685	101945	45096.2	65881.7	36313.2	21650.7	40358.9	2026760.0	1192	5	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	30	557218	33467.3	19641.1	194717	102252	44250.2	66233.5	36220	20044.9	40320.4	2024370.0	1197	11	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	31	556977	33322.9	19642.3	194557	102140	44647.6	65829.4	36427	20016.5	40326.4	2025140.0	1192	0	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	32	556807	33401.5	19547.1	195054	102074	44286.4	65581.1	36356.5	20078.1	40359.1	2023460.0	1196	10	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	33	558746	33328	19743	195380	102074	44174.8	67286	36284.5	20043.3	40357.1	2027210.0	1190	5	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	34	556659	33312.9	19659.9	194865	102171	44296.8	65690.9	36184.1	20074.2	40334.4	2023360.0	1186	2	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	35	555948	33447.7	19432.7	194482	102163	44262.2	65628.7	36196.3	19908.6	40353.5	2023090.0	1190	10	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	36	556268	33341.6	19593.6	194886	101969	44165.9	65607.1	36305.3	19917.6	40405	2023530.0	1189	6	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	37	559221	33270.1	19490	197070	102182	44588	65766.9	36459.8	19963.9	40356.6	2026410.0	1196	2	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	38	556422	33307.2	19669.3	194626	102019	44249.6	65703.5	36365.5	20041.2	40368.9	2023210.0	1197	2	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	39	556528	33283.3	19632.4	194693	102200	44286.2	65685.9	36253.9	20087.2	40333.6	2023890.0	1201	1	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	40	558647	33306.6	19601.2	194359	104325	44541.8	65555	36267.6	20250.6	40368	2026300.0	1190	4	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	41	555976	33328.4	19591.1	194656	101933	44191.1	65680.7	36300.3	19831.2	40390.9	2022610.0	1192	9	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	42	556625	33455	19505.9	194843	101961	44365.9	65830.7	36286	19926.7	40380.1	2023590.0	1191	6	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	43	556141	33338.4	19494.9	194515	102181	44338	65652.8	36195.8	20000.5	40350.4	2023190.0	1189	17	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	44	559351	33347.6	22293.8	194783	102032	44165.3	65644.4	36468.8	20190.6	40353.5	2027660.0	1200	11	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	45	556560	33396.9	19724.2	194653	102159	44197.5	65703.2	36257.9	19963.9	40434.2	2023720.0	1204	4	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	46	556706	33357.7	19531	194874	102030	44574.8	65728.4	36207.4	19929.5	40401	2023620.0	1187	13	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	47	559235	33360.8	19670.8	195073	103994	44406.9	65885	36358.9	20092.1	40322.3	2026150.0	1198	8	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	48	557500	33357	19542.4	194775	102049	44618.5	65960.1	36344.3	20462.9	40319.5	2024700.0	1196	15	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	49	556012	33327.1	19432.5	194687	101965	44279	65516.7	36292.7	20069.8	40369.9	2022110.0	1203	3	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	50	557217	33456.6	19780.6	194975	102116	44278	65709.8	36333.3	20158.4	40334.3	2024400.0	1193	10	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	51	559757	33298.1	19644.2	197057	102226	44243.5	65805.7	36748.6	20316.2	40345.6	2026720.0	1203	7	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	52	556194	33282.2	19592.1	194433	102171	44151.4	65796.9	36305.6	20079.4	40309.9	2022510.0	1190	4	1	0	0xd43f5e018b415631
k1x_int8_v1_e2c_control	1	53	556851	33475.1	19685.6	194691	102123	44568.3	65810.5	36181.5	19923.7	40320.7	2024700.0	1190	3	1	0	0xd43f5e018b415631
