surface	repeat	run	wall_us	process_cpu_us
model5_sched_other	1	83	3569.45	13938.3
model5_sched_other	1	84	3534.4	13857.1
model5_sched_other	1	85	3601.74	14003.2
model5_sched_other	1	86	3544.28	13808.4
model5_sched_other	1	87	3546.16	13823.1
model5_sched_other	1	88	3551.53	13811.8
model5_sched_other	1	89	3505.32	13680.3
model5_sched_other	1	90	3512.4	13698.7
model5_sched_other	1	91	3633.07	14121.7
model5_sched_other	1	92	3467.4	13614
model5_sched_other	1	93	3518.65	13684.6
model5_sched_other	1	94	3483.53	13623.1
model5_sched_other	1	95	3551.99	13751.3
model5_sched_other	1	96	3637.53	14128.2
model5_sched_other	1	97	3595.24	13947.3
model5_sched_other	1	98	3526.9	13860
model5_sched_other	1	99	3511.07	13679.9
model5_sched_other	2	0	3662.74	14094.6
model5_sched_other	2	1	3616.99	14077.4
model5_sched_other	2	2	3599.16	13928.2
model5_sched_other	2	3	3607.82	14020.9
model5_sched_other	2	4	3666.41	13966.9
model5_sched_other	2	5	3575.36	13774.2
model5_sched_other	2	6	3512.32	13683.2
model5_sched_other	2	7	3511.4	13708.6
model5_sched_other	2	8	3558.74	13809.3
model5_sched_other	2	9	3538.07	13835.2
model5_sched_other	2	10	3529.15	13661
model5_sched_other	2	11	3591.41	13986.3
model5_sched_other	2	12	3587.86	13981.7
model5_sched_other	2	13	3575.74	13869.2
model5_sched_other	2	14	3534.66	13762.3
model5_sched_other	2	15	3528.7	13770.5
model5_sched_other	2	16	3562.91	13769.8
model5_sched_other	2	17	3543.61	13788.7
model5_sched_other	2	18	3507.78	13508.4
model5_sched_other	2	19	3573.32	13615
model5_sched_other	2	20	3496.86	13620.2
model5_sched_other	2	21	3429.11	13468
model5_sched_other	2	22	3455.9	13511
model5_sched_other	2	23	3472.24	13587.2
model5_sched_other	2	24	3444.32	13506
model5_sched_other	2	25	3463.74	13505.7
model5_sched_other	2	26	3498.45	13657.4
model5_sched_other	2	27	3508.78	13687.4
model5_sched_other	2	28	3471.2	13541.5
model5_sched_other	2	29	3499.11	13663.9
model5_sched_other	2	30	3533.78	13867.5
model5_sched_other	2	31	3532.78	13815.8
model5_sched_other	2	32	3500.95	13767.5
model5_sched_other	2	33	3567.07	13794.8
model5_sched_other	2	34	3552.2	13878.6
model5_sched_other	2	35	3572.95	13915.8
model5_sched_other	2	36	3517.57	13743.2
model5_sched_other	2	37	3551.49	13916.6
model5_sched_other	2	38	3552.53	13867.5
model5_sched_other	2	39	3531.57	13785.5
model5_sched_other	2	40	3557.66	13863.1
model5_sched_other	2	41	3566.32	13840
model5_sched_other	2	42	3534.65	13822.6
model5_sched_other	2	43	3530.24	13885
model5_sched_other	2	44	3546.66	13834.3
model5_sched_other	2	45	3587.57	13956.2
model5_sched_other	2	46	3615.78	14094.1
model5_sched_other	2	47	3555.16	13945.3
model5_sched_other	2	48	3571.95	13818
model5_sched_other	2	49	3545.28	13878.1
model5_sched_other	2	50	3553.07	13860.4
model5_sched_other	2	51	3547.24	13804.9
model5_sched_other	2	52	3595.99	13933.7
model5_sched_other	2	53	3685.16	13997.2
model5_sched_other	2	54	3537.66	13857.2
model5_sched_other	2	55	3561.99	13871.7
model5_sched_other	2	56	3542.99	13821
model5_sched_other	2	57	3557.7	13891.5
model5_sched_other	2	58	3593.11	13983.1
model5_sched_other	2	59	3494.15	13658.8
model5_sched_other	2	60	3555.99	13850.4
model5_sched_other	2	61	3535.7	13858.3
model5_sched_other	2	62	3552.82	13772.1
model5_sched_other	2	63	3515.53	13698.9
model5_sched_other	2	64	3530.99	13779.4
model5_sched_other	2	65	3567.49	13871.8
model5_sched_other	2	66	3534.53	13877.4
model5_sched_other	2	67	3591.91	13862.8
model5_sched_other	2	68	3545.74	13945.1
model5_sched_other	2	69	3664.95	13996.2
model5_sched_other	2	70	3520.7	13818.6
model5_sched_other	2	71	3563.49	13784.7
model5_sched_other	2	72	3585.91	14035.8
model5_sched_other	2	73	3575.03	13946.8
model5_sched_other	2	74	3549.36	13843.2
model5_sched_other	2	75	3602.49	13985.4
model5_sched_other	2	76	3518.32	13715.9
model5_sched_other	2	77	3555.82	13792.1
model5_sched_other	2	78	3538.28	13790
model5_sched_other	2	79	3560.95	13776
model5_sched_other	2	80	3546.07	13872.4
model5_sched_other	2	81	3518.74	13747.1
model5_sched_other	2	82	3476.95	13614.1
model5_sched_other	2	83	3411.49	13354.9
model5_sched_other	2	84	3523.45	13661.2
model5_sched_other	2	85	3451.15	13557.3
model5_sched_other	2	86	3479.74	13605.1
model5_sched_other	2	87	3419.94	13337.9
model5_sched_other	2	88	3474.49	13545.8
model5_sched_other	2	89	3544.61	13659.7
model5_sched_other	2	90	3510.57	13800.6
model5_sched_other	2	91	3462.61	13516.7
model5_sched_other	2	92	3554.49	13825.8
model5_sched_other	2	93	3562.95	13837.9
model5_sched_other	2	94	3568.53	13921.3
model5_sched_other	2	95	3496.99	13743.6
model5_sched_other	2	96	3488.28	13675.3
model5_sched_other	2	97	3560.57	13925
model5_sched_other	2	98	3507.07	13660.8
model5_sched_other	2	99	3541.82	13837.7
model5_sched_other	3	0	3543.2	13838.4
model5_sched_other	3	1	3468.65	13581.5
model5_sched_other	3	2	3550.57	13903.6
model5_sched_other	3	3	3567.32	13926
model5_sched_other	3	4	3466.95	13618.4
model5_sched_other	3	5	3553.28	13850.5
model5_sched_other	3	6	3565.91	13891
model5_sched_other	3	7	3517.91	13640.3
model5_sched_other	3	8	3554.24	13902.6
model5_sched_other	3	9	3546.49	13808.5
model5_sched_other	3	10	3547.03	13846.1
model5_sched_other	3	11	3539.24	13784.3
model5_sched_other	3	12	3503.53	13737.7
model5_sched_other	3	13	3540.82	13861.8
model5_sched_other	3	14	3574.86	13929
model5_sched_other	3	15	3576.82	13990.9
model5_sched_other	3	16	3591.95	13973.5
model5_sched_other	3	17	3525.65	13742
model5_sched_other	3	18	3597.61	13909.2
model5_sched_other	3	19	3493.86	13708.6
model5_sched_other	3	20	3545.99	13746.7
model5_sched_other	3	21	3556.95	13773.5
model5_sched_other	3	22	3636.78	14015.5
model5_sched_other	3	23	3555.57	13907.9
model5_sched_other	3	24	3601.86	14038.6
model5_sched_other	3	25	3540.91	13782.1
model5_sched_other	3	26	3501.2	13686.5
model5_sched_other	3	27	3532.49	13844.6
model5_sched_other	3	28	3471.2	13572.7
model5_sched_other	3	29	3524.65	13787.2
model5_sched_other	3	30	3528.16	13680
model5_sched_other	3	31	3528.32	13732.5
model5_sched_other	3	32	3566.86	13803.9
model5_sched_other	3	33	3568.49	13849.8
model5_sched_other	3	34	3542.82	13831.2
model5_sched_other	3	35	3579.03	13882.9
model5_sched_other	3	36	3518.7	13738.2
model5_sched_other	3	37	3548.24	13919.4
model5_sched_other	3	38	3629.32	13981.7
model5_sched_other	3	39	3563.41	13976.8
model5_sched_other	3	40	3483.32	13640.2
model5_sched_other	3	41	3504.53	13674.8
model5_sched_other	3	42	3440.03	13517.7
model5_sched_other	3	43	3477.9	13649.2
model5_sched_other	3	44	3463.99	13529.1
model5_sched_other	3	45	3452.57	13490.3
model5_sched_other	3	46	3460.57	13483
model5_sched_other	3	47	3408.49	13386.7
model5_sched_other	3	48	3534.36	13562.8
model5_sched_other	3	49	3538.86	13752.1
model5_sched_other	3	50	3470.61	13527.3
model5_sched_other	3	51	3521.78	13730
model5_sched_other	3	52	3541.28	13846.8
model5_sched_other	3	53	3525.66	13768.9
model5_sched_other	3	54	3527.16	13807.3
model5_sched_other	3	55	3510.45	13701.8
model5_sched_other	3	56	3541.24	13744
model5_sched_other	3	57	3506.24	13682.6
model5_sched_other	3	58	3518.53	13719.5
model5_sched_other	3	59	3568.78	13916.3
model5_sched_other	3	60	3541.41	13887.5
model5_sched_other	3	61	3551.03	13852.3
model5_sched_other	3	62	3644.16	14147.7
model5_sched_other	3	63	3553.16	13908.1
model5_sched_other	3	64	3540.99	13869.5
model5_sched_other	3	65	3530.2	13692.3
model5_sched_other	3	66	3527.24	13750.5
model5_sched_other	3	67	3494.4	13715
model5_sched_other	3	68	3577.07	13955
model5_sched_other	3	69	3561.86	13974.7
model5_sched_other	3	70	3509.36	13730
model5_sched_other	3	71	3557.57	13924.7
model5_sched_other	3	72	3570.41	13987
model5_sched_other	3	73	3562.49	13925.2
model5_sched_other	3	74	3519.53	13702
model5_sched_other	3	75	3562.78	13861.3
model5_sched_other	3	76	3552.78	13849.7
model5_sched_other	3	77	3539.53	13788.2
model5_sched_other	3	78	3563.49	13849
model5_sched_other	3	79	3523.16	13832.2
model5_sched_other	3	80	3544.49	13793
model5_sched_other	3	81	3547.16	13869.8
model5_sched_other	3	82	3510.9	13728.8
model5_sched_other	3	83	3487.03	13737.8
model5_sched_other	3	84	3562.16	13920
model5_sched_other	3	85	3577.86	13848.9
model5_sched_other	3	86	3507.49	13707.5
model5_sched_other	3	87	3484.65	13524.4
model5_sched_other	3	88	3532.53	13799
model5_sched_other	3	89	3624.03	13985.2
model5_sched_other	3	90	3547.16	13754.6
model5_sched_other	3	91	3516.45	13733
model5_sched_other	3	92	3508.99	13673.8
model5_sched_other	3	93	3540.7	13836.8
model5_sched_other	3	94	3500.61	13751
model5_sched_other	3	95	3597.78	13923.3
model5_sched_other	3	96	3500.28	13675.3
model5_sched_other	3	97	3517.99	13722.2
model5_sched_other	3	98	3580.7	13699
model5_sched_other	3	99	3472.11	13617.9
model5_sched_other	4	0	3436.36	13450.3
model5_sched_other	4	1	3561.78	13703.8
model5_sched_other	4	2	3437.65	13438
